고객번호,총구매액,구매빈도,최근구매일
12562,13800338.0,1543,4
12563,11839137.0,2153,4
12564,78581245.0,693,2
12565,47296500.0,945,4
12566,18332677.0,597,2
12567,16368316.0,793,7
12568,16177320.0,3227,2
12569,5515132.0,960,3
12570,4389654.0,1913,3
12571,10888594.0,1093,2
12572,62605977.0,807,3
12573,13040837.0,1906,2
12574,42099411.0,439,3
12575,11118499.0,618,3
12576,8826149.0,1209,2
12577,16507412.0,1765,3
12578,61428667.0,1537,6
12579,19935380.0,2359,4
12580,8699583.0,2472,2
12581,12054808.0,1962,3
12582,8638555.0,794,2
12583,54044909.0,570,2
12584,16763908.0,711,3
12585,7864303.0,653,2
12586,14161529.0,1438,4
12587,10548882.0,1360,2
12588,10041672.0,1515,3
12589,7961017.0,965,2
12590,71050632.0,729,7
12591,8992909.0,1149,16
12592,10845927.0,1448,3
12593,34974338.0,3190,2
12594,26587418.0,766,3
12595,16128285.0,560,7
12596,11501476.0,1538,7
12597,35904459.0,863,4
12599,14156048.0,2269,2
12600,9143614.0,1048,6
12601,56274091.0,519,3
12602,22828946.0,1361,3
12603,8645608.0,1520,2
12604,9381847.0,1265,4
12605,12061319.0,1996,3
12606,17962299.0,1468,3
12607,11787561.0,2963,8
12608,27124829.0,2513,2
12609,34976844.0,573,4
12610,32981459.0,958,9
12611,10517607.0,3226,2
12612,9426592.0,2377,3
12613,48258805.0,548,4
12614,5861959.0,1110,8
12615,30399356.0,642,2
12616,13451998.0,2073,2
12617,9901942.0,2106,2
12618,8862617.0,1952,2
12619,10567376.0,889,8
12620,13848213.0,1365,2
12621,97504942.0,883,8
12622,6487858.0,1587,3
12623,14655654.0,1565,4
12624,13274706.0,2069,7
12625,85474400.0,1830,7
12626,6115255.0,1065,6
12628,44325341.0,698,4
12629,15386491.0,1618,4
12630,62599422.0,1201,4
12631,24229444.0,2192,2
12632,8057219.0,1248,2
12633,20061850.0,1513,4
12634,12187649.0,935,2
12635,26495269.0,1388,2
12636,21385468.0,699,10
12637,10080532.0,1061,3
12638,13579178.0,1803,2
12639,12327339.0,565,8
12640,27100084.0,880,8
12641,16770094.0,2180,2
12642,9428758.0,1656,3
12643,16562594.0,2353,2
12644,31060889.0,735,4
12645,37127213.0,1292,3
12646,18540478.0,1846,2
12647,11678847.0,1187,3
12648,27261985.0,961,11
12649,11118263.0,2505,2
12650,14085388.0,914,2
12651,142395400.0,689,4
12652,49109404.0,596,7
12653,10204053.0,1756,2
12654,11247857.0,972,4
12655,11857418.0,1424,3
12656,41015307.0,679,8
12657,84063250.0,466,3
12658,10909198.0,1892,2
12659,9325085.0,1956,4
12660,13498182.0,1172,3
12661,55791621.0,586,9
12662,31498211.0,472,12
12663,14987943.0,1375,2
12664,24863985.0,2699,2
12665,12328020.0,1641,2
12666,9548233.0,1649,2
12667,56320148.0,494,10
12668,32419579.0,551,8
12669,3832086.0,599,24
12670,6826137.0,1168,4
12671,3847816.0,798,2
12672,4184775.0,434,3
12673,9111776.0,1772,2
12674,9190240.0,1047,3
12675,13032324.0,2112,2
12676,10408840.0,1289,2
12677,13012572.0,2010,2
12678,11102568.0,3255,2
12679,107924516.0,862,4
12680,73284985.0,536,2
12681,18230266.0,1266,3
12682,7354686.0,2216,2
12683,11734816.0,2032,2
12684,6897583.0,1280,6
12685,113999310.0,839,3
12686,7205490.0,956,2
12687,6927536.0,2034,2
12688,36876363.0,1209,4
12690,13564389.0,442,7
12691,8409534.0,1630,2
12692,12275164.0,2224,3
12693,38986440.0,767,4
12694,8766924.0,1526,2
12695,11823466.0,2196,2
12696,19309179.0,527,2
12697,5053757.0,1033,2
12698,20791212.0,2466,2
12699,5841803.0,1264,2
12700,45390218.0,2164,6
12701,9969515.0,2005,2
12702,28006424.0,641,4
12703,15080901.0,872,19
12705,33652160.0,803,2
12706,9082493.0,1127,2
12707,8615528.0,1594,2
12708,7376302.0,1256,4
12709,46245895.0,498,3
12710,14481823.0,2470,2
12711,72971296.0,1436,3
12712,13294237.0,1290,2
12713,13749765.0,611,2
12714,54575054.0,1006,2
12715,7100082.0,2338,2
12716,13315205.0,1582,3
12717,9591754.0,1740,2
12718,9481877.0,492,2
12719,20841994.0,765,4
12720,43381228.0,474,7
12721,12826776.0,1922,3
12722,17060479.0,1559,2
12723,14011125.0,1174,4
12724,22327348.0,1597,2
12725,15773291.0,752,4
12726,8105545.0,787,7
12727,8435173.0,2020,2
12728,28999014.0,808,2
12729,7803475.0,1319,2
12730,7983949.0,1642,2
12731,13986305.0,1464,6
12732,11793123.0,1711,4
12733,9706350.0,1519,4
12734,36577607.0,2006,2
12735,20039892.0,1689,12
12736,6063149.0,1079,2
12737,5799097.0,1775,2
12738,7199028.0,846,2
12739,13827193.0,465,2
12740,107188455.0,520,9
12741,27620209.0,1293,3
12742,17905614.0,1519,2
12743,13474978.0,1408,4
12744,140603026.0,627,4
12745,17844296.0,1823,2
12746,7372484.0,1336,6
12747,13239841.0,1639,3
12748,9990840.0,2286,2
12749,18998524.0,2125,7
12750,6865309.0,1129,3
12751,10946073.0,1968,6
12752,13917547.0,1434,2
12753,124305940.0,651,3
12754,42435488.0,496,9
12755,3227453.0,1502,2
12756,9636163.0,2259,2
12757,9105981.0,841,2
12758,6254552.0,521,10
12759,10187474.0,737,3
12760,7383668.0,1435,2
12761,68091129.0,524,2
12762,7807430.0,1517,2
12763,8416419.0,1841,2
12764,3744792.0,827,3
12765,6375571.0,584,3
12766,6275964.0,1262,2
12767,13603126.0,2066,4
12768,19415678.0,1951,4
12769,5378533.0,1614,3
12770,10736695.0,2005,3
12771,16041029.0,663,10
12772,12467498.0,1686,6
12773,66426918.0,379,3
12774,6184428.0,1278,2
12775,22764381.0,1856,3
12776,10131026.0,1812,2
12777,182412825.0,1696,7
12778,6689187.0,892,2
12779,5041082.0,995,3
12780,60676687.0,512,2
12781,24053015.0,572,12
12782,27631591.0,694,3
12783,10454305.0,2059,2
12784,12192123.0,1505,2
12785,5537576.0,425,8
12786,33358773.0,938,3
12787,13550236.0,979,2
12788,11969106.0,1630,3
12789,19128012.0,1854,2
12791,9149350.0,987,4
12792,43992013.0,613,2
12793,13527925.0,967,3
12794,8677288.0,444,13
12795,8037175.0,784,2
12796,14675989.0,1836,4
12797,37641326.0,959,7
12798,14172935.0,1648,2
12799,10272867.0,738,2
12800,12261943.0,2193,3
12801,12046346.0,2426,2
12802,24671432.0,1725,4
12803,11474291.0,1782,3
12804,34872158.0,884,2
12805,14710327.0,1551,3
12806,10927260.0,386,2
12807,15185414.0,2417,2
12808,57837433.0,1827,6
12809,9120854.0,1123,6
12810,31802973.0,422,8
12811,10403090.0,1414,4
12812,28546683.0,2393,2
12813,130885525.0,566,13
12814,6368996.0,1854,2
12815,28009230.0,1106,6
12816,15881998.0,2562,6
12817,9789173.0,1728,2
12818,60136540.0,798,43
12820,10925857.0,1367,2
12821,8762603.0,1100,2
12822,34417221.0,2243,2
12824,236960545.0,654,4
12825,20950209.0,1586,4
12826,12074836.0,1053,7
12827,33301759.0,1200,8
12828,29748978.0,758,3
12829,9528968.0,1879,2
12830,21295866.0,2435,2
12831,8119622.0,1187,4
12832,24656521.0,2134,3
12833,1553000.0,129,2
12834,8560585.0,1297,3
12835,18555559.0,1650,2
12836,48103403.0,2604,2
12837,21225739.0,3189,3
12838,41962767.0,553,7
12839,14268966.0,643,7
12840,90060989.0,581,4
12841,5816216.0,1490,7
12842,16941026.0,408,2
12843,12204986.0,730,37
12844,10813092.0,1254,2
12845,14668197.0,2167,2
12846,8855499.0,1248,2
12847,14032804.0,3235,4
12848,10438877.0,122,37
12849,11055115.0,1479,6
12850,8141963.0,1070,3
12851,16929424.0,1024,2
12852,33086740.0,676,2
12853,13025884.0,1269,3
12854,7321006.0,634,8
12855,19377359.0,806,2
12856,1719551.0,441,3
12857,18481674.0,1249,2
12858,13475186.0,1605,6
12859,13256302.0,383,4
12860,6569432.0,1003,2
12861,8532726.0,1277,2
12862,17061442.0,3144,3
12863,15446035.0,1144,3
12864,10201456.0,640,11
12865,58681440.0,911,3
12866,123783796.0,606,6
12867,14694242.0,1898,7
12868,6357576.0,1566,2
12869,10383503.0,1579,2
12870,13010892.0,2217,2
12871,118155114.0,9096,2
12872,54157917.0,887,2
12873,8241728.0,651,3
12874,48605654.0,617,2
12875,9819972.0,1905,2
12876,15514841.0,1722,2
12877,11046406.0,752,4
12878,11816436.0,1587,8
12879,13766790.0,1502,6
12880,102492917.0,1049,7
12882,9995930.0,3048,2
12883,6777874.0,1108,4
12884,7670463.0,1644,2
12885,9610764.0,1339,4
12886,14164739.0,1194,2
12887,19609178.0,518,2
12888,9298702.0,972,2
12889,8493769.0,2340,2
12890,8360926.0,1053,4
12891,23915735.0,4189,2
12892,95060788.0,773,2
12893,5315104.0,991,3
12894,12746179.0,3294,22
12895,65104900.0,560,21
12896,19472860.0,1067,2
12897,37261765.0,913,2
12898,9616824.0,1691,7
12899,106553814.0,607,7
12900,6835903.0,1383,2
12901,12229411.0,1537,2
12902,13617739.0,2298,2
12903,15632695.0,2071,4
12904,7847661.0,1108,3
12905,15995987.0,2589,2
12906,10679653.0,889,2
12907,16656455.0,2903,2
12908,62821400.0,502,2
12909,13117652.0,1792,2
12910,28319195.0,2064,2
12911,18377042.0,989,3
12912,22031639.0,691,2
12913,15337736.0,1774,3
12914,42430155.0,528,2
12915,22620358.0,493,16
12916,12485973.0,1926,2
12917,3555048.0,1469,2
12918,45047750.0,691,6
12919,18854106.0,1800,3
12920,8421339.0,368,9
12921,41288472.0,681,2
12922,44074465.0,570,9
12923,23424477.0,548,8
12924,13461940.0,2691,2
12925,17253046.0,2061,3
12926,17014852.0,1354,3
12927,57814488.0,580,8
12928,8262220.0,886,4
12929,14703440.0,1393,2
12930,19878959.0,2166,2
12931,13715621.0,2303,2
12932,294404371.0,1731,4
12933,9903886.0,2097,2
12934,31556333.0,454,2
12935,8201473.0,509,6
12936,12680543.0,3303,2
12937,9789682.0,2160,2
12938,12365666.0,2665,3
12939,10740062.0,1490,4
12940,38459642.0,1195,3
12941,25744205.0,898,11
12942,11388044.0,2401,2
12943,49532918.0,693,12
12944,19585750.0,762,2
12945,20461176.0,1249,2
12946,15550521.0,536,3
12947,8347381.0,2769,2
12948,18154255.0,1295,8
12949,9673434.0,1788,3
12950,9032277.0,1564,2
12951,29960206.0,596,8
12952,12421679.0,1062,2
12953,18836718.0,1675,2
12954,32272283.0,2714,2
12955,18071905.0,398,2
12956,13533626.0,291,10
12957,17628091.0,2060,7
12958,42908822.0,518,2
12959,9821287.0,895,6
12960,13172772.0,1375,6
12961,24905380.0,2855,3
12962,45442999.0,1013,7
12963,2519000.0,594,31
12964,61454628.0,561,40
12965,18470864.0,2356,3
12966,37286384.0,1468,7
12967,10166346.0,969,7
12968,23613167.0,1887,5
12969,11283941.0,1272,2
12970,25466978.0,956,10
12971,14548291.0,1591,4
12972,21134525.0,433,2
12973,15376749.0,624,23
12974,14180193.0,1803,8
12975,17190299.0,1571,3
12976,13525950.0,2023,2
12977,6919702.0,1750,4
12978,17097492.0,1839,6
12979,11338128.0,2297,2
12980,21339037.0,1079,2
12981,10928388.0,975,2
12982,8299439.0,542,3
12983,124550845.0,375,4
12984,15792827.0,2327,2
12985,9079023.0,1612,6
12986,6451585.0,1146,6
12987,3508167.0,873,2
12988,26039303.0,389,7
12989,10772738.0,1176,7
12990,45930749.0,760,7
12991,95325762.0,855,4
12992,8414499.0,1689,3
12993,34548993.0,3510,2
12994,35894169.0,824,2
12995,7105581.0,1557,2
12996,20381319.0,1733,4
12997,16083943.0,1180,2
12998,11055213.0,2433,3
12999,59573546.0,854,2
13000,11211278.0,1381,2
13001,10100881.0,1809,2
13002,7658354.0,2073,3
13003,8507698.0,1489,2
13004,17796106.0,2658,3
13005,29465417.0,590,6
13006,14567692.0,1331,2
13007,12836134.0,2152,3
13008,11054832.0,1892,6
13009,13229937.0,2148,2
13010,19336986.0,708,3
13011,18214837.0,2538,2
13012,9782901.0,1755,2
13013,8594972.0,1750,2
13014,47370894.0,1377,7
13015,18932772.0,2592,2
13016,7712786.0,1267,3
13017,12377721.0,1835,8
13018,33564686.0,2070,4
13019,16653560.0,2029,4
13020,13636886.0,1770,2
13021,7417418.0,987,2
13022,12760600.0,2180,9
13023,11772545.0,2012,2
13024,15290577.0,1763,4
13025,10705762.0,552,2
13026,12045968.0,534,2
13027,22908208.0,467,9
13028,5268810.0,941,8
13029,10792275.0,1972,4
13030,9419833.0,1827,2
13031,24924900.0,2227,3
13032,22355599.0,589,4
13033,36326961.0,500,10
13034,16500895.0,451,2
13035,33146923.0,621,11
13036,10235826.0,505,2
13037,11513205.0,1585,2
13038,8635074.0,1980,8
13039,8088038.0,1198,2
13040,11749124.0,1388,3
13041,3512639.0,1172,3
13042,9067917.0,1666,2
13043,12209059.0,1389,2
13044,12369185.0,2301,2
13045,5861323.0,1652,2
13046,7104330.0,1525,2
13047,5832297.0,1899,2
13048,11743904.0,1726,3
13049,14452344.0,3484,2
13050,12368657.0,1689,3
13051,10544859.0,1211,6
13052,12048214.0,1460,2
13053,11511153.0,571,4
13054,6225491.0,251,8
13055,5186294.0,1153,2
13056,7962474.0,735,2
13057,10681748.0,2275,2
13058,13025984.0,760,4
13059,13423033.0,1532,2
13060,7641275.0,1212,2
13061,16005244.0,2471,7
13062,9385024.0,1939,2
13063,17295689.0,3038,2
13064,48093366.0,776,7
13065,8328147.0,1863,3
13066,12151584.0,839,3
13067,6809382.0,1083,2
13068,56674190.0,952,4
13069,11502338.0,639,2
13070,17742547.0,809,8
13071,5422593.0,388,4
13072,11120218.0,143,12
13073,14456067.0,755,3
13074,20372643.0,1791,8
13075,7577487.0,1183,2
13076,4673389.0,778,2
13077,16345707.0,3071,3
13078,268370265.0,1338,3
13079,51818809.0,785,4
13080,31747970.0,904,2
13081,12320834.0,2755,2
13082,9553045.0,1143,3
13083,17106285.0,708,2
13084,8988968.0,966,6
13085,13412424.0,1471,2
13086,9881925.0,2663,2
13087,12037896.0,1730,6
13088,30394395.0,600,14
13089,25911977.0,738,2
13090,120089184.0,4312,2
13091,28493085.0,500,2
13092,10718552.0,1732,7
13093,5937813.0,1340,2
13094,17653421.0,3094,2
13095,13121219.0,2261,12
13096,9092515.0,1261,2
13097,31563105.0,462,4
13098,6053454.0,1084,2
13099,57338170.0,871,7
13100,11606199.0,1360,2
13101,10644821.0,978,2
13102,81261662.0,721,7
13103,15050669.0,2527,2
13104,9690004.0,1765,3
13105,10088439.0,1748,2
13106,10171928.0,2511,3
13107,18394454.0,1794,2
13108,3786362.0,918,4
13109,35116293.0,1106,6
13110,36906507.0,1154,2
13111,10827579.0,1387,2
13112,59560430.0,710,33
13113,14406150.0,1333,2
13114,35666558.0,826,4
13115,81443276.0,578,3
13116,7321323.0,1230,2
13118,4528917.0,2080,4
13119,9877983.0,2282,2
13120,15010460.0,2620,2
13121,6244832.0,1440,2
13122,66938433.0,633,9
13123,5390099.0,871,3
13124,9834187.0,1677,2
13125,22520057.0,1231,2
13126,10252856.0,859,3
13127,39030517.0,742,2
13128,12283648.0,1390,3
13129,38191940.0,669,3
13130,14653711.0,1983,2
13131,10078134.0,1241,3
13132,45956930.0,1481,6
13133,148392127.0,673,7
13134,17894836.0,3264,2
13135,123792598.0,474,4
13136,13814616.0,1235,4
13137,10755451.0,1167,4
13138,6837056.0,1142,2
13139,23524529.0,1754,2
13140,12179993.0,1849,6
13141,9442316.0,1650,3
13142,7320264.0,1408,3
13144,7984112.0,1747,2
13145,77134476.0,406,10
13146,24998402.0,609,7
13147,19483677.0,1716,2
13148,30701150.0,6002,2
13149,6357555.0,713,4
13150,5706615.0,1210,4
13151,22729942.0,1945,3
13152,16615874.0,474,2
13153,16525467.0,1605,3
13154,5215888.0,1308,2
13155,51400141.0,985,7
13156,96016773.0,1436,7
13157,4166706.0,200,3
13158,20955004.0,1550,7
13159,12344899.0,1889,3
13160,8411271.0,756,4
13161,7778343.0,896,2
13162,7215791.0,929,2
13163,19231393.0,902,4
13164,5506248.0,1491,2
13165,13265415.0,2693,3
13166,16088753.0,1905,2
13167,55880596.0,1041,2
13168,12165935.0,2209,6
13169,12452860.0,1871,12
13170,16298241.0,491,7
13171,10365650.0,1826,3
13172,69323842.0,1130,2
13173,57268672.0,998,13
13174,10410175.0,2761,2
13175,7524859.0,1171,3
13176,8852223.0,1081,2
13177,11645214.0,829,2
13178,9249854.0,1458,2
13179,5205242.0,378,2
13180,16483059.0,4384,2
13181,12755042.0,1282,2
13182,3423789.0,847,2
13183,9798277.0,2116,2
13184,16958043.0,2307,2
13185,72130157.0,834,2
13186,14159516.0,2248,3
13187,11286533.0,1823,2
13188,16687102.0,1145,3
13189,8918962.0,765,6
13190,12486245.0,1333,4
13191,29658822.0,679,9
13192,6252205.0,1446,6
13194,3976304.0,834,2
13195,8432785.0,1633,4
13196,13336468.0,2879,2
13197,18527233.0,1416,2
13198,6635134.0,1624,2
13199,9981518.0,372,4
13200,16763367.0,1115,2
13201,18573542.0,2537,2
13202,10641103.0,1507,2
13203,39342556.0,810,2
13204,19017181.0,1667,2
13205,13621277.0,2618,2
13206,10074808.0,1268,3
13207,5169902.0,766,2
13208,10986221.0,1563,3
13209,30047303.0,2076,2
13210,12885384.0,2147,2
13211,60595269.0,792,3
13212,11350030.0,1965,2
13213,16998089.0,1208,2
13214,13763837.0,1313,3
13215,8984680.0,1530,6
13216,11560201.0,1531,3
13217,10919691.0,1331,2
13218,8806919.0,379,7
13219,12032990.0,2311,2
13220,11985172.0,1775,2
13221,9948292.0,1655,2
13222,14279588.0,1296,3
13223,12164827.0,2460,2
13224,10106302.0,1579,2
13225,18202940.0,2554,10
13226,17233975.0,2303,2
13227,11519316.0,1527,2
13228,11810500.0,1603,3
13229,18402523.0,1953,4
13230,14805987.0,1348,4
13231,19719376.0,537,4
13232,7109612.0,1894,2
13233,17921573.0,1366,3
13234,55241235.0,486,3
13235,11793515.0,831,2
13236,9565749.0,1033,6
13237,10217572.0,1786,2
13238,11652215.0,1659,2
13239,18058915.0,1711,3
13240,10153923.0,1824,3
13241,12506695.0,1463,2
13242,15122283.0,1131,6
13243,7539228.0,1030,3
13244,5480077.0,1905,2
13245,5020166.0,205,4
13246,32871714.0,856,8
13247,36226558.0,1999,2
13248,13089506.0,1737,2
13249,10739855.0,1333,3
13250,88586030.0,403,3
13251,42157907.0,636,3
13252,30842470.0,2857,6
13253,7712666.0,783,4
13254,3463281.0,48,7
13255,7006229.0,1006,2
13256,30824804.0,583,2
13257,8716389.0,1079,2
13258,14689633.0,966,2
13259,23609584.0,2838,6
13260,12464608.0,2027,4
13261,21479401.0,1918,3
13262,9191741.0,1492,2
13263,2515963.0,1402,7
13264,13144617.0,1119,2
13265,3936548.0,507,3
13266,14229164.0,1397,6
13267,16955169.0,579,19
13268,7965371.0,2315,3
13269,12813788.0,1570,7
13270,129349426.0,877,3
13271,81121760.0,795,2
13272,13529537.0,913,2
13273,8424346.0,1263,2
13274,5850025.0,1892,2
13275,6070957.0,1789,2
13276,16661139.0,1970,3
13277,10884308.0,1464,2
13278,8726074.0,1249,6
13279,7108270.0,1259,2
13280,61571060.0,608,2
13281,26954063.0,2268,2
13282,5912208.0,709,2
13283,11576949.0,911,2
13284,43346190.0,971,3
13285,8165754.0,2181,2
13286,11736378.0,1017,7
13287,21669171.0,2011,3
13288,9187080.0,382,20
13289,13785300.0,2451,2
13290,12723682.0,2033,7
13291,60879158.0,621,3
13292,20139103.0,669,4
13293,13100233.0,1669,6
13294,12817354.0,3780,2
13295,15889279.0,2771,2
13296,197454612.0,955,7
13297,2385991.0,1224,6
13298,14199571.0,1238,3
13299,6036388.0,1934,2
13300,35122578.0,665,2
13301,60464458.0,622,4
13302,16994146.0,1879,2
13303,85564112.0,399,8
13304,14014992.0,818,2
13305,31704994.0,4915,2
13306,65910713.0,1509,12
13307,16137490.0,2948,2
13308,12007810.0,2009,3
13310,61296681.0,1044,3
13311,1449146.0,145,7
13312,39019195.0,678,8
13313,10788088.0,1199,3
13314,76152491.0,936,8
13315,52807901.0,1426,2
13316,6816387.0,1558,2
13317,17867943.0,1111,3
13318,13883231.0,1175,3
13319,41687919.0,544,7
13320,11024099.0,1510,2
13321,7819832.0,1729,3
13322,13925794.0,1594,4
13323,6796380.0,918,2
13324,7815023.0,1144,3
13325,34019349.0,911,3
13326,5945278.0,1292,3
13327,29982861.0,575,4
13328,28507268.0,1790,3
13329,23508482.0,736,10
13330,8629413.0,1774,3
13331,12344100.0,1678,6
13332,14161170.0,1768,2
13333,52174503.0,483,8
13334,34533066.0,435,2
13335,7969807.0,1974,2
13336,26077684.0,3450,2
13337,12093440.0,2311,2
13338,617542.0,119,3
13339,9056297.0,2182,7
13340,6538634.0,1395,2
13341,14539190.0,1946,2
13342,55025044.0,1232,3
13343,13702822.0,2344,3
13345,32993169.0,1689,3
13346,16628034.0,2683,4
13347,14443757.0,912,7
13348,12777425.0,597,2
13350,36924901.0,1001,2
13351,3913695.0,1347,2
13352,20478233.0,3357,2
13353,15114019.0,2114,3
13354,13080238.0,766,4
13356,11577698.0,1329,10
13357,13838522.0,2248,3
13358,10158940.0,470,2
13359,14043187.0,3118,4
13360,47877512.0,464,2
13361,17938408.0,1831,7
13362,54338310.0,1020,7
13363,10049644.0,1718,3
13364,13422451.0,557,3
13365,70084035.0,537,2
13366,18160085.0,1587,2
13367,16178340.0,1028,8
13368,23837118.0,1472,3
13369,8194040.0,1513,4
13370,2938131.0,264,3
13371,12628524.0,2295,6
13372,36475773.0,458,4
13373,11617589.0,2455,2
13374,12737939.0,1525,3
13375,15330333.0,1047,3
13376,893491247.0,546,2
13377,12776791.0,548,3
13378,11662723.0,725,8
13379,5450173.0,1485,4
13380,12691658.0,1359,2
13381,19664285.0,2311,2
13382,30798388.0,1773,6
13383,7623607.0,1261,2
13384,14837456.0,916,7
13385,9313780.0,2509,2
13386,6459772.0,1280,3
13387,4483748.0,1173,2
13388,9631732.0,2166,4
13389,29478457.0,724,3
13390,12497881.0,3186,2
13391,15064240.0,995,3
13392,13706486.0,1613,2
13393,27971300.0,957,2
13394,36558888.0,1158,7
13395,7439156.0,1804,3
