고객번호,성별,연령대,거주지역,1번품목구매비율(%),2번품목구매비율(%),3번품목구매비율(%),4번품목구매비율(%),경쟁사이용횟수,멤버쉽보유,온라인이용횟수,1기구매비율(%),2기구매비율(%),3기구매비율(%),4기구매비율(%),5기구매비율(%),6기구매비율(%),7기구매비율(%),8기구매비율(%),분기증감확인
10987,0,4,0,10.2,89.8,0.0,0.0,0.0,0.0,0.0,19.7,7.64,14.28,17.66,8.42,9.73,14.58,7.99,0
10988,0,3,3,15.23,50.4,0.0,34.37,0.0,0.0,0.0,10.67,13.25,11.2,16.54,9.37,10.9,15.76,12.31,0
10989,0,2,1,15.9,62.8,0.0,21.3,0.0,1.0,30.0,9.01,10.71,9.52,10.05,12.05,14.96,16.1,17.59,1
10990,0,2,1,0.8,8.18,90.36,0.67,0.0,0.0,5.0,8.12,8.38,13.92,6.39,6.76,37.77,10.14,8.52,0
10991,0,2,1,3.98,47.66,41.45,6.91,1.0,1.0,39.0,13.3,14.82,6.94,5.53,8.61,8.57,5.43,36.8,1
10992,0,3,1,7.2,40.56,0.0,52.25,0.0,1.0,10.0,12.66,16.77,11.59,10.45,11.39,10.07,15.85,11.22,0
10993,0,4,0,6.06,42.22,37.37,14.35,0.0,0.0,0.0,10.52,11.38,13.51,9.67,13.77,13.68,12.63,14.84,1
10994,0,2,1,1.47,16.49,76.9,5.14,0.0,1.0,0.0,15.29,11.06,13.39,12.07,9.56,10.83,11.65,16.16,0
10995,0,2,0,11.13,88.87,0.0,0.0,0.0,0.0,0.0,13.39,12.2,13.65,10.75,12.18,13.99,13.71,10.13,0
10996,0,2,0,11.46,67.2,0.0,21.34,0.0,1.0,17.0,9.23,11.66,10.97,11.07,10.86,12.78,16.16,17.27,1
10997,0,4,0,15.61,34.15,23.45,26.8,0.0,0.0,0.0,11.11,14.41,17.92,13.54,12.2,8.99,11.76,10.06,0
10998,0,2,0,6.4,59.43,0.0,34.17,0.0,0.0,1.0,18.84,19.34,12.55,9.01,10.13,10.47,9.93,9.73,1
10999,1,2,0,3.13,46.76,0.0,50.12,0.0,1.0,0.0,12.83,12.93,11.7,12.34,12.39,14.01,13.85,9.95,1
11000,1,4,1,4.74,56.59,27.13,11.54,0.0,0.0,0.0,11.22,12.61,20.82,12.09,11.45,13.31,10.01,8.5,0
11001,0,3,3,22.16,38.88,0.0,38.96,0.0,1.0,0.0,14.93,13.23,14.09,10.25,11.76,11.15,13.66,10.93,0
11002,1,2,0,0.79,4.93,92.88,1.41,0.0,0.0,0.0,9.28,11.16,13.29,10.53,9.94,18.25,15.54,12.02,0
11003,0,2,3,14.6,57.81,0.0,27.59,0.0,2.0,9.0,12.64,11.02,12.61,11.61,17.17,11.78,13.66,9.52,0
11004,0,2,3,1.47,17.81,78.51,2.22,0.0,0.0,0.0,8.1,5.45,16.4,14.53,14.42,17.88,14.32,8.9,0
11005,0,2,0,4.28,62.38,18.45,14.89,0.0,1.0,0.0,6.54,7.32,11.31,14.95,9.05,27.22,8.1,15.51,1
11006,0,4,1,28.93,32.83,0.0,38.24,0.0,0.0,12.0,12.16,12.92,13.64,10.45,11.47,14.08,15.5,9.78,0
11007,0,5,1,1.17,7.38,88.88,2.58,0.0,0.0,0.0,8.84,9.31,9.43,9.92,11.66,15.73,21.35,13.76,1
11008,0,2,0,5.25,38.46,45.0,11.29,1.0,2.0,39.0,13.28,11.3,14.3,13.42,13.54,10.86,9.12,14.18,1
11009,0,5,0,19.13,51.88,0.0,29.0,0.0,1.0,22.0,13.21,12.97,13.13,12.26,12.48,12.71,12.72,10.51,0
11010,0,3,0,3.12,59.74,0.0,37.14,0.0,0.0,0.0,11.83,10.83,14.78,9.56,14.72,14.86,13.46,9.97,0
11011,0,4,0,17.42,59.21,16.22,7.15,1.0,1.0,0.0,12.7,11.91,14.79,15.66,9.56,14.05,12.39,8.94,1
11012,0,4,1,3.29,29.88,63.8,3.03,5.0,0.0,0.0,1.1,9.62,9.18,7.12,12.98,17.26,34.72,8.01,1
11013,0,3,0,1.19,5.52,78.18,15.11,0.0,1.0,0.0,11.15,12.39,16.34,9.46,12.93,12.52,14.33,10.87,0
11014,0,4,1,1.13,14.57,82.12,2.19,0.0,0.0,0.0,13.34,7.33,11.92,10.06,5.6,21.55,17.2,13.0,1
11015,0,2,3,10.19,89.81,0.0,0.0,0.0,0.0,0.0,12.61,13.31,15.67,10.62,11.12,12.41,15.49,8.77,0
11016,1,2,0,9.41,74.79,0.0,15.8,0.0,1.0,24.0,13.17,15.44,14.38,15.11,9.22,14.94,10.32,7.41,0
11017,0,2,3,12.19,54.67,0.0,33.14,0.0,1.0,1.0,11.5,13.21,14.65,11.85,13.5,12.99,13.5,8.79,0
11018,1,2,0,3.82,34.42,56.49,5.27,0.0,1.0,21.0,10.32,11.64,10.32,8.37,10.62,16.88,22.75,9.11,0
11019,0,4,3,5.64,65.24,0.0,29.12,0.0,1.0,0.0,10.87,18.2,13.45,8.07,9.31,14.08,14.4,11.63,1
11020,1,3,0,1.76,21.48,72.64,4.13,8.0,0.0,0.0,12.87,13.31,13.41,14.5,10.04,20.31,14.23,1.33,0
11021,0,3,3,1.5,14.43,75.05,9.02,0.0,1.0,0.0,10.88,11.59,14.95,10.93,17.06,13.73,10.93,9.92,0
11022,0,3,1,4.48,35.9,42.7,16.92,0.0,1.0,1.0,12.74,14.36,11.09,21.1,6.9,12.46,9.72,11.64,1
11024,0,3,0,2.21,11.7,0.0,86.09,2.0,1.0,0.0,9.88,9.36,10.18,9.65,12.87,29.93,10.14,7.99,0
11025,0,4,3,9.66,68.01,0.0,22.33,0.0,2.0,4.0,11.81,9.45,13.58,11.28,12.12,11.51,17.31,12.94,0
11026,0,3,0,3.4,29.35,0.0,67.26,0.0,0.0,38.0,9.94,12.41,13.61,13.62,14.32,11.75,11.31,13.04,1
11027,0,2,1,9.86,72.31,11.96,5.88,0.0,1.0,10.0,7.8,9.23,15.63,10.67,18.06,14.05,10.42,14.14,1
11028,0,3,0,6.2,75.28,0.0,18.51,0.0,1.0,0.0,13.73,11.3,19.75,12.68,9.77,11.57,13.07,8.12,0
11029,0,3,0,0.93,33.18,60.96,4.93,0.0,1.0,0.0,10.33,6.76,6.9,20.03,7.34,12.54,20.71,15.39,1
11030,0,3,1,0.89,25.61,66.18,7.32,1.0,0.0,11.0,4.74,7.26,9.62,14.82,29.76,11.34,11.44,11.02,1
11031,0,3,0,8.44,88.3,0.0,3.26,3.0,0.0,1.0,19.82,8.29,13.1,14.45,10.72,10.39,10.43,12.79,0
11032,0,3,1,1.02,11.68,82.73,4.57,1.0,0.0,0.0,10.6,12.01,13.24,9.65,6.46,15.22,16.18,16.65,1
11033,0,3,0,11.09,52.03,0.0,36.89,0.0,0.0,4.0,10.18,9.76,14.94,14.33,13.2,15.4,12.93,9.26,0
11034,1,4,0,7.47,84.5,0.0,8.03,0.0,0.0,10.0,12.38,11.01,13.8,9.24,11.74,16.91,14.73,10.19,0
11035,0,2,0,12.32,41.87,0.0,45.81,0.0,1.0,37.0,17.22,11.12,14.63,13.01,9.85,12.66,8.65,12.86,1
11036,0,4,1,12.97,47.08,0.0,39.95,0.0,1.0,166.0,10.23,11.72,25.67,7.25,10.45,10.08,16.47,8.13,0
11037,0,3,0,8.02,71.0,0.0,20.97,3.0,0.0,1.0,5.49,4.2,8.14,5.97,6.9,16.1,42.39,10.82,0
11038,0,4,2,10.82,31.49,0.0,57.69,0.0,0.0,0.0,13.58,13.03,13.64,9.94,9.93,13.16,11.54,15.17,1
11039,1,3,1,3.03,26.06,63.36,7.55,0.0,0.0,4.0,10.49,8.42,16.87,19.55,11.51,12.29,11.64,9.23,0
11040,0,3,1,2.31,18.84,74.21,4.63,1.0,0.0,0.0,15.31,11.46,13.42,11.64,11.96,7.95,15.9,12.36,0
11041,0,5,3,9.76,27.29,52.37,10.58,0.0,0.0,0.0,12.41,16.25,12.99,17.32,9.8,9.12,13.35,8.75,0
11042,1,2,1,6.24,93.76,0.0,0.0,0.0,0.0,0.0,10.04,10.11,13.34,10.35,19.38,9.81,14.93,12.03,0
11043,0,4,3,10.49,63.2,0.0,26.31,0.0,0.0,0.0,12.52,12.89,14.82,11.98,15.01,11.97,12.16,8.63,0
11044,0,3,0,12.68,64.18,0.0,23.14,7.0,0.0,0.0,18.3,11.6,16.17,11.62,12.13,9.82,11.54,8.83,1
11045,0,2,0,6.43,74.56,12.44,6.56,7.0,0.0,10.0,10.48,16.8,13.2,7.64,10.65,9.02,25.13,7.07,0
11046,0,3,1,4.19,82.86,0.0,12.95,0.0,0.0,0.0,7.95,64.21,6.04,3.83,4.18,3.54,5.62,4.62,1
11047,0,3,1,5.83,83.5,0.0,10.67,0.0,0.0,0.0,9.85,16.73,11.84,13.08,10.78,11.34,11.65,14.72,0
11048,0,3,0,7.26,35.59,0.0,57.15,5.0,1.0,0.0,28.37,8.62,12.49,7.42,9.12,14.48,10.32,9.18,1
11049,0,4,0,5.65,65.84,0.0,28.51,0.0,0.0,0.0,13.88,11.4,8.16,5.98,9.08,15.64,24.38,11.48,0
11051,1,2,0,3.22,14.4,67.07,15.31,1.0,1.0,0.0,7.55,16.93,9.35,13.01,23.15,17.53,4.54,7.94,0
11052,0,4,0,12.96,58.27,0.0,28.77,0.0,0.0,45.0,14.49,10.79,11.33,12.78,14.0,12.94,16.35,7.34,0
11053,0,3,0,5.8,29.01,55.7,9.48,0.0,1.0,67.0,13.74,11.87,11.82,13.84,14.05,10.4,14.3,9.99,0
11054,0,2,0,12.11,64.85,0.0,23.04,0.0,2.0,22.0,21.67,10.77,12.03,10.18,10.13,13.46,11.4,10.36,0
11055,0,4,0,5.23,19.2,69.78,5.79,0.0,1.0,0.0,10.18,9.87,13.35,13.27,13.76,13.63,12.18,13.76,1
11056,0,3,0,10.78,48.9,16.45,23.86,0.0,1.0,0.0,11.09,10.91,12.89,10.44,11.74,19.91,13.33,9.69,0
11057,1,4,3,14.73,37.34,0.0,47.92,0.0,0.0,0.0,12.1,12.36,16.27,11.52,12.35,13.08,12.85,9.46,1
11058,0,2,0,0.91,39.77,57.07,2.25,0.0,0.0,11.0,6.36,33.6,15.09,10.09,6.47,2.21,4.34,21.84,1
11059,0,3,1,4.04,63.85,27.3,4.8,0.0,0.0,0.0,23.88,17.73,9.82,5.87,6.7,7.86,18.01,10.14,0
11060,0,2,1,17.95,61.49,0.0,20.56,2.0,1.0,0.0,14.86,12.6,22.41,11.7,12.08,11.66,7.61,7.08,0
11061,1,2,1,5.28,38.89,49.97,5.87,5.0,1.0,0.0,13.48,8.55,11.98,10.34,12.72,10.37,18.97,13.59,1
11062,0,3,0,5.42,64.77,22.47,7.34,0.0,0.0,0.0,8.7,17.97,9.2,13.8,13.3,10.9,18.46,7.67,0
11063,0,4,1,7.29,72.75,16.11,3.85,1.0,0.0,0.0,34.34,7.68,7.79,13.72,9.69,12.65,6.72,7.4,0
11064,0,3,0,0.66,17.45,79.69,2.2,0.0,0.0,0.0,5.86,23.79,5.0,12.16,6.81,10.62,13.02,22.73,1
11065,0,3,0,14.25,51.54,0.0,34.21,0.0,2.0,24.0,12.29,12.36,12.31,11.85,12.03,12.53,15.39,11.24,1
11066,0,2,3,11.87,52.48,0.0,35.65,0.0,1.0,0.0,11.62,9.8,13.79,14.88,11.02,14.18,13.54,11.17,1
11067,0,3,0,13.19,63.64,0.0,23.17,0.0,0.0,0.0,12.75,13.56,12.31,12.4,12.82,14.35,13.05,8.76,0
11068,0,3,0,5.63,66.48,0.0,27.9,0.0,0.0,0.0,13.09,12.04,13.39,10.25,13.18,15.35,11.82,10.88,0
11069,0,4,0,3.15,96.85,0.0,0.0,0.0,0.0,1.0,10.82,9.21,13.42,24.11,12.6,8.55,11.39,9.91,0
11070,0,3,0,7.82,46.48,0.0,45.7,0.0,0.0,3.0,12.32,19.28,13.43,8.74,10.18,12.88,11.37,11.8,0
11071,0,3,0,2.62,39.4,53.14,4.84,19.0,0.0,2.0,25.31,9.22,11.21,7.02,11.27,9.53,10.81,15.63,0
11073,0,3,0,12.02,52.33,0.0,35.65,0.0,1.0,0.0,12.77,14.24,13.28,12.61,12.76,11.21,11.43,11.69,0
11074,0,4,0,13.95,61.86,0.0,24.19,0.0,0.0,8.0,14.55,12.91,13.27,12.71,12.17,12.45,12.64,9.31,0
11075,1,3,0,13.78,25.94,56.74,3.53,0.0,0.0,0.0,22.03,19.51,13.19,7.64,9.14,4.66,15.62,8.21,0
11076,0,3,0,8.93,65.9,0.0,25.17,0.0,0.0,34.0,10.81,10.45,12.84,11.17,15.16,13.28,15.64,10.65,0
11077,0,5,0,20.88,50.86,0.0,28.26,0.0,0.0,0.0,11.21,12.32,14.79,10.91,15.75,13.22,12.49,9.3,1
11078,1,3,1,12.34,87.66,0.0,0.0,0.0,0.0,0.0,14.54,12.04,13.22,12.71,10.78,11.11,12.65,12.96,0
11079,0,3,1,15.88,68.07,0.0,16.05,1.0,1.0,20.0,10.49,7.26,10.14,8.75,16.16,18.37,13.43,15.4,1
11080,0,1,1,2.48,18.27,77.06,2.19,0.0,1.0,1.0,10.5,24.38,6.74,10.24,12.66,13.51,8.86,13.12,1
11081,0,2,0,13.88,68.05,0.0,18.07,2.0,0.0,0.0,10.43,10.5,15.17,15.09,13.31,12.71,11.5,11.29,1
11082,0,2,0,7.05,60.54,0.0,32.41,0.0,0.0,4.0,8.91,10.79,10.0,14.0,22.65,12.0,12.72,8.91,1
11083,0,3,0,9.81,66.22,0.0,23.97,0.0,1.0,0.0,9.57,15.93,9.04,10.87,10.03,16.47,13.1,14.99,1
11084,0,1,3,26.63,39.8,0.0,33.57,0.0,1.0,0.0,8.82,10.4,13.31,8.84,12.41,16.24,19.91,10.06,1
11086,0,3,0,14.8,76.23,0.0,8.97,0.0,1.0,0.0,13.49,10.3,11.54,15.43,16.54,12.48,13.92,6.31,0
11087,0,3,0,16.72,35.76,27.07,20.44,0.0,0.0,30.0,13.39,11.14,13.4,11.33,12.72,12.35,14.13,11.54,0
11088,0,2,0,13.33,60.78,0.0,25.89,0.0,2.0,17.0,12.46,11.53,15.04,7.25,12.85,11.36,13.29,16.21,0
11089,0,3,0,9.12,80.39,0.0,10.49,0.0,0.0,0.0,17.87,8.81,9.78,7.92,10.56,17.37,17.15,10.54,0
11090,0,2,0,0.52,3.7,94.92,0.87,0.0,1.0,14.0,7.47,8.95,12.47,12.93,17.64,13.19,9.71,17.64,1
11091,1,3,3,11.44,65.03,0.0,23.53,0.0,1.0,0.0,12.14,12.21,14.98,11.16,11.61,13.84,15.37,8.69,0
11092,0,3,0,17.25,62.77,0.0,19.97,0.0,0.0,40.0,17.21,13.42,14.99,9.58,11.15,12.88,11.99,8.78,0
11093,1,2,0,8.27,53.48,15.99,22.26,0.0,1.0,31.0,8.0,13.26,16.41,13.98,12.46,11.98,10.78,13.13,1
11094,0,4,1,12.13,48.28,0.0,39.59,0.0,0.0,0.0,19.37,11.08,8.82,15.59,12.13,10.49,11.23,11.28,0
11095,1,2,0,2.87,90.34,0.0,6.79,0.0,0.0,3.0,8.99,10.42,8.29,21.75,11.24,9.27,6.91,23.13,1
11096,0,5,0,3.67,16.83,77.71,1.78,0.0,0.0,0.0,9.95,9.04,16.25,5.43,10.93,25.72,9.92,12.74,0
11097,0,3,0,15.75,67.68,0.0,16.57,0.0,0.0,0.0,12.82,11.19,12.39,13.58,13.82,14.88,11.63,9.69,0
11098,0,2,1,1.63,16.67,78.09,3.61,1.0,2.0,25.0,7.27,10.71,12.97,31.6,19.9,6.66,5.49,5.4,1
11099,1,2,1,0.84,3.12,95.19,0.85,2.0,0.0,0.0,9.85,9.87,8.02,5.64,7.11,33.6,13.24,12.66,0
11100,0,2,0,13.09,45.22,0.0,41.69,0.0,1.0,51.0,13.11,16.67,11.24,9.07,13.11,12.95,13.78,10.09,1
11101,0,4,1,0.19,5.19,94.28,0.33,0.0,0.0,4.0,22.22,9.6,6.37,11.52,4.69,9.93,5.35,30.33,1
11102,0,3,0,3.5,15.93,64.37,16.19,0.0,2.0,0.0,15.04,14.51,12.31,9.6,10.33,12.17,15.99,10.05,0
11103,0,2,0,2.27,48.71,14.45,34.57,3.0,1.0,1.0,9.67,11.43,7.45,20.92,20.05,13.68,10.95,5.85,0
11104,0,2,0,10.05,65.5,0.0,24.45,0.0,0.0,13.0,11.55,12.27,15.42,12.31,11.89,10.82,12.45,13.29,1
11105,0,3,0,4.89,25.35,60.41,9.35,8.0,0.0,0.0,21.16,17.63,14.07,15.68,10.33,5.98,6.3,8.86,0
11106,1,3,0,18.38,60.5,0.0,21.13,0.0,0.0,0.0,14.12,12.2,14.65,11.8,10.93,11.64,13.26,11.4,0
11107,0,3,3,14.22,68.11,0.0,17.67,0.0,0.0,0.0,16.15,12.13,12.7,11.25,14.66,11.44,13.08,8.59,0
11108,0,1,1,1.03,15.97,79.24,3.76,0.0,0.0,0.0,13.12,11.01,19.86,12.42,12.31,6.12,16.19,8.97,0
11109,0,3,0,12.5,64.52,0.0,22.98,0.0,0.0,1.0,13.2,12.34,15.18,12.84,11.93,12.04,12.07,10.41,0
11110,0,2,1,3.03,93.28,0.0,3.69,0.0,1.0,0.0,1.09,1.1,1.53,13.29,21.09,19.4,17.9,24.61,1
11111,0,2,0,0.9,5.53,91.58,1.99,0.0,0.0,5.0,15.53,12.37,13.66,10.64,13.54,11.9,14.29,8.07,0
11112,0,5,1,16.19,64.32,0.0,19.49,0.0,0.0,0.0,15.88,13.72,15.06,10.99,10.19,11.87,12.06,10.23,0
11113,0,3,0,18.94,30.79,0.0,50.27,0.0,0.0,0.0,11.32,10.56,15.6,11.44,11.69,12.42,15.8,11.17,1
11114,0,4,0,10.71,77.2,0.0,12.09,0.0,0.0,0.0,15.72,14.61,16.11,11.07,11.29,10.67,11.47,9.07,0
11115,0,3,3,32.21,67.79,0.0,0.0,0.0,0.0,0.0,11.16,12.76,13.97,11.87,12.99,12.3,13.95,11.0,0
11116,0,3,0,10.2,64.35,0.0,25.44,0.0,1.0,18.0,10.72,10.87,12.66,17.93,11.52,11.11,16.43,8.75,1
11117,0,4,0,6.0,30.64,43.54,19.82,3.0,0.0,13.0,11.79,11.97,13.64,12.0,14.06,12.74,13.24,10.55,0
11118,0,3,1,0.66,11.74,77.17,10.43,0.0,1.0,0.0,16.37,13.42,14.81,11.83,10.01,11.65,12.91,9.0,0
11119,0,4,0,15.98,73.96,0.0,10.06,0.0,0.0,0.0,13.58,10.44,13.48,13.29,12.62,11.6,15.94,9.04,0
11120,1,3,0,8.91,79.22,0.0,11.86,0.0,1.0,3.0,15.07,14.22,12.69,13.3,12.19,12.93,11.53,8.07,0
11121,0,3,0,3.42,13.65,67.31,15.62,4.0,1.0,5.0,11.53,10.74,13.53,11.74,13.21,11.16,15.8,12.28,1
11122,0,3,1,4.63,12.94,75.22,7.21,0.0,0.0,0.0,11.15,14.93,12.28,11.1,13.19,12.51,14.33,10.51,0
11123,0,2,1,1.62,37.32,57.8,3.26,0.0,1.0,18.0,10.3,10.06,35.42,6.88,9.02,11.02,6.93,10.38,1
11124,1,1,0,6.94,21.18,58.56,13.32,0.0,1.0,0.0,11.8,12.1,16.69,11.92,18.12,11.2,10.39,7.78,0
11125,0,3,0,0.42,8.41,90.27,0.9,0.0,0.0,0.0,19.33,11.19,12.09,10.17,5.25,21.33,13.65,6.99,0
11126,1,3,0,9.26,90.74,0.0,0.0,0.0,0.0,0.0,11.83,12.3,14.72,10.66,12.51,14.82,14.19,8.96,0
11127,0,3,1,7.18,80.11,0.0,12.7,6.0,0.0,0.0,13.88,19.29,10.9,10.64,12.6,8.5,8.11,16.07,1
11128,0,3,0,4.91,32.33,33.5,29.26,0.0,0.0,0.0,10.21,11.33,6.85,13.58,18.08,13.42,11.73,14.81,1
11129,1,2,1,36.09,63.91,0.0,0.0,0.0,1.0,0.0,21.53,23.99,20.77,4.9,5.76,0.73,22.0,0.32,0
11130,0,3,1,11.82,47.98,16.77,23.44,0.0,0.0,0.0,11.52,11.52,13.45,12.93,12.6,16.42,10.08,11.48,0
11131,0,3,1,16.49,68.12,0.0,15.38,1.0,0.0,0.0,12.93,12.37,10.65,13.73,13.03,12.21,14.68,10.41,0
11132,0,5,0,18.45,63.09,0.0,18.46,0.0,0.0,2.0,11.42,11.48,11.73,12.45,14.54,11.4,13.81,13.17,1
11133,0,3,0,16.3,32.26,0.0,51.44,0.0,0.0,92.0,9.01,10.77,12.06,10.1,12.09,15.35,13.21,17.4,1
11134,0,2,1,1.8,25.27,68.51,4.42,0.0,0.0,0.0,2.21,7.98,11.91,22.16,10.93,13.81,17.86,13.14,1
11135,0,4,1,4.87,31.58,51.37,12.18,3.0,0.0,15.0,19.53,7.12,10.97,14.32,9.9,10.83,20.15,7.18,0
11136,0,2,1,1.28,22.9,74.47,1.35,3.0,0.0,0.0,5.53,7.66,13.64,10.17,15.5,15.68,6.94,24.88,1
11137,0,2,0,0.32,3.17,95.96,0.55,0.0,0.0,5.0,6.61,6.56,10.17,6.64,6.39,8.52,28.17,26.94,1
11138,0,3,1,2.47,32.15,60.22,5.16,2.0,0.0,0.0,10.6,9.56,26.29,7.43,5.26,12.97,12.89,14.99,1
11139,0,3,0,26.28,50.99,0.0,22.73,1.0,1.0,15.0,13.86,12.61,14.73,13.47,11.88,10.77,14.25,8.43,0
11140,0,4,0,10.38,58.65,17.68,13.29,2.0,1.0,12.0,16.28,13.67,9.46,9.59,13.14,11.22,14.42,12.23,0
11141,0,4,0,12.33,26.67,25.64,35.36,2.0,1.0,0.0,20.43,9.45,15.36,7.29,11.86,12.7,13.76,9.14,0
11142,0,4,1,4.24,30.34,55.51,9.91,8.0,0.0,0.0,10.99,9.21,14.89,10.73,9.43,19.87,14.67,10.22,1
11143,0,3,0,2.75,18.7,74.31,4.24,0.0,1.0,0.0,20.73,19.31,22.09,5.72,6.84,10.41,7.52,7.39,0
11144,0,4,1,4.61,69.63,0.0,25.76,0.0,1.0,0.0,11.19,9.59,14.95,10.03,11.21,13.4,16.59,13.03,1
11145,0,2,1,0.53,14.19,81.22,4.07,0.0,0.0,0.0,13.99,10.61,8.58,6.92,12.87,23.13,9.83,14.06,0
11146,0,1,0,1.78,23.04,70.58,4.6,0.0,0.0,0.0,5.82,4.01,12.99,13.71,13.44,15.68,21.9,12.45,1
11147,0,4,0,3.89,26.13,15.35,54.63,0.0,0.0,12.0,13.36,9.34,14.86,10.4,8.79,11.29,25.0,6.96,0
11148,0,3,0,1.82,11.28,84.92,1.99,2.0,0.0,0.0,21.57,12.65,13.6,6.46,12.3,8.35,15.97,9.1,0
11149,1,1,1,1.78,48.08,0.0,50.14,0.0,0.0,0.0,9.47,12.3,9.18,19.76,13.24,9.6,11.46,14.98,0
11150,0,4,0,10.9,89.1,0.0,0.0,0.0,0.0,0.0,14.18,12.68,14.24,9.87,12.72,11.55,14.88,9.88,0
11151,0,3,3,8.28,80.5,0.0,11.21,0.0,1.0,0.0,21.97,10.59,11.93,9.55,12.05,11.49,13.69,8.73,0
11152,0,5,0,8.27,74.98,0.0,16.75,0.0,1.0,0.0,9.66,8.73,5.12,13.52,17.36,32.63,7.48,5.49,0
11153,1,3,1,4.52,47.87,41.76,5.86,2.0,0.0,0.0,13.38,16.36,10.04,9.48,13.86,13.38,14.08,9.41,0
11154,0,2,1,1.25,12.72,84.35,1.68,1.0,1.0,3.0,3.95,20.34,15.24,9.49,13.54,10.32,18.04,9.09,1
11155,0,4,0,8.08,77.73,0.0,14.2,0.0,0.0,0.0,13.06,11.06,11.83,10.95,16.69,12.75,12.66,10.99,1
11156,0,2,0,24.5,28.7,42.14,4.65,0.0,1.0,0.0,27.5,6.24,44.0,4.81,5.94,4.64,3.78,3.1,0
11157,0,2,0,4.4,50.74,0.0,44.86,0.0,2.0,0.0,9.84,15.01,21.18,9.67,13.32,9.19,15.31,6.48,0
11158,0,2,1,2.39,24.72,66.73,6.16,1.0,0.0,1.0,15.29,15.33,9.21,15.86,6.35,7.35,22.58,8.02,0
11159,0,3,0,4.5,71.54,0.0,23.95,0.0,1.0,0.0,10.51,12.78,12.61,12.3,10.98,17.68,13.81,9.35,0
11160,0,3,0,16.21,75.51,0.0,8.28,3.0,1.0,120.0,14.04,11.74,17.61,5.74,16.99,5.2,23.49,5.19,0
11161,0,2,1,4.13,88.76,0.0,7.12,6.0,1.0,0.0,11.01,11.95,12.22,13.39,19.2,11.23,11.72,9.28,1
11162,0,3,3,5.06,94.94,0.0,0.0,0.0,0.0,0.0,14.2,10.52,19.31,9.58,9.02,10.24,19.4,7.74,0
11163,0,4,2,8.09,38.29,34.49,19.13,0.0,0.0,0.0,9.58,10.75,14.86,12.24,20.7,11.28,9.43,11.16,1
11164,0,3,1,1.53,18.35,77.43,2.69,7.0,0.0,0.0,14.34,15.18,9.05,17.67,7.93,11.71,13.35,10.76,0
11165,0,2,0,8.22,61.02,0.0,30.76,0.0,1.0,0.0,12.92,10.81,11.14,11.34,10.19,13.04,16.57,13.99,1
11166,0,3,0,8.22,48.78,0.0,43.0,0.0,1.0,0.0,6.81,8.73,12.78,14.51,15.84,13.06,9.86,18.41,0
11167,0,3,1,0.69,12.56,85.7,1.05,0.0,1.0,0.0,18.38,9.74,11.49,18.66,16.89,12.12,6.87,5.86,1
11168,0,2,0,2.54,27.4,60.84,9.22,0.0,0.0,0.0,14.27,11.66,12.77,11.0,9.75,11.24,20.14,9.18,0
11169,0,3,0,6.95,82.36,0.0,10.69,0.0,1.0,0.0,3.12,14.79,16.78,9.03,5.93,15.99,15.35,19.01,1
11170,0,2,0,9.56,66.07,0.0,24.37,1.0,2.0,0.0,14.48,21.71,11.1,9.78,11.64,12.59,10.51,8.19,0
11171,0,4,0,28.9,71.1,0.0,0.0,0.0,0.0,0.0,9.57,16.87,12.78,10.0,15.01,15.14,12.81,7.83,0
11172,0,3,0,8.07,19.04,64.84,8.05,6.0,1.0,12.0,11.24,13.22,15.31,9.53,13.36,10.08,15.79,11.47,0
11173,0,2,1,7.01,26.53,59.89,6.57,0.0,1.0,1.0,9.94,15.97,14.61,13.11,16.01,8.5,12.87,8.98,0
11174,0,1,1,2.61,37.74,52.5,7.15,4.0,1.0,0.0,47.04,15.06,8.07,20.54,4.86,2.34,1.22,0.86,0
11175,1,2,0,11.03,50.24,0.0,38.73,0.0,2.0,19.0,19.25,12.49,13.56,10.56,12.61,10.61,13.51,7.4,0
11176,0,2,0,7.78,82.86,0.0,9.37,0.0,1.0,33.0,16.6,11.11,9.98,7.01,12.01,9.5,18.54,15.24,1
11177,0,2,1,2.03,15.99,78.33,3.65,3.0,0.0,0.0,11.73,13.38,18.74,7.98,18.2,13.23,10.3,6.43,1
11178,0,4,1,1.83,34.77,56.83,6.57,0.0,0.0,0.0,10.15,14.25,13.84,13.02,11.63,13.45,14.95,8.7,1
11179,0,4,3,16.38,67.16,0.0,16.47,0.0,0.0,17.0,10.29,12.16,14.37,11.1,11.4,12.78,15.46,12.44,1
11180,0,3,0,5.6,34.98,50.42,8.99,1.0,0.0,0.0,19.22,16.29,17.44,8.5,11.46,9.09,8.78,9.23,1
11181,0,2,1,8.54,30.78,58.34,2.34,0.0,0.0,0.0,10.82,14.04,15.28,10.02,16.74,12.31,12.58,8.21,0
11182,1,4,0,3.39,51.22,0.0,45.39,0.0,1.0,0.0,22.57,9.7,8.3,12.35,6.92,13.54,15.13,11.49,0
11183,0,2,0,0.45,10.46,88.38,0.7,3.0,0.0,2.0,5.93,6.19,31.55,10.94,3.69,17.07,11.31,13.32,1
11184,1,4,0,13.23,50.96,0.0,35.81,0.0,1.0,0.0,16.96,13.42,11.9,10.93,8.99,9.66,17.5,10.65,0
