"고객번호","소분류코드","구매일자","RNK"
"11224","B050511",20151231,1
"11224","B210802",20151231,1
"11224","B100501",20151231,1
"11224","C090106",20151231,1
"11224","C120202",20151231,1
"11225","A010106",20151226,1
"11226","B090402",20151229,1
"11226","B100301",20151229,1
"11227","A060166",20151129,1
"11227","A040229",20151129,1
"11227","A010654",20151129,1
"11227","A020605",20151129,1
"11228","B140101",20151231,1
"11228","B210802",20151231,1
"11228","B200801",20151231,1
"11228","B160201",20151231,1
"11228","B160101",20151231,1
"11228","B140103",20151231,1
"11229","B010202",20151230,1
"11229","A010653",20151230,1
"11229","C030606",20151230,1
"11229","B010205",20151230,1
"11229","B760402",20151230,1
"11229","B200302",20151230,1
"11229","C010110",20151230,1
"11229","C030901",20151230,1
"11229","C030706",20151230,1
"11229","C030208",20151230,1
"11229","C010117",20151230,1
"11230","B910201",20151212,1
"11230","B050103",20151212,1
"11230","B790310",20151212,1
"11231","A010653",20151220,1
"11231","A040220",20151220,1
"11231","A020707",20151220,1
"11231","A011004",20151220,1
"11231","B260104",20151220,1
"11232","C040406",20151231,1
"11232","C030308",20151231,1
"11232","C110101",20151231,1
"11232","C030901",20151231,1
"11232","C030401",20151231,1
"11232","C110501",20151231,1
"11232","C070103",20151231,1
"11232","C060506",20151231,1
"11232","C150306",20151231,1
"11232","C150101",20151231,1
"11233","B140101",20151230,1
"11233","B240305",20151230,1
"11233","B140202",20151230,1
"11234","B080203",20151219,1
"11234","B141201",20151219,1
"11234","B080203",20151219,1
"11235","A010103",20151230,1
"11235","A010201",20151230,1
"11235","A010202",20151230,1
"11235","A010103",20151230,1
"11236","A040224",20151231,1
"11236","C010110",20151231,1
"11236","B890103",20151231,1
"11237","C030401",20151231,1
"11238","B730401",20151230,1
"11238","B050501",20151230,1
"11238","B650201",20151230,1
"11238","B480301",20151230,1
"11238","B380404",20151230,1
"11239","B150801",20151231,1
"11239","B140103",20151231,1
"11239","B150401",20151231,1
"11239","B480401",20151231,1
"11239","B210802",20151231,1
"11239","B110203",20151231,1
"11239","B150204",20151231,1
"11240","B140201",20151231,1
"11240","B740101",20151231,1
"11241","C050302",20151231,1
"11242","B061105",20151231,1
"11242","B180704",20151231,1
"11242","B820201",20151231,1
"11242","B820102",20151231,1
"11242","B740101",20151231,1
"11242","B480301",20151231,1
"11242","B430504",20151231,1
"11243","B210803",20151231,1
"11243","B210601",20151231,1
"11243","B520507",20151231,1
"11243","B380406",20151231,1
"11244","B200703",20151230,1
"11244","B150204",20151230,1
"11244","B141505",20151230,1
"11244","B140701",20151230,1
"11244","B140503",20151230,1
"11244","B140104",20151230,1
"11244","B140103",20151230,1
"11244","B140102",20151230,1
"11244","B100102",20151230,1
"11244","B051005",20151230,1
"11244","B910107",20151230,1
"11244","B800301",20151230,1
"11244","B080203",20151230,1
"11244","B180901",20151230,1
"11244","B180501",20151230,1
"11244","B200302",20151230,1
"11244","B141302",20151230,1
"11244","B740101",20151230,1
"11244","B160202",20151230,1
"11244","B140202",20151230,1
"11244","B050104",20151230,1
"11245","B240607",20151231,1
"11246","B070903",20151231,1
"11246","B140101",20151231,1
"11246","B910201",20151231,1
"11247","A050501",20151230,1
"11248","B720110",20151231,1
"11248","B050101",20151231,1
"11248","B460501",20151231,1
"11248","B910202",20151231,1
"11248","B890103",20151231,1
"11248","B860406",20151231,1
"11248","B860405",20151231,1
"11248","B740501",20151231,1
"11248","B740401",20151231,1
"11248","B650204",20151231,1
"11248","B570205",20151231,1
"11248","B530804",20151231,1
"11248","B051404",20151231,1
"11248","B200302",20151231,1
"11248","B630602",20151231,1
"11248","B520902",20151231,1
"11248","B430903",20151231,1
"11248","B051402",20151231,1
"11248","B360303",20151231,1
"11248","B210802",20151231,1
"11248","B200703",20151231,1
"11248","B200402",20151231,1
"11248","B190103",20151231,1
"11248","B180801",20151231,1
"11248","B150104",20151231,1
"11248","B130603",20151231,1
"11248","B110201",20151231,1
"11248","B051403",20151231,1
"11249","A040258",20151231,1
"11249","A040260",20151231,1
"11250","C060505",20151231,1
"11250","C030506",20151231,1
"11250","C140305",20151231,1
"11250","C170206",20151231,1
"11250","C160503",20151231,1
"11250","C100203",20151231,1
"11250","C030901",20151231,1
"11251","B141303",20151231,1
"11251","B790203",20151231,1
"11251","B160401",20151231,1
"11252","B740502",20151230,1
"11253","C030606",20151230,1
"11253","C010110",20151230,1
"11253","C170631",20151230,1
"11253","C170159",20151230,1
"11253","C160404",20151230,1
"11253","C080301",20151230,1
"11253","C080202",20151230,1
"11253","C080102",20151230,1
"11253","C070201",20151230,1
"11253","C040405",20151230,1
"11253","C030809",20151230,1
"11253","C030104",20151230,1
"11254","B730303",20151230,1
"11254","B730401",20151230,1
"11255","C030401",20151231,1
"11255","C010206",20151231,1
"11255","C170206",20151231,1
"11255","C050110",20151231,1
"11255","C040304",20151231,1
"11255","C030602",20151231,1
"11255","C030103",20151231,1
"11255","C140603",20151231,1
"11255","C080201",20151231,1
"11256","B470105",20151226,1
"11256","B920102",20151226,1
"11256","B740202",20151226,1
"11256","B550602",20151226,1
"11257","A030110",20151231,1
"11258","A010606",20151231,1
"11258","A040224",20151231,1
"11258","A010646",20151231,1
"11259","B100305",20151231,1
"11259","B010202",20151231,1
"11259","B740101",20151231,1
"11259","B560301",20151231,1
"11260","A020102",20151229,1
"11261","C010110",20151231,1
"11262","A010624",20151220,1
"11262","A040401",20151220,1
"11263","B040101",20151230,1
"11263","B150102",20151230,1
"11263","B200703",20151230,1
"11263","B170204",20151230,1
"11263","B130205",20151230,1
"11264","B570205",20151231,1
"11265","B150102",20151228,1
"11265","B050118",20151228,1
"11265","B150401",20151228,1
"11266","C010206",20151227,1
"11266","C130108",20151227,1
"11266","C050209",20151227,1
"11266","C030103",20151227,1
"11266","B080601",20151227,1
"11266","C120101",20151227,1
"11267","B010205",20151231,1
"11267","B890103",20151231,1
"11267","B660303",20151231,1
"11267","B210803",20151231,1
"11267","B160201",20151231,1
"11267","B150402",20151231,1
"11267","B100502",20151231,1
"11267","B100501",20151231,1
"11267","B100402",20151231,1
"11267","B100401",20151231,1
"11267","B050108",20151231,1
"11267","B050106",20151231,1
"11267","B050112",20151231,1
"11268","B150402",20151231,1
"11268","B890103",20151231,1
"11268","B560402",20151231,1
"11268","B560302",20151231,1
"11268","B160301",20151231,1
"11269","B660304",20151229,1
"11269","B740503",20151229,1
"11270","B290401",20151231,1
"11271","B710101",20151231,1
"11271","B710101",20151231,1
"11271","B710101",20151231,1
"11272","A010302",20151230,1
"11272","A010403",20151230,1
"11272","A010101",20151230,1
"11272","A010404",20151230,1
"11272","A010402",20151230,1
"11272","A010104",20151230,1
"11273","C040311",20151231,1
"11273","C030401",20151231,1
"11273","C050208",20151231,1
"11273","C050409",20151231,1
"11274","C010215",20151231,1
"11274","C150405",20151231,1
"11274","C150306",20151231,1
"11274","C150302",20151231,1
"11274","C130105",20151231,1
"11274","C080204",20151231,1
"11274","C070101",20151231,1
"11274","C130701",20151231,1
"11274","C130101",20151231,1
"11275","B140301",20151231,1
"11275","B740502",20151231,1
"11275","B740204",20151231,1
"11275","B730401",20151231,1
"11275","B430503",20151231,1
"11275","B430101",20151231,1
"11275","B380203",20151231,1
"11275","B141305",20151231,1
"11275","B061105",20151231,1
"11275","B050104",20151231,1
"11275","B521301",20151231,1
"11275","B010108",20151231,1
"11275","B780203",20151231,1
"11275","B380304",20151231,1
"11275","B140601",20151231,1
"11275","B650204",20151231,1
"11275","B200801",20151231,1
"11276","B051202",20151231,1
"11276","B860405",20151231,1
"11276","B740101",20151231,1
"11276","B200801",20151231,1
"11277","B430101",20151229,1
"11277","B790405",20151229,1
"11277","B090401",20151229,1
"11277","B051404",20151229,1
"11277","B480401",20151229,1
"11278","B150203",20151231,1
"11278","B730205",20151231,1
"11278","B730203",20151231,1
"11278","B730201",20151231,1
"11278","B670402",20151231,1
"11278","B570301",20151231,1
"11278","B150203",20151231,1
"11278","B110402",20151231,1
"11278","B110304",20151231,1
"11278","B050501",20151231,1
"11278","B050106",20151231,1
"11278","B010102",20151231,1
"11278","B670201",20151231,1
"11278","B570205",20151231,1
"11278","B010206",20151231,1
"11279","C150405",20151230,1
"11279","C050602",20151230,1
"11279","C150401",20151230,1
"11279","C170206",20151230,1
"11279","C150103",20151230,1
"11279","C130701",20151230,1
"11279","C100301",20151230,1
"11279","C080301",20151230,1
"11279","C080201",20151230,1
"11280","C050302",20151231,1
"11280","C010103",20151231,1
"11280","C150306",20151231,1
"11280","C070202",20151231,1
"11280","C060206",20151231,1
"11280","C030401",20151231,1
"11280","C030208",20151231,1
"11280","C010104",20151231,1
"11281","B140301",20151230,1
"11281","B540401",20151230,1
"11281","B190902",20151230,1
"11281","B190901",20151230,1
"11281","B160403",20151230,1
"11281","B190206",20151230,1
"11281","B370601",20151230,1
"11281","B370601",20151230,1
"11282","A020603",20151229,1
"11283","B181002",20151230,1
"11283","B160102",20151230,1
"11283","B660709",20151230,1
"11283","B660304",20151230,1
"11283","B180902",20151230,1
"11284","C120202",20151231,1
"11284","C030303",20151231,1
"11284","C030308",20151231,1
"11284","C150405",20151231,1
"11284","C150602",20151231,1
"11285","C010104",20151231,1
"11286","C070401",20151231,1
"11286","B370906",20151231,1
"11286","B200801",20151231,1
"11286","B900204",20151231,1
"11286","B700704",20151231,1
"11286","B900203",20151231,1
"11286","B370902",20151231,1
"11286","C150401",20151231,1
"11286","C150202",20151231,1
"11286","C070101",20151231,1
"11286","C130802",20151231,1
"11286","C120202",20151231,1
"11286","C120201",20151231,1
"11287","B200304",20151231,1
"11287","B380404",20151231,1
"11288","B630402",20151231,1
"11288","B480401",20151231,1
"11289","B200801",20151229,1
"11289","B870701",20151229,1
"11289","B100301",20151229,1
"11289","B100504",20151229,1
"11290","B260605",20151028,1
"11290","B150204",20151028,1
"11290","B430105",20151028,1
"11290","B430103",20151028,1
"11290","B180706",20151028,1
"11291","C050408",20151230,1
"11291","C050209",20151230,1
"11291","C030109",20151230,1
"11292","B430503",20151231,1
"11292","B570205",20151231,1
"11292","B890104",20151231,1
"11292","B740301",20151231,1
"11292","C110501",20151231,1
"11293","B100305",20151231,1
"11293","B910107",20151231,1
"11293","B660305",20151231,1
"11293","B650204",20151231,1
"11293","B520503",20151231,1
"11293","B380406",20151231,1
"11293","B180504",20151231,1
"11293","B170603",20151231,1
"11293","B170302",20151231,1
"11293","B160101",20151231,1
"11293","B150402",20151231,1
"11293","B120804",20151231,1
"11293","B120801",20151231,1
"11293","B260104",20151231,1
"11293","B170203",20151231,1
"11294","A010654",20151230,1
"11294","A010408",20151230,1
"11294","A060116",20151230,1
"11295","B290401",20151202,1
"11296","A010601",20151231,1
"11297","B100301",20151231,1
"11297","B100305",20151231,1
"11297","B100501",20151231,1
"11298","B140301",20151231,1
"11298","B200801",20151231,1
"11298","B100301",20151231,1
"11299","B380404",20151230,1
"11299","B140102",20151230,1
"11299","B740503",20151230,1
"11299","B300301",20151230,1
"11299","B380203",20151230,1
"11299","B140101",20151230,1
"11299","B140103",20151230,1
"11299","B430602",20151230,1
"11300","B370801",20151229,1
"11300","B240405",20151229,1
"11301","A040209",20151231,1
"11302","A010403",20151231,1
"11302","A010404",20151231,1
"11302","A010403",20151231,1
"11303","B210802",20151231,1
"11303","B100104",20151231,1
"11303","B160202",20151231,1
"11303","B140101",20151231,1
"11303","B120604",20151231,1
"11303","B100504",20151231,1
"11304","B110303",20151229,1
"11304","B550101",20151229,1
"11304","B140201",20151229,1
"11304","B920103",20151229,1
"11304","B750206",20151229,1
"11304","B720206",20151229,1
"11304","B670402",20151229,1
"11304","B550103",20151229,1
"11304","B520603",20151229,1
"11304","B520502",20151229,1
"11304","B141305",20151229,1
"11305","B660305",20151225,1
"11305","B290301",20151225,1
"11305","B371002",20151225,1
"11305","B100501",20151225,1
"11305","B670402",20151225,1
"11305","B430504",20151225,1
"11305","B190102",20151225,1
"11305","B480401",20151225,1
"11305","B380404",20151225,1
"11305","B740101",20151225,1
"11306","C030404",20151230,1
"11306","C030706",20151230,1
"11306","C030104",20151230,1
"11306","C170701",20151230,1
"11306","C070302",20151230,1
"11306","C050202",20151230,1
"11307","B050101",20151231,1
"11307","B920509",20151231,1
"11307","B890104",20151231,1
"11307","B520503",20151231,1
"11307","B240405",20151231,1
"11307","B120605",20151231,1
"11307","B051005",20151231,1
"11307","B200302",20151231,1
"11307","B380203",20151231,1
"11307","B010102",20151231,1
"11307","B910206",20151231,1
"11307","B910204",20151231,1
"11307","B910107",20151231,1
"11307","B910106",20151231,1
"11307","B910103",20151231,1
"11307","B860404",20151231,1
"11307","B570205",20151231,1
"11307","B520902",20151231,1
"11307","B520603",20151231,1
"11307","B480401",20151231,1
"11307","B460304",20151231,1
"11307","B380406",20151231,1
"11307","B240407",20151231,1
"11307","B240401",20151231,1
"11307","B180902",20151231,1
"11307","B140202",20151231,1
"11307","B130801",20151231,1
"11307","B111002",20151231,1
"11307","B110604",20151231,1
"11307","B100301",20151231,1
"11307","B061105",20151231,1
"11307","B060901",20151231,1
"11307","B051002",20151231,1
"11307","B050503",20151231,1
"11307","B050502",20151231,1
"11307","B050110",20151231,1
"11308","A010601",20151227,1
"11308","A010601",20151227,1
"11309","C110203",20151230,1
"11309","C170206",20151230,1
"11309","C110202",20151230,1
"11309","B270708",20151230,1
"11309","B270704",20151230,1
"11309","B150703",20151230,1
"11309","C150405",20151230,1
"11309","C150403",20151230,1
"11309","C130703",20151230,1
"11309","C150302",20151230,1
"11310","A010611",20151231,1
"11311","B260902",20151222,1
"11312","B720105",20151229,1
"11312","B130205",20151229,1
"11312","B040301",20151229,1
"11312","B431001",20151229,1
"11312","B740102",20151229,1
"11312","B740101",20151229,1
"11312","B521301",20151229,1
"11312","B200801",20151229,1
"11312","B180801",20151229,1
"11312","B180205",20151229,1
"11312","B140203",20151229,1
"11312","B140102",20151229,1
"11312","B110801",20151229,1
"11313","B080203",20151227,1
"11314","A010403",20151229,1
"11314","A010302",20151229,1
