"고객번호","ROUND(구매금액/구매횟수)"
"12656",14440
"12657",38603
"12658",5166
"12659",4097
"12660",4923
"12661",21345
"12662",8144
"12663",6593
"12664",6754
"12665",6483
"12666",5155
"12667",9005
"12668",13098
"12669",4811
"12670",5596
"12671",4580
"12672",6375
"12673",5008
"12674",6681
"12675",5377
"12676",5493
"12677",4437
"12678",3417
"12679",19603
"12680",10863
"12681",13305
"12682",2379
"12683",4980
"12684",4814
"12685",61370
"12686",4888
"12687",3103
"12688",14678
"12689",17442
"12690",11554
"12691",4894
"12692",5609
"12693",13472
"12694",4901
"12695",4750
"12696",13846
"12697",4361
"12698",5683
"12699",3759
"12700",8230
"12701",4376
"12702",13948
"12703",11155
"12704",4889
"12705",12984
"12706",5803
"12707",4992
"12708",5018
"12709",14102
"12710",5541
"12711",8666
"12712",5806
"12713",13086
"12714",25307
"12715",2958
"12716",5768
"12717",4717
"12718",10613
"12719",11135
"12720",15839
"12721",5433
"12722",8346
"12723",5774
"12724",13358
"12725",8583
"12726",6618
"12727",4267
"12728",12640
"12729",4975
"12730",4686
"12731",7716
"12732",7004
"12733",4192
"12734",6930
"12735",8741
"12736",5049
"12737",3313
"12738",6868
"12739",11023
"12740",58316
"12741",20770
"12742",8019
"12743",8270
"12744",29753
"12745",5949
"12746",5694
"12747",6809
"12748",4063
"12749",7674
"12750",5699
"12751",4966
"12752",9441
"12753",9571
"12754",12878
"12755",2029
"12756",3471
"12757",7640
"12758",7848
"12759",13491
"12760",5067
"12761",43574
"12762",4292
"12763",4419
"12764",4300
"12765",8657
"12766",4186
"12767",5290
"12768",7508
"12769",3400
"12770",4900
"12771",14524
"12772",5304
"12773",61196
"12774",4470
"12775",6515
"12776",5137
"12777",15671
"12778",5021
"12779",3405
"12780",30502
"12781",15778
"12782",16257
"12783",5038
"12784",5474
"12785",8766
"12786",10943
"12787",9985
"12788",5313
"12789",6967
"12790",5556
"12791",7985
"12792",17619
"12793",6599
"12794",11575
"12795",9200
"12796",6575
"12797",14426
"12798",5276
"12799",12620
"12800",4658
"12801",4507
"12802",4547
"12803",5211
"12804",17032
"12805",6746
"12806",23228
"12807",5340
"12808",12145
"12809",6737
"12810",23891
"12811",6063
"12812",7643
"12813",218379
"12814",3000
"12815",7770
"12816",6092
"12817",4988
"12818",81616
"12819",7097
"12820",5756
"12821",7327
"12822",9006
"12823",8957
"12824",20335
"12825",6103
"12826",10118
"12827",13002
"12828",12186
"12829",4919
"12830",6913
"12831",5849
"12832",7073
"12833",9810
"12834",6500
"12835",9487
"12836",6522
"12837",5323
"12838",46928
"12839",6649
"12840",21383
"12841",3925
"12842",8447
"12843",11252
"12844",6026
"12845",6577
"12846",6780
"12847",4401
"12848",10306
"12849",6881
"12850",6144
"12851",4912
"12852",12685
"12853",7962
"12854",8429
"12855",11119
"12856",2956
"12857",12877
"12858",6482
"12859",8770
"12860",6576
"12861",5099
"12862",4174
"12863",7382
"12864",9387
"12865",18869
"12866",17314
"12867",6654
"12868",3460
"12869",4607
"12870",5306
"12871",12266
"12872",13391
"12873",7005
"12874",14601
"12875",4985
"12876",8405
"12877",9462
"12878",4403
"12879",4745
"12880",5417
"12881",1017
"12882",3351
"12883",4633
"12884",4533
"12885",6837
"12886",7461
"12887",11502
"12888",6516
"12889",3672
"12890",5756
"12891",4978
"12892",10938
"12893",4621
"12894",3766
"12895",17243
"12896",16067
"12897",20833
"12898",4857
"12899",80143
"12900",4963
"12901",6170
"12902",5365
"12903",5427
"12904",5566
"12905",6210
"12906",9007
"12907",5081
"12908",17582
"12909",6556
"12910",7761
"12911",5507
"12912",15196
"12913",7301
"12914",13385
"12915",5798
"12916",6464
"12917",2149
"12918",12478
"12919",6956
"12920",6123
"12921",16278
"12922",20986
"12923",14341
"12924",4361
"12925",6744
"12926",8053
"12927",15803
"12928",6568
"12929",11072
"12930",6570
"12931",6033
"12932",21282
"12933",4630
"12934",20831
"12935",14265
"12936",3503
"12937",4376
"12938",4276
"12939",5471
"12940",18560
"12941",8861
"12942",4555
"12943",18031
"12944",21612
"12945",6530
"12946",9859
"12947",2671
"12948",7642
"12949",4937
"12950",5605
"12951",13556
"12952",10673
"12953",6214
"12954",5035
"12955",12290
"12956",30188
"12957",6683
"12958",16046
"12959",10328
"12960",6940
"12961",6213
"12962",20727
"12963",3791
"12964",31549
"12965",7353
"12966",7372
"12967",5373
"12968",9543
"12969",5685
"12970",19721
"12971",7915
"12972",8870
"12973",10807
"12974",7119
"12975",6954
"12976",5402
"12977",3722
"12978",6449
"12979",4436
"12980",8921
"12981",10393
"12982",5939
"12983",15342
"12984",6034
"12985",4919
"12986",5004
"12987",3765
"12988",5370
"12989",6622
"12990",14910
"12991",16238
"12992",4404
"12993",7529
"12994",15404
"12995",4490
"12996",6269
"12997",6589
"12998",4291
"12999",12589
"13000",6804
"13001",4461
"13002",3661
"13003",5292
"13004",4742
"13005",17648
"13006",6636
"13007",5636
"13008",4746
"13009",5444
"13010",9156
"13011",5873
"13012",5529
"13013",4697
"13014",16921
"13015",6877
"13016",4898
"13017",5148
"13018",12011
"13019",7364
"13020",6253
"13021",7014
"13022",6085
"13023",5498
"13024",5637
"13025",6382
"13026",8228
"13027",43737
"13028",4956
"13029",4618
"13030",5242
"13031",6927
"13032",11548
"13033",24378
"13034",10722
"13035",29505
"13036",7775
"13037",5879
"13038",3625
"13039",5198
"13040",6874
"13041",2583
"13042",4072
"13043",5853
"13044",5115
"13045",3473
"13046",4113
"13047",3009
"13048",6209
"13049",3564
"13050",6040
"13051",6218
"13052",6203
"13053",10930
"13054",10120
"13055",4538
"13056",7243
"13057",4422
"13058",11135
"13059",6188
"13060",5510
"13061",5346
"13062",4215
"13063",5817
"13064",19270
"13065",4361
"13066",6710
"13067",5173
"13068",12672
"13069",9706
"13070",8556
"13071",7983
"13072",7132
"13073",10333
"13074",6688
"13075",4909
"13076",6237
"13077",5124
"13078",14356
"13079",11323
"13080",12031
"13081",4103
"13082",6620
"13083",10330
"13084",6506
"13085",6566
"13086",3687
"13087",6001
"13088",9558
"13089",13139
"13090",12313
"13091",23215
"13092",5055
"13093",4176
"13094",4770
"13095",5676
"13096",5534
"13097",7842
"13098",4613
"13099",28022
"13100",4795
"13101",6437
"13102",19956
"13103",5761
"13104",4869
"13105",4625
"13106",4002
"13107",9051
"13108",3878
"13109",9320
"13110",8596
"13111",5856
"13112",16809
"13113",9357
"13114",12673
"13115",19946
"13116",3565
"13117",8997
"13118",1995
"13119",3919
"13120",4970
"13121",4191
"13122",63362
"13123",5414
"13124",4128
"13125",6905
"13126",10037
"13127",13543
"13128",6969
"13129",14836
"13130",5644
"13131",4759
"13132",8038
"13133",49910
"13134",4444
"13135",47887
"13136",8667
"13137",5592
"13138",5805
"13139",8062
"13140",6039
"13141",5100
"13142",4721
"13143",4235
"13144",4441
"13145",74158
"13146",10049
"13147",8789
"13148",5077
"13149",8587
"13150",3825
"13151",6040
"13152",13062
"13153",7408
"13154",3777
"13155",11127
"13156",10885
"13157",8486
"13158",9994
"13159",6087
"13160",8196
"13161",5929
"13162",6701
"13163",10440
"13164",3772
"13165",4849
"13166",8054
"13167",11244
"13168",3389
"13169",5774
"13170",13717
"13171",4761
"13172",14363
"13173",9977
"13174",3901
"13175",6563
"13176",5412
"13177",10055
"13178",4921
"13179",10584
"13180",3490
"13181",9056
"13182",3983
"13183",3355
"13184",6391
"13185",11232
"13186",6157
"13187",5243
"13188",9728
"13189",9216
"13190",8468
"13191",12426
"13192",4339
"13193",6639
"13194",3718
"13195",4774
"13196",4337
"13197",12421
"13198",3923
"13199",13566
"13200",8013
"13201",5366
"13202",5022
"13203",13650
"13204",7280
"13205",4226
"13206",7756
"13207",5417
"13208",5968
"13209",7249
"13210",5532
"13211",23492
"13212",4882
"13213",10395
"13214",5242
"13215",5570
"13216",6095
"13217",5042
"13218",7319
"13219",4085
"13220",5176
"13221",4622
"13222",7450
"13223",3036
"13224",5616
"13225",6610
"13226",5183
"13227",6914
"13228",4891
"13229",5849
"13230",6785
"13231",13424
"13232",3160
"13233",6659
"13234",35906
"13235",9153
"13236",5650
"13237",5643
"13238",5480
"13239",6377
"13240",5277
"13241",6714
"13242",11601
"13243",6647
"13244",2854
"13245",9446
"13246",11971
"13247",17586
"13248",6055
"13249",5253
"13250",34452
"13251",13797
"13252",6737
"13253",8898
"13254",6442
"13255",5739
"13256",18114
"13257",7520
"13258",6202
"13259",8237
"13260",5132
"13261",6974
"13262",5411
"13263",1792
"13264",7819
"13265",5227
"13266",8764
"13267",13318
"13268",2904
"13269",6913
"13270",17687
"13271",23465
"13272",16280
"13273",5852
"13274",2943
"13275",3125
"13276",7176
"13277",5379
"13278",7045
"13279",4619
"13280",12782
"13281",6757
"13282",5829
"13283",6718
"13284",11553
"13285",3530
"13286",9608
"13287",8233
"13288",11984
"13289",4188
"13290",4521
"13291",42022
"13292",10704
"13293",5795
"13294",3247
"13295",5455
"13296",22413
"13297",1866
"13298",8279
"13299",2729
"13300",11524
"13301",15200
"13302",5334
"13303",38597
"13304",17365
"13305",5556
"13306",12653
"13307",5094
"13308",5612
"13309",5807
"13310",11337
"13311",8029
"13312",11618
"13313",7999
"13314",17800
"13315",12000
"13316",4137
"13317",10530
"13318",7099
"13319",13918
"13320",6493
"13321",4371
"13322",7075
"13323",7860
"13324",5288
"13325",12210
"13326",3869
"13327",38461
"13328",7672
"13329",13862
"13330",3872
"13331",6706
"13332",6840
"13333",27978
"13334",9565
"13335",4081
"13336",5447
"13337",4521
"13338",2960
"13339",4014
"13340",4061
"13341",5697
"13342",17234
"13343",5842
"13344",3560
"13345",6926
"13346",5247
"13347",7882
"13348",9751
"13349",8579
"13350",10617
"13351",2815
"13352",4324
"13353",6518
"13354",10504
"13355",5315
"13356",5487
"13357",5687
"13358",9452
"13359",4332
"13360",13557
"13361",7053
"13362",23102
"13363",5491
"13364",6528
"13365",61838
"13366",6259
"13367",9948
"13368",9240
"13369",4945
"13370",8094
"13371",5116
"13372",12992
"13373",4334
"13374",6253
"13375",8231
"13376",9482
"13377",18786
"13378",13078
"13379",3426
"13380",6923
"13381",7100
"13382",6444
"13383",4449
"13384",8385
"13385",3723
"13386",4639
"13387",3347
"13388",4443
"13389",25086
"13390",3744
"13391",8619
"13392",5737
"13393",12776
"13394",7224
"13395",4059
"13396",8467
"13397",10744
"13398",6148
"13399",4417
"13400",6805
"13401",7870
"13402",5477
"13403",25687
"13404",7099
"13405",6034
"13406",21092
"13407",14521
"13408",9556
"13409",6036
"13410",5052
"13411",5172
"13412",8739
"13413",5408
"13414",11072
"13415",5013
"13416",13077
"13417",5998
"13418",5800
"13419",4000
"13420",4313
"13421",124832
"13422",8329
"13423",4515
"13424",4492
"13425",11358
"13426",23958
"13427",15670
"13428",9748
"13429",15646
"13430",3996
"13431",8478
"13432",4740
"13433",9440
"13434",21398
"13435",20368
"13436",9575
"13437",7084
"13438",6317
"13439",5782
"13440",5951
"13441",4490
"13442",5462
"13443",6171
"13444",6493
"13445",7291
"13446",7251
"13447",6744
"13448",6434
"13449",5203
"13450",4375
"13451",4806
"13452",8248
"13453",3948
"13454",8948
"13455",12475
"13456",5227
"13457",10601
"13458",4217
"13459",11488
"13460",8899
"13461",12314
"13462",37670
"13463",9118
"13464",7811
"13465",4380
"13466",3978
"13467",7896
"13468",5492
"13469",2996
"13470",3610
"13471",9622
"13472",5094
"13473",8417
"13474",7802
"13475",6468
"13476",7356
"13477",9805
"13478",6053
"13479",6231
"13480",10994
"13481",8204
"13482",6630
"13483",3781
"13484",2989
"13485",20009
"13486",5041
"13487",7573
"13488",4580
"13489",6885
"13490",7075
"13491",7175
"13492",6848
"13493",11821
"13494",19878
"13495",3770
"13496",5279
"13497",13137
"13498",10926
"13499",3957
"13500",5119
"13501",3907
"13502",4822
"13503",10667
"13504",13682
"13505",5136
"13506",7972
"13507",14547
"13508",5788
"13509",12181
"13510",22848
"13511",2609
"13512",5849
"13513",7326
"13514",16563
"13515",12392
"13516",8339
"13517",3854
"13518",5159
"13519",16140
"13520",7884
"13521",4388
"13522",4945
"13523",7407
"13524",2274
"13525",4485
"13526",29420
"13527",3242
"13528",3828
"13529",10736
"13530",9029
"13531",6754
"13532",19742
"13533",15950
"13534",11011
"13535",4593
"13536",4474
"13537",10167
"13538",5376
"13539",4659
"13540",6419
"13541",19629
"13542",5781
"13543",5663
"13544",29163
"13545",10739
"13546",5550
"13547",3407
"13548",16252
"13549",15529
"13550",7730
"13551",6035
"13552",9757
"13553",11603
"13554",15309
"13555",158314
"13556",4466
"13557",6209
"13558",6372
"13559",8667
"13560",6114
"13561",12930
"13562",6205
"13563",6835
"13564",15702
"13565",8852
"13566",4103
"13567",4550
"13568",8868
"13569",5967
"13570",6403
"13571",5040
"13572",14224
"13573",7860
"13574",2866
"13575",8361
"13576",6628
"13577",7232
"13578",5728
"13579",20912
"13580",4643
"13581",6730
"13582",18209
"13583",12356
"13584",4648
"13585",10587
"13586",12325
"13587",5087
"13588",8983
"13589",3584
"13590",16928
"13591",8891
"13592",8112
"13593",4993
"13594",10940
"13595",8855
"13596",7030
"13597",19888
"13598",13018
"13599",8310
"13600",7671
"13601",7601
"13602",20907
"13603",4973
"13604",7390
"13605",5875
"13606",14460
"13607",6834
"13608",5667
"13609",7419
"13610",4812
"13611",13900
"13612",6112
"13613",17288
"13614",6244
"13615",7053
"13616",5447
"13618",7216
"13619",7546
"13620",11661
"13621",16682
"13622",4420
"13623",5207
"13624",3119
"13625",3673
"13626",21538
"13627",5679
"13628",4427
"13629",6313
"13630",4795
"13631",5482
"13632",10299
"13633",22591
"13634",8661
"13635",5096
"13636",4101
"13637",6153
"13638",5303
"13639",6330
"13640",5509
"13641",10929
"13642",4174
"13643",9124
"13644",6772
"13645",3821
"13646",4968
"13647",10066
"13648",59458
"13649",23588
"13650",9791
"13651",7876
"13652",5183
"13653",8065
"13654",15721
"13655",7328
"13656",23545
"13657",5106
"13658",11777
"13659",6996
"13660",6604
"13661",14018
"13662",19445
"13663",4764
"13664",28643
"13665",8909
"13666",6684
"13667",8828
"13668",6960
"13669",7356
"13670",5706
"13671",5077
"13672",7190
"13673",6667
"13674",5355
"13675",2038
"13676",6630
"13677",9922
"13678",4511
"13679",8730
"13680",4555
"13681",9109
"13682",4675
"13683",5210
"13684",8288
"13685",5900
"13686",5939
"13687",6593
"13688",16576
"13689",6271
"13690",9718
"13691",7271
"13692",12805
"13693",4322
"13694",11050
"13695",8135
"13696",7081
"13697",7565
"13698",12059
"13699",12030
"13700",4662
"13701",3308
"13702",9011
"13703",6778
"13704",7118
"13705",12104
"13706",4703
"13707",12698
"13708",5848
"13709",6124
"13710",9777
"13711",7460
"13712",3978
"13713",18971
"13714",4582
"13715",6292
"13716",16095
"13717",7092
"13718",3842
"13719",7165
"13720",4086
"13721",6160
"13722",6585
"13723",14301
"13724",18186
"13725",7217
"13726",16909
"13727",5375
"13728",7830
"13729",8292
"13730",4574
"13731",9095
"13732",6492
"13733",5916
"13734",4236
"13735",7604
"13736",7648
"13737",10210
"13738",8394
"13739",9229
"13740",15076
"13741",4649
"13742",7517
"13743",16600
"13744",8267
"13745",6517
"13746",1795
"13747",18244
"13748",11266
"13749",8703
"13750",4161
"13751",9142
"13752",9377
"13753",11467
"13754",4129
"13755",20272
"13756",5931
"13757",6439
"13758",4733
"13759",5120
"13760",14077
"13761",5066
"13762",20436
"13763",14329
"13764",11412
"13765",18773
"13766",7817
"13767",5777
"13768",5369
"13769",8531
"13770",10083
"13771",17536
"13772",7953
"13773",15121
"13774",46382
"13775",5689
"13776",17926
"13777",6415
"13778",5089
"13779",5638
"13780",28937
"13781",6386
"13782",4790
"13783",18725
"13784",10171
"13785",15671
"13786",9828
"13787",6402
"13788",6955
"13789",17726
"13790",4468
"13791",6516
"13792",10413
"13793",6565
"13794",9400
"13795",7702
"13796",4521
"13797",61420
"13798",4070
"13799",4770
"13800",4692
"13801",5266
"13802",8016
"13803",2936
"13804",6704
"13805",10278
"13806",4625
"13807",4198
"13808",4512
"13809",3686
"13810",6992
"13811",5662
"13812",5399
"13813",151104
"13814",5558
"13815",7291
"13816",3972
