,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×
11169,500.0,102.0,10.0,,51980604.0,1052989.0,28067.0,,103961.0,10323.0,2807.0,
11170,23.0,1490.0,255.0,12.0,1084323.0,10463258.0,1159205.0,58961.0,47144.0,7022.0,4546.0,4913.0
11171,,,1206.0,,,,6537709.0,,,,5421.0,
11172,1.0,869.0,8.0,,22596.0,13184983.0,66966.0,,22596.0,15173.0,8371.0,
11173,725.0,15.0,24.0,,30271227.0,223785.0,156014.0,,41753.0,14919.0,6501.0,
11174,579.0,20.0,235.0,,41504355.0,185242.0,751909.0,,71683.0,9262.0,3200.0,
11175,3.0,1673.0,13.0,,504226.0,10818144.0,23081.0,,168075.0,6466.0,1775.0,
11176,146.0,1774.0,42.0,,12489084.0,12029104.0,176635.0,,85542.0,6781.0,4206.0,
11177,470.0,126.0,,7.0,37136613.0,878833.0,,116973.0,79014.0,6975.0,,16710.0
11178,173.0,150.0,1662.0,,3631366.0,1642352.0,3830231.0,,20991.0,10949.0,2305.0,
11179,9.0,1027.0,691.0,,681514.0,6303957.0,3299051.0,,75724.0,6138.0,4774.0,
11180,24.0,1376.0,248.0,,1250218.0,7892044.0,994501.0,,52092.0,5735.0,4010.0,
11181,526.0,1.0,5.0,,93189123.0,91149.0,21383.0,,177166.0,91149.0,4277.0,
11182,502.0,353.0,122.0,,51620303.0,3174383.0,390780.0,,102829.0,8993.0,3203.0,
11183,724.0,24.0,397.0,8.0,35619336.0,369299.0,1265097.0,112066.0,49198.0,15387.0,3187.0,14008.0
11184,10.0,1291.0,2.0,,600251.0,16079998.0,1140.0,,60025.0,12455.0,570.0,
11185,6.0,3813.0,17.0,,717552.0,26371289.0,101713.0,,119592.0,6916.0,5983.0,
11186,28.0,1820.0,71.0,,1198228.0,9000742.0,190783.0,,42794.0,4945.0,2687.0,
11187,62.0,109.0,1530.0,,5378005.0,1233191.0,13321530.0,,86742.0,11314.0,8707.0,
11188,860.0,63.0,41.0,,76796106.0,608173.0,601081.0,,89298.0,9654.0,14661.0,
11189,1160.0,70.0,,2.0,26270589.0,1128805.0,,1281.0,22647.0,16126.0,,641.0
11190,604.0,3.0,7.0,,117538399.0,94677.0,131265.0,,194600.0,31559.0,18752.0,
11191,11.0,59.0,1745.0,,901941.0,653577.0,16104857.0,,81995.0,11078.0,9229.0,
11192,177.0,854.0,1.0,,22930294.0,4333829.0,20227.0,,129550.0,5075.0,20227.0,
11193,614.0,195.0,,29.0,27863743.0,1621314.0,,200003.0,45381.0,8314.0,,6897.0
11194,36.0,11.0,2200.0,,3468242.0,148287.0,9932448.0,,96340.0,13481.0,4515.0,
11195,169.0,121.0,,,41801335.0,1187338.0,,,247345.0,9813.0,,
11196,13.0,1358.0,55.0,,589838.0,8305455.0,261299.0,,45372.0,6116.0,4751.0,
11197,12.0,6.0,1738.0,,709407.0,32354.0,7602640.0,,59117.0,5392.0,4374.0,
11198,251.0,280.0,3321.0,,24351107.0,2741747.0,14770020.0,,97016.0,9792.0,4447.0,
11199,532.0,4.0,,,33146513.0,50876.0,,,62305.0,12719.0,,
11200,1069.0,55.0,2.0,,17986132.0,657126.0,6652.0,,16825.0,11948.0,3326.0,
11201,4.0,939.0,15.0,,122461.0,13696142.0,38208.0,,30615.0,14586.0,2547.0,
11202,8.0,19.0,2028.0,,84139.0,234184.0,6447509.0,,10517.0,12325.0,3179.0,
11203,1.0,1241.0,5.0,,36245.0,5706123.0,30791.0,,36245.0,4598.0,6158.0,
11204,12.0,97.0,2504.0,,942119.0,1003106.0,15244250.0,,78510.0,10341.0,6088.0,
11205,477.0,452.0,1.0,,124816928.0,2764533.0,6413.0,,261671.0,6116.0,6413.0,
11206,430.0,,,,107522288.0,,,,250052.0,,,
11207,794.0,358.0,454.0,,174639940.0,5975004.0,1995258.0,,219950.0,16690.0,4395.0,
11208,562.0,,55.0,,33883836.0,,347127.0,,60292.0,,6311.0,
11209,44.0,,141.0,,3550004.0,,1001116.0,,80682.0,,7100.0,
11210,21.0,1883.0,2.0,,1468497.0,13837575.0,25443.0,,69928.0,7349.0,12722.0,
11211,24.0,14.0,2240.0,,1172757.0,81412.0,8339740.0,,48865.0,5815.0,3723.0,
11212,4.0,986.0,30.0,,43773.0,4819997.0,81208.0,,10943.0,4888.0,2707.0,
11213,1.0,1399.0,831.0,,58564.0,18248210.0,3252428.0,,58564.0,13044.0,3914.0,
11214,24.0,1665.0,29.0,,2246649.0,7322439.0,103839.0,,93610.0,4398.0,3581.0,
11215,448.0,226.0,,2.0,49104521.0,1494688.0,,33876.0,109608.0,6614.0,,16938.0
11216,469.0,338.0,85.0,,50994839.0,2712501.0,348619.0,,108731.0,8025.0,4101.0,
11217,3.0,46.0,1873.0,,69407.0,291370.0,15804166.0,,23136.0,6334.0,8438.0,
11218,460.0,48.0,62.0,1.0,73471673.0,450036.0,291031.0,15979.0,159721.0,9376.0,4694.0,15979.0
11219,17.0,2381.0,34.0,,2497400.0,18824142.0,128821.0,,146906.0,7906.0,3789.0,
11220,6.0,1815.0,7.0,,120847.0,10793462.0,18175.0,,20141.0,5947.0,2596.0,
11221,37.0,1165.0,7.0,,1813581.0,11614343.0,26589.0,,49016.0,9969.0,3798.0,
11222,,1601.0,372.0,,,9948366.0,1128205.0,,,6214.0,3033.0,
11223,157.0,2339.0,3.0,,9074118.0,13161306.0,8976.0,,57797.0,5627.0,2992.0,
11224,24.0,1167.0,959.0,1.0,690297.0,9604450.0,2764796.0,17157.0,28762.0,8230.0,2883.0,17157.0
11225,554.0,530.0,335.0,,22726277.0,4120452.0,1151706.0,,41022.0,7774.0,3438.0,
11226,33.0,981.0,28.0,,1193647.0,6607557.0,144902.0,,36171.0,6736.0,5175.0,
11227,12.0,2.0,3.0,,1181308.0,7559.0,12118.0,,98442.0,3780.0,4039.0,
11228,6.0,2315.0,3.0,,780246.0,19279648.0,6585.0,,130041.0,8328.0,2195.0,
11229,509.0,115.0,1195.0,12.0,12370747.0,939554.0,4326420.0,184602.0,24304.0,8170.0,3620.0,15384.0
11230,29.0,992.0,73.0,,1155251.0,6712202.0,216797.0,,39836.0,6766.0,2970.0,
11231,495.0,163.0,589.0,,10278304.0,1251984.0,2124091.0,,20764.0,7681.0,3606.0,
11232,2.0,1.0,2633.0,,56840.0,4326.0,9294296.0,,28420.0,4326.0,3530.0,
11233,5.0,1575.0,204.0,,330044.0,16867456.0,698784.0,,66009.0,10709.0,3425.0,
11234,477.0,476.0,2.0,,47878347.0,4706828.0,4417.0,,100374.0,9888.0,2209.0,
11235,993.0,435.0,60.0,,72514726.0,4386331.0,357284.0,,73026.0,10084.0,5955.0,
11236,23.0,922.0,650.0,,2277078.0,6133348.0,2469009.0,,99003.0,6652.0,3798.0,
11237,59.0,537.0,1997.0,,1049956.0,3105806.0,6361352.0,,17796.0,5784.0,3185.0,
11238,9.0,1915.0,559.0,,2455217.0,11790060.0,2058116.0,,272802.0,6157.0,3682.0,
11239,21.0,1855.0,2.0,,1079684.0,6209330.0,4860.0,,51414.0,3347.0,2430.0,
11240,1.0,2037.0,43.0,,262723.0,10873905.0,204629.0,,262723.0,5338.0,4759.0,
11241,26.0,206.0,2021.0,,1828860.0,6266026.0,9037385.0,,70341.0,30418.0,4472.0,
11242,29.0,1432.0,5.0,,1997257.0,7280772.0,11163.0,,68871.0,5084.0,2233.0,
11243,5.0,784.0,2.0,,926814.0,9225901.0,7134.0,,185363.0,11768.0,3567.0,
11244,86.0,1866.0,2.0,,3395028.0,13739589.0,3592.0,,39477.0,7363.0,1796.0,
11245,6.0,1519.0,5.0,,210602.0,8408488.0,28693.0,,35100.0,5536.0,5739.0,
11246,22.0,2143.0,4.0,,1560036.0,9016986.0,17147.0,,70911.0,4208.0,4287.0,
11247,472.0,338.0,91.0,1.0,195156115.0,3835803.0,503314.0,2145.0,413466.0,11349.0,5531.0,2145.0
11248,8.0,2189.0,9.0,2.0,215698.0,13089659.0,30871.0,1555.0,26962.0,5980.0,3430.0,778.0
11249,1150.0,,146.0,,65654713.0,,1459996.0,,57091.0,,10000.0,
11250,1.0,28.0,2273.0,,204174.0,886157.0,9153345.0,,204174.0,31648.0,4027.0,
11251,537.0,487.0,8.0,,125046282.0,5631802.0,34438.0,,232861.0,11564.0,4305.0,
11252,33.0,1120.0,15.0,,1243236.0,7147885.0,31329.0,,37674.0,6382.0,2089.0,
11253,36.0,339.0,2779.0,,3109362.0,2872208.0,9593581.0,,86371.0,8473.0,3452.0,
11254,1.0,2035.0,10.0,,37083.0,12082503.0,26476.0,,37083.0,5937.0,2648.0,
11255,62.0,16.0,1342.0,,7469872.0,394838.0,33935530.0,,120482.0,24677.0,25287.0,
11256,890.0,329.0,21.0,,122358231.0,3691830.0,154718.0,,137481.0,11221.0,7368.0,
11257,520.0,2.0,245.0,,30508124.0,64987.0,919492.0,,58669.0,32494.0,3753.0,
11258,713.0,20.0,625.0,,27769250.0,309311.0,2402732.0,,38947.0,15466.0,3844.0,
11259,2.0,1276.0,18.0,,23425.0,10124787.0,128896.0,,11713.0,7935.0,7161.0,
11260,669.0,1.0,536.0,4.0,14227139.0,12501.0,2297692.0,10753.0,21266.0,12501.0,4287.0,2688.0
11261,19.0,69.0,2044.0,,1092349.0,557483.0,5647859.0,,57492.0,8079.0,2763.0,
11262,632.0,84.0,51.0,,226727107.0,482201.0,292430.0,,358745.0,5740.0,5734.0,
11263,3.0,1086.0,20.0,,297137.0,11747240.0,78665.0,,99046.0,10817.0,3933.0,
11264,39.0,1242.0,10.0,1.0,2256053.0,9891455.0,20966.0,1802.0,57848.0,7964.0,2097.0,1802.0
11265,57.0,1765.0,35.0,,3144871.0,10113846.0,158319.0,,55173.0,5730.0,4523.0,
11266,1.0,787.0,427.0,,23945.0,5613780.0,2097736.0,,23945.0,7133.0,4913.0,
11267,12.0,1650.0,2.0,,1329101.0,19654961.0,1295.0,,110758.0,11912.0,648.0,
11268,2.0,1617.0,21.0,,16182.0,8381811.0,62049.0,,8091.0,5184.0,2955.0,
11269,31.0,1052.0,1.0,,807807.0,3891773.0,18.0,,26058.0,3699.0,18.0,
11270,28.0,929.0,29.0,,2540932.0,12424502.0,152489.0,,90748.0,13374.0,5258.0,
11271,1.0,724.0,2.0,,7449.0,5444441.0,8507.0,,7449.0,7520.0,4254.0,
11272,605.0,13.0,18.0,,69036624.0,543049.0,70706.0,,114110.0,41773.0,3928.0,
11273,5.0,45.0,1244.0,,99405.0,299266.0,5898639.0,,19881.0,6650.0,4742.0,
11274,17.0,387.0,3084.0,,494214.0,2792677.0,9613390.0,,29071.0,7216.0,3117.0,
11275,1.0,2797.0,4.0,,3305.0,15418744.0,12417.0,,3305.0,5513.0,3104.0,
11276,2.0,2619.0,2.0,,59776.0,13862641.0,10530.0,,29888.0,5293.0,5265.0,
11277,1.0,1075.0,67.0,,80145.0,9106703.0,219244.0,,80145.0,8471.0,3272.0,
11278,127.0,915.0,4.0,,18870743.0,11305304.0,44167.0,,148589.0,12356.0,11042.0,
11279,18.0,410.0,1754.0,,1032152.0,3239763.0,6398336.0,,57342.0,7902.0,3648.0,
11280,,21.0,3638.0,,,196317.0,16549373.0,,,9348.0,4549.0,
11281,34.0,2053.0,,2.0,7838894.0,16575085.0,,51888.0,230556.0,8074.0,,25944.0
11282,590.0,2.0,193.0,,24538637.0,31098.0,921648.0,,41591.0,15549.0,4775.0,
11283,16.0,2083.0,1.0,,376595.0,9752800.0,4694.0,,23537.0,4682.0,4694.0,
11284,1.0,1096.0,2323.0,,88972.0,6828664.0,6011388.0,,88972.0,6231.0,2588.0,
11285,18.0,31.0,1722.0,,969167.0,594252.0,8173494.0,,53843.0,19169.0,4747.0,
11286,20.0,58.0,2502.0,,991602.0,1195097.0,7355621.0,,49580.0,20605.0,2940.0,
11287,8.0,1125.0,2.0,,423882.0,11576719.0,3195.0,,52985.0,10290.0,1598.0,
11288,7.0,802.0,5.0,,72020.0,8031611.0,8346.0,,10289.0,10014.0,1669.0,
11289,8.0,760.0,32.0,,300245.0,2869697.0,116274.0,,37531.0,3776.0,3634.0,
11290,653.0,51.0,,,29902254.0,380356.0,,,45792.0,7458.0,,
11291,2.0,45.0,2505.0,,126285.0,512223.0,14679232.0,,63143.0,11383.0,5860.0,
11292,5.0,154.0,1593.0,,916250.0,765078.0,7488373.0,,183250.0,4968.0,4701.0,
11293,4.0,2499.0,3.0,,386631.0,12442784.0,52220.0,,96658.0,4979.0,17407.0,
11294,493.0,142.0,,,11236509.0,2217940.0,,,22792.0,15619.0,,
11295,5.0,1144.0,63.0,,1438600.0,9115323.0,213700.0,,287720.0,7968.0,3392.0,
11296,419.0,2.0,8.0,,4851892.0,17711.0,29640.0,,11580.0,8856.0,3705.0,
11297,2.0,928.0,27.0,,39362.0,6320382.0,303041.0,,19681.0,6811.0,11224.0,
11298,1.0,1460.0,3.0,,394429.0,5993445.0,29621.0,,394429.0,4105.0,9874.0,
11299,5.0,1502.0,33.0,,416315.0,10294843.0,78780.0,,83263.0,6854.0,2387.0,
11300,89.0,1161.0,1.0,,13820318.0,10549442.0,10069.0,,155284.0,9087.0,10069.0,
11301,796.0,,,,21067437.0,,,,26467.0,,,
11302,1165.0,16.0,7.0,,15302382.0,324684.0,38109.0,,13135.0,20293.0,5444.0,
11303,18.0,2347.0,47.0,,1420639.0,9173571.0,79616.0,,78924.0,3909.0,1694.0,
11304,11.0,2946.0,32.0,,556855.0,19093709.0,189475.0,,50623.0,6481.0,5921.0,
11305,38.0,1610.0,,1.0,5054893.0,21034960.0,,2355.0,133024.0,13065.0,,2355.0
11306,26.0,35.0,2590.0,,1872710.0,230868.0,10273494.0,,72027.0,6596.0,3967.0,
11307,604.0,2992.0,7.0,,50035682.0,21844435.0,43973.0,,82841.0,7301.0,6282.0,
11308,348.0,29.0,5.0,,7726839.0,156479.0,28121.0,,22204.0,5396.0,5624.0,
11309,429.0,1001.0,1934.0,,42053241.0,14331083.0,9106787.0,,98026.0,14317.0,4709.0,
11310,1037.0,4.0,20.0,,29240043.0,101276.0,108190.0,,28197.0,25319.0,5410.0,
11311,844.0,80.0,6.0,,45683974.0,742435.0,51017.0,,54128.0,9280.0,8503.0,
11312,10.0,2045.0,,,212540.0,14201276.0,,,21254.0,6944.0,,
11313,44.0,52.0,2372.0,2.0,1597492.0,869681.0,9189295.0,25586.0,36307.0,16725.0,3874.0,12793.0
11314,1044.0,9.0,4.0,,15868445.0,113232.0,20095.0,,15200.0,12581.0,5024.0,
11315,1.0,963.0,3451.0,,32170.0,8539381.0,8923739.0,,32170.0,8867.0,2586.0,
11316,1.0,766.0,351.0,,56424.0,12919711.0,1626552.0,,56424.0,16866.0,4634.0,
11317,437.0,217.0,6.0,,83506227.0,2623536.0,31395.0,,191090.0,12090.0,5233.0,
11318,1041.0,,,,70248101.0,,,,67481.0,,,
11319,145.0,794.0,8.0,,9368093.0,11361814.0,40336.0,,64608.0,14310.0,5042.0,
11320,685.0,1260.0,61.0,4.0,99645368.0,11232487.0,272245.0,272973.0,145468.0,8915.0,4463.0,68243.0
11321,22.0,26.0,1111.0,,2481769.0,395930.0,5715611.0,,112808.0,15228.0,5145.0,
11322,861.0,1.0,212.0,4.0,144527422.0,9102.0,1540343.0,54494.0,167860.0,9102.0,7266.0,13624.0
11323,11.0,1415.0,171.0,,322030.0,16481226.0,624739.0,,29275.0,11648.0,3653.0,
11324,978.0,171.0,2.0,,18126271.0,1887588.0,23473.0,,18534.0,11039.0,11737.0,
11325,8.0,3231.0,43.0,,462704.0,21631081.0,225565.0,,57838.0,6695.0,5246.0,
11326,22.0,10.0,1405.0,,1928288.0,165263.0,6761941.0,,87649.0,16526.0,4813.0,
11327,45.0,1848.0,2.0,,2587444.0,12092232.0,5388.0,,57499.0,6543.0,2694.0,
11328,40.0,725.0,5.0,,552622.0,4321377.0,195245.0,,13816.0,5961.0,39049.0,
11329,978.0,30.0,,1.0,50487647.0,444690.0,,24291.0,51623.0,14823.0,,24291.0
11330,633.0,40.0,5.0,,125624851.0,246274.0,13716.0,,198459.0,6157.0,2743.0,
11331,678.0,,,,53202663.0,,,,78470.0,,,
11332,103.0,2282.0,8.0,,1343149.0,14153621.0,21601.0,,13040.0,6202.0,2700.0,
11333,31.0,1832.0,5.0,,2866512.0,16107306.0,25826.0,,92468.0,8792.0,5165.0,
11334,6.0,1031.0,192.0,,795967.0,8311159.0,976613.0,,132661.0,8061.0,5087.0,
11335,1.0,1717.0,1.0,,165082.0,23337169.0,2241.0,,165082.0,13592.0,2241.0,
11336,126.0,74.0,,,7095635.0,551790.0,,,56315.0,7457.0,,
11337,3.0,403.0,2015.0,,21116.0,4241246.0,9081596.0,,7039.0,10524.0,4507.0,
11338,1.0,862.0,17.0,,67900.0,5905916.0,70905.0,,67900.0,6851.0,4171.0,
11339,28.0,1024.0,,,1305504.0,10657771.0,,,46625.0,10408.0,,
11340,7.0,263.0,2991.0,,618003.0,2416612.0,12388070.0,,88286.0,9189.0,4142.0,
11341,3.0,1312.0,25.0,,314894.0,8539239.0,101455.0,,104965.0,6509.0,4058.0,
11342,516.0,310.0,4.0,,151094152.0,2059473.0,30633.0,,292818.0,6643.0,7658.0,
11343,507.0,1281.0,80.0,,29251329.0,8575332.0,347730.0,,57695.0,6694.0,4347.0,
11344,39.0,1854.0,115.0,2.0,2637498.0,15479874.0,192054.0,18964.0,67628.0,8349.0,1670.0,9482.0
11345,797.0,18.0,688.0,,53799976.0,330134.0,3665952.0,,67503.0,18341.0,5328.0,
11346,1.0,7.0,1538.0,,27137.0,189284.0,7039423.0,,27137.0,27041.0,4577.0,
11347,3.0,1055.0,6.0,,21446.0,7215175.0,17063.0,,7149.0,6839.0,2844.0,
11348,11.0,64.0,2779.0,,305943.0,503702.0,9099576.0,,27813.0,7870.0,3274.0,
11349,49.0,1438.0,10.0,1.0,2059825.0,8881990.0,48193.0,7893.0,42037.0,6177.0,4819.0,7893.0
11350,500.0,162.0,21.0,2.0,13578007.0,1395519.0,47910.0,1464.0,27156.0,8614.0,2281.0,732.0
11351,22.0,1833.0,2.0,,2021896.0,15500099.0,10073.0,,91904.0,8456.0,5037.0,
11352,115.0,2422.0,3.0,,5775193.0,18023256.0,11671.0,,50219.0,7441.0,3890.0,
11353,54.0,1130.0,111.0,,7085788.0,11165464.0,397198.0,,131218.0,9881.0,3578.0,
11354,1.0,1744.0,8.0,,3717.0,11779407.0,58733.0,,3717.0,6754.0,7342.0,
11355,429.0,631.0,15.0,,66358112.0,8366234.0,100230.0,,154681.0,13259.0,6682.0,
11356,19.0,699.0,1.0,,1038701.0,61426433.0,11150.0,,54668.0,87878.0,11150.0,
11357,576.0,12.0,4.0,3.0,65385361.0,127638.0,7920.0,17625.0,113516.0,10637.0,1980.0,5875.0
11358,2.0,1474.0,36.0,5.0,61968.0,13794433.0,150017.0,30488.0,30984.0,9359.0,4167.0,6098.0
11359,126.0,2533.0,3.0,,4274183.0,15034657.0,6521.0,,33922.0,5936.0,2174.0,
11360,1.0,28.0,2406.0,,41238.0,247380.0,8749251.0,,41238.0,8835.0,3636.0,
11361,23.0,2131.0,7.0,,1174871.0,14792387.0,20835.0,,51081.0,6942.0,2976.0,
11362,756.0,61.0,19.0,,116106117.0,874356.0,179688.0,,153580.0,14334.0,9457.0,
11363,1.0,739.0,5.0,,26516.0,7229697.0,54156.0,,26516.0,9783.0,10831.0,
11364,505.0,178.0,1.0,,24960791.0,2407343.0,6836.0,,49427.0,13524.0,6836.0,
11365,385.0,256.0,,2.0,18227892.0,1939326.0,,41558.0,47345.0,7575.0,,20779.0
11366,15.0,1632.0,10.0,,655338.0,18768862.0,13580.0,,43689.0,11501.0,1358.0,
11367,446.0,36.0,4.0,,6736037.0,1196194.0,10227.0,,15103.0,33228.0,2557.0,
11368,3.0,2060.0,3.0,,380342.0,19215807.0,173850.0,,126781.0,9328.0,57950.0,
11369,472.0,5.0,17.0,,5659770.0,36244.0,49195.0,,11991.0,7249.0,2894.0,
11370,11.0,,1906.0,,400668.0,,12976531.0,,36424.0,,6808.0,
11371,1.0,1530.0,1.0,,125044.0,12113949.0,10055.0,,125044.0,7918.0,10055.0,
11372,13.0,2539.0,2.0,,1167605.0,16866980.0,39713.0,,89816.0,6643.0,19857.0,
11373,1.0,68.0,1699.0,,10658.0,1570818.0,8404818.0,,10658.0,23100.0,4947.0,
11374,9.0,28.0,2258.0,,577989.0,445674.0,7047444.0,,64221.0,15917.0,3121.0,
11375,794.0,209.0,3.0,4.0,11964806.0,1361719.0,4692.0,17351.0,15069.0,6515.0,1564.0,4338.0
11376,14.0,1440.0,33.0,,1215387.0,10430398.0,111857.0,,86813.0,7243.0,3390.0,
11377,6.0,1581.0,2.0,,257834.0,12287058.0,1911.0,,42972.0,7772.0,956.0,
11378,799.0,1733.0,44.0,24.0,21069449.0,8229489.0,341624.0,249259.0,26370.0,4749.0,7764.0,10386.0
11379,881.0,118.0,9.0,,16651956.0,748124.0,32929.0,,18901.0,6340.0,3659.0,
11380,798.0,406.0,4.0,,29171110.0,2140435.0,4769.0,,36555.0,5272.0,1192.0,
11381,1.0,1449.0,28.0,,349431.0,11340926.0,95198.0,,349431.0,7827.0,3400.0,
11382,564.0,120.0,15.0,3.0,29297690.0,930298.0,73815.0,6251.0,51946.0,7752.0,4921.0,2084.0
11383,626.0,47.0,,1.0,163226576.0,1333199.0,,16673.0,260745.0,28366.0,,16673.0
11384,5.0,13.0,1943.0,,416289.0,69023.0,7921320.0,,83258.0,5309.0,4077.0,
11385,5.0,13.0,2192.0,,466338.0,74098.0,16671503.0,,93268.0,5700.0,7606.0,
11386,532.0,94.0,17.0,3.0,76177520.0,1014655.0,48839.0,42018.0,143191.0,10794.0,2873.0,14006.0
11387,511.0,65.0,,,15557320.0,381249.0,,,30445.0,5865.0,,
11388,6.0,1494.0,2.0,,341177.0,12602217.0,3303.0,,56863.0,8435.0,1652.0,
11389,1753.0,50.0,21.0,,50299557.0,669471.0,123118.0,,28693.0,13389.0,5863.0,
11390,25.0,9.0,3248.0,,1437297.0,80907.0,12267550.0,,57492.0,8990.0,3777.0,
11391,20.0,1530.0,5.0,,1563256.0,17499422.0,42749.0,,78163.0,11438.0,8550.0,
11392,594.0,36.0,24.0,2.0,30470960.0,228616.0,113957.0,5765.0,51298.0,6350.0,4748.0,2883.0
11393,35.0,133.0,1541.0,,4312768.0,1672733.0,6799296.0,,123222.0,12577.0,4412.0,
11394,930.0,9.0,223.0,,17083026.0,36871.0,1346189.0,,18369.0,4097.0,6037.0,
11395,22.0,208.0,1681.0,,1827991.0,1671819.0,5856331.0,,83091.0,8038.0,3484.0,
11396,239.0,2665.0,17.0,,14256465.0,16923642.0,73802.0,,59650.0,6350.0,4341.0,
11397,1017.0,19.0,,,55948697.0,298356.0,,,55013.0,15703.0,,
11398,11.0,2133.0,19.0,,2102949.0,15353466.0,93029.0,,191177.0,7198.0,4896.0,
11399,686.0,52.0,7.0,,24189921.0,353932.0,39327.0,,35262.0,6806.0,5618.0,
11400,,30.0,1202.0,,,92589.0,5552149.0,,,3086.0,4619.0,
11401,1.0,1668.0,,,20656.0,10975279.0,,,20656.0,6580.0,,
11402,32.0,2345.0,8.0,,2558547.0,26371779.0,22738.0,,79955.0,11246.0,2842.0,
11403,15.0,2304.0,99.0,,669336.0,9512204.0,279351.0,,44622.0,4129.0,2822.0,
11404,50.0,2252.0,2.0,,2542611.0,18880040.0,8940.0,,50852.0,8384.0,4470.0,
11405,8.0,1166.0,23.0,,580350.0,5058404.0,80104.0,,72544.0,4338.0,3483.0,
11406,624.0,624.0,,,31008019.0,4000717.0,,,49692.0,6411.0,,
11407,1.0,889.0,,,10114.0,5014651.0,,,10114.0,5641.0,,
11408,735.0,244.0,110.0,5.0,188188353.0,2104502.0,533181.0,89752.0,256039.0,8625.0,4847.0,17950.0
11409,43.0,1541.0,3.0,,5116322.0,12403943.0,12704.0,,118984.0,8049.0,4235.0,
11410,29.0,2148.0,,5.0,1882208.0,15956288.0,,47920.0,64904.0,7428.0,,9584.0
11411,9.0,1156.0,337.0,,571469.0,9820658.0,1353012.0,,63497.0,8495.0,4015.0,
11412,3.0,26.0,2595.0,,107910.0,495799.0,9538974.0,,35970.0,19069.0,3676.0,
11413,9.0,2021.0,139.0,,737546.0,18960744.0,512570.0,,81950.0,9382.0,3688.0,
11414,3.0,1399.0,5.0,,63463.0,15524911.0,32180.0,,21154.0,11097.0,6436.0,
11415,82.0,1.0,2393.0,,6315708.0,35426.0,10381060.0,,77021.0,35426.0,4338.0,
11416,1.0,2966.0,,,205762.0,19057118.0,,,205762.0,6425.0,,
11417,395.0,1015.0,22.0,,26806752.0,10474770.0,115463.0,,67865.0,10320.0,5248.0,
11418,20.0,11.0,1637.0,,3396514.0,215966.0,10734351.0,,169826.0,19633.0,6557.0,
11419,6.0,1844.0,12.0,,780948.0,15155880.0,338113.0,,130158.0,8219.0,28176.0,
11420,473.0,2.0,100.0,,37718384.0,42613.0,497823.0,,79743.0,21307.0,4978.0,
11421,2.0,1493.0,7.0,,57920.0,9930775.0,54081.0,,28960.0,6652.0,7726.0,
11422,36.0,2054.0,6.0,,2866046.0,13127250.0,5229.0,,79612.0,6391.0,872.0,
11423,1000.0,,,,25941577.0,,,,25942.0,,,
11424,91.0,1197.0,53.0,,7051223.0,6596958.0,100768.0,,77486.0,5511.0,1901.0,
11425,14.0,5.0,1870.0,,862013.0,152197.0,9966785.0,,61572.0,30439.0,5330.0,
11426,51.0,1150.0,2.0,,1721253.0,10582479.0,2477.0,,33750.0,9202.0,1239.0,
11427,,1670.0,183.0,,,20474597.0,544140.0,,,12260.0,2973.0,
11428,2.0,1412.0,151.0,,855942.0,11564213.0,340396.0,,427971.0,8190.0,2254.0,
11429,18.0,1155.0,33.0,,464170.0,9387280.0,145038.0,,25787.0,8128.0,4395.0,
11430,474.0,6.0,,,67739247.0,78706.0,,,142910.0,13118.0,,
11431,4.0,191.0,28.0,,1147137.0,1963393.0,78962.0,,286784.0,10280.0,2820.0,
11432,7.0,1538.0,34.0,,1143134.0,11464284.0,132304.0,,163305.0,7454.0,3891.0,
11433,2.0,1808.0,3.0,,58889.0,8101336.0,2555.0,,29445.0,4481.0,852.0,
11434,17.0,943.0,149.0,,1496251.0,14429937.0,683867.0,,88015.0,15302.0,4590.0,
11435,403.0,1821.0,100.0,,31094901.0,14986277.0,627166.0,,77159.0,8230.0,6272.0,
11436,794.0,,,,72790865.0,,,,91676.0,,,
11437,4.0,93.0,2152.0,,124731.0,890159.0,6053130.0,,31183.0,9572.0,2813.0,
11438,687.0,15.0,440.0,,18189176.0,121716.0,1659926.0,,26476.0,8114.0,3773.0,
11439,14.0,6.0,1377.0,,543579.0,21022.0,4558490.0,,38827.0,3504.0,3310.0,
11440,718.0,32.0,11.0,,47099297.0,261449.0,41456.0,,65598.0,8170.0,3769.0,
11441,98.0,827.0,852.0,3.0,7621261.0,7893129.0,2899741.0,18692.0,77768.0,9544.0,3403.0,6231.0
11442,784.0,2350.0,20.0,,32667285.0,19923847.0,54445.0,,41667.0,8478.0,2722.0,
11443,838.0,52.0,919.0,,48087484.0,735754.0,4758280.0,,57384.0,14149.0,5178.0,
11444,8.0,1432.0,15.0,,1374950.0,15134948.0,70347.0,,171869.0,10569.0,4690.0,
11445,10.0,1396.0,83.0,,121295.0,12517992.0,189663.0,,12130.0,8967.0,2285.0,
