고객번호,1기구매횟수,2기구매횟수,3기구매횟수,4기구매횟수,5기구매횟수,6기구매횟수,1기구매등급,2기구매등급,3기구매등급,4기구매등급,5기구매등급,6기구매등급,A객단가등급,B객단가등급,변동률
7946,216.0,212.0,241.0,234.0,204.0,298.0,9,9,7,8,7,6,9,6,3
7947,298.0,338.0,274.0,351.0,303.0,391.0,6,6,7,6,6,5,10,2,4
7948,226.0,152.0,223.0,205.0,228.0,221.0,6,9,7,7,6,6,1,1,3
7949,212.0,238.0,199.0,251.0,162.0,189.0,7,7,9,8,8,9,9,1,5
7950,85.0,145.0,124.0,111.0,128.0,171.0,6,3,5,6,8,7,6,8,4
7951,64.0,52.0,83.0,87.0,68.0,95.0,10,10,10,9,10,7,4,9,9
7952,165.0,173.0,194.0,156.0,198.0,226.0,9,9,10,10,10,9,1,8,2
7953,184.0,329.0,249.0,300.0,283.0,359.0,7,6,7,6,6,6,7,3,2
7954,67.0,111.0,75.0,50.0,97.0,113.0,1,2,2,3,1,2,3,5,3
7955,169.0,88.0,153.0,183.0,114.0,123.0,3,2,2,2,2,2,3,2,4
7956,249.0,368.0,341.0,320.0,318.0,525.0,4,4,6,5,5,4,4,2,5
7957,243.0,231.0,157.0,112.0,46.0,1.0,1,1,1,1,1,10,2,3,5
7958,271.0,287.0,333.0,215.0,263.0,318.0,5,5,5,7,7,5,6,8,2
7959,384.0,393.0,416.0,355.0,335.0,344.0,6,6,6,5,8,8,6,7,4
7960,272.0,226.0,225.0,262.0,291.0,265.0,5,8,3,5,6,6,2,1,10
7961,198.0,160.0,257.0,255.0,291.0,398.0,9,9,9,9,9,6,6,1,3
7962,360.0,381.0,437.0,326.0,381.0,427.0,6,7,6,8,6,5,1,3,2
7963,217.0,207.0,270.0,180.0,196.0,248.0,8,9,7,10,10,9,8,3,2
7964,262.0,273.0,304.0,284.0,261.0,393.0,7,8,8,9,9,6,7,7,2
7965,136.0,144.0,107.0,188.0,231.0,139.0,5,4,5,4,3,4,3,2,1
7966,68.0,49.0,70.0,57.0,44.0,100.0,1,1,1,2,1,1,9,7,0
7967,117.0,135.0,206.0,241.0,189.0,239.0,1,2,1,1,1,1,1,9,1
7968,267.0,332.0,343.0,270.0,228.0,279.0,8,8,7,9,9,9,1,9,0
7969,225.0,265.0,205.0,228.0,286.0,260.0,8,5,5,5,5,6,7,4,4
7970,271.0,196.0,272.0,297.0,335.0,213.0,3,4,3,4,4,7,9,3,1
7971,104.0,96.0,73.0,26.0,100.0,121.0,10,10,10,10,10,10,3,9,6
7972,314.0,311.0,332.0,385.0,297.0,279.0,5,5,6,3,3,4,6,8,5
7973,40.0,68.0,139.0,143.0,110.0,101.0,2,2,3,2,6,4,7,7,4
7974,49.0,91.0,191.0,198.0,170.0,204.0,10,10,10,10,10,10,1,2,0
7975,163.0,245.0,258.0,250.0,212.0,297.0,9,7,9,5,6,6,2,4,8
7976,124.0,145.0,85.0,202.0,92.0,148.0,3,3,2,3,1,2,6,4,9
7977,222.0,164.0,152.0,208.0,200.0,218.0,8,9,10,10,9,8,1,5,3
7978,86.0,47.0,70.0,91.0,85.0,68.0,2,3,3,3,5,3,5,5,6
7979,102.0,179.0,64.0,72.0,83.0,60.0,3,1,5,3,4,2,7,9,8
7980,68.0,80.0,130.0,82.0,105.0,96.0,4,3,1,3,1,2,1,6,5
7981,164.0,251.0,227.0,216.0,223.0,183.0,1,2,3,2,2,1,7,6,4
7982,362.0,220.0,389.0,367.0,451.0,358.0,1,1,2,2,1,3,7,8,11
7983,257.0,345.0,276.0,257.0,187.0,302.0,6,5,4,7,8,6,9,7,7
7984,540.0,555.0,421.0,479.0,411.0,409.0,4,4,5,4,5,6,9,6,1
7985,20.0,138.0,174.0,57.0,91.0,94.0,9,2,4,4,5,3,9,10,8
7986,108.0,89.0,119.0,96.0,114.0,141.0,2,3,2,2,2,2,9,2,0
7987,62.0,90.0,86.0,42.0,40.0,74.0,2,3,4,5,5,3,5,6,3
7988,85.0,87.0,58.0,49.0,77.0,52.0,2,4,8,7,1,1,6,5,5
7989,140.0,177.0,161.0,139.0,179.0,152.0,10,9,9,10,9,10,10,4,5
7990,96.0,101.0,102.0,132.0,187.0,204.0,10,9,10,10,10,10,1,6,8
7991,75.0,236.0,237.0,218.0,170.0,114.0,4,3,2,3,2,7,7,3,4
7992,97.0,126.0,186.0,282.0,295.0,263.0,4,3,4,3,2,4,10,6,4
7993,134.0,185.0,356.0,254.0,267.0,405.0,10,10,8,10,10,8,5,9,0
7994,93.0,267.0,142.0,114.0,99.0,91.0,6,3,5,7,3,6,4,3,4
7995,199.0,235.0,214.0,219.0,212.0,354.0,7,8,8,7,9,7,7,8,5
7996,107.0,214.0,146.0,140.0,85.0,88.0,1,1,1,1,1,1,8,5,0
7997,232.0,296.0,241.0,255.0,279.0,411.0,9,9,9,9,8,8,2,3,2
7998,153.0,192.0,217.0,217.0,170.0,176.0,1,1,1,1,1,1,1,3,2
7999,262.0,264.0,165.0,274.0,261.0,251.0,4,3,4,4,4,4,7,3,0
8000,50.0,47.0,39.0,104.0,114.0,71.0,3,4,3,1,1,2,5,9,2
8001,229.0,250.0,259.0,232.0,300.0,279.0,8,8,8,9,8,8,4,9,2
8002,317.0,402.0,348.0,197.0,168.0,200.0,5,4,1,6,7,6,3,4,8
8003,249.0,301.0,284.0,252.0,337.0,385.0,5,5,6,6,6,5,1,8,3
8004,266.0,228.0,322.0,296.0,230.0,246.0,9,10,9,9,9,10,3,2,0
8005,62.0,76.0,41.0,90.0,92.0,106.0,3,1,4,3,2,1,8,5,3
8006,321.0,310.0,374.0,356.0,356.0,360.0,5,4,5,6,6,5,6,1,6
8007,79.0,47.0,27.0,90.0,147.0,126.0,1,3,10,3,3,3,8,1,6
8008,323.0,329.0,323.0,327.0,350.0,332.0,6,6,6,6,5,7,1,1,2
8010,86.0,95.0,137.0,109.0,88.0,86.0,4,4,1,1,1,1,10,3,2
8011,85.0,148.0,187.0,179.0,219.0,285.0,10,10,10,9,9,8,1,8,3
8012,218.0,187.0,186.0,197.0,242.0,266.0,6,8,3,4,5,5,8,9,7
8013,58.0,62.0,44.0,49.0,83.0,77.0,5,5,6,7,5,5,5,2,0
8014,142.0,162.0,147.0,131.0,153.0,143.0,3,2,2,2,2,1,9,5,3
8015,67.0,87.0,86.0,72.0,51.0,88.0,5,4,3,4,5,4,4,1,4
8016,305.0,385.0,375.0,384.0,453.0,471.0,6,6,6,7,4,6,7,5,5
8017,232.0,183.0,209.0,196.0,199.0,246.0,10,10,10,10,8,10,1,7,4
8018,11.0,60.0,100.0,76.0,87.0,22.0,10,5,3,3,3,7,5,6,1
8019,117.0,211.0,213.0,164.0,250.0,212.0,1,1,1,1,1,2,2,8,4
8020,241.0,170.0,216.0,152.0,196.0,191.0,6,10,9,10,8,8,1,3,6
8021,51.0,10.0,168.0,278.0,280.0,288.0,10,10,6,5,4,5,10,9,8
8022,229.0,157.0,173.0,158.0,177.0,225.0,1,2,2,1,2,2,3,3,4
8023,252.0,248.0,378.0,262.0,240.0,359.0,4,6,6,7,9,7,7,9,7
8024,884.0,933.0,905.0,902.0,774.0,847.0,2,2,2,2,2,2,1,5,1
8025,98.0,77.0,85.0,101.0,102.0,72.0,3,3,5,3,2,4,8,5,3
8026,59.0,51.0,157.0,273.0,215.0,301.0,2,3,1,1,2,1,1,7,4
8027,290.0,255.0,278.0,281.0,293.0,264.0,5,8,6,6,6,7,7,9,5
8028,54.0,61.0,53.0,64.0,43.0,61.0,2,2,2,1,1,1,1,9,0
8029,93.0,109.0,135.0,165.0,152.0,95.0,7,10,7,7,6,9,1,7,5
8030,127.0,250.0,190.0,137.0,166.0,172.0,1,1,3,3,1,2,3,5,5
8031,69.0,47.0,53.0,63.0,89.0,56.0,2,4,3,2,2,3,1,7,3
8032,86.0,93.0,51.0,119.0,105.0,105.0,4,3,8,4,5,5,5,4,1
8033,55.0,91.0,58.0,65.0,60.0,53.0,2,2,2,2,3,1,4,3,4
8034,148.0,95.0,89.0,53.0,123.0,87.0,1,1,2,3,1,1,1,8,1
8035,93.0,131.0,34.0,62.0,17.0,16.0,2,1,8,4,9,9,2,5,4
8036,150.0,191.0,227.0,264.0,255.0,203.0,8,6,4,7,5,8,7,5,8
8037,41.0,89.0,55.0,97.0,229.0,518.0,10,9,10,10,3,3,1,5,7
8038,66.0,58.0,77.0,51.0,108.0,62.0,5,6,3,6,4,5,9,3,2
8039,41.0,36.0,228.0,266.0,195.0,229.0,10,10,1,1,1,1,7,10,5
8040,227.0,221.0,261.0,299.0,276.0,327.0,7,7,5,7,7,6,8,6,6
8041,209.0,231.0,234.0,235.0,218.0,272.0,5,5,5,4,5,4,9,4,3
8042,110.0,66.0,81.0,79.0,73.0,108.0,1,1,1,2,1,1,2,3,0
8043,67.0,104.0,105.0,94.0,107.0,134.0,3,2,1,2,1,1,4,7,3
8044,136.0,201.0,238.0,203.0,183.0,96.0,1,1,2,1,1,2,6,9,4
8045,115.0,58.0,89.0,108.0,61.0,60.0,5,4,3,2,3,3,5,9,5
8046,162.0,148.0,269.0,234.0,224.0,227.0,8,5,5,5,7,7,7,2,6
8047,47.0,29.0,70.0,50.0,136.0,113.0,6,10,3,7,4,4,1,10,6
8048,225.0,223.0,157.0,298.0,178.0,302.0,1,2,1,1,1,1,8,1,4
8049,205.0,230.0,191.0,126.0,66.0,33.0,4,4,4,6,8,10,10,2,1
8050,192.0,254.0,236.0,233.0,201.0,197.0,4,3,3,4,5,5,3,4,2
8051,110.0,60.0,84.0,95.0,50.0,60.0,1,1,1,1,2,1,1,2,0
8052,227.0,355.0,344.0,353.0,354.0,373.0,7,5,4,5,5,5,9,3,3
8053,292.0,288.0,402.0,245.0,267.0,351.0,5,7,5,5,6,6,3,8,4
8054,151.0,214.0,241.0,256.0,272.0,396.0,7,5,4,4,3,3,5,6,1
8055,108.0,159.0,154.0,197.0,200.0,192.0,7,7,8,6,5,7,5,9,3
8056,37.0,36.0,83.0,65.0,37.0,103.0,4,8,2,3,5,1,3,4,5
8057,292.0,231.0,150.0,260.0,317.0,410.0,6,7,7,7,5,5,1,9,7
8058,154.0,180.0,149.0,148.0,141.0,87.0,2,2,5,3,3,4,1,9,4
8059,183.0,228.0,194.0,151.0,194.0,154.0,1,1,2,2,2,3,5,2,3
8060,119.0,123.0,84.0,67.0,60.0,80.0,7,7,10,10,10,6,6,2,4
8061,310.0,278.0,442.0,533.0,504.0,632.0,9,10,7,7,7,6,9,10,0
8062,338.0,394.0,311.0,434.0,384.0,437.0,6,8,7,5,7,8,8,2,3
8063,196.0,235.0,232.0,235.0,182.0,225.0,8,8,8,8,8,9,8,1,5
8064,200.0,211.0,218.0,244.0,268.0,199.0,3,3,2,2,3,1,3,5,4
8066,247.0,329.0,251.0,194.0,174.0,216.0,8,9,10,10,10,10,1,8,1
8067,182.0,239.0,84.0,17.0,90.0,56.0,6,3,10,10,9,10,5,4,5
8068,197.0,228.0,193.0,185.0,194.0,192.0,7,6,8,7,8,8,6,1,3
8069,199.0,253.0,227.0,175.0,193.0,286.0,8,7,8,8,10,8,6,9,7
8070,246.0,250.0,251.0,227.0,282.0,282.0,8,9,9,10,9,9,8,6,1
8071,443.0,436.0,433.0,414.0,281.0,390.0,3,4,4,4,4,4,2,4,4
8072,100.0,123.0,101.0,129.0,157.0,139.0,3,2,1,1,2,2,8,9,3
8073,67.0,537.0,447.0,405.0,389.0,671.0,10,7,8,8,8,5,1,4,1
8074,174.0,189.0,133.0,229.0,131.0,214.0,3,1,1,1,1,1,6,7,3
8075,212.0,198.0,187.0,243.0,215.0,233.0,9,8,10,9,9,9,3,1,5
8076,10.0,79.0,34.0,101.0,83.0,91.0,10,4,4,4,4,4,6,8,2
8077,172.0,236.0,225.0,255.0,185.0,256.0,6,5,6,7,9,6,6,7,4
8078,69.0,95.0,91.0,108.0,81.0,121.0,4,2,4,3,7,2,1,7,5
8079,141.0,66.0,72.0,169.0,71.0,29.0,1,1,1,1,1,1,3,2,0
8080,115.0,135.0,224.0,198.0,227.0,172.0,8,6,5,6,7,5,1,2,5
8081,18.0,2.0,4.0,10.0,3.0,21.0,10,10,10,10,10,10,10,9,11
8082,133.0,237.0,89.0,57.0,150.0,98.0,1,1,1,2,1,4,10,2,2
8083,168.0,249.0,216.0,206.0,287.0,347.0,9,6,9,9,8,8,4,3,5
8084,108.0,244.0,266.0,285.0,247.0,190.0,3,2,1,2,2,2,2,5,6
8085,33.0,72.0,69.0,96.0,94.0,140.0,5,1,3,2,2,3,7,9,5
8086,66.0,51.0,93.0,81.0,48.0,63.0,1,1,1,1,2,1,2,3,0
8087,179.0,208.0,163.0,226.0,305.0,317.0,8,7,9,9,6,6,6,6,2
8088,84.0,104.0,112.0,105.0,143.0,182.0,5,7,5,7,7,7,1,1,4
8089,159.0,125.0,162.0,127.0,151.0,76.0,1,2,1,2,1,1,6,3,2
8090,166.0,200.0,152.0,244.0,227.0,240.0,8,9,9,9,5,8,10,6,11
8091,296.0,249.0,322.0,316.0,372.0,211.0,5,4,5,6,5,7,4,2,5
8092,342.0,384.0,400.0,307.0,296.0,362.0,9,7,8,9,9,8,8,5,0
8093,172.0,166.0,307.0,174.0,142.0,222.0,9,10,8,10,10,9,8,2,2
8094,411.0,434.0,537.0,326.0,450.0,118.0,4,4,3,4,4,10,4,7,4
8095,299.0,296.0,287.0,314.0,285.0,176.0,5,5,6,5,6,8,2,2,0
8096,45.0,92.0,95.0,71.0,85.0,238.0,3,4,4,4,5,4,1,1,3
8097,114.0,122.0,95.0,132.0,234.0,88.0,1,1,1,1,1,1,9,2,0
8098,93.0,131.0,158.0,244.0,138.0,318.0,7,9,8,5,8,4,1,10,3
8099,78.0,67.0,50.0,112.0,99.0,61.0,4,8,5,3,4,4,2,6,3
8100,256.0,196.0,249.0,241.0,236.0,228.0,4,5,6,4,3,4,5,10,6
8101,212.0,190.0,188.0,202.0,155.0,190.0,7,8,9,7,6,8,5,3,9
8102,114.0,78.0,119.0,38.0,99.0,115.0,1,1,1,1,1,1,6,9,0
8103,33.0,94.0,95.0,69.0,92.0,103.0,1,1,3,1,2,1,5,8,6
8104,77.0,178.0,141.0,171.0,122.0,126.0,5,3,3,3,3,3,8,4,3
8105,115.0,97.0,116.0,74.0,114.0,49.0,5,6,5,8,8,10,7,7,1
8106,237.0,189.0,194.0,316.0,278.0,195.0,6,10,9,7,6,10,5,5,6
8107,71.0,93.0,61.0,78.0,88.0,275.0,10,7,10,6,10,6,3,5,7
8108,304.0,276.0,248.0,278.0,184.0,191.0,6,6,7,6,8,9,7,9,4
8109,113.0,154.0,171.0,118.0,155.0,119.0,1,1,1,1,1,1,1,10,3
8110,169.0,152.0,163.0,124.0,84.0,68.0,1,1,1,8,4,2,5,8,10
8111,137.0,197.0,214.0,232.0,170.0,200.0,8,3,4,4,2,4,2,3,9
8112,397.0,410.0,358.0,268.0,242.0,344.0,5,4,5,6,6,6,3,3,4
8113,72.0,73.0,52.0,85.0,78.0,127.0,4,2,2,2,2,1,8,4,2
8114,211.0,245.0,245.0,201.0,202.0,216.0,3,6,3,5,5,3,9,9,11
8115,261.0,397.0,393.0,299.0,273.0,417.0,5,4,4,7,8,3,9,3,6
8116,65.0,66.0,94.0,60.0,49.0,82.0,1,1,1,1,1,1,9,5,0
8117,82.0,103.0,38.0,62.0,42.0,69.0,4,3,8,5,5,9,9,1,3
8118,98.0,133.0,69.0,74.0,48.0,43.0,4,3,4,6,4,7,3,3,6
8119,189.0,224.0,198.0,197.0,274.0,240.0,9,9,10,9,9,10,7,3,4
8120,35.0,126.0,80.0,87.0,94.0,132.0,7,5,7,5,7,4,7,9,1
8121,184.0,180.0,132.0,114.0,195.0,150.0,3,3,6,7,5,8,5,10,2
8122,188.0,203.0,208.0,212.0,237.0,263.0,5,5,6,7,5,5,5,6,2
8123,91.0,105.0,106.0,74.0,137.0,168.0,2,3,2,2,2,1,4,2,6
8124,217.0,229.0,264.0,282.0,252.0,329.0,8,9,9,7,10,8,5,7,3
8125,195.0,206.0,228.0,228.0,192.0,203.0,9,9,9,9,9,10,7,2,2
8126,77.0,79.0,64.0,64.0,93.0,72.0,1,1,1,1,1,1,7,4,0
8127,43.0,74.0,125.0,113.0,119.0,78.0,4,4,3,3,4,3,8,9,4
8128,135.0,156.0,173.0,200.0,91.0,108.0,6,4,5,6,8,8,9,4,4
8129,139.0,247.0,230.0,138.0,185.0,245.0,8,5,6,8,4,6,5,2,4
8130,166.0,208.0,184.0,230.0,239.0,205.0,1,1,2,1,1,2,8,3,3
8131,197.0,215.0,239.0,169.0,121.0,111.0,6,5,8,5,9,9,9,6,9
8132,213.0,166.0,173.0,207.0,212.0,209.0,4,8,9,6,5,7,4,4,6
8133,103.0,107.0,98.0,182.0,167.0,193.0,6,6,7,3,5,4,2,9,1
8134,81.0,149.0,128.0,94.0,87.0,73.0,1,1,1,1,1,1,1,6,0
8135,155.0,153.0,124.0,142.0,121.0,120.0,4,3,5,4,4,2,2,5,3
8136,109.0,124.0,122.0,95.0,92.0,133.0,2,2,2,2,2,2,4,8,0
8137,194.0,232.0,284.0,204.0,195.0,275.0,9,9,8,9,10,8,5,7,5
8138,236.0,221.0,144.0,229.0,271.0,181.0,3,4,2,3,2,3,4,4,6
8139,224.0,241.0,248.0,264.0,273.0,287.0,9,8,9,9,9,8,2,5,2
8140,398.0,321.0,391.0,374.0,390.0,413.0,1,3,3,2,3,4,7,1,6
8141,149.0,168.0,178.0,173.0,297.0,197.0,5,2,4,5,4,4,5,9,5
8142,160.0,196.0,173.0,133.0,157.0,253.0,8,8,8,10,9,9,4,4,8
8143,223.0,227.0,222.0,237.0,264.0,205.0,8,7,8,9,9,9,4,2,4
8144,183.0,293.0,237.0,230.0,172.0,236.0,6,5,7,6,6,7,10,5,7
8145,197.0,182.0,292.0,198.0,93.0,156.0,8,9,9,10,10,10,4,4,3
8146,438.0,363.0,351.0,342.0,307.0,273.0,6,7,8,9,9,9,4,4,0
8147,178.0,136.0,171.0,228.0,137.0,231.0,4,4,4,4,5,4,4,3,4
8148,33.0,83.0,126.0,146.0,97.0,115.0,5,1,1,1,1,1,2,8,1
8149,183.0,226.0,170.0,230.0,160.0,202.0,8,6,8,7,9,8,7,4,7
8150,116.0,128.0,83.0,154.0,168.0,179.0,3,3,4,2,3,3,4,5,0
8151,158.0,205.0,150.0,176.0,156.0,264.0,4,5,6,5,5,3,6,1,3
8152,53.0,135.0,143.0,169.0,99.0,101.0,9,5,4,4,5,1,8,1,5
8153,305.0,369.0,291.0,347.0,288.0,271.0,7,4,7,7,8,7,4,5,10
8154,25.0,37.0,27.0,74.0,85.0,85.0,10,6,9,1,1,1,7,7,5
8155,381.0,365.0,369.0,100.0,25.0,47.0,4,5,5,10,10,10,6,4,4
8156,99.0,99.0,77.0,130.0,119.0,85.0,1,2,4,2,1,2,9,9,5
8157,90.0,124.0,126.0,101.0,128.0,134.0,1,1,1,1,1,1,8,9,0
8158,405.0,492.0,528.0,507.0,362.0,487.0,8,7,8,7,9,7,7,6,0
8159,60.0,69.0,71.0,79.0,66.0,76.0,2,2,2,2,2,2,1,4,2
8160,303.0,316.0,242.0,222.0,225.0,259.0,5,6,7,6,8,7,6,6,5
8161,110.0,56.0,85.0,86.0,131.0,160.0,1,9,1,1,1,1,2,3,8
8162,304.0,376.0,434.0,339.0,342.0,444.0,7,7,7,8,8,8,4,5,0
8163,382.0,317.0,296.0,378.0,467.0,409.0,1,7,1,1,1,1,9,4,14
8164,152.0,193.0,217.0,216.0,254.0,192.0,4,6,5,5,4,6,2,9,2
8165,97.0,73.0,95.0,128.0,149.0,135.0,8,10,8,6,7,8,4,9,2
8166,86.0,76.0,41.0,70.0,34.0,120.0,1,1,3,1,1,1,3,9,0
8167,138.0,64.0,151.0,141.0,172.0,153.0,7,9,6,5,6,7,4,2,2
8169,194.0,173.0,157.0,172.0,198.0,161.0,5,6,6,4,2,7,3,5,6
8170,71.0,95.0,90.0,143.0,98.0,179.0,4,2,3,2,3,2,5,7,3
8171,129.0,73.0,158.0,163.0,237.0,238.0,7,7,7,7,5,6,3,7,5
8172,89.0,72.0,63.0,49.0,76.0,78.0,1,2,2,4,2,3,5,5,3
8173,91.0,144.0,146.0,158.0,148.0,183.0,6,7,7,2,3,4,7,2,6
8174,182.0,170.0,231.0,134.0,97.0,152.0,1,1,2,1,1,1,9,5,4
8175,368.0,355.0,381.0,324.0,306.0,330.0,6,6,5,7,6,7,2,7,3
8176,120.0,142.0,119.0,118.0,95.0,127.0,9,9,10,10,10,9,10,3,5
8177,448.0,447.0,377.0,514.0,413.0,455.0,5,5,5,4,5,5,6,2,2
8178,194.0,187.0,231.0,234.0,281.0,288.0,3,5,4,5,5,4,10,8,2
8179,126.0,165.0,195.0,152.0,116.0,109.0,1,1,2,2,1,3,5,7,4
8180,383.0,473.0,448.0,428.0,389.0,444.0,4,3,4,4,3,4,7,7,5
8181,80.0,218.0,243.0,199.0,320.0,268.0,9,7,6,7,4,5,9,1,2
8182,367.0,477.0,521.0,393.0,312.0,375.0,6,6,6,8,7,6,6,3,2
8183,54.0,81.0,109.0,93.0,90.0,98.0,9,7,3,4,4,3,7,5,1
8184,131.0,94.0,136.0,101.0,57.0,94.0,1,1,1,1,1,1,10,7,0
8185,55.0,52.0,116.0,137.0,86.0,150.0,6,9,4,7,4,4,6,3,9
8186,119.0,126.0,160.0,129.0,167.0,274.0,9,9,8,8,6,4,9,8,3
8187,60.0,65.0,63.0,192.0,145.0,171.0,1,1,1,2,1,1,6,5,4
8188,129.0,123.0,102.0,195.0,236.0,239.0,3,2,5,1,2,1,1,5,8
8189,124.0,220.0,211.0,174.0,123.0,185.0,9,8,8,10,10,9,2,8,4
8190,45.0,38.0,78.0,78.0,72.0,135.0,4,5,1,3,1,3,3,7,5
8191,175.0,159.0,217.0,151.0,197.0,185.0,1,2,2,2,2,3,10,4,1
8192,412.0,463.0,459.0,551.0,470.0,457.0,4,4,3,4,4,4,10,4,2
8193,105.0,103.0,94.0,123.0,101.0,92.0,1,1,2,2,3,1,2,5,4
8194,15.0,20.0,36.0,39.0,88.0,124.0,5,2,1,3,1,1,3,6,0
8195,198.0,221.0,248.0,321.0,509.0,292.0,2,2,3,1,4,3,3,10,14
8196,170.0,192.0,172.0,237.0,206.0,327.0,6,7,6,5,7,4,10,7,4
8197,212.0,385.0,226.0,349.0,402.0,297.0,3,3,3,3,2,3,10,6,5
8198,139.0,140.0,67.0,62.0,70.0,76.0,3,4,6,9,9,9,5,4,3
8199,179.0,143.0,67.0,104.0,49.0,64.0,3,4,8,5,6,6,6,9,1
8200,91.0,91.0,105.0,242.0,263.0,320.0,6,6,4,4,5,4,9,2,4
8201,101.0,138.0,102.0,163.0,153.0,137.0,5,4,7,3,1,1,5,3,3
8202,39.0,142.0,89.0,85.0,76.0,123.0,1,1,1,2,1,2,7,10,1
8203,53.0,79.0,97.0,89.0,100.0,172.0,2,3,3,3,3,2,1,5,2
8204,276.0,275.0,376.0,244.0,268.0,263.0,3,4,3,4,4,5,5,10,2
8205,383.0,362.0,301.0,322.0,401.0,402.0,3,2,3,4,4,5,5,1,5
8206,93.0,147.0,199.0,208.0,123.0,195.0,10,8,2,7,9,8,10,7,12
8207,83.0,61.0,76.0,152.0,170.0,126.0,1,2,2,1,1,1,3,4,2
8208,120.0,123.0,104.0,101.0,149.0,190.0,9,6,5,5,6,5,6,2,4
8209,246.0,275.0,306.0,295.0,206.0,267.0,1,1,1,2,1,1,5,8,5
8210,1057.0,842.0,785.0,502.0,29.0,7.0,2,3,3,5,10,10,4,9,6
8211,300.0,324.0,376.0,313.0,251.0,365.0,9,8,7,9,9,8,6,2,0
8212,107.0,148.0,112.0,118.0,165.0,157.0,3,3,4,2,4,3,1,6,6
8213,109.0,186.0,215.0,159.0,123.0,93.0,8,7,7,8,6,10,1,8,6
8214,124.0,186.0,184.0,161.0,116.0,104.0,1,1,1,1,1,1,1,3,0
8215,63.0,88.0,99.0,80.0,92.0,127.0,3,3,3,2,2,1,5,5,1
8216,98.0,154.0,110.0,170.0,131.0,284.0,8,1,5,1,6,1,8,2,19
8217,98.0,70.0,73.0,74.0,91.0,158.0,9,8,9,9,6,6,2,7,5
8218,142.0,203.0,190.0,174.0,152.0,184.0,6,4,4,4,5,4,8,9,0
8219,625.0,738.0,735.0,656.0,630.0,827.0,4,4,3,5,6,4,1,5,4
8220,233.0,270.0,233.0,313.0,288.0,317.0,2,1,1,1,1,1,7,9,4
8221,202.0,274.0,200.0,189.0,169.0,150.0,6,7,6,6,8,9,4,3,5
8222,219.0,251.0,245.0,315.0,241.0,264.0,1,2,1,2,2,2,10,4,4
8223,242.0,218.0,205.0,137.0,197.0,280.0,9,10,10,10,10,10,7,6,0
8224,99.0,144.0,117.0,145.0,146.0,125.0,1,1,1,1,1,1,5,10,0
8225,240.0,326.0,302.0,163.0,81.0,100.0,3,2,2,4,9,9,3,5,1
8226,70.0,96.0,65.0,84.0,92.0,76.0,3,3,6,2,4,3,8,10,6
8227,63.0,69.0,59.0,56.0,85.0,86.0,10,10,10,9,8,10,6,3,9
8228,95.0,130.0,114.0,125.0,127.0,109.0,2,1,2,1,1,2,5,8,4
8229,313.0,334.0,376.0,356.0,339.0,329.0,7,6,5,7,6,7,2,4,3
8230,242.0,190.0,166.0,189.0,228.0,216.0,6,9,9,7,7,8,4,7,7
8231,185.0,207.0,192.0,233.0,271.0,244.0,1,4,3,2,2,2,6,9,7
8232,142.0,123.0,133.0,92.0,147.0,153.0,1,2,2,2,1,2,7,1,1
8233,115.0,100.0,88.0,106.0,98.0,91.0,1,1,1,1,1,2,6,7,0
8234,5.0,64.0,203.0,236.0,131.0,235.0,10,9,3,3,5,4,2,7,5
8235,62.0,247.0,185.0,208.0,176.0,193.0,10,4,5,6,8,8,9,6,3
8236,157.0,174.0,197.0,151.0,159.0,161.0,8,5,7,8,7,8,6,7,5
8237,297.0,247.0,253.0,151.0,302.0,369.0,4,4,3,3,3,2,10,8,4
8238,349.0,223.0,237.0,222.0,233.0,203.0,4,4,6,7,5,6,6,4,4
8239,67.0,85.0,57.0,87.0,137.0,62.0,3,3,8,7,2,4,8,7,6
8240,147.0,178.0,162.0,133.0,152.0,178.0,2,2,1,2,1,2,1,9,1
8241,243.0,281.0,234.0,363.0,372.0,174.0,3,4,6,5,6,9,8,7,5
8242,134.0,135.0,144.0,149.0,120.0,129.0,2,5,2,4,4,4,3,7,8
8243,194.0,263.0,161.0,196.0,191.0,244.0,4,4,5,5,5,4,8,1,0
8244,86.0,76.0,101.0,77.0,120.0,164.0,5,4,1,3,3,3,9,4,6
8245,275.0,329.0,370.0,303.0,271.0,359.0,7,6,6,7,5,6,8,2,5
8246,248.0,221.0,234.0,227.0,232.0,284.0,4,7,8,8,8,6,6,1,7
8247,151.0,183.0,148.0,161.0,222.0,131.0,7,6,5,8,6,8,7,2,7
8248,59.0,74.0,63.0,58.0,72.0,68.0,2,5,1,3,3,3,9,2,5
8249,110.0,97.0,38.0,91.0,64.0,55.0,2,1,5,1,4,2,10,1,8
8250,355.0,374.0,353.0,418.0,305.0,374.0,6,5,7,6,7,8,5,9,5
8251,102.0,128.0,111.0,106.0,1.0,3.0,3,4,4,5,10,10,8,3,14
8252,52.0,37.0,69.0,127.0,73.0,131.0,7,9,6,5,10,9,6,5,5
8253,130.0,156.0,104.0,121.0,123.0,105.0,6,4,8,4,8,5,1,6,7
8254,120.0,157.0,170.0,141.0,141.0,153.0,8,8,6,7,7,7,3,6,5
8255,252.0,269.0,235.0,253.0,257.0,280.0,8,8,8,9,9,7,8,8,2
8256,66.0,125.0,104.0,127.0,85.0,41.0,8,3,3,4,2,6,8,4,5
