,°í°´¹øÈ£,»ýÈ°_ÃÑ±¸¸Å¾×1,»ýÈ°_ÃÑ±¸¸Å¾×2,»ýÈ°_ÃÑ±¸¸Å¾×3,»ýÈ°_ÃÑ±¸¸Å¾×4,»ýÈ°_ÃÑ±¸¸Å¾×5,»ýÈ°_ÃÑ±¸¸Å¾×6,»ýÈ°_ÃÑ±¸¸Å¾×7,»ýÈ°_ÃÑ±¸¸Å¾×8,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö1,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö2,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö3,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö4,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö5,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö6,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö7,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö8
7272,7345,82097.0,67141.0,8925.0,80657.0,101266.0,34155.0,124472.0,100263.0,21.0,14.0,3.0,14.0,13.0,5.0,9.0,20.0
7273,7346,24344.0,33118.0,252339.0,469516.0,119540.0,181763.0,153540.0,426115.0,6.0,2.0,24.0,24.0,15.0,21.0,22.0,20.0
7274,7347,101613.0,196861.0,195117.0,140448.0,285778.0,324425.0,347205.0,28918.0,3.0,6.0,6.0,5.0,5.0,6.0,8.0,1.0
7275,7348,186705.0,235585.0,196440.0,83107.0,6281.0,56651.0,20835.0,702.0,51.0,51.0,35.0,23.0,5.0,11.0,3.0,1.0
7276,7349,228795.0,257757.0,370375.0,317421.0,229259.0,219901.0,280727.0,185346.0,64.0,43.0,83.0,91.0,59.0,50.0,51.0,57.0
7277,7350,161950.0,120871.0,62138.0,82343.0,58203.0,113764.0,42672.0,37981.0,32.0,21.0,13.0,23.0,13.0,17.0,9.0,10.0
7278,7351,146042.0,121366.0,162173.0,173635.0,227424.0,284500.0,124664.0,151270.0,24.0,21.0,24.0,36.0,28.0,44.0,23.0,27.0
7279,7352,55775.0,204278.0,205470.0,94011.0,95047.0,298152.0,222661.0,79694.0,13.0,32.0,32.0,26.0,21.0,40.0,26.0,19.0
7280,7353,131174.0,152945.0,139160.0,140559.0,203066.0,67171.0,95029.0,69552.0,20.0,17.0,20.0,27.0,29.0,14.0,20.0,23.0
7281,7354,217247.0,220855.0,360690.0,419765.0,365691.0,304787.0,363710.0,265693.0,60.0,64.0,70.0,76.0,58.0,61.0,71.0,54.0
7282,7355,22732.0,1957.0,87108.0,37248.0,32109.0,225298.0,84691.0,36189.0,6.0,2.0,5.0,6.0,6.0,15.0,6.0,5.0
7283,7356,22928.0,67985.0,196193.0,221425.0,310648.0,418929.0,232726.0,196841.0,5.0,5.0,9.0,4.0,8.0,16.0,17.0,23.0
7284,7357,17319.0,36331.0,30448.0,24406.0,57141.0,67394.0,69385.0,33320.0,8.0,9.0,9.0,6.0,15.0,18.0,19.0,14.0
7285,7358,278025.0,138939.0,368944.0,286745.0,305162.0,364471.0,271428.0,191145.0,59.0,26.0,70.0,55.0,64.0,70.0,57.0,46.0
7286,7359,24454.0,67677.0,234661.0,37957.0,141347.0,42357.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0
7287,7360,112477.0,54285.0,99536.0,253531.0,39998.0,191627.0,413428.0,978216.0,2.0,2.0,4.0,10.0,3.0,7.0,7.0,4.0
7288,7361,180388.0,65876.0,418413.0,204414.0,158004.0,746800.0,247657.0,169577.0,13.0,5.0,9.0,11.0,9.0,13.0,10.0,12.0
7289,7362,179314.0,139906.0,163767.0,168790.0,186434.0,101283.0,71875.0,80921.0,11.0,10.0,13.0,11.0,13.0,8.0,7.0,7.0
7290,7363,39372.0,137382.0,849165.0,416432.0,623421.0,1133922.0,135598.0,168049.0,2.0,4.0,8.0,17.0,13.0,19.0,4.0,13.0
7291,7364,224783.0,185810.0,247743.0,214684.0,207437.0,216455.0,283169.0,139788.0,54.0,44.0,44.0,47.0,32.0,20.0,30.0,41.0
7292,7365,64859.0,58302.0,57800.0,261900.0,18436.0,382623.0,68419.0,71132.0,11.0,22.0,7.0,27.0,15.0,23.0,15.0,24.0
7293,7366,254828.0,796173.0,271053.0,229990.0,149325.0,186222.0,185920.0,193061.0,24.0,50.0,36.0,35.0,20.0,23.0,22.0,29.0
7294,7367,140277.0,374023.0,209478.0,215165.0,103239.0,150526.0,333612.0,23837.0,12.0,4.0,15.0,9.0,8.0,19.0,15.0,7.0
7295,7368,37906.0,1442.0,4971.0,231251.0,59974.0,236194.0,94851.0,55250.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0
7296,7369,902111.0,194308.0,123126.0,154913.0,103556.0,595865.0,298778.0,126645.0,16.0,15.0,22.0,20.0,20.0,21.0,22.0,19.0
7297,7370,37394.0,86517.0,167676.0,445484.0,152613.0,14165.0,196470.0,105361.0,1.0,9.0,13.0,21.0,12.0,3.0,8.0,12.0
7298,7371,245915.0,1104438.0,127385.0,624882.0,107962.0,436422.0,88972.0,964220.0,5.0,16.0,4.0,9.0,3.0,7.0,4.0,13.0
7299,7372,146231.0,261487.0,259729.0,97553.0,163394.0,138733.0,353948.0,167899.0,25.0,33.0,42.0,30.0,34.0,38.0,62.0,39.0
7300,7373,90976.0,95674.0,209478.0,92779.0,121029.0,129894.0,408993.0,54906.0,18.0,17.0,27.0,27.0,23.0,21.0,41.0,22.0
7301,7374,192343.0,225091.0,265345.0,205259.0,181822.0,242574.0,172121.0,118028.0,27.0,37.0,35.0,37.0,26.0,33.0,18.0,28.0
7302,7375,196654.0,62371.0,110383.0,127144.0,119523.0,93144.0,84106.0,64016.0,23.0,13.0,16.0,25.0,19.0,17.0,18.0,14.0
7303,7376,18795.0,115452.0,621500.0,340350.0,826765.0,320393.0,212802.0,46432.0,4.0,9.0,39.0,20.0,12.0,21.0,14.0,9.0
7304,7378,6638112.0,185715.0,500425.0,320369.0,83285.0,1053898.0,61323.0,78493.0,10.0,6.0,7.0,3.0,5.0,8.0,5.0,1.0
7305,7379,16340.0,15536.0,4103.0,15769.0,8635.0,9777.0,25095.0,63869.0,15.0,13.0,6.0,17.0,11.0,13.0,24.0,18.0
7306,7380,65460.0,44953.0,87820.0,84986.0,96828.0,61981.0,29946.0,27471.0,15.0,12.0,20.0,17.0,23.0,11.0,7.0,7.0
7307,7381,580190.0,16440.0,10123.0,4346.0,2276.0,83890.0,50004.0,7485.0,8.0,2.0,2.0,2.0,3.0,6.0,5.0,3.0
7308,7382,259105.0,157785.0,169055.0,55438.0,64184.0,112061.0,86118.0,40413.0,29.0,34.0,47.0,20.0,24.0,29.0,29.0,19.0
7309,7383,779998.0,441417.0,610421.0,422274.0,434064.0,266851.0,1109121.0,365590.0,66.0,60.0,88.0,56.0,54.0,45.0,69.0,46.0
7310,7384,10510.0,74166.0,47569.0,191878.0,59780.0,88906.0,138198.0,46021.0,5.0,25.0,18.0,33.0,18.0,20.0,35.0,14.0
7311,7385,170011.0,151053.0,236137.0,213832.0,276215.0,327669.0,275040.0,132565.0,52.0,37.0,48.0,76.0,73.0,76.0,63.0,58.0
7312,7386,71259.0,44695.0,129837.0,74010.0,127740.0,139189.0,147653.0,73740.0,25.0,16.0,32.0,22.0,31.0,29.0,34.0,30.0
7313,7387,139577.0,126813.0,187706.0,85164.0,46322.0,114032.0,729289.0,383854.0,12.0,9.0,17.0,13.0,7.0,17.0,22.0,24.0
7314,7388,96734.0,85089.0,137391.0,56528.0,110301.0,185927.0,68813.0,48255.0,29.0,26.0,34.0,23.0,30.0,37.0,25.0,25.0
7315,7389,258552.0,560866.0,98610.0,324040.0,237821.0,338487.0,643353.0,411846.0,36.0,45.0,20.0,38.0,26.0,46.0,52.0,25.0
7316,7390,65685.0,822121.0,1166583.0,806622.0,481123.0,348200.0,423619.0,527308.0,6.0,27.0,41.0,42.0,10.0,7.0,6.0,16.0
7317,7391,229829.0,335011.0,449415.0,318842.0,279571.0,522928.0,369676.0,249144.0,57.0,60.0,71.0,71.0,69.0,86.0,69.0,58.0
7318,7392,4553254.0,178845.0,1381609.0,719357.0,3325431.0,75707.0,26354.0,60730.0,26.0,5.0,6.0,9.0,18.0,4.0,2.0,8.0
7319,7393,182247.0,234993.0,188869.0,73005.0,131132.0,144691.0,96698.0,48747.0,13.0,20.0,16.0,10.0,8.0,12.0,7.0,10.0
7320,7394,65193.0,68348.0,40330.0,180702.0,73575.0,60963.0,29031.0,79025.0,8.0,11.0,17.0,11.0,7.0,18.0,12.0,21.0
7321,7395,1298470.0,36011.0,199638.0,603759.0,66244.0,163640.0,66560.0,155803.0,13.0,4.0,8.0,7.0,5.0,8.0,3.0,7.0
7322,7396,227445.0,264041.0,245475.0,146196.0,154212.0,499015.0,454469.0,146759.0,39.0,42.0,41.0,28.0,35.0,51.0,37.0,26.0
7323,7397,18224.0,47188.0,150570.0,190725.0,154025.0,284458.0,74444.0,96766.0,5.0,11.0,18.0,45.0,47.0,49.0,15.0,25.0
7324,7398,16512.0,41615.0,80442.0,14056.0,56737.0,71127.0,52145.0,16359.0,5.0,8.0,11.0,5.0,4.0,14.0,5.0,3.0
7325,7399,155198.0,174551.0,223101.0,138373.0,108260.0,200552.0,84062.0,117293.0,34.0,34.0,37.0,35.0,34.0,32.0,21.0,30.0
7326,7401,508578.0,270521.0,91876.0,61209.0,81010.0,173152.0,65345.0,24688.0,22.0,17.0,9.0,16.0,5.0,21.0,12.0,9.0
7327,7402,150197.0,177453.0,214314.0,332939.0,1643807.0,206500.0,47798.0,595717.0,10.0,11.0,16.0,31.0,31.0,12.0,7.0,21.0
7328,7403,86162.0,47125.0,62740.0,43748.0,83212.0,48728.0,111439.0,113925.0,23.0,16.0,23.0,14.0,17.0,16.0,22.0,29.0
7329,7404,39982.0,7849.0,57090.0,24442.0,30442.0,28417.0,1022650.0,723272.0,4.0,3.0,10.0,8.0,6.0,3.0,9.0,12.0
7330,7405,297773.0,487516.0,520731.0,306318.0,172001.0,217291.0,216616.0,13219.0,45.0,61.0,49.0,55.0,37.0,38.0,42.0,5.0
7331,7406,487676.0,419217.0,369978.0,218523.0,574395.0,312195.0,395499.0,239595.0,90.0,83.0,61.0,45.0,66.0,69.0,62.0,66.0
7332,7407,85908.0,197776.0,104868.0,170434.0,85288.0,69457.0,40994.0,83861.0,8.0,15.0,6.0,21.0,5.0,12.0,4.0,10.0
7333,7408,110912.0,85560.0,176747.0,102863.0,209874.0,376339.0,381447.0,250359.0,18.0,13.0,26.0,17.0,31.0,55.0,65.0,66.0
7334,7409,81480.0,66184.0,64060.0,75958.0,84974.0,3911213.0,467891.0,69842.0,2.0,5.0,9.0,8.0,7.0,8.0,19.0,5.0
7335,7410,135502.0,83436.0,191821.0,108718.0,139856.0,146592.0,280125.0,117273.0,28.0,15.0,29.0,28.0,27.0,29.0,36.0,23.0
7336,7411,222401.0,241142.0,253772.0,308745.0,193088.0,241127.0,118445.0,186068.0,34.0,19.0,57.0,42.0,28.0,21.0,18.0,10.0
7337,7412,95047.0,210283.0,303239.0,74590.0,199921.0,399722.0,150212.0,172621.0,25.0,48.0,44.0,26.0,33.0,36.0,32.0,31.0
7338,7413,1475304.0,593412.0,1893413.0,292070.0,190975.0,48963.0,331405.0,5784.0,19.0,9.0,37.0,14.0,13.0,3.0,5.0,1.0
7339,7414,390718.0,313827.0,372126.0,430337.0,236020.0,200634.0,215503.0,102331.0,13.0,8.0,13.0,8.0,8.0,7.0,13.0,9.0
7340,7415,102875.0,119940.0,113342.0,88243.0,149531.0,194480.0,172400.0,35758.0,24.0,34.0,28.0,25.0,36.0,33.0,41.0,22.0
7341,7416,72728.0,96321.0,149596.0,124058.0,52337.0,140253.0,100164.0,58487.0,29.0,35.0,28.0,39.0,20.0,36.0,41.0,27.0
7342,7418,22141.0,691539.0,26438.0,1329252.0,497397.0,367383.0,308892.0,396569.0,1.0,8.0,2.0,6.0,9.0,10.0,9.0,8.0
7343,7419,199862.0,326487.0,120551.0,118552.0,14057.0,33350.0,42525.0,0.0,8.0,5.0,6.0,7.0,3.0,3.0,4.0,0.0
7344,7420,2942.0,151214.0,28245.0,90918.0,61258.0,26165.0,316392.0,144839.0,1.0,16.0,3.0,6.0,6.0,3.0,9.0,6.0
7345,7421,104152.0,151979.0,72636.0,41079.0,120938.0,145626.0,50116.0,55126.0,15.0,15.0,12.0,7.0,21.0,19.0,11.0,14.0
7346,7422,225403.0,101297.0,251147.0,123299.0,195356.0,90917.0,142853.0,78799.0,75.0,55.0,88.0,57.0,61.0,53.0,66.0,61.0
7347,7423,103611.0,28532.0,67021.0,1774.0,75750.0,20245.0,64917.0,26275.0,7.0,6.0,8.0,1.0,4.0,7.0,8.0,8.0
7348,7424,71817.0,102267.0,73368.0,124655.0,68500.0,133366.0,193665.0,121457.0,14.0,15.0,9.0,14.0,14.0,16.0,16.0,18.0
7349,7425,113127.0,15349.0,1018860.0,264720.0,112715.0,792041.0,145060.0,626264.0,5.0,4.0,15.0,16.0,11.0,23.0,13.0,7.0
7350,7426,140128.0,32756.0,37860.0,220522.0,282724.0,17745.0,27874.0,13474.0,9.0,9.0,11.0,27.0,21.0,7.0,4.0,9.0
7351,7427,99333.0,100619.0,225746.0,120486.0,117450.0,269017.0,472079.0,172286.0,15.0,17.0,19.0,16.0,17.0,18.0,40.0,24.0
7352,7428,289452.0,213599.0,256331.0,43366.0,4450.0,289157.0,321932.0,175824.0,12.0,16.0,7.0,5.0,2.0,10.0,6.0,4.0
7353,7429,64081.0,172424.0,151938.0,158817.0,112330.0,211884.0,185816.0,151068.0,4.0,10.0,9.0,15.0,12.0,13.0,18.0,23.0
7354,7430,221146.0,98785.0,192453.0,179567.0,183511.0,31098.0,101135.0,79392.0,4.0,6.0,16.0,8.0,5.0,4.0,6.0,5.0
7355,7431,81234.0,1011287.0,22755.0,57387.0,22150.0,36160.0,48384.0,80532.0,20.0,14.0,10.0,11.0,8.0,8.0,13.0,19.0
7356,7432,56750.0,79851.0,125930.0,73319.0,132525.0,130374.0,127433.0,65213.0,11.0,24.0,19.0,24.0,23.0,35.0,19.0,15.0
7357,7433,171325.0,38753.0,340466.0,59240.0,94290.0,70345.0,147853.0,120135.0,16.0,9.0,14.0,10.0,21.0,14.0,25.0,18.0
7358,7434,38180.0,125496.0,174770.0,194953.0,205933.0,176761.0,132432.0,117572.0,4.0,7.0,5.0,16.0,17.0,22.0,17.0,21.0
7359,7435,640336.0,426499.0,1679435.0,1231529.0,1530354.0,577563.0,3982783.0,792948.0,33.0,40.0,31.0,45.0,26.0,18.0,38.0,11.0
7360,7436,166266.0,75980.0,174076.0,104401.0,50392.0,21446.0,21397.0,521529.0,25.0,17.0,24.0,25.0,13.0,7.0,8.0,15.0
7361,7437,200314.0,191571.0,501463.0,235677.0,258552.0,213474.0,255282.0,264326.0,31.0,39.0,65.0,50.0,50.0,33.0,37.0,27.0
7362,7438,43583.0,282326.0,213850.0,119830.0,440436.0,35043.0,325076.0,74585.0,6.0,8.0,7.0,11.0,13.0,8.0,17.0,7.0
7363,7439,159687.0,179544.0,215174.0,64696.0,133270.0,70251.0,75140.0,115141.0,44.0,45.0,25.0,19.0,32.0,17.0,17.0,25.0
7364,7440,46546.0,57140.0,8417.0,209294.0,2023.0,119566.0,861036.0,111393.0,5.0,5.0,2.0,6.0,1.0,4.0,29.0,12.0
7365,7441,92735.0,75403.0,61156.0,88578.0,76407.0,165945.0,65773.0,100139.0,19.0,8.0,8.0,12.0,10.0,12.0,9.0,10.0
7366,7442,151741.0,78594.0,352964.0,74629.0,47898.0,83513.0,167053.0,80094.0,4.0,7.0,11.0,12.0,6.0,9.0,11.0,10.0
7367,7443,6740.0,81480.0,19196.0,34756.0,39208.0,65969.0,40631.0,22579.0,6.0,13.0,5.0,9.0,13.0,17.0,16.0,8.0
7368,7444,541.0,147972.0,27115.0,475247.0,37906.0,671191.0,310883.0,268924.0,1.0,7.0,1.0,14.0,5.0,26.0,7.0,9.0
7369,7445,205253.0,363302.0,368445.0,220735.0,213821.0,105945.0,192416.0,55086.0,31.0,36.0,39.0,30.0,32.0,14.0,20.0,8.0
7370,7446,76479.0,29707.0,201589.0,104688.0,68934.0,141643.0,220413.0,143498.0,14.0,6.0,36.0,25.0,12.0,28.0,29.0,26.0
7371,7447,320345.0,515378.0,368802.0,313136.0,214460.0,321431.0,245180.0,176666.0,38.0,39.0,54.0,39.0,39.0,45.0,32.0,36.0
7372,7448,55402.0,229864.0,168083.0,117664.0,44398.0,110022.0,93590.0,27596.0,3.0,6.0,8.0,7.0,3.0,2.0,4.0,2.0
7373,7449,325969.0,768340.0,204439.0,60660.0,2225.0,130826.0,609313.0,87085.0,5.0,5.0,2.0,4.0,1.0,4.0,7.0,5.0
7374,7450,93300.0,121560.0,185359.0,186563.0,69208.0,192880.0,104502.0,124217.0,25.0,39.0,26.0,26.0,19.0,28.0,25.0,24.0
7375,7451,81676.0,2458815.0,464917.0,1161098.0,531316.0,1300769.0,992975.0,306163.0,2.0,6.0,6.0,8.0,3.0,21.0,41.0,12.0
7376,7452,48612.0,105573.0,162025.0,59878.0,46686.0,116683.0,53992.0,39114.0,5.0,9.0,13.0,9.0,17.0,10.0,10.0,4.0
7377,7453,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7378,7454,73302.0,102175.0,130933.0,138852.0,286295.0,678919.0,89400.0,110536.0,3.0,16.0,12.0,9.0,12.0,15.0,11.0,17.0
7379,7455,141986.0,112757.0,222300.0,144362.0,283824.0,240117.0,253454.0,160176.0,42.0,27.0,41.0,34.0,42.0,40.0,47.0,38.0
7380,7456,26274.0,37083.0,32764.0,11130.0,18953.0,34314.0,32661.0,58399.0,5.0,6.0,7.0,5.0,5.0,7.0,6.0,7.0
7381,7457,126204.0,326704.0,182385.0,247383.0,348563.0,1135073.0,317753.0,557890.0,14.0,20.0,15.0,9.0,11.0,20.0,7.0,31.0
7382,7458,239452.0,401877.0,264634.0,400308.0,734022.0,3744689.0,255405.0,251259.0,13.0,17.0,10.0,11.0,17.0,15.0,11.0,9.0
7383,7459,176245.0,515.0,264940.0,88063.0,74638.0,286197.0,151704.0,74609.0,3.0,1.0,5.0,4.0,4.0,6.0,4.0,3.0
7384,7460,63570.0,149053.0,251834.0,222198.0,43590.0,20160.0,74106.0,65644.0,1.0,3.0,8.0,8.0,2.0,4.0,4.0,6.0
7385,7461,17594.0,30345.0,18720.0,46036.0,22846.0,26993.0,32255.0,4480.0,4.0,9.0,5.0,9.0,7.0,11.0,7.0,5.0
7386,7462,178950.0,67472.0,67733.0,8425.0,1149732.0,57744.0,98962.0,50938.0,19.0,5.0,7.0,1.0,15.0,8.0,5.0,4.0
7387,7463,108101.0,250464.0,344614.0,156914.0,232196.0,192159.0,188920.0,137077.0,30.0,39.0,69.0,42.0,48.0,46.0,35.0,54.0
7388,7464,387471.0,63772.0,81572.0,111059.0,41466.0,0.0,944400.0,272725.0,11.0,2.0,1.0,4.0,1.0,0.0,4.0,16.0
7389,7465,74513.0,606154.0,475220.0,140855.0,9001.0,301939.0,143820.0,352432.0,8.0,20.0,15.0,5.0,2.0,12.0,4.0,5.0
7390,7466,67485.0,85116.0,201457.0,562646.0,99224.0,103160.0,179779.0,94197.0,15.0,14.0,16.0,40.0,18.0,15.0,21.0,16.0
7391,7467,74153.0,123300.0,128199.0,50620.0,76407.0,51689.0,66638.0,42478.0,22.0,13.0,12.0,7.0,16.0,20.0,12.0,10.0
7392,7468,119208.0,271871.0,316334.0,262452.0,236172.0,564439.0,307797.0,315877.0,3.0,11.0,19.0,20.0,25.0,19.0,24.0,26.0
7393,7469,116523.0,194737.0,196688.0,143818.0,246165.0,211280.0,338285.0,137402.0,18.0,27.0,23.0,29.0,25.0,35.0,38.0,29.0
7394,7470,198839.0,382151.0,337359.0,111033.0,147728.0,92435.0,0.0,0.0,11.0,30.0,24.0,8.0,9.0,2.0,0.0,0.0
7395,7471,626211.0,222140.0,63087.0,498676.0,484400.0,220656.0,325740.0,181798.0,24.0,17.0,12.0,4.0,3.0,6.0,12.0,8.0
7396,7472,31569.0,2060.0,12428.0,235101.0,9406.0,3217.0,61831.0,53707.0,2.0,1.0,2.0,7.0,1.0,1.0,4.0,9.0
7397,7473,151673.0,141008.0,203638.0,185545.0,55827.0,96916.0,350132.0,182740.0,16.0,15.0,17.0,15.0,7.0,15.0,16.0,22.0
7398,7474,211758.0,213949.0,217343.0,151871.0,201594.0,87992.0,233838.0,15285.0,13.0,26.0,21.0,13.0,25.0,19.0,26.0,5.0
7399,7475,165790.0,168160.0,164839.0,117008.0,160923.0,90528.0,154516.0,87068.0,33.0,31.0,30.0,27.0,24.0,20.0,18.0,21.0
7400,7476,51958.0,270931.0,143543.0,524637.0,145773.0,266261.0,197765.0,168303.0,10.0,34.0,13.0,23.0,18.0,23.0,17.0,23.0
7401,7477,221990.0,147753.0,742507.0,112015.0,464728.0,208469.0,58336.0,54530.0,27.0,18.0,21.0,16.0,17.0,24.0,18.0,8.0
7402,7478,430953.0,177051.0,364626.0,331108.0,344872.0,198275.0,105731.0,189198.0,38.0,24.0,47.0,32.0,28.0,7.0,16.0,27.0
7403,7479,51713.0,81377.0,18055.0,9683.0,28449.0,0.0,21679.0,21192.0,6.0,1.0,4.0,4.0,3.0,0.0,4.0,6.0
7404,7480,90256.0,194511.0,99277.0,43570.0,37987.0,64050.0,151521.0,177385.0,11.0,7.0,7.0,7.0,4.0,4.0,9.0,10.0
7405,7481,38732.0,191718.0,174997.0,417647.0,197385.0,785926.0,228265.0,647138.0,4.0,6.0,15.0,55.0,34.0,66.0,30.0,51.0
7406,7482,15735.0,20582.0,0.0,0.0,0.0,72362.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0
7407,7483,2545397.0,972060.0,124109.0,1210781.0,765334.0,264890.0,41265.0,25613.0,14.0,21.0,5.0,9.0,8.0,4.0,5.0,1.0
7408,7484,85810.0,69664.0,99472.0,160942.0,153786.0,117867.0,103209.0,114377.0,22.0,22.0,35.0,43.0,49.0,40.0,40.0,30.0
7409,7485,164099.0,175739.0,205227.0,136265.0,335574.0,184845.0,298701.0,125266.0,31.0,30.0,39.0,34.0,52.0,47.0,38.0,34.0
7410,7486,84934.0,49423.0,135034.0,148270.0,63736.0,65253.0,71685.0,61225.0,8.0,7.0,14.0,10.0,8.0,8.0,11.0,8.0
7411,7487,125593.0,168493.0,91373.0,273583.0,105658.0,65134.0,116270.0,96320.0,26.0,26.0,21.0,36.0,17.0,17.0,22.0,18.0
7412,7488,98631.0,277702.0,190870.0,361687.0,794349.0,440924.0,372771.0,334238.0,11.0,14.0,14.0,17.0,30.0,22.0,13.0,14.0
7413,7489,77294.0,149533.0,165702.0,70176.0,85123.0,89604.0,135718.0,111448.0,32.0,35.0,49.0,28.0,30.0,31.0,41.0,39.0
7414,7490,228675.0,69787.0,131566.0,91043.0,74658.0,93219.0,18752.0,4379.0,15.0,7.0,7.0,8.0,4.0,11.0,3.0,1.0
7415,7492,107104.0,84776.0,131793.0,86023.0,68833.0,177708.0,130733.0,468269.0,11.0,8.0,8.0,6.0,10.0,15.0,9.0,22.0
7416,7493,8364.0,0.0,36041.0,35474.0,243231.0,66325.0,433417.0,177262.0,1.0,0.0,3.0,4.0,7.0,3.0,8.0,8.0
7417,7494,112064.0,91418.0,215048.0,51100.0,70996.0,82141.0,27591.0,61224.0,23.0,16.0,27.0,17.0,12.0,10.0,10.0,13.0
7418,7495,79718.0,57841.0,42628.0,97064.0,107043.0,135072.0,83173.0,52475.0,8.0,11.0,8.0,10.0,9.0,16.0,10.0,14.0
7419,7496,45925.0,91616.0,270227.0,30436.0,40654.0,375953.0,179565.0,262871.0,9.0,13.0,23.0,9.0,11.0,13.0,13.0,28.0
7420,7497,40760.0,93666.0,83717.0,132805.0,99830.0,67772.0,91730.0,107212.0,9.0,6.0,12.0,6.0,12.0,7.0,12.0,6.0
7421,7498,22867.0,59436.0,81402.0,58265.0,61036.0,81508.0,195838.0,74296.0,9.0,5.0,4.0,9.0,4.0,8.0,13.0,15.0
7422,7499,51900.0,18922.0,18754.0,22615.0,20722.0,61660.0,42965.0,39230.0,6.0,3.0,4.0,3.0,5.0,6.0,7.0,6.0
7423,7500,106079.0,107584.0,9458032.0,4101237.0,189145.0,61498.0,176096.0,74097.0,18.0,20.0,16.0,18.0,18.0,5.0,13.0,6.0
7424,7501,95021.0,51762.0,0.0,68109.0,36489.0,95491.0,170668.0,12765.0,8.0,3.0,0.0,2.0,5.0,9.0,9.0,4.0
7425,7502,82718.0,159312.0,145260.0,93640.0,114291.0,52331.0,20091.0,16731.0,14.0,25.0,26.0,20.0,19.0,8.0,4.0,3.0
7426,7503,61159.0,39642.0,47407.0,60624.0,100316.0,42346.0,46392.0,72487.0,21.0,20.0,17.0,19.0,26.0,27.0,23.0,22.0
7427,7504,273180.0,418104.0,695934.0,255707.0,292555.0,292838.0,248188.0,558999.0,17.0,33.0,44.0,41.0,50.0,33.0,32.0,37.0
7428,7505,133744.0,146818.0,314491.0,171524.0,120369.0,350073.0,332993.0,165365.0,25.0,17.0,22.0,32.0,22.0,29.0,26.0,20.0
7429,7506,29492.0,246854.0,423744.0,277858.0,689695.0,603900.0,677453.0,465184.0,4.0,27.0,41.0,34.0,43.0,45.0,47.0,36.0
7430,7507,32326.0,67781.0,60670.0,61460.0,44824.0,73777.0,78093.0,3280.0,6.0,11.0,7.0,10.0,7.0,5.0,11.0,2.0
7431,7508,1348701.0,161930.0,392854.0,68814.0,94726.0,2360222.0,4244451.0,117983.0,52.0,29.0,40.0,24.0,24.0,42.0,28.0,39.0
7432,7509,1068665.0,886595.0,0.0,0.0,94258.0,95868.0,17840.0,305336.0,5.0,2.0,0.0,0.0,6.0,5.0,2.0,3.0
7433,7510,130997.0,55627.0,20337.0,0.0,81009.0,8707.0,32571.0,22763.0,3.0,6.0,2.0,0.0,3.0,2.0,5.0,4.0
7434,7511,75959.0,228676.0,212618.0,161273.0,202081.0,203571.0,116416.0,89445.0,14.0,36.0,41.0,27.0,39.0,38.0,20.0,28.0
7435,7512,19829.0,23919.0,71979.0,0.0,0.0,77046.0,134527.0,6924.0,2.0,4.0,7.0,0.0,0.0,7.0,5.0,3.0
7436,7513,299191.0,604497.0,799044.0,217301.0,933593.0,896628.0,1326157.0,8783.0,13.0,20.0,33.0,19.0,18.0,15.0,25.0,2.0
7437,7514,36410.0,87166.0,243700.0,353741.0,65536.0,106858.0,1524183.0,1532812.0,2.0,8.0,7.0,7.0,2.0,5.0,7.0,6.0
7438,7515,24978.0,19497.0,47475.0,52275.0,40143.0,21609.0,23956.0,33798.0,11.0,12.0,25.0,25.0,23.0,9.0,16.0,15.0
7439,7516,344566.0,550514.0,443837.0,306560.0,345035.0,566194.0,854167.0,549792.0,35.0,34.0,36.0,31.0,14.0,43.0,47.0,40.0
7440,7517,67014.0,15657.0,3051.0,350415.0,9356365.0,80211.0,474536.0,277037.0,4.0,2.0,2.0,5.0,13.0,1.0,4.0,6.0
7441,7518,300067.0,165608.0,371922.0,276338.0,29734.0,123020.0,61436.0,222299.0,8.0,15.0,9.0,6.0,2.0,5.0,2.0,11.0
7442,7519,26705.0,598682.0,414702.0,1908966.0,390242.0,640533.0,113399.0,100758.0,13.0,34.0,25.0,28.0,14.0,27.0,10.0,14.0
7443,7520,110243.0,45890.0,36946.0,4851.0,263489.0,463679.0,89401.0,71158.0,7.0,5.0,10.0,3.0,9.0,14.0,11.0,29.0
7444,7521,180031.0,104688.0,159924.0,6208.0,302294.0,94580.0,125563.0,58687.0,16.0,6.0,10.0,1.0,6.0,7.0,3.0,3.0
