,°í°´¹øÈ£,ÀÇ·ù_ÃÑ±¸¸Å¾×1,ÀÇ·ù_ÃÑ±¸¸Å¾×2,ÀÇ·ù_ÃÑ±¸¸Å¾×3,ÀÇ·ù_ÃÑ±¸¸Å¾×4,ÀÇ·ù_ÃÑ±¸¸Å¾×5,ÀÇ·ù_ÃÑ±¸¸Å¾×6,ÀÇ·ù_ÃÑ±¸¸Å¾×7,ÀÇ·ù_ÃÑ±¸¸Å¾×8,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö1,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö2,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö3,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö4,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö5,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö6,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö7,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö8
11820,11979,274553.0,364546.0,821258.0,1062783.0,739705.0,502604.0,951551.0,988816.0,10.0,9.0,16.0,21.0,6.0,16.0,16.0,15.0
11821,11980,2689141.0,1705669.0,439605.0,443650.0,2051991.0,969502.0,1057135.0,40486.0,60.0,47.0,15.0,23.0,27.0,23.0,14.0,1.0
11822,11981,58650.0,98476.0,728389.0,249289.0,398170.0,592144.0,750336.0,180781.0,2.0,1.0,10.0,10.0,12.0,18.0,17.0,7.0
11823,11982,0.0,0.0,53100.0,29265.0,13754.0,0.0,0.0,91299.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0
11824,11983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,11984,0.0,2874.0,0.0,10012.0,5967.0,16085.0,14416.0,11236.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.0
11826,11985,581872.0,912451.0,284373.0,464082.0,136129.0,246745.0,661660.0,167892.0,20.0,23.0,7.0,15.0,6.0,10.0,14.0,4.0
11827,11986,142255.0,52329.0,207885.0,89571.0,11125.0,591610.0,7771.0,19334.0,4.0,5.0,2.0,3.0,3.0,8.0,1.0,2.0
11828,11987,1618543.0,2456283.0,2896759.0,2549902.0,3231136.0,2029777.0,2633090.0,3873208.0,22.0,22.0,40.0,43.0,20.0,34.0,20.0,36.0
11829,11988,535816.0,1446450.0,610663.0,297268.0,1597945.0,139929.0,575368.0,612650.0,10.0,20.0,9.0,11.0,11.0,5.0,8.0,10.0
11830,11989,1259690.0,662962.0,112980.0,302233.0,45917.0,368456.0,195062.0,37594.0,3.0,12.0,4.0,8.0,4.0,3.0,5.0,2.0
11831,11990,32081.0,0.0,299172.0,843186.0,105181.0,69595.0,117691.0,0.0,3.0,0.0,9.0,8.0,3.0,2.0,1.0,0.0
11832,11991,660499.0,412550.0,147101.0,356243.0,180426.0,530015.0,115889.0,358505.0,10.0,10.0,3.0,10.0,3.0,11.0,7.0,5.0
11833,11992,0.0,0.0,0.0,0.0,7079.0,16085.0,0.0,20160.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
11834,11993,630681.0,215701.0,11298.0,210979.0,289146.0,176388.0,0.0,105015.0,13.0,9.0,2.0,2.0,7.0,12.0,0.0,2.0
11835,11994,23617.0,78287.0,44062.0,70947.0,151704.0,387974.0,10136.0,0.0,2.0,2.0,2.0,4.0,2.0,9.0,1.0,0.0
11836,11995,750835.0,44191.0,504686.0,139679.0,253648.0,267924.0,276826.0,591504.0,4.0,4.0,10.0,7.0,9.0,11.0,8.0,7.0
11837,11996,314505.0,47899.0,556906.0,215501.0,157802.0,47183.0,289103.0,250183.0,11.0,3.0,12.0,13.0,7.0,2.0,10.0,9.0
11838,11997,88270.0,15451.0,416108.0,84427.0,1769186.0,619385.0,1335707.0,1104266.0,2.0,1.0,2.0,2.0,10.0,7.0,4.0,7.0
11839,11998,14407.0,46858.0,71640.0,887.0,40333.0,10616.0,0.0,18566.0,3.0,2.0,7.0,1.0,3.0,2.0,0.0,3.0
11840,11999,267368.0,1030.0,375434.0,520582.0,279135.0,221803.0,113343.0,191505.0,5.0,1.0,5.0,7.0,4.0,6.0,7.0,4.0
11841,12000,146624.0,10301.0,42707.0,0.0,80099.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
11842,12001,165321.0,0.0,0.0,19776.0,0.0,0.0,0.0,28919.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
11843,12002,0.0,0.0,0.0,0.0,0.0,0.0,38404.0,30322.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
11844,12003,4909856.0,672079.0,1369938.0,696654.0,1014339.0,1976484.0,341236.0,1715881.0,23.0,11.0,13.0,6.0,8.0,18.0,7.0,18.0
11845,12004,324246.0,66956.0,533552.0,0.0,130465.0,509577.0,934488.0,1005349.0,3.0,1.0,7.0,0.0,1.0,8.0,12.0,4.0
11846,12005,1921526.0,1828073.0,2677896.0,1671420.0,2312154.0,1579088.0,2019090.0,1483145.0,19.0,24.0,27.0,19.0,26.0,21.0,25.0,16.0
11847,12006,3736803.0,2919514.0,2607482.0,3084817.0,1432443.0,5551293.0,4996290.0,1538786.0,49.0,64.0,44.0,43.0,30.0,46.0,34.0,24.0
11848,12007,437266.0,1474362.0,1139955.0,775141.0,632907.0,1965215.0,247545.0,1298516.0,9.0,14.0,12.0,9.0,5.0,20.0,3.0,9.0
11849,12008,586439.0,115473.0,585839.0,1912285.0,635133.0,2071956.0,33224.0,1163532.0,11.0,2.0,4.0,17.0,8.0,18.0,1.0,7.0
11850,12009,2405515.0,3412688.0,1862229.0,2761485.0,3644151.0,10164632.0,10102871.0,6591292.0,13.0,21.0,11.0,21.0,18.0,52.0,32.0,31.0
11851,12010,316078.0,92399.0,432830.0,109435.0,41466.0,312490.0,418283.0,893494.0,5.0,3.0,6.0,4.0,2.0,11.0,11.0,13.0
11852,12011,1009325.0,587460.0,291151.0,88418.0,50771.0,977760.0,133571.0,123853.0,16.0,16.0,11.0,8.0,6.0,18.0,5.0,12.0
11853,12012,63471.0,112486.0,393174.0,499910.0,376124.0,179724.0,5631.0,96339.0,8.0,4.0,7.0,10.0,9.0,5.0,1.0,5.0
11854,12013,1372657.0,2496516.0,3488283.0,2248306.0,3344568.0,1857616.0,3072386.0,1710519.0,18.0,24.0,27.0,31.0,33.0,19.0,26.0,25.0
11855,12014,315980.0,92604.0,191729.0,285738.0,207834.0,69702.0,35589.0,231348.0,5.0,5.0,10.0,6.0,6.0,2.0,2.0,6.0
11856,12015,0.0,0.0,0.0,0.0,0.0,0.0,214659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11857,12016,229286.0,286363.0,28245.0,95778.0,505173.0,226477.0,402966.0,977934.0,3.0,7.0,2.0,3.0,9.0,9.0,8.0,17.0
11858,12017,815782.0,1009270.0,1028860.0,1514999.0,1617504.0,960687.0,2598864.0,301990.0,10.0,11.0,14.0,7.0,11.0,10.0,9.0,6.0
11859,12018,0.0,0.0,11298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11860,12019,2646124.0,1449125.0,991183.0,1497510.0,771867.0,1071591.0,806604.0,1596378.0,26.0,28.0,15.0,14.0,12.0,20.0,15.0,21.0
11861,12020,0.0,119655.0,0.0,110323.0,195192.0,71525.0,101361.0,0.0,0.0,7.0,0.0,7.0,3.0,3.0,1.0,0.0
11862,12021,73411.0,18438.0,22596.0,14190.0,84449.0,17479.0,0.0,71056.0,7.0,2.0,3.0,4.0,6.0,3.0,0.0,9.0
11863,12022,0.0,510808.0,401535.0,304628.0,28824.0,54142.0,83891.0,62464.0,0.0,11.0,17.0,16.0,1.0,6.0,8.0,1.0
11864,12023,203700.0,557895.0,1217934.0,923727.0,701072.0,683402.0,1100439.0,741137.0,6.0,9.0,15.0,6.0,8.0,13.0,17.0,16.0
11865,12024,608933.0,583233.0,557109.0,597197.0,302902.0,763937.0,502411.0,1289592.0,10.0,15.0,14.0,11.0,4.0,13.0,10.0,18.0
11866,12025,1371241.0,1132888.0,994095.0,300194.0,276252.0,644422.0,2422236.0,1033705.0,17.0,10.0,7.0,8.0,3.0,9.0,15.0,11.0
11867,12026,0.0,19572.0,0.0,0.0,11024.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11868,12027,423833.0,1029079.0,959908.0,617956.0,582594.0,328029.0,712227.0,291248.0,15.0,24.0,28.0,22.0,20.0,16.0,17.0,14.0
11869,12028,324543.0,212712.0,265506.0,105534.0,264975.0,233770.0,11262.0,289844.0,7.0,7.0,6.0,5.0,7.0,3.0,1.0,8.0
11870,12029,0.0,0.0,111851.0,0.0,308464.0,105626.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0
11871,12030,2679978.0,4868086.0,1583981.0,10146429.0,4458339.0,5138737.0,5789986.0,9971981.0,7.0,24.0,17.0,45.0,45.0,51.0,35.0,39.0
11872,12031,1114593.0,1491773.0,554509.0,378235.0,991383.0,336392.0,466259.0,1406917.0,14.0,17.0,10.0,9.0,11.0,6.0,4.0,16.0
11873,12032,517613.0,366606.0,116144.0,137104.0,128442.0,360627.0,68700.0,0.0,23.0,16.0,4.0,4.0,3.0,12.0,3.0,0.0
11874,12033,3075859.0,2457785.0,1262335.0,4585962.0,2693891.0,5421494.0,3281379.0,7556538.0,18.0,28.0,11.0,34.0,19.0,59.0,31.0,64.0
11875,12034,3856810.0,4092772.0,1249703.0,5588627.0,3736467.0,3296418.0,5935520.0,1362671.0,28.0,41.0,19.0,38.0,23.0,23.0,55.0,15.0
11876,12035,604483.0,528436.0,259650.0,360587.0,225128.0,157098.0,419295.0,442946.0,15.0,11.0,14.0,11.0,4.0,9.0,18.0,9.0
11877,12036,1633758.0,2939517.0,2431550.0,2861652.0,2997814.0,6265665.0,3113324.0,5029606.0,5.0,11.0,13.0,7.0,7.0,18.0,21.0,19.0
11878,12037,2666141.0,2419685.0,4822880.0,4290645.0,7454611.0,5339527.0,3335170.0,5205164.0,14.0,32.0,35.0,34.0,23.0,37.0,25.0,28.0
11879,12038,2526443.0,3323451.0,3021176.0,9644057.0,9699143.0,6311528.0,14070146.0,8423048.0,31.0,43.0,31.0,46.0,36.0,34.0,47.0,52.0
11880,12039,5904.0,42779.0,13558.0,36981.0,12339.0,91471.0,29282.0,107907.0,2.0,7.0,1.0,4.0,2.0,7.0,4.0,5.0
11881,12040,85121.0,397613.0,132685.0,203617.0,150995.0,288887.0,11262.0,228289.0,5.0,13.0,8.0,5.0,5.0,8.0,1.0,8.0
11882,12041,75477.0,137826.0,943617.0,450601.0,13047.0,374355.0,392176.0,591833.0,3.0,7.0,13.0,11.0,1.0,7.0,14.0,23.0
11883,12042,1085708.0,917799.0,524796.0,1214334.0,1181925.0,1380423.0,1182880.0,1813260.0,22.0,21.0,15.0,27.0,25.0,27.0,22.0,19.0
11884,12043,169749.0,690312.0,1072268.0,4040034.0,2006633.0,2993738.0,4217861.0,2925179.0,3.0,8.0,11.0,30.0,7.0,21.0,35.0,24.0
11885,12044,641308.0,1122485.0,585353.0,1431532.0,559483.0,1343430.0,1282098.0,871764.0,10.0,30.0,15.0,16.0,11.0,20.0,22.0,18.0
11886,12045,147509.0,160590.0,392043.0,337976.0,426387.0,318622.0,112849.0,392713.0,6.0,8.0,25.0,27.0,14.0,16.0,8.0,12.0
11887,12046,139048.0,176042.0,541856.0,663885.0,50366.0,761362.0,1576270.0,59489.0,4.0,7.0,15.0,13.0,4.0,8.0,10.0,4.0
11888,12047,0.0,6592.0,0.0,0.0,0.0,388166.0,33787.0,16525.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
11889,12048,103424.0,168420.0,368363.0,175417.0,270770.0,222189.0,73431.0,833924.0,8.0,9.0,15.0,9.0,5.0,5.0,2.0,17.0
11890,12049,191595.0,265557.0,417351.0,719845.0,202777.0,179725.0,99446.0,141121.0,7.0,10.0,9.0,11.0,5.0,9.0,6.0,8.0
11891,12050,6593.0,10713.0,119648.0,6119.0,169806.0,35280.0,75120.0,894651.0,1.0,3.0,4.0,1.0,2.0,4.0,2.0,7.0
11892,12051,8659.0,99918.0,0.0,17559.0,17193.0,42679.0,11262.0,37427.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,6.0
11893,12052,1076605.0,290433.0,2329247.0,5669604.0,2408890.0,2632199.0,7239049.0,5682806.0,6.0,3.0,12.0,20.0,15.0,17.0,15.0,20.0
11894,12053,349270.0,169759.0,893170.0,567132.0,1380553.0,1523529.0,796300.0,712755.0,7.0,5.0,11.0,10.0,26.0,28.0,16.0,12.0
11895,12054,643022.0,521699.0,130459.0,655570.0,541481.0,395822.0,712562.0,691065.0,16.0,9.0,11.0,15.0,17.0,15.0,19.0,14.0
11896,12055,496949.0,2104187.0,382483.0,560320.0,939803.0,237737.0,141792.0,845902.0,7.0,18.0,9.0,8.0,10.0,3.0,3.0,8.0
11897,12056,19680.0,349818.0,918760.0,2033070.0,807767.0,875458.0,1151006.0,896054.0,3.0,10.0,15.0,26.0,19.0,22.0,17.0,26.0
11898,12057,17713.0,0.0,0.0,0.0,65738.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11899,12058,2857626.0,1709975.0,4627489.0,2318110.0,3440151.0,2789202.0,3474663.0,3495594.0,21.0,16.0,28.0,11.0,9.0,13.0,21.0,24.0
11900,12059,0.0,438653.0,134334.0,5764.0,130162.0,96939.0,63969.0,229446.0,0.0,7.0,4.0,1.0,2.0,4.0,3.0,6.0
11901,12060,629038.0,3388819.0,2668890.0,3042186.0,3529030.0,4005139.0,1636434.0,1189658.0,7.0,14.0,10.0,22.0,18.0,25.0,14.0,9.0
11902,12061,28538.0,165947.0,126380.0,45762.0,9507.0,2681.0,131543.0,45856.0,1.0,3.0,5.0,6.0,2.0,1.0,3.0,3.0
11903,12062,0.0,0.0,0.0,0.0,0.0,31634.0,372489.0,239939.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
11904,12063,984.0,64792.0,27680.0,0.0,457133.0,382611.0,0.0,2479.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0
11905,12064,1217179.0,2937394.0,1821591.0,7010571.0,3719620.0,3765039.0,2053445.0,1607949.0,14.0,24.0,16.0,57.0,43.0,40.0,33.0,21.0
11906,12065,121531.0,131851.0,0.0,395955.0,35397.0,145570.0,159068.0,58581.0,3.0,1.0,0.0,4.0,1.0,7.0,8.0,6.0
11907,12066,0.0,0.0,266635.0,479779.0,10620.0,167178.0,262186.0,141451.0,0.0,0.0,2.0,2.0,3.0,2.0,7.0,7.0
11908,12067,12301.0,224559.0,30392.0,89393.0,80808.0,52330.0,43923.0,536972.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,7.0
11909,12068,21649.0,96003.0,32086.0,299042.0,189912.0,96404.0,186616.0,129802.0,3.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0
11910,12069,914541.0,1652777.0,916048.0,2315005.0,2686729.0,3252655.0,1197077.0,1778757.0,15.0,27.0,15.0,13.0,35.0,34.0,24.0,21.0
11911,12070,52155.0,20602.0,0.0,6208.0,41061.0,50185.0,87282.0,9171.0,3.0,1.0,0.0,1.0,5.0,5.0,5.0,1.0
11912,12071,257824.0,468381.0,98179.0,779351.0,739099.0,1825744.0,1552056.0,1377172.0,8.0,13.0,4.0,16.0,7.0,23.0,22.0,18.0
11913,12072,44185.0,51299.0,77052.0,78751.0,25082.0,19839.0,38742.0,27100.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0
11914,12073,9058339.0,4411180.0,6208818.0,10174690.0,7671880.0,2260377.0,15691442.0,5977828.0,23.0,19.0,17.0,27.0,23.0,7.0,14.0,17.0
11915,12074,289451.0,247829.0,0.0,21266.0,485655.0,251572.0,63857.0,24787.0,8.0,7.0,0.0,1.0,9.0,7.0,3.0,1.0
11916,12075,2758356.0,1675796.0,1046587.0,1339593.0,5156723.0,1383469.0,157278.0,1897629.0,11.0,10.0,9.0,8.0,27.0,15.0,1.0,6.0
11917,12076,0.0,3090.0,0.0,0.0,0.0,2123.0,22525.0,6444.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
11918,12078,714740.0,1995977.0,1022588.0,1304935.0,1708939.0,921408.0,613411.0,1588788.0,15.0,22.0,21.0,17.0,23.0,16.0,9.0,23.0
11919,12079,2406410.0,4417299.0,2209903.0,3245987.0,2083599.0,650481.0,2221961.0,717215.0,17.0,47.0,26.0,31.0,19.0,17.0,27.0,13.0
11920,12080,217279.0,182221.0,28810.0,191027.0,105586.0,251034.0,155305.0,153515.0,12.0,9.0,3.0,8.0,8.0,7.0,8.0,4.0
11921,12081,506071.0,1626991.0,3332031.0,17030481.0,30376752.0,14325785.0,11539441.0,19468331.0,5.0,9.0,11.0,54.0,65.0,49.0,39.0,61.0
11922,12082,90534.0,220954.0,33894.0,480667.0,119744.0,154417.0,53382.0,976737.0,5.0,4.0,2.0,11.0,4.0,3.0,3.0,11.0
11923,12083,12398.0,0.0,13603.0,14988.0,6007.0,99041.0,28606.0,14872.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0
11924,12084,1822864.0,2198482.0,775048.0,1747129.0,2076971.0,2002188.0,2574751.0,8924237.0,10.0,22.0,5.0,20.0,18.0,15.0,21.0,13.0
11925,12085,11092421.0,8831874.0,12523453.0,10792656.0,11020978.0,14270343.0,11335863.0,13220976.0,23.0,38.0,37.0,38.0,40.0,56.0,33.0,26.0
11926,12086,28538.0,17409.0,32764.0,5321.0,44067.0,97584.0,131430.0,328432.0,1.0,2.0,1.0,1.0,5.0,7.0,4.0,14.0
11927,12087,30506.0,85188.0,23952.0,196699.0,62804.0,118494.0,49104.0,36850.0,1.0,4.0,3.0,6.0,6.0,3.0,5.0,3.0
11928,12088,7774.0,0.0,0.0,8780.0,0.0,55761.0,0.0,109807.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0
11929,12089,34146.0,72930.0,181222.0,106332.0,67660.0,133271.0,277842.0,57506.0,4.0,4.0,2.0,3.0,2.0,6.0,9.0,3.0
11930,12090,1268742.0,1371044.0,1360857.0,1286135.0,2062966.0,2625776.0,1484572.0,2454503.0,24.0,22.0,15.0,15.0,20.0,21.0,21.0,12.0
11931,12091,98602.0,39556.0,68918.0,69883.0,0.0,38817.0,81539.0,40815.0,8.0,4.0,3.0,5.0,0.0,4.0,4.0,3.0
11932,12092,49596.0,78183.0,50728.0,64562.0,42174.0,64233.0,15542.0,20821.0,4.0,4.0,2.0,8.0,2.0,1.0,2.0,2.0
11933,12093,1346777.0,3302530.0,1439104.0,9185787.0,1165335.0,758401.0,2035770.0,4052071.0,13.0,23.0,26.0,34.0,12.0,13.0,25.0,33.0
11934,12094,293936.0,1583657.0,313636.0,543981.0,1253173.0,1224718.0,493287.0,856725.0,16.0,35.0,19.0,22.0,32.0,33.0,20.0,23.0
11935,12095,500196.0,1662557.0,449315.0,4006767.0,2968270.0,4097229.0,3863100.0,1335390.0,9.0,21.0,14.0,24.0,11.0,25.0,28.0,14.0
11936,12096,0.0,15451.0,56490.0,262326.0,75852.0,122247.0,26354.0,0.0,0.0,1.0,3.0,6.0,3.0,3.0,2.0,0.0
11937,12097,9841.0,243800.0,52909.0,56048.0,0.0,3196.0,44824.0,270760.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,9.0
11938,12098,25093.0,7005.0,0.0,3991.0,1011.0,18337.0,20272.0,1652.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
11939,12099,256839.0,106614.0,121838.0,7450.0,10821.0,358376.0,38742.0,37511.0,4.0,2.0,5.0,2.0,2.0,9.0,5.0,5.0
11940,12100,945628.0,1005108.0,116483.0,1102427.0,3595374.0,2025865.0,1372649.0,731221.0,6.0,5.0,3.0,12.0,8.0,12.0,9.0,10.0
11941,12101,693758.0,1012572.0,2632263.0,1157500.0,970298.0,940654.0,1686415.0,1443522.0,20.0,17.0,49.0,36.0,26.0,27.0,31.0,24.0
11942,12102,741684.0,650294.0,400968.0,914238.0,949056.0,319019.0,328296.0,886571.0,11.0,22.0,14.0,23.0,11.0,12.0,15.0,22.0
11943,12103,114444.0,83437.0,6666.0,0.0,313723.0,70773.0,11150.0,31397.0,7.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0
11944,12104,297381.0,0.0,36831.0,171869.0,36915.0,65842.0,38066.0,94025.0,6.0,0.0,2.0,4.0,3.0,6.0,3.0,6.0
11945,12105,781240.0,388653.0,186756.0,132316.0,91022.0,278810.0,82102.0,69074.0,11.0,16.0,8.0,10.0,10.0,12.0,4.0,6.0
11946,12106,0.0,89411.0,67789.0,75824.0,0.0,0.0,783349.0,22308.0,0.0,2.0,1.0,3.0,0.0,0.0,11.0,1.0
11947,12107,1639045.0,1993939.0,1917901.0,1904285.0,937883.0,1442614.0,745990.0,853585.0,42.0,77.0,57.0,78.0,35.0,48.0,32.0,38.0
11948,12108,192381.0,48538.0,132074.0,538743.0,99113.0,151200.0,96518.0,74113.0,7.0,4.0,7.0,5.0,4.0,6.0,7.0,2.0
11949,12109,410844.0,96004.0,255224.0,40262.0,181438.0,64234.0,172877.0,387423.0,8.0,2.0,4.0,4.0,8.0,3.0,12.0,2.0
11950,12110,2795012.0,2572331.0,2876943.0,4423546.0,1746211.0,3550842.0,2215010.0,1524368.0,20.0,14.0,18.0,41.0,17.0,40.0,26.0,24.0
11951,12111,264020.0,757220.0,720300.0,1508597.0,518420.0,370816.0,448351.0,380234.0,13.0,27.0,17.0,30.0,17.0,8.0,5.0,15.0
11952,12112,142382.0,225794.0,980334.0,381338.0,0.0,98001.0,11150.0,8180.0,4.0,7.0,10.0,8.0,0.0,4.0,1.0,1.0
11953,12113,35820.0,0.0,15704.0,503546.0,90011.0,136616.0,126700.0,117210.0,3.0,0.0,1.0,8.0,1.0,2.0,4.0,4.0
11954,12114,200747.0,447027.0,31793.0,1942435.0,396585.0,2219809.0,1554758.0,758642.0,2.0,10.0,4.0,24.0,9.0,21.0,19.0,12.0
11955,12115,0.0,0.0,237035.0,0.0,25082.0,0.0,493514.0,276790.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,4.0
11956,12116,2545495.0,1590383.0,2181999.0,1724843.0,1328146.0,878440.0,1711233.0,1719681.0,17.0,23.0,24.0,26.0,14.0,13.0,22.0,17.0
11957,12117,0.0,5150.0,157043.0,0.0,0.0,0.0,88972.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11958,12118,1653804.0,2826617.0,928872.0,634204.0,877827.0,1462984.0,1792124.0,92935.0,15.0,19.0,8.0,7.0,8.0,11.0,15.0,2.0
11959,12119,0.0,20086.0,222799.0,30418.0,0.0,14798.0,43359.0,156159.0,0.0,4.0,4.0,3.0,0.0,2.0,3.0,2.0
11960,12120,408137.0,83179.0,631675.0,1923496.0,1614480.0,1473612.0,1002129.0,282985.0,3.0,1.0,3.0,7.0,7.0,7.0,6.0,5.0
11961,12121,51269.0,251340.0,196021.0,53033.0,40252.0,122032.0,285837.0,45938.0,3.0,5.0,5.0,3.0,1.0,3.0,8.0,3.0
11962,12122,806729.0,403587.0,1128043.0,558530.0,228263.0,262068.0,719097.0,677679.0,11.0,10.0,25.0,11.0,5.0,9.0,15.0,12.0
11963,12123,728595.0,639118.0,112981.0,1819255.0,60075.0,487379.0,425940.0,329505.0,5.0,7.0,3.0,11.0,1.0,6.0,4.0,7.0
11964,12124,333497.0,534151.0,441756.0,232459.0,177443.0,602119.0,401274.0,887363.0,5.0,9.0,7.0,7.0,4.0,9.0,13.0,17.0
11965,12125,24601.0,38938.0,90385.0,257760.0,14159.0,124070.0,56761.0,110551.0,1.0,5.0,5.0,8.0,1.0,5.0,9.0,5.0
11966,12126,3870211.0,1522200.0,1578399.0,1171555.0,0.0,0.0,782673.0,514415.0,25.0,6.0,6.0,7.0,0.0,0.0,5.0,3.0
11967,12127,521794.0,1600239.0,1201145.0,612625.0,2267391.0,829016.0,638627.0,496568.0,6.0,14.0,9.0,9.0,14.0,7.0,14.0,5.0
11968,12128,163352.0,16173.0,15705.0,6651.0,0.0,91363.0,488896.0,133437.0,3.0,3.0,3.0,1.0,0.0,5.0,6.0,2.0
11969,12129,105097.0,4883062.0,3790280.0,2249086.0,4381916.0,1833198.0,606643.0,385894.0,4.0,23.0,14.0,11.0,15.0,21.0,7.0,4.0
11970,12130,18697.0,0.0,437349.0,70060.0,651314.0,151628.0,300590.0,945136.0,1.0,0.0,3.0,2.0,8.0,4.0,9.0,15.0
11971,12131,135306.0,235374.0,214325.0,31305.0,156964.0,21447.0,77710.0,125918.0,8.0,11.0,9.0,3.0,10.0,1.0,3.0,6.0
11972,12132,1999138.0,2626813.0,3154039.0,816424.0,907228.0,3424132.0,1347049.0,2669019.0,13.0,25.0,28.0,10.0,16.0,38.0,14.0,15.0
11973,12133,5200270.0,2653338.0,3580836.0,3485512.0,1284948.0,6804968.0,3591576.0,3382221.0,30.0,20.0,27.0,29.0,8.0,38.0,24.0,29.0
11974,12134,897065.0,815830.0,1135230.0,1197646.0,1111181.0,2771442.0,2022143.0,1260346.0,11.0,19.0,20.0,15.0,21.0,36.0,33.0,26.0
11975,12135,1352153.0,2036903.0,3031827.0,21427678.0,6541488.0,3496676.0,2401052.0,625668.0,9.0,5.0,23.0,76.0,44.0,27.0,25.0,8.0
11976,12137,0.0,0.0,74001.0,24743.0,44671.0,41499.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0
11977,12138,1391653.0,1480130.0,1147431.0,3872991.0,853283.0,1401658.0,410397.0,846647.0,19.0,16.0,15.0,24.0,9.0,14.0,6.0,13.0
11978,12139,4260902.0,5761303.0,228616.0,1982477.0,2900390.0,1399652.0,414340.0,0.0,19.0,24.0,5.0,12.0,15.0,14.0,5.0,0.0
11979,12140,1146316.0,886935.0,654047.0,6947236.0,9205878.0,7279874.0,7974966.0,6028229.0,7.0,11.0,6.0,37.0,28.0,57.0,33.0,40.0
11980,12141,0.0,0.0,0.0,47880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11981,12142,0.0,1059804.0,23500.0,492150.0,60580.0,410438.0,51581.0,194537.0,0.0,8.0,1.0,4.0,1.0,8.0,2.0,4.0
11982,12143,206079.0,6170.0,0.0,6562.0,34791.0,0.0,88972.0,38585.0,7.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0
11983,12144,594173.0,230533.0,369108.0,87707.0,410611.0,353979.0,161952.0,130546.0,16.0,11.0,17.0,5.0,7.0,18.0,5.0,4.0
11984,12145,1596433.0,2633519.0,2531504.0,1787331.0,6666697.0,6554851.0,3601365.0,2009496.0,11.0,12.0,15.0,32.0,40.0,76.0,39.0,38.0
11985,12146,798048.0,728498.0,317273.0,1289806.0,2252402.0,1036877.0,1642776.0,1444875.0,11.0,13.0,12.0,17.0,23.0,18.0,24.0,23.0
11986,12147,3173578.0,2550482.0,1464289.0,5331967.0,13352922.0,4784443.0,1653123.0,1747031.0,11.0,21.0,16.0,42.0,73.0,40.0,17.0,17.0
11987,12148,1263036.0,993829.0,913110.0,951744.0,707657.0,505501.0,1292684.0,416341.0,17.0,21.0,22.0,10.0,9.0,8.0,16.0,5.0
11988,12149,825280.0,480639.0,95310.0,64739.0,7990.0,237738.0,158461.0,255060.0,13.0,10.0,2.0,3.0,1.0,13.0,4.0,12.0
