,°í°´¹øÈ£,¹®±¸·ù_ÃÑ±¸¸Å¾×1,¹®±¸·ù_ÃÑ±¸¸Å¾×2,¹®±¸·ù_ÃÑ±¸¸Å¾×3,¹®±¸·ù_ÃÑ±¸¸Å¾×4,¹®±¸·ù_ÃÑ±¸¸Å¾×5,¹®±¸·ù_ÃÑ±¸¸Å¾×6,¹®±¸·ù_ÃÑ±¸¸Å¾×7,¹®±¸·ù_ÃÑ±¸¸Å¾×8,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
7132,7205,0.0,0.0,2260.0,341432.0,0.0,5362.0,52144.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
7133,7206,120302.0,34198.0,18528.0,16584.0,11144.0,7882.0,35363.0,33593.0,20.0,8.0,4.0,6.0,6.0,5.0,6.0,9.0
7134,7207,93338.0,60044.0,68737.0,56741.0,64503.0,420615.0,53382.0,0.0,5.0,4.0,5.0,9.0,5.0,15.0,3.0,0.0
7135,7208,0.0,0.0,0.0,28822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7136,7209,185396.0,0.0,79652.0,45185.0,53551.0,134579.0,122872.0,266048.0,12.0,0.0,4.0,6.0,8.0,2.0,4.0,15.0
7137,7210,12940.0,177988.0,103718.0,57467.0,178605.0,50904.0,30296.0,168222.0,6.0,9.0,12.0,2.0,13.0,12.0,9.0,13.0
7138,7211,66945.0,12257.0,24349.0,60303.0,17264.0,3164.0,50623.0,29745.0,7.0,4.0,6.0,7.0,10.0,2.0,5.0,5.0
7139,7212,97324.0,46045.0,9603.0,223305.0,94359.0,19517.0,0.0,55689.0,9.0,4.0,1.0,4.0,4.0,1.0,0.0,4.0
7140,7213,0.0,39143.0,133318.0,143579.0,0.0,0.0,91224.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0
7141,7214,48612.0,43367.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7142,7215,0.0,108056.0,0.0,0.0,0.0,0.0,47189.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7143,7216,15007.0,4687.0,1808.0,7096.0,3287.0,2573.0,5969.0,3304.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0
7144,7217,0.0,7395.0,0.0,0.0,0.0,0.0,99423.0,30653.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,4.0
7145,7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,7219,4723.0,0.0,0.0,61103.0,7737.0,40749.0,40803.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0
7147,7220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,7221,105324.0,159271.0,140920.0,135484.0,101663.0,57232.0,56221.0,116739.0,12.0,10.0,22.0,16.0,16.0,13.0,10.0,12.0
7149,7222,0.0,107726.0,0.0,196258.0,281764.0,485320.0,0.0,93200.0,0.0,2.0,0.0,6.0,3.0,7.0,0.0,1.0
7150,7223,43003.0,117015.0,52309.0,215810.0,218009.0,240098.0,82699.0,37924.0,5.0,12.0,6.0,12.0,12.0,7.0,13.0,6.0
7151,7224,76559.0,0.0,0.0,0.0,6372.0,1555.0,0.0,9419.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7152,7225,13285.0,0.0,0.0,0.0,0.0,0.0,3040.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7153,7226,19484.0,0.0,86770.0,0.0,29532.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
7154,7227,0.0,0.0,72082.0,0.0,0.0,30669.0,30408.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
7155,7228,89775.0,2987.0,27353.0,42357.0,41697.0,36942.0,0.0,1487.0,18.0,1.0,6.0,15.0,12.0,4.0,0.0,1.0
7156,7229,44067.0,34405.0,79201.0,83106.0,35650.0,28631.0,84242.0,9130.0,10.0,5.0,7.0,13.0,9.0,2.0,1.0,2.0
7157,7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,7231,171451.0,62577.0,95390.0,97020.0,10923.0,74849.0,138020.0,43625.0,11.0,4.0,9.0,12.0,2.0,5.0,9.0,1.0
7159,7232,136883.0,0.0,0.0,0.0,0.0,44073.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7160,7233,984.0,10403.0,1672.0,55347.0,37875.0,15656.0,6532.0,0.0,1.0,3.0,1.0,5.0,10.0,3.0,1.0,0.0
7161,7234,0.0,0.0,0.0,3192.0,0.0,0.0,0.0,75709.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
7162,7235,331036.0,124228.0,152184.0,76197.0,138556.0,8579.0,80377.0,183978.0,8.0,3.0,10.0,6.0,6.0,3.0,12.0,10.0
7163,7236,13462.0,0.0,16879.0,11706.0,15220.0,3646.0,30746.0,8329.0,6.0,0.0,6.0,5.0,9.0,1.0,2.0,2.0
7164,7237,0.0,0.0,0.0,887.0,0.0,0.0,0.0,28836.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7165,7238,4605.0,3090.0,2305.0,36360.0,8192.0,0.0,0.0,26588.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0
7166,7239,0.0,0.0,0.0,33522.0,0.0,0.0,0.0,34950.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7167,7240,240355.0,245212.0,292452.0,38665.0,92133.0,178331.0,257951.0,12807.0,12.0,8.0,11.0,7.0,12.0,8.0,8.0,2.0
7168,7241,0.0,245263.0,0.0,0.0,0.0,0.0,0.0,106419.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
7169,7242,0.0,0.0,0.0,0.0,0.0,49435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7170,7243,197373.0,88216.0,40707.0,113293.0,139215.0,63698.0,79634.0,13219.0,21.0,8.0,9.0,10.0,15.0,6.0,10.0,5.0
7171,7244,116532.0,159252.0,199976.0,192435.0,339512.0,133827.0,148054.0,176642.0,6.0,9.0,7.0,11.0,18.0,10.0,7.0,13.0
7172,7245,0.0,94562.0,0.0,0.0,0.0,0.0,58564.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
7173,7246,86105.0,0.0,253642.0,0.0,222599.0,157216.0,63632.0,22556.0,2.0,0.0,2.0,0.0,6.0,8.0,6.0,2.0
7174,7247,984.0,20705.0,57393.0,36538.0,20227.0,13404.0,77597.0,24704.0,1.0,3.0,5.0,3.0,1.0,1.0,5.0,4.0
7175,7248,28192.0,6706.0,19693.0,31022.0,46209.0,12825.0,6510.0,18178.0,5.0,3.0,7.0,6.0,10.0,4.0,4.0,5.0
7176,7249,0.0,8920.0,0.0,0.0,17759.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
7177,7250,8482.0,2884.0,27794.0,13035.0,12016.0,0.0,3604.0,5619.0,4.0,1.0,3.0,3.0,4.0,0.0,2.0,2.0
7178,7251,237353.0,73187.0,112754.0,213507.0,326061.0,174469.0,251994.0,496694.0,16.0,6.0,8.0,16.0,13.0,9.0,6.0,18.0
7179,7252,0.0,7725.0,6271.0,61768.0,1517.0,22519.0,30509.0,14872.0,0.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0
7180,7253,96241.0,78801.0,254388.0,6563.0,36307.0,140691.0,90998.0,53209.0,6.0,5.0,13.0,1.0,2.0,6.0,10.0,8.0
7181,7254,76757.0,89412.0,0.0,32192.0,33982.0,62732.0,22074.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0
7182,7255,17202.0,3605.0,2260.0,2394.0,0.0,11796.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0
7183,7256,153512.0,182181.0,64512.0,976.0,220526.0,16193.0,25453.0,0.0,9.0,11.0,3.0,1.0,16.0,2.0,1.0,0.0
7184,7257,11956.0,45376.0,57281.0,0.0,0.0,0.0,31332.0,7535.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0
7185,7258,60912.0,2101.0,24178.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
7186,7259,0.0,0.0,7039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7187,7260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188,7261,0.0,0.0,0.0,1330.0,3034.0,20159.0,21173.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0
7189,7262,94587.0,60548.0,200880.0,139190.0,79594.0,123470.0,116114.0,138065.0,10.0,3.0,4.0,14.0,5.0,8.0,5.0,8.0
7190,7263,46249.0,24207.0,31069.0,40351.0,54562.0,8043.0,88859.0,22308.0,4.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0
7191,7264,75477.0,35435.0,61687.0,54807.0,2023.0,2895.0,15429.0,75889.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0
7192,7265,0.0,0.0,1119.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7193,7266,7872.0,2472.0,7727.0,2438.0,17193.0,9114.0,9685.0,12228.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0
7194,7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,7268,0.0,8807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7196,7269,0.0,0.0,0.0,2927.0,209301.0,0.0,90887.0,21978.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,1.0
7197,7270,4920.0,38731.0,38639.0,20574.0,32161.0,7077.0,102600.0,34248.0,2.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0
7198,7271,0.0,44365.0,0.0,0.0,0.0,0.0,97194.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
7199,7272,886.0,9682.0,0.0,0.0,0.0,2681.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
7200,7273,25487.0,115267.0,0.0,98261.0,74942.0,85573.0,82417.0,0.0,1.0,7.0,0.0,2.0,2.0,3.0,2.0,0.0
7201,7274,21846.0,57035.0,31522.0,149432.0,65515.0,45361.0,181887.0,55440.0,2.0,10.0,1.0,7.0,3.0,4.0,8.0,3.0
7202,7275,0.0,0.0,0.0,9578.0,0.0,0.0,0.0,3140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7203,7276,13531.0,0.0,56760.0,0.0,4045.0,11367.0,0.0,0.0,4.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0
7204,7277,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7205,7278,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7206,7279,9348.0,1030.0,0.0,0.0,6058.0,2413.0,20723.0,48335.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0
7207,7280,0.0,0.0,0.0,0.0,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7208,7281,0.0,28121.0,0.0,0.0,14057.0,3003.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0
7209,7282,314405.0,20395.0,0.0,0.0,0.0,167285.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
7210,7283,10332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211,7284,20222.0,6232.0,18258.0,7671.0,6463.0,21276.0,11375.0,0.0,6.0,2.0,6.0,3.0,2.0,5.0,3.0,0.0
7212,7285,7292.0,22456.0,89932.0,55800.0,22098.0,33168.0,10699.0,2380.0,4.0,4.0,13.0,7.0,3.0,5.0,1.0,1.0
7213,7286,137352.0,11950.0,114270.0,64962.0,191298.0,18177.0,0.0,68867.0,15.0,4.0,8.0,7.0,17.0,4.0,0.0,9.0
7214,7287,117102.0,181707.0,0.0,0.0,0.0,45896.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
7215,7288,17221.0,36764.0,85639.0,51348.0,0.0,16514.0,4505.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
7216,7289,43879.0,2009.0,42708.0,6936.0,5461.0,33028.0,12445.0,20243.0,4.0,1.0,5.0,3.0,3.0,2.0,6.0,5.0
7217,7290,0.0,0.0,0.0,0.0,0.0,73992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7218,7291,0.0,0.0,0.0,4860.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7219,7292,4861.0,13854.0,162013.0,0.0,37218.0,0.0,20272.0,5313.0,3.0,4.0,6.0,0.0,2.0,0.0,1.0,1.0
7220,7293,19140.0,41718.0,40673.0,27492.0,53198.0,87438.0,192022.0,108815.0,1.0,4.0,1.0,2.0,3.0,3.0,5.0,5.0
7221,7294,0.0,0.0,5649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7222,7295,0.0,0.0,30505.0,0.0,38431.0,76458.0,21398.0,6197.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0
7223,7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7224,7297,10805.0,0.0,46266.0,31128.0,25081.0,2144.0,0.0,30405.0,3.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0
7225,7298,817254.0,876962.0,713247.0,435524.0,350455.0,853798.0,658606.0,355694.0,20.0,20.0,23.0,10.0,13.0,13.0,21.0,11.0
7226,7299,0.0,0.0,0.0,0.0,0.0,57692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7227,7300,25831.0,28739.0,79877.0,82564.0,88290.0,67032.0,167617.0,188094.0,3.0,1.0,5.0,5.0,6.0,8.0,11.0,14.0
7228,7301,64082.0,4738.0,152637.0,59543.0,140579.0,23377.0,15542.0,161777.0,8.0,1.0,5.0,7.0,3.0,2.0,1.0,9.0
7229,7302,4428.0,0.0,16664.0,9445.0,9203.0,0.0,1239.0,8511.0,1.0,0.0,4.0,3.0,2.0,0.0,1.0,2.0
7230,7303,93692.0,292698.0,103322.0,281263.0,178236.0,184658.0,107207.0,200190.0,22.0,17.0,13.0,35.0,30.0,25.0,17.0,27.0
7231,7304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,7306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,7307,32179.0,31933.0,1130.0,32636.0,11934.0,1072.0,50793.0,22969.0,5.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0
7235,7308,0.0,4172.0,0.0,20397.0,819.0,2895.0,36422.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,3.0,0.0
7236,7309,62636.0,245686.0,328661.0,1567517.0,343053.0,261651.0,216068.0,314547.0,3.0,10.0,7.0,18.0,10.0,9.0,6.0,15.0
7237,7310,15745.0,22744.0,7547.0,7937.0,4349.0,6134.0,0.0,661.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0
7238,7311,0.0,1236.0,1785.0,1330.0,6574.0,11024.0,6532.0,4875.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0
7239,7312,184874.0,25443.0,304429.0,21931.0,32567.0,11582.0,36940.0,15533.0,19.0,6.0,16.0,10.0,6.0,4.0,1.0,6.0
7240,7313,69868.0,84518.0,76386.0,230524.0,63614.0,48803.0,180986.0,13963.0,4.0,6.0,5.0,11.0,6.0,4.0,6.0,2.0
7241,7314,34245.0,13596.0,21388.0,33789.0,49455.0,31956.0,18357.0,67586.0,5.0,6.0,5.0,4.0,5.0,1.0,3.0,3.0
7242,7315,0.0,53564.0,84114.0,0.0,0.0,71675.0,0.0,1239.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0
7243,7316,63865.0,0.0,42254.0,29887.0,19297.0,19302.0,2703.0,75022.0,5.0,0.0,2.0,3.0,5.0,1.0,1.0,5.0
7244,7317,51663.0,100330.0,82984.0,87929.0,66881.0,101872.0,143932.0,27431.0,3.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0
7245,7318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7246,7319,397775.0,94974.0,0.0,83984.0,100488.0,60909.0,28832.0,0.0,11.0,3.0,0.0,6.0,2.0,2.0,2.0,0.0
7247,7320,5511.0,0.0,0.0,2749.0,70694.0,729.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7248,7321,0.0,0.0,0.0,0.0,0.0,3163.0,10699.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7249,7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250,7323,4802.0,16398.0,8587.0,12328.0,14139.0,12654.0,0.0,5205.0,3.0,6.0,3.0,5.0,6.0,3.0,0.0,2.0
7251,7324,5806.0,23074.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7252,7325,27219.0,83746.0,8507.0,61148.0,242402.0,280097.0,56424.0,298272.0,7.0,10.0,4.0,8.0,11.0,6.0,5.0,12.0
7253,7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7254,7327,66424.0,53049.0,10733.0,0.0,14463.0,0.0,6960.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0
7255,7328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7256,7329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7257,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7258,7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7259,7332,81233.0,97188.0,89121.0,68819.0,171586.0,70076.0,34462.0,91382.0,10.0,6.0,8.0,5.0,11.0,7.0,4.0,8.0
7260,7333,78429.0,0.0,15252.0,55649.0,14442.0,2842.0,7883.0,5948.0,2.0,0.0,1.0,8.0,5.0,1.0,2.0,2.0
7261,7334,130515.0,276990.0,333914.0,135510.0,134915.0,311967.0,214884.0,53524.0,13.0,22.0,16.0,7.0,15.0,25.0,3.0,6.0
7262,7335,75823.0,40379.0,59541.0,28840.0,0.0,0.0,0.0,0.0,10.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0
7263,7336,1958.0,0.0,0.0,29088.0,0.0,0.0,25228.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7264,7337,1870.0,0.0,25138.0,52039.0,59569.0,8203.0,56144.0,80435.0,1.0,0.0,2.0,6.0,2.0,1.0,6.0,7.0
7265,7338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7266,7339,178066.0,0.0,0.0,14367.0,0.0,10402.0,76290.0,4669.0,9.0,0.0,0.0,5.0,0.0,4.0,7.0,2.0
7267,7340,148188.0,58302.0,29398.0,177564.0,56058.0,31892.0,73993.0,38254.0,26.0,11.0,7.0,27.0,13.0,10.0,7.0,5.0
7268,7341,12201.0,13699.0,62479.0,4079.0,0.0,107235.0,16218.0,34868.0,3.0,6.0,3.0,1.0,0.0,8.0,3.0,4.0
7269,7342,5431.0,52998.0,4181.0,13613.0,14898.0,9007.0,10587.0,4627.0,5.0,2.0,2.0,6.0,6.0,4.0,3.0,3.0
7270,7343,12596.0,11846.0,144503.0,27315.0,36308.0,48641.0,52483.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,0.0
7271,7344,111739.0,226784.0,129814.0,145085.0,283687.0,400712.0,224942.0,333550.0,5.0,9.0,6.0,6.0,12.0,12.0,16.0,13.0
7272,7345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273,7346,36833.0,7211.0,146401.0,109347.0,208876.0,78282.0,39418.0,49864.0,11.0,1.0,11.0,14.0,17.0,7.0,5.0,8.0
7274,7347,108935.0,187476.0,174668.0,89128.0,142601.0,160647.0,343273.0,123109.0,5.0,6.0,9.0,7.0,5.0,8.0,12.0,6.0
7275,7348,164938.0,96363.0,71336.0,5587.0,16182.0,69917.0,29845.0,9750.0,24.0,16.0,17.0,3.0,2.0,7.0,3.0,1.0
7276,7349,8954.0,31210.0,21106.0,11263.0,12439.0,2895.0,16893.0,2024.0,4.0,11.0,8.0,2.0,5.0,1.0,1.0,1.0
7277,7350,87197.0,39031.0,49090.0,12770.0,10448.0,7399.0,5564.0,1983.0,16.0,13.0,10.0,4.0,4.0,1.0,2.0,1.0
7278,7351,51958.0,193141.0,142128.0,60217.0,84499.0,81283.0,8447.0,36355.0,2.0,11.0,8.0,8.0,6.0,6.0,1.0,6.0
7279,7352,195167.0,100289.0,70342.0,72827.0,34184.0,63106.0,295523.0,41104.0,11.0,6.0,4.0,5.0,3.0,6.0,14.0,8.0
7280,7353,23942.0,10033.0,41047.0,56899.0,38836.0,24557.0,75119.0,45773.0,7.0,2.0,13.0,8.0,11.0,6.0,15.0,7.0
7281,7354,77662.0,29152.0,58739.0,64075.0,68773.0,39171.0,48316.0,16195.0,17.0,3.0,12.0,13.0,17.0,8.0,12.0,7.0
7282,7355,2854.0,0.0,48920.0,3990.0,2023.0,4290.0,107555.0,3057.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0
7283,7356,95551.0,294398.0,54796.0,120701.0,182650.0,71954.0,78611.0,0.0,4.0,4.0,1.0,9.0,6.0,3.0,1.0,0.0
7284,7357,62192.0,94408.0,38413.0,2882.0,20075.0,4343.0,0.0,5123.0,7.0,5.0,4.0,2.0,7.0,2.0,0.0,2.0
7285,7358,96415.0,74939.0,112188.0,127661.0,143612.0,183554.0,313846.0,231086.0,22.0,10.0,23.0,21.0,19.0,17.0,24.0,28.0
7286,7359,0.0,20396.0,25217.0,81500.0,0.0,0.0,46288.0,18177.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0
7287,7360,11513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288,7361,0.0,0.0,0.0,2652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7289,7362,25487.0,26762.0,0.0,164951.0,22149.0,8986.0,44925.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0
7290,7363,0.0,0.0,0.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7291,7364,94657.0,38731.0,39273.0,109417.0,54936.0,43859.0,42345.0,1652.0,21.0,7.0,6.0,9.0,11.0,5.0,7.0,1.0
7292,7365,0.0,4100.0,0.0,1676.0,29127.0,8686.0,5969.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0
7293,7366,127761.0,131954.0,7796.0,70060.0,243130.0,29714.0,31196.0,2313.0,7.0,4.0,1.0,3.0,6.0,7.0,4.0,2.0
7294,7367,73411.0,1030.0,10508.0,101189.0,0.0,7346.0,7826.0,8097.0,3.0,1.0,4.0,5.0,0.0,3.0,5.0,1.0
7295,7368,75772.0,20190.0,0.0,7538.0,16283.0,14691.0,23426.0,13881.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0
7296,7369,124551.0,29347.0,344705.0,148927.0,188012.0,341433.0,218589.0,140874.0,6.0,3.0,4.0,3.0,6.0,4.0,5.0,2.0
7297,7370,0.0,0.0,57507.0,0.0,0.0,18122.0,0.0,15534.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0
7298,7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299,7372,136241.0,114277.0,24280.0,47046.0,68813.0,9651.0,48867.0,14939.0,17.0,9.0,7.0,10.0,4.0,3.0,3.0,4.0
7300,7373,26570.0,1236.0,0.0,16406.0,43185.0,0.0,45725.0,25696.0,6.0,1.0,0.0,2.0,5.0,0.0,3.0,3.0
7301,7374,33330.0,18150.0,25138.0,62787.0,69054.0,31419.0,15700.0,1570.0,9.0,7.0,7.0,12.0,14.0,3.0,5.0,2.0
7302,7375,146181.0,97342.0,192838.0,127704.0,12358.0,15334.0,39531.0,114888.0,15.0,7.0,9.0,5.0,4.0,3.0,3.0,3.0
7303,7376,0.0,12361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7304,7378,17713.0,14813.0,22596.0,12238.0,7838.0,0.0,18583.0,6610.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0
7305,7379,5708.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7306,7380,2932.0,3173.0,11863.0,8559.0,0.0,0.0,34238.0,11485.0,1.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0
7307,7381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7308,7382,25487.0,9270.0,0.0,11529.0,17092.0,38497.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0
7309,7383,78773.0,6696.0,74003.0,153689.0,70390.0,40749.0,112059.0,135578.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0
7310,7384,3444.0,5120.0,1119.0,52235.0,0.0,0.0,2252.0,2470.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0
7311,7385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
