,고객번호,편의품_증감율,편의품_변동율,편_(증감*0.8)+(변동*0.2),편의품CV,선매품_증감율,선매품_변동율,선_(증감*0.8)+(변동*0.2),선매품CV,전문품_증감율,전문품_변동율,전_(증감*0.8)+(변동*0.2),전문품CV,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2),기타CV
9171,9273,1,5,1.8,0.24994559539756536,1,1,1.0,0.4311334281825892,3,9,4.2,1.0258384422593523,1,7,2.2,0.6025111277830747
9172,9274,2,4,2.4,0.46237607045600915,1,1,1.0,0.7090396721149266,0,6,1.2,2.6457513110645907,0,4,0.8,0.7647758242531193
9173,9275,0,0,0.0,0.47237008466630703,0,2,0.4,0.7531335482976028,0,6,1.2,2.6457513110645903,1,3,1.4,0.5735280355073338
9174,9276,2,4,2.4,0.4582098743758667,0,2,0.4,0.657131902207158,0,4,0.8,2.64575131106459,0,2,0.4,0.23248713886927097
9175,9277,1,1,1.0,0.42730998719772556,0,4,0.8,0.36441801070766144,0,0,0.0,0.0,0,4,0.8,0.3665708188980736
9176,9278,-1,7,0.6,0.2987247657770188,0,0,0.0,0.21084255640143054,2,2,2.0,2.6457513110645907,-1,7,0.6,0.7479436813658392
9177,9279,0,0,0.0,0.36339080930125645,1,9,2.6,1.076643825803356,0,12,2.4,1.7416588790403291,0,0,0.0,0.0
9178,9280,2,14,4.4,0.9326402631614213,0,0,0.0,0.1727618877304459,0,0,0.0,1.0051041289946703,0,6,1.2,1.072188055620216
9179,9281,2,6,2.8,0.2852167853602395,1,3,1.4,0.5197054164700765,0,0,0.0,0.0,2,6,2.8,1.259162152282914
9180,9282,1,5,1.8,0.3623243969450289,-1,3,-0.2,0.5571548550288875,0,0,0.0,0.0,3,5,3.4,1.1817918962989233
9181,9283,-2,4,-0.8,0.3805154116396455,-1,1,-0.6,1.0415069704715478,0,0,0.0,0.0,0,0,0.0,0.0
9182,9284,0,6,1.2,0.35319507504993924,0,4,0.8,0.37479729675952683,-2,10,0.4,1.6880180066127046,0,0,0.0,0.2603229178763103
9183,9285,1,5,1.8,0.26916791691840897,0,6,1.2,0.5934820913702711,0,6,1.2,2.6457513110645907,-1,7,0.6,1.6691627486644824
9184,9286,1,1,1.0,0.09359990277868956,1,3,1.4,0.757850035118527,-1,7,0.6,2.0706981797270236,0,2,0.4,0.34826778305710726
9185,9287,0,0,0.0,0.44646419955347155,1,1,1.0,0.4672315245513453,3,9,4.2,1.8830876826990133,2,6,2.8,0.9465049197558038
9186,9288,0,6,1.2,0.31948867076866394,1,5,1.8,1.262429242239736,0,4,0.8,2.6457513110645907,3,7,3.8,1.3674423081006482
9187,9289,0,4,0.8,0.21969934040120334,0,2,0.4,0.6851644515420139,0,0,0.0,0.0,0,0,0.0,0.45591437129576107
9188,9290,1,5,1.8,0.29770605189127236,0,0,0.0,0.48092934214231736,2,4,2.4,1.7009428351511655,1,3,1.4,0.6192041794670018
9189,9291,0,2,0.4,0.24042777057097942,1,5,1.8,1.555993362908454,0,0,0.0,0.0,-3,3,-1.8,2.6457513110645907
9190,9292,0,0,0.0,0.23422593004219214,1,3,1.4,1.1172097185201912,0,0,0.0,0.0,1,7,2.2,0.8991966664908994
9191,9293,0,2,0.4,0.23624156546957897,-1,1,-0.6,0.31025941262151546,0,0,0.0,0.0,0,10,2.0,1.1295002331458368
9192,9294,1,5,1.8,0.24565240922877346,0,4,0.8,0.48137648275598394,0,0,0.0,0.0,-1,3,-0.2,0.6292688979031458
9193,9295,1,1,1.0,0.5079030942899433,1,1,1.0,0.6398222376197857,-3,7,-1.0,2.2942133005550507,4,4,4.0,0.5869259989660939
9194,9296,0,2,0.4,0.30938372459911323,0,2,0.4,0.4955820172634238,3,13,5.0,2.161496911599611,3,9,4.2,0.9987179236217532
9195,9297,1,5,1.8,0.6071630356093325,-1,5,0.2,0.6898891306058289,3,19,6.2,1.4455685772727482,1,1,1.0,0.6735021583543924
9196,9298,1,3,1.4,0.22554912225916934,0,4,0.8,0.6625385624569242,2,2,2.0,2.6457513110645907,1,3,1.4,0.6672575791737548
9197,9299,-2,4,-0.8,0.39867402278654746,0,2,0.4,0.2450234145921948,0,0,0.0,0.0,-1,5,0.2,0.5960877058031875
9198,9300,-1,3,-0.2,0.7960623831675336,-1,3,-0.2,0.6505715625361636,-3,9,-0.6,1.7102558634213891,-1,1,-0.6,0.47452780339611084
9199,9301,-1,3,-0.2,0.4910962798419876,0,0,0.0,0.4639909527327063,0,0,0.0,0.0,1,1,1.0,0.3831264347888327
9200,9302,1,5,1.8,0.5260213876833174,0,2,0.4,0.4741983176007669,0,10,2.0,1.6728115764257099,2,12,4.0,1.1428095284926765
9201,9303,-3,3,-1.8,0.2989554750597301,-1,5,0.2,0.7215454928071006,0,0,0.0,0.0,1,5,1.8,0.6208164771446568
9202,9304,0,0,0.0,0.6927360747628845,1,3,1.4,0.8440786112893361,3,5,3.4,1.8107129867559484,0,8,1.6,1.1701200090993318
9203,9305,3,7,3.8,0.4246412338213991,0,4,0.8,1.1280342462236075,0,0,0.0,0.0,3,5,3.4,0.8290172111084836
9204,9306,1,5,1.8,0.3231306194083244,0,4,0.8,0.436336647144959,4,14,6.0,1.2972300615490389,0,2,0.4,0.4847666805350371
9205,9307,2,2,2.0,0.653228486513667,1,3,1.4,0.6648177707771635,3,3,3.0,1.5361429451667659,3,3,3.0,0.5224718092395721
9206,9308,-2,8,0.0,0.5409102287840328,0,0,0.0,0.321253388507874,-1,5,0.2,1.0563000262111195,1,9,2.6,0.7582144904429676
9207,9309,-1,3,-0.2,0.6015782996615914,0,2,0.4,0.7824069603460055,0,0,0.0,0.0,0,12,2.4,1.681046726278241
9208,9310,-1,5,0.2,0.19359089733668616,-1,5,0.2,0.8012341346643796,0,4,0.8,2.6457513110645903,1,5,1.8,0.81303687837179
9209,9311,0,0,0.0,0.13852904707080752,0,4,0.8,0.8251558162088225,0,6,1.2,2.6457513110645907,0,4,0.8,1.7726381807276312
9210,9312,0,8,1.6,0.6662778414072712,0,0,0.0,0.3331303976872325,0,12,2.4,0.8802457410057002,0,6,1.2,0.7512718592375616
9211,9313,0,4,0.8,0.3052667930617442,-1,1,-0.6,0.8131210323249217,-3,9,-0.6,1.0915222031648284,1,3,1.4,1.2392721219212972
9212,9314,-1,7,0.6,0.5152026353919824,0,8,1.6,0.7565888280148012,0,0,0.0,0.0,1,5,1.8,0.5428643876709233
9213,9315,-1,1,-0.6,0.47379011255997244,-1,1,-0.6,0.6761369242547062,0,6,1.2,2.298937775395689,-1,5,0.2,1.4272682933146341
9214,9316,1,3,1.4,0.31650574885205784,-1,3,-0.2,1.0124368220813322,0,0,0.0,0.0,2,8,3.2,0.967535139106594
9215,9317,1,3,1.4,0.13645113526061187,1,3,1.4,0.5557331417414715,0,4,0.8,2.6457513110645907,0,4,0.8,0.5654797834580076
9216,9318,-1,3,-0.2,0.4539200466907018,2,4,2.4,1.3991783055313467,-2,6,-0.4,1.7715056974873329,2,6,2.8,0.9299308822770549
9217,9319,0,0,0.0,0.10102672537728358,-1,3,-0.2,0.3263978055274593,0,0,0.0,0.0,-1,1,-0.6,0.3991659901209459
9218,9320,2,2,2.0,0.37842853795098713,1,3,1.4,0.7181543992742673,0,4,0.8,2.6457513110645903,0,14,2.8,2.1345920610284
9219,9321,2,2,2.0,0.49036690675872535,0,0,0.0,0.5034394511028274,0,0,0.0,0.0,1,3,1.4,0.8516290438675388
9220,9322,1,9,2.6,0.6901983264379583,0,10,2.0,1.907483489468333,0,0,0.0,0.0,0,0,0.0,0.0
9221,9323,1,5,1.8,0.46929505901296037,2,6,2.8,1.503830238327036,0,0,0.0,0.0,0,0,0.0,0.0
9222,9324,1,5,1.8,0.26368006421348344,0,2,0.4,0.41169565435187483,0,0,0.0,0.0,1,3,1.4,0.38520832590119314
9223,9325,-3,13,0.2,0.8598260727839094,0,0,0.0,0.296131082415809,-3,5,-1.4,2.0919400901071823,-1,1,-0.6,0.49184600665972733
9224,9326,0,6,1.2,0.7813085294958466,0,0,0.0,0.5682498579226334,0,0,0.0,0.0,0,4,0.8,0.9469852617633991
9225,9327,-1,5,0.2,0.48476857418702,0,4,0.8,0.39039803229405096,0,4,0.8,1.2816510392273261,0,2,0.4,0.8576973629945811
9226,9328,1,1,1.0,0.10946159309851974,1,5,1.8,0.8896633748250707,0,4,0.8,2.6457513110645907,1,11,3.0,0.8625566227089784
9227,9329,2,2,2.0,0.5572051846998113,0,2,0.4,0.6062373671991098,-1,7,0.6,1.4176396661439266,-1,9,1.0,1.0891092847677801
9228,9330,-1,1,-0.6,0.43285165308231366,1,7,2.2,0.9328836011824932,2,6,2.8,1.7639699925859393,1,1,1.0,0.926482047559324
9229,9331,0,4,0.8,0.2387349588569556,-1,3,-0.2,0.32779031913760304,0,0,0.0,0.0,1,9,2.6,0.729539591671363
9230,9332,0,2,0.4,0.1427321814438732,1,1,1.0,0.6361299729849625,0,0,0.0,0.0,0,0,0.0,0.0
9231,9333,0,2,0.4,0.2802369664785025,1,3,1.4,1.1543039269709705,-3,3,-1.8,1.9186792261658419,0,6,1.2,0.8698978968205596
9232,9334,3,7,3.8,0.42649816391492157,-1,1,-0.6,0.5489375423143925,-1,15,2.2,1.50674813337179,-2,8,0.0,1.858224331267348
9233,9335,1,5,1.8,0.29987591098838645,1,7,2.2,1.213238464341391,0,0,0.0,0.0,2,6,2.8,0.6054627221402251
9234,9337,1,3,1.4,0.2779407254482546,0,2,0.4,0.6764765883319749,0,8,1.6,1.5950701550150403,1,3,1.4,0.63608516740859
9235,9339,-2,6,-0.4,0.37760830771356785,1,1,1.0,0.7523567199771448,4,12,5.6,1.1295695040650588,1,7,2.2,1.230031234169555
9236,9340,1,7,2.2,0.39466912273212074,1,1,1.0,0.4125886790512954,-3,11,-0.2,2.3125296714415478,-1,1,-0.6,0.40371939599911044
9237,9341,-1,3,-0.2,0.4090241524580289,0,0,0.0,0.39748664604860906,0,20,4.0,1.4233946613588737,1,3,1.4,0.6100806322263268
9238,9342,-2,4,-0.8,0.2774927413186086,0,2,0.4,0.7525682464499653,0,0,0.0,0.0,0,2,0.4,0.40926555423887806
9239,9343,0,2,0.4,0.30437547860467323,0,0,0.0,0.23632225886643982,0,6,1.2,2.6457513110645907,0,4,0.8,0.6034146639878192
9240,9344,-1,5,0.2,0.2769761682648503,-1,3,-0.2,0.7503461748254957,0,0,0.0,0.0,-1,7,0.6,1.0396674071085639
9241,9345,-1,7,0.6,0.47670405087482226,0,2,0.4,0.4507724792750811,3,9,4.2,1.5123645037511575,1,3,1.4,0.654984837456487
9242,9346,1,3,1.4,0.5355543856959075,1,7,2.2,1.2404028961117373,0,6,1.2,2.6457513110645916,1,5,1.8,0.5149228493012935
9243,9347,0,0,0.0,0.33500408598710385,0,0,0.0,0.32934141657598764,0,8,1.6,1.4741579941064746,1,3,1.4,0.43601390448904265
9244,9348,0,4,0.8,0.47632388384255064,0,0,0.0,0.34252181832957734,1,17,4.2,1.657716496821821,-1,1,-0.6,0.41689877088232347
9245,9349,-1,3,-0.2,0.2140723474113131,0,4,0.8,0.8237350647710687,0,6,1.2,2.372267830123089,1,3,1.4,0.9295169998820711
9246,9350,0,2,0.4,0.18201531448317956,0,2,0.4,0.5207298168030459,0,0,0.0,0.0,3,7,3.8,1.5432114856822925
9247,9351,0,6,1.2,0.34227435159910297,2,8,3.2,0.9523834468554564,0,0,0.0,0.0,0,2,0.4,0.3982382825965562
9248,9352,1,1,1.0,0.20704931198028728,0,2,0.4,0.5825861147796626,2,8,3.2,1.5884174901608072,0,2,0.4,0.47729274752625506
9249,9353,2,4,2.4,0.7502659937296319,0,0,0.0,0.30393862264010857,2,12,4.0,1.7418804421165794,1,5,1.8,0.7646291461354225
9250,9354,0,4,0.8,0.18663769086593587,1,7,2.2,1.2665428992525483,-2,2,-1.2,2.6457513110645907,1,5,1.8,0.5693327014392429
9251,9355,1,1,1.0,0.27867704963874046,0,2,0.4,0.39081154592087197,-3,5,-1.4,2.1977016971706087,0,0,0.0,0.3043037991505812
9252,9356,0,2,0.4,0.1704733851492601,0,2,0.4,0.6892694333744775,-1,5,0.2,2.4112622135002537,-1,13,1.8,2.11236002256992
9253,9357,1,5,1.8,0.35464338495992065,-1,3,-0.2,0.23903311219948092,0,4,0.8,2.6457513110645907,0,4,0.8,0.568983860675384
9254,9358,0,0,0.0,0.1089141099258731,1,5,1.8,0.3145578750432123,-3,13,0.2,1.8375564642297249,0,2,0.4,0.7525577174148799
9255,9359,1,3,1.4,0.3452037777832543,1,3,1.4,0.5117487974942947,0,6,1.2,2.6457513110645907,2,8,3.2,1.206165936538593
9256,9360,1,3,1.4,0.30377064314947355,-1,5,0.2,0.5741172164352344,2,6,2.8,1.916028760994135,0,4,0.8,0.47139619143761063
9257,9361,0,0,0.0,0.7708445669821254,0,0,0.0,0.29944612729350567,0,8,1.6,1.430207773043804,0,6,1.2,0.7014701794790512
9258,9362,0,2,0.4,0.45203594769858935,-1,1,-0.6,0.6589672636394124,0,0,0.0,0.0,1,1,1.0,0.4437111146142863
9259,9363,1,7,2.2,0.7154134978288471,0,4,0.8,0.685110025942324,0,2,0.4,0.8312496492285658,1,9,2.6,1.050579270608091
9260,9364,1,3,1.4,0.3974126116877415,0,0,0.0,0.3470822764980883,-2,6,-0.4,1.9155388134347926,0,4,0.8,0.8909729693884023
9261,9365,1,3,1.4,0.1923385279232903,1,5,1.8,0.8228176278878797,0,4,0.8,2.645751311064591,2,8,3.2,1.1705493403088036
9262,9366,0,4,0.8,0.15484899516614045,0,4,0.8,0.4622783436137925,0,0,0.0,0.0,1,5,1.8,0.5412787967415632
9263,9367,2,8,3.2,0.6661406201117909,-1,3,-0.2,0.394037542926737,0,14,2.8,1.1369608902799295,1,5,1.8,0.7986899458096056
9264,9368,1,3,1.4,0.39265994830038997,1,5,1.8,0.6296909727755583,0,0,0.0,0.0,-1,3,-0.2,0.5916138985930322
9265,9369,-2,6,-0.4,0.5566438850360531,-1,1,-0.6,0.5480103645640035,3,9,4.2,1.347477683380551,0,6,1.2,1.0290033351204662
9266,9370,2,4,2.4,0.23488418574722364,0,2,0.4,0.5869154049629689,0,6,1.2,2.64575131106459,0,4,0.8,0.5693970294986295
9267,9371,2,4,2.4,0.21247170099795973,1,5,1.8,0.797990030553738,0,0,0.0,0.0,-3,13,0.2,1.0138535262607722
9268,9372,-1,3,-0.2,0.24473477172423158,-1,1,-0.6,0.6540939768338306,0,4,0.8,2.6457513110645907,1,9,2.6,0.9250836469641301
9269,9373,-1,3,-0.2,0.3464065612936715,0,0,0.0,0.3848050756368717,0,4,0.8,2.6457513110645907,0,0,0.0,0.7301225318156643
9270,9374,2,6,2.8,0.4997601528141531,1,3,1.4,0.7515678960479494,0,0,0.0,0.0,4,14,6.0,2.0354337560212237
9271,9375,-1,5,0.2,0.25649966720051287,0,2,0.4,0.6590125827099198,-1,7,0.6,1.6176408805072942,0,6,1.2,1.7375036961683863
9272,9376,0,2,0.4,0.194319175202034,-1,3,-0.2,0.437234188432491,0,12,2.4,1.828322846186503,0,4,0.8,0.8064373516718626
9273,9377,-1,5,0.2,0.33738617010181515,1,3,1.4,1.0591747170306902,0,0,0.0,0.0,0,0,0.0,0.0
9274,9378,3,5,3.4,0.45043444718937714,0,4,0.8,0.7386454709646345,0,0,0.0,0.0,2,4,2.4,0.6435969391012706
9275,9379,0,0,0.0,0.598805974566678,0,2,0.4,0.2925925932470525,3,3,3.0,1.445876156018379,1,1,1.0,0.45475833457843196
9276,9380,3,5,3.4,0.5348142935292866,1,5,1.8,0.6439030737685415,0,6,1.2,2.6457513110645903,0,2,0.4,0.5911787082163998
9277,9381,0,6,1.2,0.303669416852559,0,0,0.0,0.2547912755541005,0,0,0.0,0.0,0,2,0.4,0.4087706976324554
9278,9382,0,0,0.0,0.48989743873660985,0,4,0.8,0.9145078136079914,0,0,0.0,0.0,0,0,0.0,0.3303161780385563
9279,9383,1,1,1.0,0.1301920195953639,0,4,0.8,0.5894356870037734,0,4,0.8,2.645751311064591,1,5,1.8,1.2832394746398865
9280,9384,0,0,0.0,0.4843195718286273,1,1,1.0,0.7856738664832968,0,6,1.2,2.6457513110645903,1,3,1.4,0.6498466664279995
9281,9385,1,3,1.4,0.25172522824797466,-1,3,-0.2,0.7951674834126254,0,0,0.0,0.0,0,0,0.0,0.0
9282,9386,2,4,2.4,0.9171444259050349,1,3,1.4,0.9179520218062421,4,12,5.6,2.6183061241369714,0,0,0.0,0.6321829558493224
9283,9387,1,9,2.6,0.43425584204080586,1,3,1.4,0.5271004497939072,3,11,4.6,2.429266395825058,0,4,0.8,0.947849851401214
9284,9388,0,2,0.4,0.4060772145851484,0,0,0.0,0.20628048424827633,-3,9,-0.6,0.9537299893708157,-1,5,0.2,0.6348998862386449
9285,9389,0,2,0.4,0.5168510052278571,0,4,0.8,0.5363463123382821,1,7,2.2,1.9415794312042793,1,1,1.0,0.7673550485060108
9286,9390,0,2,0.4,0.3790362462952045,-1,5,0.2,0.7468057219739687,0,0,0.0,0.0,2,2,2.0,1.040172937089775
9287,9391,0,0,0.0,0.23643979541589996,-1,7,0.6,0.9435483581553026,0,0,0.0,0.0,-1,7,0.6,1.1042934103371165
9288,9392,1,1,1.0,0.34681146764551046,-2,6,-0.4,1.44016606724472,-3,11,-0.2,1.2612966528640817,0,2,0.4,0.5215650262191293
9289,9393,2,6,2.8,0.4345386411684278,1,1,1.0,0.3776653906906464,0,6,1.2,2.6457513110645903,1,3,1.4,0.7695558505391356
9290,9394,2,2,2.0,0.6109299123127812,3,3,3.0,1.0484106172212815,0,0,0.0,0.0,2,8,3.2,1.0557077786134326
9291,9395,0,4,0.8,0.7213944219914555,-1,1,-0.6,0.6426451173739719,0,6,1.2,2.6457513110645907,0,2,0.4,0.4689409887350656
9292,9396,0,10,2.0,0.6229264556954325,0,0,0.0,0.6177071834288291,1,13,3.4,1.1201015296459138,0,2,0.4,0.6376879006972732
9293,9397,2,4,2.4,0.45379484423192457,0,0,0.0,0.36470050004458515,0,4,0.8,0.8452403132928683,0,2,0.4,0.4907016691556445
9294,9398,0,12,2.4,0.8729167159826434,0,2,0.4,0.6270339845488343,-3,15,0.6,1.9540196269354944,0,6,1.2,0.6757970731185017
9295,9399,0,4,0.8,0.34666870952784407,0,2,0.4,0.37954072717608434,0,0,0.0,0.0,0,4,0.8,0.8751605677364753
9296,9400,1,5,1.8,0.25919034765501736,0,4,0.8,0.5361212786870866,2,2,2.0,2.6457513110645907,2,4,2.4,1.1557561829288452
9297,9401,3,7,3.8,0.49102397503061584,1,3,1.4,0.9061743211227455,0,0,0.0,0.0,0,0,0.0,0.0
9298,9402,1,3,1.4,0.2892866830082964,-1,1,-0.6,0.27965495350271247,0,6,1.2,1.464995235979714,0,0,0.0,0.1895490624209601
9299,9403,0,4,0.8,0.778121395520425,0,0,0.0,0.4749060633430684,0,4,0.8,0.7568095489000164,-2,4,-0.8,0.5521155352361761
9300,9404,3,5,3.4,1.1069719858296398,1,5,1.8,0.9152562304030667,0,0,0.0,0.0,1,7,2.2,0.9125994901657621
9301,9405,1,5,1.8,0.4068471623963228,1,5,1.8,0.4772800068039192,0,0,0.0,0.0,3,3,3.0,1.2713398312485835
9302,9406,0,6,1.2,0.7432286211744014,1,5,1.8,0.6067573073092246,0,6,1.2,2.6457513110645907,1,3,1.4,0.7807719053290747
9303,9407,-1,3,-0.2,0.15037079596143116,0,0,0.0,0.43138027548705105,-3,9,-0.6,1.3096854351142988,0,0,0.0,0.4294308894446503
9304,9408,0,2,0.4,0.5765558426148455,0,2,0.4,0.4961006837101077,0,10,2.0,2.0392701092331498,1,1,1.0,0.5308726266815558
9305,9409,1,5,1.8,0.22238416264345884,0,2,0.4,0.3441723958725353,0,0,0.0,0.0,1,3,1.4,0.66751386648854
9306,9410,0,4,0.8,0.3274765489926186,0,4,0.8,0.7231277622920945,0,0,0.0,0.0,2,2,2.0,0.573428952026105
9307,9411,0,2,0.4,0.5576278726940036,1,3,1.4,0.46279318010656206,0,6,1.2,2.2170003336211495,1,9,2.6,1.382206348034781
9308,9412,0,2,0.4,0.5394203325062737,0,4,0.8,0.5739301780673856,0,0,0.0,0.0,-1,7,0.6,0.6415909787126652
9309,9413,1,3,1.4,0.5054399676816943,0,2,0.4,0.3024964497397615,4,12,5.6,2.0579147623459946,0,0,0.0,0.5532432698801215
9310,9414,1,3,1.4,0.4424072904020218,1,3,1.4,0.6868433786847339,0,0,0.0,0.0,0,4,0.8,0.6635960415618438
9311,9415,1,1,1.0,1.0586823469453777,-2,2,-1.2,0.5892067926212251,0,6,1.2,2.645751311064591,0,0,0.0,0.41919466626429824
9312,9416,2,4,2.4,0.31657421820240206,-1,3,-0.2,0.6062592602735911,0,0,0.0,0.0,-1,11,1.4,0.7975129206844528
9313,9417,-1,5,0.2,0.5734720362216166,-1,5,0.2,0.7201102180343021,3,3,3.0,1.824508718531823,0,0,0.0,0.3736866291557998
9314,9418,-1,5,0.2,0.6604065565701966,0,0,0.0,0.3046714541375105,0,6,1.2,1.6731719793661273,-1,3,-0.2,0.4471862866567708
9315,9419,1,7,2.2,0.3505287310759158,0,0,0.0,0.32965620358456316,0,6,1.2,2.562565452582559,0,2,0.4,1.0482477331262807
9316,9420,2,4,2.4,0.2881641730856881,0,2,0.4,0.3277316400522137,0,6,1.2,1.2882253537921753,-2,4,-0.8,0.7812369200852528
9317,9421,1,5,1.8,0.4833520365260742,0,0,0.0,0.4529196888639091,3,11,4.6,2.38589747221097,0,2,0.4,0.4251103476596178
9318,9422,1,1,1.0,0.33144961548122603,0,4,0.8,0.9816558301553736,0,0,0.0,0.0,2,6,2.8,1.281611811580056
9319,9423,1,3,1.4,0.3524876086926886,2,6,2.8,0.5794499743717011,1,13,3.4,2.1710552454646708,0,2,0.4,0.7280587508548276
9320,9424,1,1,1.0,0.5123661353443774,1,5,1.8,1.2613373138646382,3,7,3.8,2.590035158751131,2,12,4.0,1.385915956928722
9321,9425,0,4,0.8,0.5295180133582112,0,2,0.4,0.4218667489600238,-3,9,-0.6,0.783395904102878,0,4,0.8,0.4889812806697422
9322,9426,2,8,3.2,0.3289100118648036,0,2,0.4,0.3527856724163039,2,2,2.0,2.6457513110645907,1,1,1.0,0.45149090729140656
9323,9427,-1,3,-0.2,0.20723579817444074,0,0,0.0,0.34188642446898293,0,0,0.0,0.0,-1,3,-0.2,0.7103472341495428
9324,9428,0,4,0.8,0.42882904091371243,1,1,1.0,0.4019093027665476,0,0,0.0,0.0,3,3,3.0,0.630969255752506
9325,9429,1,3,1.4,0.6613282494923616,1,5,1.8,1.7441079292426351,0,0,0.0,0.0,-2,4,-0.8,1.543288649754654
9326,9430,1,5,1.8,0.34999854296679583,1,3,1.4,0.4968019374301891,0,12,2.4,1.7092699707916905,0,2,0.4,0.41343297947759394
9327,9431,0,2,0.4,0.25378661370282213,1,1,1.0,0.5631039062949582,-3,9,-0.6,1.8287438075550502,1,1,1.0,0.5018927080181128
9328,9432,0,6,1.2,0.4157549431492216,0,0,0.0,0.16882240982158062,-1,3,-0.2,0.681861663695944,-1,5,0.2,0.8336156234659009
9329,9433,-1,7,0.6,0.7394239293262491,0,2,0.4,1.1876975183527712,3,15,5.4,1.595345692871777,0,8,1.6,1.1179260313618724
9330,9434,-1,1,-0.6,0.12244392369080687,0,4,0.8,1.143753652751141,3,3,3.0,2.6457513110645907,0,6,1.2,1.3066581347162205
9331,9435,3,5,3.4,1.1033776357179352,0,0,0.0,0.7457059419524045,0,14,2.8,2.5090750745743136,1,1,1.0,0.4220080302987517
9332,9436,2,6,2.8,0.47822113688656354,0,6,1.2,0.5985928858543179,-1,5,0.2,1.702679213779009,-1,3,-0.2,0.48415534753488676
9333,9437,1,7,2.2,0.37977199326013267,0,8,1.6,1.0519093648197275,0,6,1.2,2.6457513110645916,0,0,0.0,0.3105886491990626
9334,9438,0,0,0.0,0.5290547247315773,1,1,1.0,0.5614053637469076,4,16,6.4,1.474435124883753,2,4,2.4,0.9109812168242113
9335,9439,1,3,1.4,0.20760970848786278,0,2,0.4,0.26858089831271154,0,4,0.8,2.6457513110645907,1,1,1.0,0.5635973846560612
9336,9440,1,3,1.4,0.43044051840578973,0,0,0.0,0.16667684575463806,-3,11,-0.2,1.858201385250581,1,3,1.4,0.5741742992132132
9337,9441,1,1,1.0,0.07775338832851611,2,4,2.4,0.5790192201071999,0,12,2.4,2.2759276040584426,1,11,3.0,2.2522194392568515
9338,9442,-2,4,-0.8,0.6123531897306179,0,4,0.8,0.35258264145373913,4,10,5.2,1.224972512350898,2,4,2.4,0.7002131168825265
9339,9443,0,4,0.8,0.8367142693235147,1,1,1.0,0.5998463459552994,0,12,2.4,1.114351044930566,1,5,1.8,0.6305716922975418
9340,9444,1,5,1.8,1.4547482805004746,0,4,0.8,0.5676246929355158,3,9,4.2,2.219841809970867,1,5,1.8,0.9835184022932842
9341,9445,0,4,0.8,0.34473681448076265,1,1,1.0,0.994357343174959,0,6,1.2,2.6457513110645903,-1,5,0.2,0.7444814685625807
9342,9446,-2,4,-0.8,0.25771587157142267,1,1,1.0,0.6093196802229417,3,3,3.0,1.7085431834870075,-1,9,1.0,0.6952314666253498
9343,9447,-1,7,0.6,0.5045437845365682,-1,1,-0.6,0.5224944229980442,0,6,1.2,2.6457513110645907,3,5,3.4,1.4981762916442225
9344,9448,3,9,4.2,0.48949813288765237,0,2,0.4,0.48623866459916615,0,12,2.4,1.0428643488641118,-1,1,-0.6,0.39616675437815807
9345,9449,0,4,0.8,0.6593481759854536,0,2,0.4,0.4415164573370699,0,0,0.0,0.0,0,2,0.4,0.5579879964711169
9346,9450,1,5,1.8,0.29257279502715605,1,1,1.0,0.5842772584835888,0,0,0.0,0.0,0,4,0.8,0.5253476948592976
9347,9451,2,6,2.8,0.4356236603868684,-1,1,-0.6,0.4712390784735178,0,0,0.0,0.0,1,1,1.0,0.612109614265984
9348,9452,0,4,0.8,0.4317748828950361,0,0,0.0,0.45828550837532017,1,13,3.4,2.063778993197963,-1,1,-0.6,0.9747273404545986
9349,9453,2,4,2.4,0.6087882299524779,2,4,2.4,1.1789184523103584,0,0,0.0,0.0,3,5,3.4,1.5140665422956239
9350,9454,-1,1,-0.6,0.4095774824881737,0,0,0.0,0.31500212016147366,3,11,4.6,1.7106869982773725,-3,5,-1.4,0.8416152219245138
9351,9455,-1,1,-0.6,0.6418394223486692,0,4,0.8,1.5012600797039415,0,0,0.0,0.0,0,8,1.6,2.6457513110645903
9352,9456,0,0,0.0,0.38785851154909884,0,8,1.6,1.2447038240092987,0,0,0.0,0.0,-4,10,-1.2,1.5594527012348045
9353,9457,-1,3,-0.2,0.4953119672575744,0,0,0.0,0.3909941367800035,0,0,0.0,0.0,1,3,1.4,0.3513768399897381
9354,9458,1,3,1.4,0.3950417948739744,1,3,1.4,0.6018084185013818,3,3,3.0,2.6457513110645903,0,4,0.8,0.6613798325142793
9355,9459,0,2,0.4,0.1170275653043909,0,8,1.6,1.5411909889093491,0,0,0.0,0.0,0,0,0.0,0.0
9356,9460,0,16,3.2,1.07585159604757,0,4,0.8,0.5998334233158333,1,13,3.4,1.7006344721681332,1,3,1.4,1.0192964302583896
9357,9461,-1,3,-0.2,0.4895708756448818,0,6,1.2,0.7725470861777841,0,6,1.2,2.6457513110645903,3,5,3.4,0.8367628138481459
9358,9462,0,6,1.2,0.3045611827783877,2,4,2.4,1.003047848833201,0,0,0.0,0.0,1,11,3.0,1.7015270904432207
9359,9463,3,7,3.8,0.6865755605814696,0,4,0.8,0.7908645361760883,0,0,0.0,0.0,0,6,1.2,1.2518279947095723
9360,9464,0,4,0.8,0.3844950936733358,1,7,2.2,1.1950693602019684,0,0,0.0,0.0,-1,1,-0.6,0.7664593395163385
