,°í°´¹øÈ£,¼±_ÃÑ±¸¸Å¾×1,¼±_ÃÑ±¸¸Å¾×2,¼±_ÃÑ±¸¸Å¾×3,¼±_ÃÑ±¸¸Å¾×4,¼±_ÃÑ±¸¸Å¾×5,¼±_ÃÑ±¸¸Å¾×6,¼±_ÃÑ±¸¸Å¾×7,¼±_ÃÑ±¸¸Å¾×8,¼±_ÃÑ±¸¸ÅÈ½¼ö1,¼±_ÃÑ±¸¸ÅÈ½¼ö2,¼±_ÃÑ±¸¸ÅÈ½¼ö3,¼±_ÃÑ±¸¸ÅÈ½¼ö4,¼±_ÃÑ±¸¸ÅÈ½¼ö5,¼±_ÃÑ±¸¸ÅÈ½¼ö6,¼±_ÃÑ±¸¸ÅÈ½¼ö7,¼±_ÃÑ±¸¸ÅÈ½¼ö8
7550,7627,2116559.0,2100503.0,1090264.0,2028746.0,1523153.0,3072844.0,985079.0,1131764.0,25.0,33.0,29.0,31.0,28.0,20.0,22.0,16.0
7551,7628,171914.0,1436662.0,708729.0,831409.0,905051.0,725547.0,24507.0,675945.0,4.0,15.0,10.0,12.0,8.0,9.0,1.0,9.0
7552,7629,96379.0,4914.0,710650.0,130702.0,48495.0,0.0,6071.0,4462.0,6.0,2.0,4.0,4.0,7.0,0.0,2.0,1.0
7553,7630,544282.0,635873.0,561449.0,253102.0,109025.0,319076.0,267930.0,630666.0,16.0,25.0,12.0,11.0,6.0,23.0,9.0,25.0
7554,7631,0.0,0.0,4858.0,315714.0,55928.0,0.0,1126.0,2049.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0
7555,7632,882815.0,637935.0,763409.0,306403.0,807733.0,263687.0,910704.0,769640.0,27.0,17.0,27.0,18.0,22.0,13.0,23.0,22.0
7556,7633,383142.0,1703526.0,2361005.0,2360438.0,352984.0,761042.0,560863.0,1055976.0,11.0,21.0,34.0,27.0,6.0,13.0,12.0,12.0
7557,7634,210588.0,584883.0,0.0,389941.0,26194.0,92221.0,154968.0,63001.0,6.0,7.0,0.0,4.0,2.0,8.0,10.0,7.0
7558,7635,10389948.0,7281331.0,11499518.0,19028339.0,14575208.0,8650819.0,11933647.0,11022216.0,50.0,40.0,40.0,47.0,41.0,25.0,43.0,28.0
7559,7636,119660.0,59425.0,115534.0,39376.0,329390.0,35022.0,118030.0,473171.0,7.0,5.0,7.0,6.0,15.0,7.0,9.0,14.0
7560,7637,66522.0,0.0,0.0,53520.0,0.0,0.0,258357.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
7561,7638,5769526.0,11491530.0,14741226.0,9792000.0,13838434.0,38822385.0,6314719.0,11522965.0,42.0,52.0,53.0,29.0,21.0,36.0,19.0,20.0
7562,7639,64063.0,102957.0,33669.0,139144.0,191046.0,172955.0,86201.0,33958.0,7.0,6.0,5.0,11.0,19.0,16.0,11.0,6.0
7563,7640,99389.0,199785.0,174240.0,283069.0,62451.0,0.0,62618.0,0.0,7.0,6.0,7.0,15.0,1.0,0.0,5.0,0.0
7564,7641,38181.0,506391.0,1403221.0,2502236.0,3138776.0,6088870.0,1085121.0,4357759.0,4.0,8.0,12.0,23.0,16.0,41.0,8.0,31.0
7565,7642,6200.0,129791.0,4734.0,0.0,0.0,9437.0,5350.0,11972.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
7566,7643,176638.0,627941.0,604560.0,283247.0,304285.0,463326.0,316301.0,390844.0,8.0,15.0,10.0,14.0,14.0,20.0,22.0,20.0
7567,7644,1536957.0,1875397.0,1271173.0,571565.0,627142.0,834635.0,1177358.0,924106.0,23.0,33.0,25.0,20.0,15.0,22.0,24.0,19.0
7568,7645,79599.0,118255.0,301432.0,365730.0,245052.0,142835.0,90886.0,101875.0,6.0,9.0,12.0,8.0,12.0,7.0,5.0,9.0
7569,7646,11446193.0,6494601.0,6223594.0,9297278.0,7550924.0,18425393.0,3052803.0,11240623.0,69.0,46.0,45.0,41.0,50.0,58.0,23.0,39.0
7570,7647,12695.0,67522.0,338219.0,103513.0,317133.0,172529.0,130113.0,115674.0,2.0,7.0,12.0,12.0,25.0,17.0,17.0,13.0
7571,7648,12568514.0,10803790.0,3779186.0,18759224.0,5607195.0,12960545.0,6749287.0,13228265.0,27.0,59.0,26.0,49.0,24.0,44.0,27.0,38.0
7572,7649,874364.0,30079.0,675286.0,373482.0,0.0,286744.0,670220.0,623396.0,10.0,3.0,4.0,7.0,0.0,7.0,13.0,11.0
7573,7650,0.0,29564.0,1100828.0,150478.0,140881.0,186265.0,226935.0,0.0,0.0,3.0,9.0,3.0,8.0,9.0,7.0,0.0
7574,7651,1919498.0,1084939.0,1043096.0,3918485.0,2283653.0,1284665.0,315232.0,8262.0,27.0,19.0,28.0,35.0,30.0,24.0,9.0,1.0
7575,7652,978794.0,1923535.0,4252371.0,2517330.0,1135250.0,5792289.0,2327666.0,5202123.0,23.0,31.0,45.0,32.0,13.0,42.0,31.0,35.0
7576,7653,745666.0,1210033.0,279967.0,1263830.0,1771645.0,933600.0,704288.0,291902.0,13.0,15.0,8.0,12.0,12.0,16.0,11.0,10.0
7577,7654,1499640.0,2318148.0,770371.0,2579264.0,769289.0,2271881.0,639247.0,1472537.0,19.0,23.0,6.0,30.0,12.0,27.0,11.0,18.0
7578,7655,1508331.0,1553524.0,3075959.0,1569523.0,876240.0,899609.0,1120361.0,763280.0,12.0,25.0,45.0,35.0,17.0,17.0,13.0,19.0
7579,7656,3723910.0,4846145.0,4633912.0,1371120.0,1945079.0,3517194.0,3883092.0,1351303.0,37.0,49.0,39.0,22.0,26.0,28.0,32.0,25.0
7580,7657,3739.0,0.0,91063.0,0.0,0.0,0.0,12276.0,1115.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
7581,7658,469591.0,893703.0,796175.0,289552.0,1244068.0,989427.0,597407.0,303559.0,10.0,18.0,22.0,12.0,23.0,25.0,14.0,15.0
7582,7659,2444836.0,1641421.0,906560.0,868035.0,1037249.0,665259.0,1550141.0,1834578.0,23.0,13.0,13.0,17.0,13.0,15.0,17.0,29.0
7583,7660,1245421.0,99404.0,383570.0,660781.0,751226.0,635577.0,306750.0,421564.0,13.0,4.0,7.0,7.0,14.0,7.0,6.0,16.0
7584,7661,173588.0,134839.0,94225.0,49034.0,101662.0,8257.0,96968.0,368090.0,8.0,12.0,7.0,6.0,4.0,1.0,8.0,16.0
7585,7662,147606.0,917705.0,2269737.0,2058054.0,934799.0,855622.0,1213624.0,1867933.0,10.0,19.0,14.0,30.0,16.0,23.0,13.0,19.0
7586,7663,61700.0,108365.0,77019.0,14056.0,22846.0,9651.0,19450.0,20738.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0
7587,7664,693926.0,1438875.0,2209982.0,2926470.0,3726591.0,4574489.0,5927365.0,4122250.0,14.0,23.0,29.0,31.0,37.0,49.0,26.0,31.0
7588,7665,157449.0,188144.0,69936.0,70504.0,15120.0,18798.0,101248.0,413.0,6.0,8.0,5.0,5.0,1.0,3.0,7.0,1.0
7589,7666,401741.0,416824.0,397410.0,2189605.0,776927.0,912669.0,1021545.0,236552.0,16.0,12.0,15.0,19.0,22.0,25.0,20.0,5.0
7590,7667,584628.0,264012.0,187458.0,450513.0,238164.0,12761.0,455333.0,373129.0,8.0,7.0,2.0,2.0,5.0,1.0,10.0,7.0
7591,7668,3860489.0,3349653.0,3412147.0,2661147.0,2591320.0,584640.0,838310.0,367965.0,45.0,40.0,45.0,41.0,22.0,11.0,17.0,7.0
7592,7669,2934186.0,2931254.0,2108717.0,1988747.0,2448245.0,3531163.0,2704108.0,3332575.0,39.0,49.0,38.0,36.0,32.0,60.0,50.0,49.0
7593,7670,4920.0,60774.0,136368.0,53476.0,64322.0,64126.0,0.0,65430.0,1.0,3.0,4.0,4.0,5.0,4.0,0.0,7.0
7594,7671,575869.0,102392.0,213387.0,187673.0,109378.0,196057.0,151254.0,30860.0,7.0,9.0,13.0,12.0,7.0,12.0,13.0,4.0
7595,7672,1260674.0,1182950.0,1503661.0,452378.0,706414.0,397130.0,236327.0,186399.0,31.0,33.0,35.0,24.0,20.0,17.0,18.0,13.0
7596,7673,331272.0,257110.0,435881.0,131076.0,354582.0,473643.0,667064.0,316120.0,11.0,6.0,7.0,8.0,13.0,18.0,20.0,18.0
7597,7675,190710.0,646173.0,614051.0,303388.0,353764.0,725351.0,158855.0,163843.0,13.0,19.0,22.0,16.0,23.0,23.0,11.0,7.0
7598,7676,291675.0,524416.0,392303.0,820740.0,300979.0,1446694.0,444600.0,477398.0,8.0,9.0,14.0,23.0,20.0,32.0,22.0,19.0
7599,7677,4244653.0,7980873.0,7908126.0,7855734.0,14578608.0,12129038.0,10101090.0,11742016.0,25.0,47.0,18.0,36.0,31.0,53.0,37.0,41.0
7600,7678,520073.0,765869.0,650431.0,225079.0,700668.0,890900.0,659745.0,379162.0,11.0,12.0,15.0,5.0,18.0,24.0,16.0,11.0
7601,7679,95956.0,164711.0,118969.0,1242.0,19621.0,26434.0,398652.0,0.0,3.0,4.0,4.0,1.0,2.0,4.0,5.0,0.0
7602,7680,417899.0,2180861.0,815011.0,1943806.0,1806333.0,1460518.0,2886806.0,2677043.0,10.0,36.0,14.0,23.0,13.0,15.0,8.0,20.0
7603,7681,2265500.0,10368317.0,5282599.0,4115087.0,21302826.0,17050997.0,6482011.0,2526503.0,21.0,43.0,36.0,26.0,54.0,63.0,26.0,15.0
7604,7682,0.0,36053.0,83302.0,265599.0,42467.0,63933.0,69703.0,198701.0,0.0,2.0,5.0,4.0,2.0,4.0,3.0,9.0
7605,7683,14731.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7606,7684,3032758.0,5098587.0,2979645.0,1533570.0,3636800.0,2072405.0,3149366.0,1679502.0,30.0,29.0,22.0,16.0,37.0,23.0,38.0,23.0
7607,7685,1402397.0,1573108.0,1071250.0,1679217.0,1032009.0,1945409.0,5721355.0,666501.0,20.0,31.0,17.0,19.0,8.0,20.0,30.0,12.0
7608,7686,5550053.0,3285893.0,3291754.0,6175316.0,12403060.0,4292761.0,1263202.0,1150484.0,28.0,27.0,26.0,39.0,48.0,37.0,10.0,16.0
7609,7687,844417.0,111764.0,381217.0,202376.0,211030.0,245276.0,135814.0,345912.0,24.0,6.0,16.0,10.0,13.0,15.0,18.0,20.0
7610,7688,392836.0,28946.0,123940.0,72011.0,26892.0,0.0,25453.0,36603.0,5.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0
7611,7689,2231631.0,1954404.0,578067.0,2759789.0,1266646.0,2075074.0,1762980.0,797112.0,20.0,35.0,12.0,30.0,12.0,21.0,26.0,22.0
7612,7690,5175402.0,2216941.0,5562094.0,4433663.0,10788356.0,1587803.0,2545425.0,1077966.0,31.0,21.0,44.0,39.0,33.0,14.0,18.0,17.0
7613,7691,9068573.0,8521577.0,6339500.0,7652566.0,9335552.0,9726965.0,3671016.0,7146488.0,73.0,56.0,54.0,48.0,55.0,75.0,44.0,69.0
7614,7692,6097177.0,1237247.0,3164466.0,1814009.0,2928739.0,2216313.0,1012931.0,1819420.0,26.0,10.0,16.0,19.0,34.0,26.0,18.0,30.0
7615,7693,3870507.0,2161060.0,1549509.0,17950848.0,1799312.0,3813404.0,7283988.0,17328163.0,38.0,37.0,22.0,29.0,25.0,36.0,45.0,53.0
7616,7694,15107376.0,9524125.0,4294652.0,14075434.0,4508426.0,11856244.0,13774253.0,23397113.0,43.0,37.0,22.0,47.0,18.0,34.0,34.0,81.0
7617,7695,53621.0,372585.0,96429.0,157238.0,172891.0,469771.0,74398.0,101629.0,4.0,10.0,6.0,8.0,11.0,8.0,9.0,7.0
7618,7696,2910344.0,5349858.0,5488776.0,4897195.0,10834505.0,4028149.0,5604376.0,5452845.0,21.0,40.0,36.0,33.0,39.0,46.0,35.0,34.0
7619,7697,409760.0,527610.0,441981.0,403511.0,1292565.0,149056.0,0.0,87994.0,9.0,11.0,7.0,7.0,13.0,3.0,0.0,4.0
7620,7698,493011.0,170233.0,7909.0,119813.0,172840.0,233449.0,1733582.0,141122.0,9.0,11.0,1.0,9.0,6.0,10.0,20.0,10.0
7621,7699,91911.0,56347.0,132098.0,101189.0,59366.0,161335.0,124133.0,186018.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,11.0
7622,7700,0.0,7983.0,1356.0,15058.0,1365.0,15689.0,0.0,5775.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
7623,7701,112182.0,123199.0,15704.0,111564.0,11631.0,105089.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0
7624,7702,0.0,79935.0,60671.0,135154.0,35397.0,10616.0,79850.0,95595.0,0.0,2.0,1.0,5.0,3.0,1.0,4.0,9.0
7625,7703,1161079.0,337456.0,894955.0,651250.0,916390.0,687694.0,400826.0,1205454.0,14.0,9.0,13.0,13.0,13.0,16.0,8.0,32.0
7626,7704,9784706.0,4338825.0,7142151.0,5903273.0,10324175.0,9933182.0,8477946.0,5239151.0,51.0,34.0,49.0,48.0,61.0,72.0,66.0,44.0
7627,7705,160499.0,216523.0,391591.0,239179.0,276099.0,434405.0,173597.0,246915.0,6.0,10.0,13.0,7.0,9.0,15.0,6.0,9.0
7628,7706,0.0,0.0,6654.0,5401.0,25578.0,14787.0,48204.0,8263.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0
7629,7707,14761.0,0.0,21896.0,8425.0,4844.0,20246.0,30893.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0
7630,7708,3018980.0,2909116.0,4739127.0,6316809.0,2845312.0,4459670.0,5910180.0,3115805.0,25.0,27.0,30.0,35.0,28.0,38.0,41.0,23.0
7631,7709,1241386.0,1501043.0,1529310.0,895393.0,1352882.0,816375.0,790161.0,463520.0,24.0,29.0,20.0,24.0,26.0,17.0,10.0,14.0
7632,7710,2863366.0,5691539.0,4511089.0,5429480.0,8325427.0,9067391.0,4093958.0,5347328.0,21.0,54.0,36.0,48.0,61.0,74.0,37.0,51.0
7633,7711,1102729.0,1195413.0,779907.0,517027.0,722006.0,387114.0,730473.0,1436979.0,35.0,36.0,19.0,17.0,27.0,20.0,22.0,42.0
7634,7712,34590.0,251752.0,22574.0,116503.0,283777.0,11785.0,0.0,26340.0,4.0,7.0,1.0,4.0,4.0,1.0,0.0,3.0
7635,7713,100128.0,92286.0,318650.0,878269.0,828827.0,79997.0,492791.0,275962.0,12.0,8.0,16.0,24.0,24.0,8.0,14.0,16.0
7636,7714,62980.0,0.0,22596.0,42745.0,85944.0,0.0,195400.0,80475.0,5.0,0.0,1.0,4.0,4.0,0.0,10.0,5.0
7637,7715,9270962.0,13080316.0,7264554.0,11799248.0,1756414.0,12655776.0,2955913.0,9314200.0,31.0,50.0,29.0,35.0,5.0,38.0,17.0,27.0
7638,7716,292264.0,535233.0,244490.0,519066.0,898895.0,2117441.0,689027.0,120134.0,5.0,11.0,7.0,10.0,12.0,32.0,17.0,3.0
7639,7717,5297219.0,5251773.0,5041883.0,7910367.0,4603845.0,3705634.0,7499009.0,4633023.0,32.0,30.0,21.0,30.0,28.0,20.0,39.0,26.0
7640,7718,10665845.0,10644105.0,10214787.0,10634728.0,7867131.0,10471664.0,10219935.0,9273509.0,64.0,91.0,79.0,96.0,57.0,92.0,88.0,75.0
7641,7719,9212222.0,4140029.0,5852867.0,7519458.0,4014870.0,8676524.0,8102712.0,5086062.0,60.0,38.0,65.0,73.0,46.0,63.0,64.0,35.0
7642,7720,57961.0,4110.0,16077.0,399963.0,152513.0,0.0,0.0,3958.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0
7643,7721,2942.0,93624.0,60647.0,13214.0,15069.0,15978.0,36940.0,0.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.0
7644,7722,12778411.0,3502456.0,1688071.0,2852373.0,4714825.0,3408565.0,2176312.0,3487227.0,27.0,30.0,16.0,23.0,27.0,37.0,24.0,33.0
7645,7723,28223.0,27276.0,0.0,62878.0,0.0,0.0,72935.0,25861.0,4.0,2.0,0.0,6.0,0.0,0.0,5.0,3.0
7646,7724,440120.0,2951878.0,235226.0,2623438.0,321399.0,2863160.0,692068.0,983842.0,12.0,14.0,6.0,23.0,6.0,27.0,20.0,11.0
7647,7725,6676878.0,8834502.0,5661009.0,4049240.0,5440277.0,2489934.0,3282440.0,3316541.0,27.0,64.0,44.0,33.0,24.0,21.0,22.0,23.0
7648,7726,6094844.0,15177651.0,4375728.0,7977144.0,10623493.0,6471296.0,4498630.0,4493791.0,42.0,57.0,37.0,64.0,51.0,47.0,31.0,26.0
7649,7727,152528.0,744464.0,426579.0,1379785.0,197579.0,179081.0,0.0,0.0,5.0,15.0,15.0,10.0,3.0,2.0,0.0,0.0
7650,7728,917238.0,24516.0,223025.0,10199.0,520040.0,0.0,37132.0,3958.0,13.0,2.0,2.0,1.0,10.0,0.0,3.0,1.0
7651,7730,71294.0,284408.0,159133.0,257493.0,123526.0,150386.0,203161.0,183674.0,7.0,17.0,14.0,18.0,10.0,15.0,13.0,17.0
7652,7731,3975880.0,3539428.0,3511727.0,5744792.0,4262304.0,5074586.0,4536755.0,6825436.0,26.0,21.0,13.0,9.0,31.0,28.0,21.0,28.0
7653,7732,700903.0,381163.0,858507.0,414765.0,228870.0,35065.0,321020.0,231875.0,6.0,5.0,18.0,7.0,6.0,3.0,8.0,4.0
7654,7733,1270897.0,1485599.0,1424406.0,1176574.0,1261265.0,9608054.0,2306823.0,3872527.0,14.0,20.0,18.0,18.0,19.0,24.0,19.0,27.0
7655,7734,0.0,71900.0,0.0,11174.0,34528.0,16085.0,0.0,38007.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,3.0
7656,7735,2434227.0,3178217.0,18746324.0,4776692.0,6253556.0,4840706.0,14999898.0,8751272.0,29.0,35.0,90.0,44.0,59.0,36.0,98.0,47.0
7657,7736,1997208.0,3335587.0,3418222.0,5743665.0,2335973.0,3816901.0,2303903.0,1373201.0,27.0,42.0,25.0,35.0,26.0,39.0,31.0,23.0
7658,7737,8067540.0,5647686.0,6700970.0,12559667.0,6282355.0,12672483.0,8695341.0,24480763.0,29.0,35.0,47.0,50.0,35.0,66.0,51.0,78.0
7659,7738,1243923.0,3267610.0,814318.0,869942.0,248611.0,1132572.0,796179.0,2170783.0,20.0,47.0,20.0,21.0,11.0,26.0,16.0,28.0
7660,7739,2882380.0,4773718.0,4434611.0,4767843.0,3223602.0,4278500.0,3406595.0,3924695.0,46.0,63.0,47.0,39.0,25.0,44.0,34.0,52.0
7661,7740,125270.0,234006.0,155338.0,81235.0,81717.0,186469.0,1315998.0,99562.0,10.0,11.0,6.0,4.0,4.0,11.0,7.0,7.0
7662,7741,2033895.0,666828.0,2200513.0,3145763.0,561495.0,2772029.0,475099.0,2610909.0,15.0,15.0,43.0,49.0,9.0,53.0,8.0,37.0
7663,7742,3078775.0,6968652.0,2929593.0,888609.0,401356.0,1512632.0,415445.0,288358.0,23.0,34.0,24.0,10.0,8.0,11.0,11.0,5.0
7664,7743,312989.0,202927.0,763750.0,438806.0,367224.0,2895.0,0.0,29695.0,3.0,2.0,10.0,2.0,5.0,1.0,0.0,2.0
7665,7744,2171908.0,1129891.0,739573.0,1862179.0,2376183.0,707960.0,1170151.0,769020.0,5.0,11.0,10.0,7.0,5.0,7.0,7.0,6.0
7666,7745,9047059.0,10250635.0,16554555.0,16316341.0,10189278.0,17614042.0,10831282.0,10255864.0,39.0,47.0,52.0,60.0,34.0,42.0,53.0,50.0
7667,7746,1204160.0,1655936.0,1094953.0,1060052.0,4105562.0,2923049.0,2301844.0,2506706.0,10.0,17.0,10.0,14.0,27.0,24.0,16.0,19.0
7668,7747,968263.0,669103.0,230706.0,1868723.0,2142255.0,2519430.0,72303.0,201849.0,10.0,13.0,5.0,21.0,6.0,16.0,6.0,4.0
7669,7748,237158.0,425941.0,104734.0,3429961.0,4320567.0,2404079.0,4547003.0,3458410.0,2.0,7.0,3.0,24.0,40.0,24.0,24.0,30.0
7670,7749,1666811.0,1169054.0,3134984.0,2604291.0,2720440.0,3319538.0,1125937.0,1249437.0,12.0,25.0,29.0,24.0,18.0,25.0,20.0,26.0
7671,7750,1090746.0,394522.0,192236.0,102518.0,205821.0,585564.0,285725.0,200892.0,11.0,16.0,9.0,14.0,12.0,23.0,10.0,17.0
7672,7751,3342808.0,5531719.0,2718105.0,2299724.0,4997184.0,4181735.0,2802295.0,5075910.0,23.0,33.0,20.0,30.0,31.0,28.0,29.0,41.0
7673,7752,3049590.0,2246619.0,762169.0,13487972.0,7838370.0,16079793.0,7462269.0,7560477.0,21.0,15.0,5.0,55.0,34.0,48.0,29.0,40.0
7674,7753,395480.0,942737.0,863614.0,927718.0,861049.0,2878997.0,2452048.0,613886.0,6.0,11.0,8.0,8.0,13.0,30.0,25.0,19.0
7675,7754,668270.0,1265256.0,973442.0,1106418.0,689341.0,472580.0,286738.0,709986.0,14.0,10.0,17.0,15.0,16.0,11.0,5.0,12.0
7676,7755,0.0,0.0,33894.0,0.0,0.0,196239.0,11262.0,40899.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
7677,7756,9742.0,20499.0,1142802.0,7849.0,0.0,405453.0,46063.0,23961.0,1.0,3.0,5.0,2.0,0.0,6.0,4.0,1.0
7678,7757,334580.0,1435631.0,296350.0,438806.0,558976.0,138032.0,341687.0,421628.0,9.0,23.0,9.0,8.0,17.0,5.0,10.0,11.0
7679,7758,2657.0,110013.0,17738.0,626993.0,277010.0,265867.0,386217.0,232173.0,1.0,2.0,2.0,2.0,6.0,10.0,18.0,7.0
7680,7759,62488.0,77669.0,159754.0,49485.0,170919.0,181653.0,195962.0,67586.0,7.0,8.0,7.0,6.0,10.0,14.0,12.0,7.0
7681,7760,5729830.0,20943121.0,18348902.0,14856473.0,18669526.0,23115038.0,18872193.0,16853763.0,19.0,55.0,33.0,61.0,31.0,64.0,34.0,54.0
7682,7761,6775103.0,2221410.0,2791273.0,2988308.0,1426052.0,5128682.0,802720.0,5679391.0,35.0,26.0,29.0,22.0,13.0,36.0,14.0,20.0
7683,7762,750617.0,2369507.0,1550415.0,318640.0,1874601.0,968804.0,1500125.0,596172.0,11.0,24.0,16.0,5.0,22.0,18.0,18.0,17.0
7684,7763,5317097.0,3419907.0,8642774.0,4692160.0,7773846.0,10931602.0,11368636.0,6586998.0,19.0,17.0,21.0,19.0,39.0,43.0,30.0,34.0
7685,7764,1119560.0,436396.0,1321368.0,2295104.0,2458526.0,1991605.0,2708352.0,2685358.0,14.0,10.0,23.0,22.0,26.0,26.0,26.0,46.0
7686,7765,3673282.0,11608064.0,6987752.0,9761436.0,9281259.0,4885766.0,10092328.0,6992731.0,27.0,44.0,22.0,34.0,36.0,24.0,29.0,25.0
7687,7766,1202908.0,1068756.0,2199827.0,2635194.0,1016698.0,1503410.0,1267492.0,1724591.0,25.0,24.0,35.0,36.0,16.0,24.0,25.0,23.0
7688,7767,1205694.0,6939877.0,2735685.0,3758510.0,1423029.0,795150.0,1877289.0,5444890.0,20.0,22.0,25.0,28.0,20.0,10.0,10.0,12.0
7689,7768,4911686.0,5345806.0,1401066.0,4345531.0,5039793.0,2686206.0,17560395.0,3344138.0,25.0,37.0,9.0,28.0,28.0,25.0,34.0,25.0
7690,7769,2202886.0,2501825.0,3557109.0,5481845.0,3465808.0,6264494.0,4013961.0,3245874.0,57.0,56.0,78.0,86.0,51.0,70.0,52.0,49.0
7691,7770,86794.0,146375.0,165607.0,139987.0,161473.0,213237.0,138311.0,146245.0,3.0,14.0,9.0,9.0,8.0,8.0,11.0,12.0
7692,7771,327691.0,145036.0,542611.0,614756.0,153422.0,386581.0,318135.0,308849.0,4.0,5.0,21.0,40.0,15.0,23.0,14.0,21.0
7693,7772,220231.0,315565.0,803859.0,1459467.0,1530738.0,368626.0,334996.0,1126015.0,8.0,9.0,14.0,14.0,15.0,14.0,11.0,14.0
7694,7773,6569662.0,10739557.0,2421188.0,14694145.0,12180252.0,5053104.0,2924444.0,5294495.0,46.0,48.0,31.0,49.0,80.0,47.0,35.0,24.0
7695,7775,470427.0,756803.0,243927.0,830477.0,804178.0,876209.0,2379498.0,2901432.0,13.0,12.0,8.0,14.0,18.0,22.0,37.0,31.0
7696,7776,1042519.0,562170.0,688053.0,416369.0,427247.0,653161.0,363661.0,617150.0,11.0,9.0,3.0,13.0,14.0,14.0,13.0,11.0
7697,7777,136439.0,102784.0,370623.0,105907.0,138140.0,89411.0,141904.0,80284.0,11.0,13.0,21.0,7.0,14.0,10.0,14.0,11.0
7698,7778,15225020.0,10960098.0,10098342.0,17251460.0,10828447.0,9630230.0,9678768.0,14363393.0,55.0,55.0,52.0,62.0,27.0,26.0,31.0,62.0
7699,7779,4825594.0,9407357.0,12129203.0,5837340.0,4862706.0,6612430.0,3753135.0,10291573.0,27.0,53.0,63.0,23.0,29.0,34.0,25.0,47.0
7700,7780,151544.0,252114.0,621055.0,480364.0,1408790.0,143898.0,419419.0,659297.0,4.0,8.0,16.0,12.0,14.0,5.0,10.0,8.0
7701,7781,600528.0,1196270.0,1225674.0,1618671.0,650604.0,1523358.0,419070.0,948480.0,11.0,20.0,12.0,28.0,11.0,15.0,7.0,12.0
7702,7782,195138.0,59334.0,284373.0,22827.0,1225360.0,45896.0,407628.0,332890.0,10.0,5.0,8.0,6.0,14.0,5.0,14.0,14.0
7703,7783,97618.0,150394.0,70725.0,34746.0,14766.0,21232.0,10992.0,54366.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0
7704,7784,40098238.0,60252541.0,35603310.0,18317575.0,44466106.0,53505238.0,94686112.0,59555669.0,25.0,78.0,50.0,68.0,76.0,81.0,88.0,90.0
7705,7785,225251.0,703655.0,272057.0,339214.0,176764.0,646227.0,350923.0,291621.0,9.0,25.0,10.0,14.0,6.0,23.0,18.0,20.0
7706,7786,7224315.0,10677349.0,4528780.0,10459098.0,4440990.0,5161528.0,2121646.0,8225145.0,45.0,36.0,36.0,39.0,27.0,32.0,19.0,29.0
7707,7787,7596119.0,7764302.0,8279881.0,5083867.0,6441264.0,4123534.0,8297302.0,11961500.0,45.0,50.0,46.0,45.0,44.0,36.0,36.0,27.0
7708,7788,10733704.0,2956235.0,7496107.0,2446845.0,3971619.0,5526028.0,8760418.0,6225638.0,42.0,18.0,23.0,30.0,18.0,26.0,23.0,29.0
7709,7789,1293098.0,3211685.0,5671750.0,3926414.0,3582375.0,5387227.0,3308015.0,2562577.0,16.0,30.0,29.0,30.0,28.0,36.0,28.0,15.0
7710,7790,154005.0,197159.0,76035.0,75736.0,815499.0,175628.0,382411.0,72782.0,10.0,10.0,5.0,5.0,11.0,9.0,17.0,6.0
7711,7791,4785165.0,6013375.0,2065707.0,4939502.0,2735891.0,4718963.0,9683869.0,9187231.0,26.0,28.0,17.0,36.0,19.0,35.0,33.0,42.0
7712,7792,132749.0,141791.0,362781.0,535648.0,625322.0,523516.0,618411.0,649588.0,2.0,3.0,4.0,7.0,17.0,11.0,15.0,9.0
7713,7793,1396767.0,822145.0,916163.0,508689.0,1070119.0,786990.0,1344265.0,364373.0,25.0,22.0,27.0,14.0,28.0,30.0,25.0,12.0
7714,7794,2042547.0,946959.0,512592.0,808530.0,299665.0,1063120.0,936685.0,256216.0,33.0,33.0,13.0,23.0,9.0,20.0,20.0,6.0
7715,7795,3727454.0,1995843.0,1269171.0,2306349.0,1382048.0,3245560.0,1348320.0,8159230.0,18.0,19.0,15.0,20.0,15.0,31.0,10.0,28.0
7716,7796,6308442.0,9409692.0,5521834.0,9707911.0,5496836.0,7306630.0,3553669.0,8253288.0,44.0,84.0,35.0,49.0,40.0,57.0,33.0,51.0
