,고객번호,편_총구매액1,편_총구매액2,편_총구매액3,편_총구매액4,편_총구매액5,편_총구매액6,편_총구매액7,편_총구매액8,편_총구매횟수1,편_총구매횟수2,편_총구매횟수3,편_총구매횟수4,편_총구매횟수5,편_총구매횟수6,편_총구매횟수7,편_총구매횟수8
8148,8234,56485.0,475250.0,1253859.0,1626777.0,1300222.0,1897969.0,2472704.0,1427915.0,3.0,52.0,151.0,185.0,100.0,185.0,294.0,221.0
8149,8235,312268.0,1641487.0,1079112.0,938937.0,793512.0,970957.0,1663474.0,596213.0,43.0,193.0,136.0,161.0,145.0,168.0,248.0,151.0
8150,8236,731635.0,950787.0,1008086.0,572868.0,765856.0,724922.0,1033991.0,732285.0,141.0,160.0,185.0,129.0,138.0,143.0,171.0,172.0
8151,8237,1686935.0,1403581.0,1560320.0,959300.0,1657876.0,2227225.0,1768029.0,823820.0,268.0,228.0,217.0,130.0,252.0,331.0,234.0,178.0
8152,8238,2196492.0,1299905.0,1639463.0,1141213.0,1429002.0,1345647.0,2242287.0,924752.0,325.0,194.0,220.0,205.0,213.0,177.0,237.0,209.0
8153,8239,251970.0,382735.0,260914.0,258954.0,514894.0,121440.0,355123.0,125679.0,26.0,39.0,27.0,48.0,67.0,17.0,42.0,26.0
8154,8240,1290886.0,1319758.0,1230900.0,826323.0,1468194.0,1490141.0,1015471.0,1377787.0,107.0,120.0,99.0,86.0,98.0,123.0,89.0,137.0
8155,8241,1723249.0,1856747.0,1592272.0,1725053.0,1810293.0,1044505.0,999288.0,66173.0,193.0,256.0,217.0,337.0,365.0,166.0,173.0,10.0
8156,8242,1076175.0,1451262.0,2373184.0,1246524.0,1179546.0,952816.0,1697418.0,955039.0,102.0,125.0,130.0,117.0,90.0,91.0,104.0,101.0
8157,8243,2584345.0,2818858.0,2164990.0,2124597.0,2627208.0,3095714.0,3638020.0,1926898.0,187.0,254.0,157.0,193.0,188.0,234.0,209.0,128.0
8158,8244,542842.0,528921.0,861431.0,425873.0,875614.0,1108522.0,1294769.0,936353.0,73.0,51.0,74.0,59.0,98.0,133.0,106.0,94.0
8159,8245,1294665.0,1841000.0,1938893.0,1328629.0,1323208.0,1865404.0,2391941.0,1290772.0,259.0,316.0,359.0,295.0,256.0,343.0,356.0,256.0
8160,8246,948801.0,1058441.0,1047142.0,924952.0,1111353.0,1330578.0,829146.0,595445.0,228.0,212.0,219.0,212.0,222.0,268.0,180.0,152.0
8161,8247,970777.0,965354.0,1389222.0,834710.0,1293580.0,700719.0,849678.0,587197.0,133.0,140.0,118.0,143.0,195.0,99.0,130.0,127.0
8162,8248,4244548.0,1030448.0,12471685.0,468788.0,815908.0,506003.0,12981747.0,863168.0,40.0,54.0,58.0,25.0,43.0,34.0,53.0,36.0
8163,8249,608117.0,385726.0,187233.0,323834.0,316556.0,181331.0,613220.0,90911.0,52.0,19.0,12.0,38.0,31.0,8.0,57.0,6.0
8164,8250,1302902.0,1380509.0,1546513.0,1393395.0,1073626.0,1335483.0,1792594.0,828155.0,347.0,351.0,348.0,402.0,287.0,362.0,344.0,294.0
8165,8251,1467692.0,1479171.0,1182276.0,1109151.0,2528.0,16085.0,268998.0,1365097.0,89.0,115.0,80.0,86.0,1.0,1.0,14.0,93.0
8166,8252,153049.0,146727.0,282529.0,536822.0,303584.0,601062.0,676842.0,478878.0,26.0,17.0,32.0,85.0,67.0,115.0,114.0,125.0
8167,8253,570449.0,966141.0,936623.0,567720.0,708048.0,559170.0,781722.0,596050.0,93.0,113.0,75.0,80.0,101.0,61.0,86.0,64.0
8168,8254,753500.0,1041330.0,1462194.0,849305.0,1153928.0,1349288.0,1379639.0,973579.0,101.0,142.0,162.0,109.0,126.0,137.0,140.0,125.0
8169,8255,994143.0,1109297.0,1030733.0,894384.0,997832.0,1342418.0,1690883.0,804044.0,244.0,257.0,220.0,246.0,240.0,268.0,253.0,223.0
8170,8256,355102.0,490496.0,670282.0,454536.0,208967.0,163854.0,401849.0,635633.0,52.0,38.0,46.0,39.0,35.0,5.0,31.0,48.0
8171,8257,1105989.0,569932.0,470450.0,388232.0,681611.0,992601.0,1071621.0,96918.0,79.0,58.0,35.0,28.0,60.0,65.0,77.0,12.0
8172,8258,1594258.0,1739647.0,1223147.0,1230523.0,1388055.0,1463165.0,1384248.0,1193843.0,351.0,457.0,366.0,415.0,316.0,307.0,290.0,273.0
8173,8259,1296585.0,844404.0,2651825.0,1021022.0,3067371.0,2949983.0,4732912.0,1973683.0,166.0,127.0,354.0,203.0,452.0,487.0,432.0,451.0
8174,8260,2507174.0,1508502.0,2409546.0,616879.0,911563.0,591338.0,941100.0,535807.0,253.0,183.0,240.0,115.0,163.0,124.0,201.0,130.0
8175,8261,1760620.0,1663809.0,1582839.0,1137216.0,957826.0,671727.0,947082.0,876777.0,163.0,310.0,260.0,166.0,139.0,89.0,117.0,98.0
8176,8262,918367.0,1641311.0,1160796.0,1041097.0,1023754.0,1215883.0,1898641.0,1537324.0,162.0,258.0,171.0,143.0,114.0,135.0,242.0,226.0
8177,8263,1517123.0,1135870.0,1130413.0,1379852.0,1443241.0,2226816.0,1505254.0,1571925.0,173.0,136.0,149.0,232.0,189.0,234.0,185.0,230.0
8178,8264,483799.0,788294.0,431121.0,532710.0,602568.0,389537.0,517559.0,590825.0,44.0,73.0,42.0,59.0,60.0,31.0,39.0,72.0
8179,8265,670320.0,1341050.0,950958.0,631133.0,964651.0,883995.0,188881.0,129339.0,49.0,77.0,80.0,54.0,70.0,56.0,10.0,22.0
8180,8266,1318409.0,1447318.0,2124196.0,1616427.0,2082692.0,1918523.0,1881677.0,1067835.0,319.0,332.0,406.0,416.0,465.0,417.0,395.0,267.0
8181,8267,669612.0,719361.0,1604233.0,1059826.0,1452449.0,1168567.0,1061822.0,675725.0,84.0,82.0,124.0,155.0,134.0,92.0,138.0,122.0
8182,8268,1713392.0,931519.0,1544075.0,650964.0,532783.0,612647.0,409057.0,293720.0,129.0,94.0,76.0,65.0,50.0,33.0,22.0,28.0
8183,8269,372994.0,179407.0,601545.0,263801.0,426888.0,405995.0,527367.0,368163.0,74.0,39.0,55.0,49.0,64.0,45.0,80.0,65.0
8184,8270,1068376.0,1361215.0,1383078.0,998980.0,1483935.0,2042332.0,1509823.0,1310410.0,252.0,246.0,235.0,213.0,326.0,348.0,253.0,275.0
8185,8271,1582971.0,1409803.0,1889941.0,1113919.0,858204.0,977447.0,1423317.0,308806.0,242.0,266.0,229.0,194.0,136.0,172.0,200.0,65.0
8186,8272,1759293.0,5060659.0,3144875.0,1464094.0,1535474.0,2975394.0,1568318.0,2322871.0,202.0,428.0,296.0,195.0,190.0,194.0,172.0,260.0
8187,8273,359369.0,448640.0,630034.0,526319.0,371021.0,353127.0,703960.0,521132.0,130.0,221.0,268.0,227.0,130.0,122.0,173.0,198.0
8188,8274,336427.0,126411.0,366769.0,241510.0,708528.0,427826.0,362252.0,685753.0,25.0,17.0,19.0,27.0,71.0,58.0,35.0,103.0
8189,8275,2185113.0,2042731.0,3091131.0,1586191.0,2120462.0,2224143.0,2631947.0,1790736.0,346.0,329.0,333.0,283.0,227.0,364.0,336.0,370.0
8190,8276,770355.0,1365542.0,2122126.0,1449166.0,1832815.0,1458316.0,455066.0,693719.0,100.0,193.0,203.0,229.0,211.0,186.0,56.0,98.0
8191,8277,1339872.0,1677413.0,1081298.0,920159.0,1193467.0,954578.0,1257492.0,1021423.0,196.0,244.0,177.0,201.0,171.0,151.0,177.0,218.0
8192,8278,1303853.0,1552639.0,916602.0,1898747.0,2304371.0,2040272.0,1300317.0,1057202.0,104.0,137.0,79.0,107.0,206.0,144.0,103.0,112.0
8193,8279,656761.0,690051.0,818749.0,820270.0,868897.0,998259.0,1507715.0,913700.0,114.0,136.0,208.0,199.0,172.0,193.0,219.0,205.0
8194,8280,513285.0,894990.0,432737.0,441821.0,153423.0,385613.0,537043.0,775366.0,21.0,36.0,18.0,25.0,12.0,15.0,25.0,42.0
8195,8281,200732.0,463146.0,930075.0,711320.0,1071243.0,1064902.0,1374926.0,564058.0,51.0,68.0,117.0,80.0,126.0,123.0,129.0,96.0
8196,8282,393620.0,567222.0,717840.0,470006.0,513368.0,529154.0,628775.0,634543.0,80.0,102.0,140.0,117.0,136.0,116.0,117.0,154.0
8197,8283,952554.0,894686.0,908537.0,932322.0,813567.0,1341967.0,783857.0,704538.0,216.0,226.0,272.0,259.0,256.0,349.0,258.0,268.0
8198,8284,979227.0,1206015.0,1710021.0,1151105.0,1215989.0,693227.0,986464.0,899035.0,87.0,115.0,160.0,135.0,110.0,86.0,86.0,91.0
8199,8285,350029.0,299963.0,752459.0,337920.0,1006513.0,651155.0,1133953.0,337830.0,11.0,29.0,45.0,31.0,39.0,37.0,26.0,17.0
8200,8286,403632.0,647029.0,716377.0,347888.0,818839.0,619692.0,450502.0,173220.0,27.0,32.0,59.0,26.0,71.0,37.0,20.0,14.0
8201,8287,1183078.0,838553.0,1195874.0,913567.0,736894.0,1287028.0,1642371.0,841774.0,273.0,189.0,201.0,217.0,183.0,236.0,297.0,212.0
8202,8288,997168.0,528211.0,1129145.0,1273310.0,617468.0,2036137.0,1189193.0,950293.0,63.0,28.0,59.0,62.0,45.0,28.0,52.0,50.0
8203,8289,929561.0,945785.0,1023749.0,761640.0,1002445.0,1134289.0,1033930.0,746745.0,47.0,53.0,48.0,53.0,34.0,40.0,44.0,47.0
8204,8290,516231.0,760352.0,905052.0,460260.0,735804.0,1178513.0,811590.0,660144.0,60.0,78.0,79.0,70.0,75.0,104.0,66.0,56.0
8205,8291,915017.0,785172.0,1138605.0,575480.0,829593.0,721113.0,1049109.0,544439.0,106.0,97.0,126.0,67.0,93.0,47.0,99.0,58.0
8206,8292,856435.0,937458.0,946845.0,690038.0,1076595.0,974386.0,1023100.0,921832.0,122.0,177.0,177.0,169.0,242.0,248.0,222.0,312.0
8207,8293,1083340.0,1299326.0,1560026.0,1197658.0,1007587.0,1183874.0,1423420.0,952809.0,244.0,259.0,255.0,258.0,205.0,205.0,230.0,228.0
8208,8294,335579.0,908480.0,946732.0,600864.0,718592.0,743630.0,763080.0,589041.0,57.0,116.0,115.0,99.0,107.0,128.0,119.0,118.0
8209,8295,2887958.0,856988.0,559122.0,186686.0,1243600.0,1370502.0,1166892.0,675688.0,66.0,60.0,48.0,23.0,118.0,90.0,48.0,72.0
8210,8296,554219.0,338917.0,853539.0,1315495.0,443319.0,604059.0,1335511.0,637575.0,76.0,48.0,86.0,142.0,82.0,75.0,162.0,100.0
8211,8297,158532.0,79935.0,218127.0,136218.0,98709.0,317483.0,481360.0,635155.0,7.0,14.0,26.0,3.0,3.0,46.0,22.0,60.0
8212,8298,653818.0,524451.0,473886.0,618543.0,532320.0,505681.0,560398.0,577975.0,45.0,51.0,25.0,56.0,28.0,51.0,60.0,66.0
8213,8299,938063.0,450096.0,634781.0,970728.0,1449800.0,295266.0,445018.0,393355.0,76.0,18.0,33.0,73.0,64.0,14.0,22.0,25.0
8214,8300,284243.0,350612.0,259270.0,64190.0,884696.0,607523.0,1076834.0,627807.0,28.0,30.0,28.0,11.0,72.0,36.0,76.0,53.0
8215,8302,4809831.0,1248963.0,6889384.0,1581134.0,5102218.0,1033577.0,4459533.0,1522235.0,230.0,145.0,197.0,204.0,270.0,106.0,175.0,199.0
8216,8303,1533017.0,1193836.0,1209983.0,1246095.0,1190651.0,1550970.0,931284.0,461265.0,152.0,139.0,145.0,213.0,183.0,212.0,137.0,106.0
8217,8304,482439.0,787351.0,584734.0,653726.0,407270.0,885809.0,776863.0,505976.0,88.0,160.0,103.0,145.0,84.0,185.0,146.0,134.0
8218,8305,144656.0,69738.0,40561.0,64828.0,159987.0,384697.0,224567.0,178414.0,13.0,7.0,6.0,3.0,13.0,51.0,24.0,34.0
8219,8306,970834.0,887303.0,1338969.0,1205405.0,1428662.0,1596617.0,184333.0,239577.0,245.0,235.0,239.0,369.0,340.0,308.0,43.0,60.0
8220,8307,1597903.0,2497488.0,2705487.0,1688601.0,1776588.0,1803596.0,1939429.0,1171944.0,246.0,413.0,392.0,334.0,274.0,295.0,245.0,195.0
8221,8308,643556.0,703421.0,979239.0,343484.0,937945.0,842751.0,901093.0,901169.0,77.0,53.0,69.0,46.0,89.0,98.0,84.0,138.0
8222,8309,889276.0,1435629.0,1583964.0,995439.0,1692640.0,1745990.0,1685148.0,1005383.0,157.0,275.0,233.0,215.0,341.0,357.0,353.0,268.0
8223,8310,1064496.0,996716.0,554164.0,899223.0,1196976.0,1721490.0,1668588.0,1092987.0,235.0,247.0,109.0,204.0,216.0,349.0,322.0,298.0
8224,8311,1329149.0,1243799.0,968677.0,1025253.0,2178026.0,1448784.0,1546756.0,1648615.0,190.0,180.0,111.0,185.0,272.0,190.0,178.0,201.0
8225,8312,1240350.0,646438.0,986455.0,759672.0,1046802.0,1149344.0,832966.0,1219646.0,177.0,117.0,117.0,123.0,122.0,129.0,89.0,134.0
8226,8313,267066.0,653909.0,628523.0,659702.0,608171.0,566562.0,26578.0,48754.0,56.0,83.0,125.0,151.0,114.0,95.0,6.0,20.0
8227,8314,185201.0,344926.0,2460485.0,362703.0,520562.0,379107.0,212629.0,147745.0,16.0,26.0,29.0,38.0,46.0,41.0,20.0,22.0
8228,8315,1321654.0,1418778.0,1439735.0,1426185.0,1598135.0,1502904.0,912538.0,404701.0,151.0,128.0,163.0,177.0,178.0,137.0,92.0,55.0
8229,8316,123017.0,1720791.0,191346.0,151125.0,568945.0,720805.0,578117.0,642259.0,11.0,45.0,22.0,18.0,37.0,42.0,35.0,45.0
8230,8317,1617446.0,1824561.0,2380461.0,1538064.0,1875452.0,1676635.0,2286142.0,1196996.0,297.0,343.0,430.0,382.0,407.0,371.0,420.0,355.0
8231,8319,1497402.0,1080686.0,1489925.0,1421331.0,828219.0,2567911.0,2192550.0,2513953.0,194.0,147.0,152.0,206.0,95.0,265.0,215.0,285.0
8232,8320,929978.0,1740098.0,972121.0,647784.0,930487.0,677676.0,711392.0,394972.0,59.0,111.0,80.0,49.0,75.0,39.0,46.0,50.0
8233,8321,236387.0,579994.0,680373.0,233557.0,145897.0,295515.0,261136.0,134322.0,50.0,101.0,113.0,54.0,35.0,42.0,43.0,32.0
8234,8322,607177.0,501082.0,550340.0,583012.0,207975.0,647885.0,786275.0,587163.0,48.0,49.0,44.0,46.0,10.0,64.0,48.0,60.0
8235,8323,1709971.0,1892543.0,2699512.0,2759465.0,2984016.0,2096448.0,1223372.0,1358213.0,279.0,220.0,261.0,394.0,472.0,342.0,173.0,283.0
8236,8324,453905.0,1056020.0,1519002.0,1515426.0,1949017.0,1791421.0,835063.0,923461.0,69.0,127.0,140.0,148.0,119.0,70.0,35.0,48.0
8237,8325,965463.0,1023311.0,880844.0,625996.0,579929.0,709139.0,1255472.0,353097.0,146.0,159.0,141.0,127.0,97.0,128.0,199.0,80.0
8238,8326,584733.0,596262.0,695048.0,398129.0,1017154.0,765682.0,623104.0,332515.0,136.0,133.0,135.0,102.0,222.0,138.0,105.0,75.0
8239,8327,818685.0,369431.0,1095462.0,200414.0,41568.0,373818.0,133515.0,270822.0,50.0,30.0,24.0,17.0,5.0,20.0,8.0,33.0
8240,8328,2613248.0,2576574.0,2447951.0,1975661.0,2171981.0,2894457.0,2961622.0,1077367.0,350.0,408.0,326.0,312.0,310.0,327.0,372.0,220.0
8241,8329,1325782.0,838816.0,1443355.0,1345181.0,1419273.0,1111601.0,1562833.0,893657.0,249.0,211.0,247.0,317.0,278.0,220.0,262.0,222.0
8242,8330,988674.0,1196947.0,783936.0,972404.0,1201530.0,1577192.0,970743.0,986683.0,199.0,210.0,141.0,214.0,261.0,302.0,204.0,232.0
8243,8331,968105.0,897429.0,806142.0,633348.0,760101.0,904174.0,996294.0,651222.0,243.0,222.0,189.0,200.0,208.0,271.0,254.0,213.0
8244,8332,872076.0,829353.0,1261341.0,1597667.0,1221094.0,2002772.0,1042996.0,755769.0,127.0,117.0,161.0,162.0,109.0,193.0,130.0,106.0
8245,8333,684359.0,972518.0,349869.0,630886.0,369764.0,348545.0,338274.0,252604.0,52.0,65.0,31.0,28.0,52.0,36.0,42.0,32.0
8246,8334,334542.0,340450.0,533766.0,1215718.0,634640.0,1061691.0,1028354.0,888174.0,63.0,44.0,57.0,110.0,70.0,109.0,87.0,100.0
8247,8335,409603.0,995247.0,711388.0,673972.0,823387.0,688049.0,1105354.0,348841.0,49.0,150.0,102.0,135.0,123.0,71.0,111.0,84.0
8248,8336,1874302.0,1011165.0,1392323.0,1162124.0,914219.0,823161.0,1455861.0,952238.0,41.0,50.0,74.0,88.0,80.0,56.0,102.0,96.0
8249,8337,706179.0,693279.0,1071561.0,755724.0,1324273.0,1287020.0,1178446.0,1504357.0,77.0,64.0,72.0,55.0,81.0,127.0,126.0,183.0
8250,8338,1760655.0,1902035.0,1663248.0,1049939.0,1691562.0,774433.0,1085952.0,710604.0,170.0,225.0,143.0,132.0,97.0,79.0,114.0,30.0
8251,8340,764828.0,756412.0,775506.0,655030.0,1097729.0,1073107.0,784921.0,616976.0,147.0,162.0,139.0,156.0,234.0,206.0,140.0,160.0
8252,8341,1469868.0,1462079.0,1775588.0,1124323.0,3863331.0,896917.0,1573329.0,2822082.0,84.0,57.0,67.0,53.0,39.0,47.0,52.0,86.0
8253,8342,1726401.0,1510086.0,2144407.0,1601564.0,1906973.0,2089762.0,1315757.0,1631276.0,375.0,300.0,371.0,384.0,340.0,403.0,251.0,361.0
8254,8343,736447.0,630370.0,1007870.0,751804.0,870149.0,1808298.0,1490518.0,3515745.0,74.0,62.0,130.0,128.0,123.0,125.0,57.0,160.0
8255,8344,625087.0,1343967.0,1590446.0,1068606.0,1183301.0,1589212.0,1101989.0,855497.0,97.0,141.0,169.0,171.0,192.0,210.0,159.0,167.0
8256,8345,817671.0,789369.0,473378.0,255098.0,1282668.0,1297093.0,762873.0,997056.0,41.0,69.0,42.0,29.0,45.0,97.0,70.0,97.0
8257,8346,3222929.0,1672524.0,3127610.0,2206055.0,3016428.0,2623324.0,3496038.0,2322247.0,317.0,186.0,258.0,336.0,290.0,353.0,356.0,299.0
8258,8347,2045614.0,1791702.0,3710891.0,1626931.0,1934455.0,1979082.0,3070076.0,2196491.0,232.0,357.0,369.0,299.0,294.0,364.0,451.0,428.0
8259,8348,957451.0,1449102.0,616113.0,961286.0,3924689.0,1285907.0,5664113.0,1140226.0,124.0,221.0,79.0,187.0,230.0,194.0,193.0,183.0
8260,8349,1502571.0,1703098.0,2165028.0,1519402.0,1100196.0,1031343.0,1412255.0,713116.0,95.0,105.0,112.0,107.0,64.0,76.0,61.0,53.0
8261,8350,1090166.0,1237362.0,1243951.0,942487.0,800252.0,1207945.0,1156755.0,793414.0,253.0,270.0,270.0,256.0,214.0,225.0,204.0,174.0
8262,8351,494499.0,231615.0,468645.0,611313.0,565349.0,634128.0,663941.0,495657.0,26.0,16.0,18.0,35.0,28.0,26.0,33.0,57.0
8263,8352,283090.0,161158.0,418798.0,158814.0,611000.0,964892.0,495195.0,102289.0,22.0,20.0,23.0,10.0,21.0,15.0,45.0,5.0
8264,8353,1829324.0,1694626.0,2251263.0,1722686.0,1661482.0,1183535.0,1418606.0,739976.0,384.0,351.0,414.0,373.0,368.0,247.0,301.0,228.0
8265,8354,987193.0,766960.0,425496.0,406517.0,773638.0,712622.0,1370214.0,247623.0,49.0,42.0,31.0,37.0,38.0,49.0,68.0,26.0
8266,8355,943333.0,947225.0,1314265.0,739195.0,695793.0,760038.0,1067403.0,679495.0,46.0,57.0,76.0,61.0,54.0,49.0,88.0,51.0
8267,8356,780013.0,866563.0,101683.0,459898.0,281158.0,3780849.0,871681.0,929385.0,43.0,57.0,7.0,26.0,19.0,166.0,82.0,69.0
8268,8357,1151075.0,923780.0,1293046.0,792595.0,783724.0,1080504.0,849163.0,658268.0,256.0,174.0,232.0,167.0,140.0,179.0,140.0,144.0
8269,8358,104016.0,70355.0,186010.0,100904.0,327508.0,121734.0,632801.0,160073.0,9.0,7.0,17.0,12.0,32.0,16.0,22.0,29.0
8270,8359,340793.0,543697.0,1534326.0,1022583.0,1314566.0,1297420.0,3082497.0,576331.0,38.0,69.0,80.0,113.0,139.0,104.0,71.0,69.0
8271,8360,426792.0,262231.0,296934.0,185861.0,139506.0,452569.0,540575.0,264884.0,44.0,26.0,28.0,20.0,18.0,37.0,42.0,37.0
8272,8361,1430921.0,1409808.0,1340506.0,940623.0,597559.0,495799.0,462429.0,370063.0,298.0,325.0,280.0,241.0,143.0,127.0,92.0,120.0
8273,8362,1061256.0,1281121.0,2125627.0,1441341.0,1362511.0,1871958.0,2883488.0,1067831.0,184.0,259.0,383.0,410.0,355.0,377.0,492.0,339.0
8274,8363,407733.0,1030958.0,642813.0,357651.0,154547.0,307534.0,153954.0,256217.0,45.0,76.0,38.0,18.0,20.0,34.0,8.0,10.0
8275,8364,440966.0,317584.0,323646.0,1061488.0,381370.0,257461.0,551007.0,858991.0,35.0,30.0,29.0,32.0,37.0,35.0,27.0,74.0
8276,8365,2063715.0,1331561.0,2152127.0,1261611.0,11333337.0,11068723.0,14459211.0,9173649.0,107.0,78.0,44.0,57.0,39.0,138.0,103.0,92.0
8277,8366,449375.0,789459.0,302620.0,541855.0,472973.0,515943.0,1062886.0,552810.0,60.0,75.0,30.0,68.0,51.0,36.0,74.0,54.0
8278,8367,573937.0,636276.0,975558.0,512017.0,1099743.0,1026626.0,600672.0,597230.0,154.0,137.0,163.0,175.0,224.0,228.0,136.0,175.0
8279,8368,334404.0,404312.0,545470.0,538990.0,748243.0,914930.0,1472250.0,995526.0,43.0,86.0,111.0,89.0,121.0,192.0,275.0,247.0
8280,8369,1255931.0,1401712.0,856404.0,745239.0,402740.0,649655.0,600303.0,265404.0,106.0,63.0,57.0,48.0,41.0,31.0,15.0,14.0
8281,8370,1598508.0,1574760.0,1945888.0,1127676.0,1570995.0,942165.0,3014769.0,1059319.0,144.0,136.0,165.0,135.0,99.0,87.0,78.0,73.0
8282,8371,595003.0,703658.0,1010801.0,708652.0,1070030.0,1212536.0,1310957.0,756206.0,192.0,266.0,347.0,283.0,368.0,427.0,400.0,328.0
8283,8372,1395869.0,1445715.0,3568854.0,828543.0,322936.0,598804.0,628558.0,300751.0,113.0,138.0,194.0,90.0,35.0,65.0,59.0,35.0
8284,8373,1572566.0,2314692.0,3201234.0,2132261.0,624499.0,254466.0,414477.0,272280.0,141.0,204.0,294.0,240.0,90.0,75.0,119.0,89.0
8285,8374,8463059.0,9644458.0,6463315.0,7234442.0,5958809.0,6951941.0,6782430.0,2523991.0,57.0,49.0,42.0,48.0,38.0,21.0,20.0,31.0
8286,8375,1177107.0,1487191.0,1317424.0,1437936.0,2458535.0,2176120.0,2914100.0,1447462.0,201.0,223.0,162.0,257.0,325.0,324.0,278.0,270.0
8287,8376,3573750.0,4163867.0,3027175.0,2324599.0,3048141.0,2092309.0,895704.0,1383818.0,281.0,347.0,221.0,222.0,269.0,211.0,139.0,179.0
8288,8377,338020.0,680429.0,753996.0,839034.0,888634.0,1291831.0,1401687.0,1080929.0,117.0,198.0,201.0,245.0,225.0,355.0,429.0,392.0
8289,8378,786494.0,1060602.0,1296749.0,971016.0,848488.0,739570.0,336235.0,253181.0,72.0,93.0,90.0,72.0,69.0,45.0,39.0,32.0
8290,8379,976562.0,666256.0,480342.0,735878.0,628408.0,646079.0,1246312.0,685408.0,140.0,120.0,95.0,128.0,106.0,119.0,107.0,100.0
8291,8380,873146.0,1104399.0,1466947.0,856380.0,616893.0,1311849.0,1368110.0,596850.0,179.0,182.0,227.0,179.0,117.0,227.0,216.0,138.0
8292,8381,565501.0,668696.0,233082.0,412194.0,491649.0,430867.0,265396.0,275632.0,64.0,73.0,24.0,60.0,67.0,61.0,42.0,39.0
8293,8382,561335.0,1335699.0,226066.0,242485.0,461794.0,1083324.0,1152651.0,370947.0,44.0,46.0,35.0,38.0,52.0,114.0,107.0,80.0
8294,8383,560413.0,643917.0,764483.0,799608.0,767102.0,897206.0,854722.0,396336.0,143.0,159.0,168.0,186.0,172.0,179.0,133.0,84.0
8295,8384,1064930.0,860667.0,964269.0,776504.0,1071909.0,1599455.0,1699166.0,826105.0,172.0,161.0,166.0,186.0,230.0,317.0,301.0,213.0
8296,8385,224265.0,701810.0,917671.0,669737.0,808509.0,1198719.0,1397234.0,704590.0,36.0,98.0,118.0,69.0,81.0,131.0,124.0,92.0
8297,8386,1399949.0,1088717.0,1214343.0,1268999.0,1041148.0,1194296.0,1751527.0,757216.0,376.0,346.0,270.0,316.0,243.0,299.0,393.0,228.0
8298,8387,1088592.0,1906239.0,1349998.0,1284588.0,1679659.0,1434420.0,2522821.0,1056235.0,311.0,560.0,335.0,408.0,463.0,463.0,480.0,377.0
8299,8388,699529.0,637575.0,662444.0,354537.0,495091.0,724660.0,804133.0,503794.0,156.0,157.0,146.0,97.0,120.0,162.0,97.0,159.0
8300,8389,888327.0,1116360.0,1702151.0,903236.0,975658.0,973201.0,1016904.0,869499.0,197.0,242.0,315.0,220.0,242.0,254.0,208.0,273.0
8301,8390,1081113.0,1038742.0,1363729.0,725093.0,963178.0,1434128.0,1652145.0,1091490.0,219.0,211.0,204.0,157.0,163.0,293.0,306.0,240.0
8302,8391,378580.0,503609.0,369795.0,224432.0,240594.0,486420.0,470500.0,599519.0,73.0,90.0,50.0,42.0,37.0,61.0,55.0,91.0
8303,8392,589922.0,822721.0,914439.0,807510.0,541624.0,559128.0,950829.0,1141671.0,50.0,43.0,60.0,46.0,30.0,32.0,66.0,60.0
8304,8393,816564.0,864872.0,842337.0,1034246.0,1052210.0,1750572.0,1463030.0,1276165.0,121.0,147.0,160.0,196.0,221.0,307.0,290.0,208.0
8305,8394,1149800.0,906962.0,1506815.0,905872.0,1347940.0,1634237.0,2470688.0,1533048.0,158.0,159.0,134.0,110.0,154.0,206.0,217.0,232.0
8306,8395,923169.0,673980.0,730078.0,896604.0,513863.0,947363.0,520020.0,200957.0,129.0,82.0,100.0,106.0,92.0,145.0,85.0,37.0
8307,8396,1079546.0,1233010.0,1708426.0,1362625.0,1690895.0,1324795.0,1203369.0,1082372.0,210.0,210.0,240.0,190.0,224.0,208.0,205.0,162.0
8308,8397,733976.0,876893.0,981229.0,975955.0,1132711.0,1126895.0,1033555.0,579317.0,140.0,201.0,186.0,257.0,314.0,318.0,283.0,198.0
8309,8398,1478830.0,1654412.0,1610771.0,1747519.0,1993891.0,1698945.0,2168322.0,1268600.0,230.0,275.0,221.0,256.0,276.0,270.0,300.0,227.0
8310,8399,688277.0,838606.0,490664.0,366801.0,456774.0,704755.0,308315.0,405918.0,57.0,70.0,51.0,37.0,57.0,64.0,33.0,64.0
8311,8400,1739296.0,1565271.0,1826597.0,1605083.0,1880253.0,1933853.0,1958424.0,1210171.0,331.0,310.0,325.0,320.0,323.0,385.0,322.0,296.0
8312,8401,640402.0,1048183.0,631307.0,599520.0,787697.0,1116468.0,1781247.0,747373.0,100.0,145.0,84.0,86.0,114.0,174.0,204.0,153.0
8313,8402,746533.0,828110.0,1100067.0,951838.0,1151134.0,1005357.0,1434764.0,991079.0,141.0,174.0,186.0,215.0,207.0,212.0,248.0,254.0
8314,8403,97303.0,369824.0,64037.0,0.0,250816.0,21232.0,1942521.0,753282.0,20.0,21.0,5.0,0.0,1.0,1.0,6.0,7.0
8315,8404,844100.0,876150.0,896474.0,1483117.0,1184655.0,1301286.0,1692274.0,786095.0,192.0,168.0,159.0,373.0,339.0,310.0,395.0,276.0
8316,8405,928769.0,1097509.0,1151516.0,706004.0,1370422.0,1504161.0,1362769.0,897963.0,160.0,204.0,145.0,117.0,224.0,242.0,173.0,181.0
