,고객번호,기_총구매액1,기_총구매액2,기_총구매액3,기_총구매액4,기_총구매액5,기_총구매액6,기_총구매액7,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2)
9632,9746,2,1,3,4,4,4,4,2,4,2.4
9633,9747,3,4,4,3,4,4,3,0,4,0.8
9634,9748,4,2,3,1,2,3,4,0,8,1.6
9635,9749,0,3,4,2,1,0,0,0,8,1.6
9636,9750,2,2,3,3,4,3,3,1,3,1.4
9637,9751,4,4,4,4,4,4,4,0,0,0
9638,9752,0,0,0,2,2,2,0,0,4,0.8
9639,9753,4,4,0,4,4,3,3,-1,9,1
9640,9754,4,4,4,4,4,4,4,0,0,0
9641,9755,2,4,3,4,4,4,4,2,4,2.4
9642,9756,4,4,4,3,3,3,4,0,2,0.4
9643,9757,3,3,3,3,3,3,2,-1,1,-0.6
9644,9758,3,4,4,4,4,4,4,1,1,1
9645,9759,4,4,0,2,3,3,3,-1,7,0.6
9646,9760,0,0,0,1,0,0,2,2,4,2.4
9647,9761,3,4,4,4,4,4,4,1,1,1
9648,9762,3,3,3,4,4,4,4,1,1,1
9649,9764,2,2,4,4,4,4,4,2,2,2
9650,9767,2,4,4,3,4,4,4,2,4,2.4
9651,9768,0,0,2,2,1,0,2,2,6,2.8
9652,9770,0,2,3,2,2,2,2,2,4,2.4
9653,9771,2,3,2,3,4,3,0,-2,8,0
9654,9772,3,3,0,2,2,0,0,-3,7,-1
9655,9773,2,3,3,2,3,4,3,1,5,1.8
9656,9774,0,0,2,3,3,2,2,2,4,2.4
9657,9775,3,4,3,3,3,2,2,-1,3,-0.2
9658,9776,2,3,3,2,2,1,4,2,6,2.8
9659,9777,4,4,4,4,4,4,4,0,0,0
9660,9778,3,0,3,3,4,0,3,0,14,2.8
9661,9779,3,3,2,2,2,4,4,1,3,1.4
9662,9781,2,0,2,3,2,2,4,2,8,3.2
9663,9782,3,2,4,2,0,1,3,0,10,2
9664,9783,3,3,4,4,4,4,4,1,1,1
9665,9784,3,2,3,2,2,4,4,1,5,1.8
9666,9785,3,3,4,4,4,4,4,1,1,1
9667,9786,2,3,4,4,3,3,4,2,4,2.4
9668,9787,4,3,3,4,4,4,4,0,2,0.4
9669,9788,0,3,3,4,3,2,1,1,7,2.2
9670,9789,3,3,0,3,4,4,3,0,8,1.6
9671,9790,4,4,0,2,3,3,4,0,8,1.6
9672,9791,4,3,4,2,3,3,4,0,6,1.2
9673,9792,3,3,3,3,3,2,3,0,2,0.4
9674,9793,4,4,4,4,4,4,4,0,0,0
9675,9794,3,4,4,2,3,4,4,1,5,1.8
9676,9795,0,0,2,2,2,2,2,2,2,2
9677,9796,0,2,2,2,3,3,3,3,3,3
9678,9797,4,3,4,4,4,3,4,0,4,0.8
9679,9798,4,3,3,2,3,3,3,-1,3,-0.2
9680,9799,4,3,3,3,3,4,3,-1,3,-0.2
9681,9800,2,3,4,4,2,4,2,0,8,1.6
9682,9801,3,3,4,3,3,3,4,1,3,1.4
9683,9802,2,4,0,0,4,4,2,0,12,2.4
9684,9803,3,4,4,3,3,3,3,0,2,0.4
9685,9804,3,4,4,4,4,4,4,1,1,1
9686,9805,3,4,4,4,4,4,4,1,1,1
9687,9806,3,3,2,2,4,2,3,0,6,1.2
9688,9807,2,1,2,1,2,0,4,2,10,3.6
9689,9808,2,4,3,2,0,4,0,-2,14,1.2
9690,9809,4,4,4,4,4,4,4,0,0,0
9691,9810,2,2,2,2,2,2,3,1,1,1
9692,9811,3,3,3,3,3,2,2,-1,1,-0.6
9693,9812,4,0,3,3,3,3,4,0,8,1.6
9694,9814,2,2,2,3,2,3,3,1,3,1.4
9695,9815,4,3,4,4,3,3,4,0,4,0.8
9696,9816,3,3,4,3,2,1,0,-3,5,-1.4
9697,9817,4,4,4,4,4,4,3,-1,1,-0.6
9698,9818,3,3,2,3,4,3,3,0,4,0.8
9699,9819,4,4,2,3,2,3,3,-1,5,0.2
9700,9820,0,1,0,1,2,0,2,2,8,3.2
9701,9821,4,4,3,4,4,4,4,0,2,0.4
9702,9822,4,4,3,3,3,4,4,0,2,0.4
9703,9823,4,0,0,4,2,4,3,-1,13,1.8
9704,9824,4,4,4,4,4,4,4,0,0,0
9705,9825,3,4,4,4,3,3,3,0,2,0.4
9706,9826,2,4,4,3,4,4,4,2,4,2.4
9707,9827,0,4,4,3,4,4,4,4,6,4.4
9708,9828,3,4,4,4,4,4,4,1,1,1
9709,9829,0,1,3,2,4,0,0,0,10,2
9710,9830,2,2,3,2,0,0,0,-2,4,-0.8
9711,9831,4,4,4,4,4,4,4,0,0,0
9712,9832,3,4,4,2,2,3,0,-3,7,-1
9713,9833,0,0,0,0,3,1,1,1,5,1.8
9714,9834,0,3,3,3,3,3,4,4,4,4
9715,9835,2,2,0,2,4,2,3,1,9,2.6
9716,9836,0,2,0,2,1,2,0,0,10,2
9717,9837,2,2,3,0,0,3,3,1,7,2.2
9718,9838,0,2,1,2,1,0,3,3,9,4.2
9719,9839,4,2,3,3,3,4,4,0,4,0.8
9720,9840,4,3,4,4,4,3,4,0,4,0.8
9721,9841,1,0,0,2,2,4,2,1,7,2.2
9722,9842,4,4,4,4,2,4,4,0,4,0.8
9723,9843,2,2,2,3,3,3,3,1,1,1
9724,9844,4,3,3,4,4,4,4,0,2,0.4
9725,9845,0,2,3,0,3,2,0,0,12,2.4
9726,9846,3,3,4,4,4,4,4,1,1,1
9727,9848,1,2,0,1,0,3,2,1,9,2.6
9728,9849,1,3,3,3,3,3,2,1,3,1.4
9729,9850,0,0,0,0,0,0,0,0,0,0
9730,9851,2,0,0,0,1,2,3,1,5,1.8
9731,9852,4,3,3,4,4,3,4,0,4,0.8
9732,9853,2,1,0,2,2,0,1,-1,7,0.6
9733,9854,3,4,3,3,3,3,3,0,2,0.4
9734,9855,1,0,0,1,0,0,0,-1,3,-0.2
9735,9856,0,1,2,2,2,3,1,1,5,1.8
9736,9857,3,3,3,4,3,4,4,1,3,1.4
9737,9858,3,3,4,4,4,4,4,1,1,1
9738,9859,3,4,3,3,3,4,3,0,4,0.8
9739,9860,4,4,4,3,3,4,4,0,2,0.4
9740,9861,2,2,4,2,4,3,3,1,7,2.2
9741,9862,3,3,3,4,3,4,4,1,3,1.4
9742,9863,3,3,3,4,3,3,4,1,3,1.4
9743,9864,2,4,3,1,3,2,3,1,9,2.6
9744,9865,3,2,1,2,0,2,1,-2,8,0
9745,9866,4,3,3,4,4,4,4,0,2,0.4
9746,9867,2,0,3,3,1,2,2,0,8,1.6
9747,9868,4,4,4,4,4,4,4,0,0,0
9748,9869,3,2,4,2,3,3,3,0,6,1.2
9749,9870,3,4,3,4,3,4,4,1,5,1.8
9750,9871,4,2,2,1,1,2,2,-2,4,-0.8
9751,9872,0,0,2,0,4,0,0,0,12,2.4
9752,9873,3,2,3,2,4,3,3,0,6,1.2
9753,9874,3,3,3,3,4,4,4,1,1,1
9754,9875,2,4,1,3,0,2,1,-1,13,1.8
9755,9876,0,0,0,0,2,0,0,0,4,0.8
9756,9877,4,4,3,4,4,4,4,0,2,0.4
9757,9879,4,2,3,3,3,1,3,-1,7,0.6
9758,9880,2,2,4,2,3,3,4,2,6,2.8
9759,9881,0,0,0,0,3,2,0,0,6,1.2
9760,9882,4,4,4,3,3,4,4,0,2,0.4
9761,9883,3,2,3,2,2,4,3,0,6,1.2
9762,9884,4,4,3,3,4,4,4,0,2,0.4
9763,9885,3,3,3,3,3,3,2,-1,1,-0.6
9764,9886,3,2,0,3,4,3,3,0,8,1.6
9765,9887,3,3,2,2,2,2,2,-1,1,-0.6
9766,9889,0,3,3,3,2,2,3,3,5,3.4
9767,9890,2,3,0,1,1,3,4,2,8,3.2
9768,9891,1,2,3,1,4,1,3,2,12,4
9769,9892,4,4,4,3,3,4,4,0,2,0.4
9770,9893,4,4,3,4,3,3,3,-1,3,-0.2
9771,9894,0,0,0,2,1,1,2,2,4,2.4
9772,9895,3,3,2,2,2,2,3,0,2,0.4
9773,9896,3,3,4,3,4,4,4,1,3,1.4
9774,9897,3,3,3,3,3,3,3,0,0,0
9775,9898,4,4,4,4,4,4,4,0,0,0
9776,9899,4,3,3,4,3,2,2,-2,4,-0.8
9777,9900,3,2,0,2,3,2,2,-1,7,0.6
9778,9901,2,4,2,3,3,3,2,0,6,1.2
9779,9902,4,4,2,3,3,3,3,-1,3,-0.2
9780,9903,4,4,2,3,4,4,2,-2,6,-0.4
9781,9904,0,3,4,4,3,3,4,4,6,4.4
9782,9905,2,2,0,2,3,2,2,0,6,1.2
9783,9906,4,3,4,4,4,4,3,-1,3,-0.2
9784,9907,2,0,0,1,2,0,0,-2,6,-0.4
9785,9908,3,2,3,3,3,3,3,0,2,0.4
9786,9909,4,3,1,0,2,2,2,-2,6,-0.4
9787,9910,3,0,0,0,0,0,0,-3,3,-1.8
9788,9911,0,0,3,3,2,3,3,3,5,3.4
9789,9912,1,0,2,3,3,3,4,3,5,3.4
9790,9913,0,0,0,0,0,0,0,0,0,0
9791,9914,0,0,3,1,2,2,2,2,6,2.8
9792,9915,0,0,0,3,3,3,3,3,3,3
9793,9916,4,2,4,3,3,4,4,0,6,1.2
9794,9917,0,2,3,1,1,1,0,0,6,1.2
9795,9918,1,3,2,1,3,2,3,2,8,3.2
9796,9919,0,0,0,3,0,0,1,1,7,2.2
9797,9920,0,2,4,2,2,1,0,0,8,1.6
9798,9921,4,4,2,4,4,4,3,-1,5,0.2
9799,9922,0,3,0,0,0,2,0,0,10,2
9800,9923,3,4,4,3,4,4,4,1,3,1.4
9801,9924,0,0,0,0,0,0,0,0,0,0
9802,9925,1,1,3,1,2,2,3,2,6,2.8
9803,9926,4,4,4,4,4,4,4,0,0,0
9804,9927,0,0,0,0,0,0,0,0,0,0
9805,9928,0,2,0,3,2,2,4,4,10,5.2
9806,9929,0,0,0,0,0,0,0,0,0,0
9807,9930,4,4,4,4,4,4,4,0,0,0
9808,9931,3,3,4,4,4,4,4,1,1,1
9809,9932,0,0,0,0,0,0,2,2,2,2
9810,9933,0,0,0,0,0,2,0,0,4,0.8
9811,9934,0,0,0,0,3,3,4,4,4,4
9812,9935,0,1,2,3,2,1,2,2,6,2.8
9813,9936,0,0,0,0,2,0,0,0,4,0.8
9814,9937,3,0,0,3,2,1,2,-1,9,1
9815,9938,3,4,4,3,4,4,4,1,3,1.4
9816,9939,3,3,4,3,3,2,4,1,5,1.8
9817,9940,2,2,2,3,3,3,4,2,2,2
9818,9941,2,3,3,3,3,2,2,0,2,0.4
9819,9942,2,2,1,1,3,2,2,0,4,0.8
9820,9943,2,0,4,2,2,0,1,-1,11,1.4
9821,9944,0,0,2,0,1,1,0,0,6,1.2
9822,9945,4,2,2,2,1,0,0,-4,4,-2.4
9823,9946,2,2,2,2,3,3,3,1,1,1
9824,9947,4,3,3,4,4,4,4,0,2,0.4
9825,9948,2,0,4,3,2,3,2,0,10,2
9826,9949,0,0,0,0,1,0,0,0,2,0.4
9827,9950,0,0,0,0,0,0,0,0,0,0
9828,9951,2,2,3,3,4,0,2,0,8,1.6
9829,9952,3,2,2,2,3,2,2,-1,3,-0.2
9830,9953,3,3,3,3,3,4,4,1,1,1
9831,9954,0,0,1,1,0,3,2,2,6,2.8
9832,9955,0,0,1,0,0,0,0,0,2,0.4
9833,9956,3,0,3,4,3,0,2,-1,13,1.8
9834,9957,1,0,0,2,1,2,3,2,6,2.8
9835,9958,0,0,0,2,2,2,2,2,2,2
9836,9959,3,4,4,4,4,4,4,1,1,1
9837,9960,0,0,0,0,2,0,0,0,4,0.8
9838,9961,0,0,0,0,0,0,0,0,0,0
9839,9962,0,2,0,0,0,0,0,0,4,0.8
9840,9963,0,0,2,0,3,1,3,3,11,4.6
9841,9964,0,0,0,0,2,1,0,0,4,0.8
9842,9965,4,3,4,4,4,4,4,0,2,0.4
9843,9966,0,1,2,2,2,3,3,3,3,3
9844,9967,2,4,4,3,3,4,4,2,4,2.4
9845,9968,0,0,2,0,0,1,2,2,6,2.8
9846,9969,4,2,3,4,3,4,4,0,6,1.2
9847,9970,2,1,2,0,1,0,3,1,9,2.6
9848,9971,1,2,0,2,0,0,0,-1,7,0.6
9849,9973,3,4,4,4,4,4,4,1,1,1
9850,9974,0,1,0,1,2,2,1,1,5,1.8
9851,9975,0,0,0,0,0,0,0,0,0,0
9852,9976,0,0,0,3,2,0,0,0,6,1.2
9853,9977,4,4,4,3,4,3,4,0,4,0.8
9854,9978,0,2,0,1,2,3,2,2,8,3.2
9855,9980,0,1,0,0,0,0,0,0,2,0.4
9856,9981,0,0,0,1,0,0,2,2,4,2.4
9857,9982,0,1,0,3,2,2,3,3,7,3.8
9858,9983,0,0,0,2,2,3,3,3,3,3
9859,9984,2,0,2,0,0,0,0,-2,6,-0.4
9860,9985,2,3,0,3,3,1,3,1,11,3
9861,9986,4,3,3,3,3,3,4,0,2,0.4
9862,9987,0,0,0,1,2,2,2,2,2,2
9863,9988,0,0,0,1,2,3,2,2,4,2.4
9864,9989,0,0,0,2,1,2,4,4,6,4.4
9865,9990,0,0,0,0,0,0,2,2,2,2
9866,9991,0,0,0,1,2,1,2,2,4,2.4
9867,9992,3,3,0,2,3,3,3,0,6,1.2
9868,9993,0,0,3,2,2,3,3,3,5,3.4
9869,9994,0,0,0,0,2,0,0,0,4,0.8
9870,9995,0,0,0,0,3,0,0,0,6,1.2
9871,9996,1,0,0,0,0,3,2,1,5,1.8
9872,9997,0,2,0,1,3,3,3,3,7,3.8
9873,9998,0,0,2,2,0,0,0,0,4,0.8
9874,9999,0,4,4,1,3,2,2,2,10,3.6
9875,10000,0,0,0,0,0,0,0,0,0,0
9876,10002,0,0,0,0,2,2,0,0,4,0.8
9877,10003,0,0,1,3,2,0,3,3,9,4.2
9878,10004,0,0,0,0,0,0,0,0,0,0
9879,10005,2,2,0,3,3,3,3,1,5,1.8
9880,10006,0,3,0,3,3,1,3,3,13,5
9881,10007,3,3,3,2,4,4,4,1,3,1.4
9882,10008,0,2,2,0,3,2,2,2,8,3.2
9883,10009,2,1,2,2,3,0,1,-1,7,0.6
9884,10010,3,4,3,3,3,2,4,1,5,1.8
9885,10011,0,0,2,2,2,3,2,2,4,2.4
9886,10012,2,0,0,2,0,0,3,1,9,2.6
9887,10013,2,3,3,2,3,3,3,1,3,1.4
9888,10014,2,0,0,0,0,0,4,2,6,2.8
9889,10015,0,0,2,0,2,4,2,2,10,3.6
9890,10016,0,4,4,4,4,4,4,4,4,4
9891,10017,0,0,0,0,1,2,0,0,4,0.8
9892,10018,0,0,0,2,3,3,1,1,5,1.8
9893,10019,0,0,0,0,0,1,0,0,2,0.4
9894,10020,1,0,0,0,0,0,0,-1,1,-0.6
9895,10021,2,2,2,2,0,0,1,-1,3,-0.2
9896,10022,0,0,0,0,2,0,0,0,4,0.8
9897,10023,0,1,0,0,0,0,0,0,2,0.4
9898,10024,0,0,0,2,1,1,3,3,5,3.4
9899,10025,4,4,4,4,4,4,4,0,0,0
9900,10026,2,0,1,3,0,2,2,0,10,2
9901,10027,1,2,3,2,2,3,2,1,5,1.8
9902,10028,3,4,3,2,3,2,3,0,6,1.2
9903,10029,0,0,0,0,0,1,0,0,2,0.4
9904,10030,0,0,0,4,2,0,0,0,8,1.6
9905,10031,2,3,4,3,3,3,4,2,4,2.4
9906,10032,2,0,2,3,4,4,4,2,6,2.8
9907,10033,0,0,2,1,3,4,3,3,7,3.8
9908,10034,0,2,0,0,1,1,0,0,6,1.2
9909,10035,0,0,0,0,0,2,2,2,2,2
9910,10036,2,1,4,3,3,3,3,1,5,1.8
9911,10037,3,2,2,2,3,3,3,0,2,0.4
9912,10038,0,2,4,3,4,4,3,3,7,3.8
9913,10039,0,0,0,0,0,0,0,0,0,0
9914,10040,2,0,3,0,2,4,0,-2,16,1.6
9915,10041,0,2,0,3,2,4,3,3,11,4.6
9916,10042,0,0,0,0,0,0,0,0,0,0
9917,10043,0,0,0,1,0,0,3,3,5,3.4
9918,10044,0,2,0,0,0,4,0,0,12,2.4
9919,10045,0,0,0,1,3,1,3,3,7,3.8
9920,10046,0,0,0,0,0,0,0,0,0,0
9921,10047,4,4,3,4,4,4,3,-1,3,-0.2
9922,10048,0,3,3,4,3,4,4,4,6,4.4
9923,10049,4,4,4,4,3,4,4,0,2,0.4
9924,10050,2,0,2,3,2,0,3,1,11,3
9925,10051,3,3,3,4,4,3,4,1,3,1.4
9926,10052,0,0,2,0,2,2,2,2,6,2.8
9927,10053,2,2,3,2,2,3,3,1,3,1.4
9928,10054,0,0,2,2,2,1,3,3,5,3.4
9929,10055,0,0,4,0,1,0,0,0,10,2
9930,10056,2,2,0,3,2,3,3,1,7,2.2
9931,10057,0,0,0,0,0,0,0,0,0,0
9932,10058,0,0,4,1,3,3,2,2,10,3.6
9933,10059,3,4,4,4,4,4,3,0,2,0.4
9934,10060,0,0,2,3,2,3,4,4,6,4.4
9935,10061,4,3,4,4,3,3,4,0,4,0.8
9936,10062,0,1,0,2,1,1,2,2,6,2.8
9937,10063,2,0,0,3,2,3,2,0,8,1.6
9938,10064,4,4,3,4,3,3,3,-1,3,-0.2
9939,10065,0,3,0,3,0,0,0,0,12,2.4
9940,10066,3,4,3,4,4,4,3,0,4,0.8
9941,10067,0,1,2,2,2,1,3,3,5,3.4
9942,10068,4,4,4,4,4,3,3,-1,1,-0.6
9943,10069,0,0,0,0,3,0,2,2,8,3.2
9944,10070,2,2,2,3,2,0,0,-2,4,-0.8
9945,10071,3,3,4,2,2,3,3,0,4,0.8
9946,10072,0,2,3,2,1,3,3,3,7,3.8
9947,10073,3,2,0,2,2,3,3,0,6,1.2
9948,10074,0,2,0,3,2,3,3,3,9,4.2
9949,10075,0,2,3,3,4,3,3,3,5,3.4
9950,10076,0,0,2,0,0,0,4,4,8,4.8
9951,10077,0,0,0,1,0,0,2,2,4,2.4
9952,10078,0,2,1,3,3,3,4,4,6,4.4
9953,10079,2,2,4,3,3,3,4,2,4,2.4
9954,10080,0,0,0,0,0,0,0,0,0,0
9955,10081,0,2,1,2,0,2,0,0,10,2
9956,10083,2,0,2,2,2,3,3,1,5,1.8
9957,10084,2,2,2,2,3,4,2,0,4,0.8
9958,10085,4,2,4,2,2,2,4,0,8,1.6
9959,10086,2,0,0,1,1,2,3,1,5,1.8
9960,10087,2,2,2,2,2,2,3,1,1,1
9961,10088,0,0,0,0,0,0,1,1,1,1
9962,10089,4,2,3,2,3,2,2,-2,6,-0.4
9963,10090,2,2,0,3,3,2,4,2,8,3.2
9964,10091,4,3,3,3,4,3,3,-1,3,-0.2
9965,10092,0,0,2,2,4,4,0,0,8,1.6
9966,10093,3,0,2,2,3,2,2,-1,7,0.6
9967,10094,3,3,3,4,4,2,3,0,4,0.8
9968,10095,0,0,0,0,0,0,0,0,0,0
9969,10096,4,2,4,3,3,0,2,-2,10,0.4
9970,10097,0,0,0,2,0,1,2,2,6,2.8
9971,10098,4,2,2,3,3,3,4,0,4,0.8
9972,10099,0,2,0,2,2,4,4,4,8,4.8
9973,10100,0,0,0,0,0,2,0,0,4,0.8
9974,10101,3,4,4,3,4,3,4,1,5,1.8
9975,10102,4,4,2,3,2,2,2,-2,4,-0.8
9976,10103,0,3,1,4,2,2,2,2,10,3.6
9977,10104,2,3,3,3,3,2,3,1,3,1.4
9978,10105,3,0,0,0,0,2,0,-3,7,-1
9979,10106,0,2,2,0,1,3,2,2,8,3.2
9980,10107,2,4,3,3,3,2,3,1,5,1.8
9981,10108,0,0,0,0,1,2,0,0,4,0.8
9982,10109,2,2,0,1,3,2,2,0,6,1.2
9983,10110,0,0,0,2,3,3,2,2,4,2.4
9984,10111,1,3,2,3,2,2,2,1,5,1.8
9985,10112,0,2,0,0,0,1,0,0,6,1.2
9986,10113,0,2,3,0,0,0,2,2,8,3.2
9987,10114,0,0,0,1,4,2,2,2,6,2.8
9988,10115,0,0,0,0,2,0,1,1,5,1.8
9989,10116,0,0,0,3,4,4,3,3,5,3.4
9990,10117,4,4,2,4,4,4,4,0,4,0.8
9991,10118,3,3,4,4,4,3,3,0,2,0.4
9992,10119,3,3,2,2,1,1,0,-3,3,-1.8
9993,10121,0,0,0,0,0,2,2,2,2,2
9994,10122,0,0,0,2,2,3,3,3,3,3
9995,10123,3,3,3,4,3,4,4,1,3,1.4
9996,10124,0,0,0,0,0,0,0,0,0,0
9997,10125,4,2,4,2,3,3,3,-1,7,0.6
9998,10126,4,3,2,3,3,3,2,-2,4,-0.8
9999,10127,0,0,1,3,4,3,2,2,6,2.8
10000,10128,0,0,0,0,0,0,0,0,0,0
10001,10129,4,2,2,2,0,1,2,-2,6,-0.4
10002,10130,4,3,4,3,2,4,3,-1,7,0.6
10003,10131,2,2,3,3,2,3,3,1,3,1.4
10004,10132,3,2,4,2,3,0,1,-2,10,0.4
10005,10133,2,4,0,4,3,3,4,2,12,4
10006,10134,0,0,0,0,2,0,1,1,5,1.8
10007,10135,1,2,3,3,3,1,4,3,7,3.8
10008,10136,3,3,2,0,0,0,2,-1,5,0.2
10009,10137,0,0,0,2,0,0,0,0,4,0.8
10010,10138,0,0,0,0,0,0,0,0,0,0
10011,10139,2,2,0,2,0,1,2,0,8,1.6
10012,10140,0,0,0,0,3,0,3,3,9,4.2
10013,10141,4,4,4,4,4,4,4,0,0,0
10014,10142,0,2,3,3,2,0,3,3,9,4.2
10015,10143,0,0,0,0,0,1,0,0,2,0.4
10016,10144,0,0,3,0,2,0,0,0,10,2
10017,10145,3,3,3,2,4,3,4,1,5,1.8
10018,10146,2,2,3,2,3,4,3,1,5,1.8
10019,10147,2,2,3,1,2,3,2,0,6,1.2
10020,10148,3,4,4,4,4,4,4,1,1,1
10021,10149,2,0,3,2,2,3,2,0,8,1.6
10022,10150,0,0,3,2,1,0,2,2,8,3.2
10023,10151,3,4,3,3,3,3,3,0,2,0.4
10024,10152,0,0,0,2,3,2,3,3,5,3.4
10025,10153,0,0,0,0,0,0,0,0,0,0
10026,10154,0,0,0,0,1,3,0,0,6,1.2
10027,10155,0,0,2,1,2,0,1,1,7,2.2
10028,10156,0,0,2,3,2,0,2,2,8,3.2
10029,10157,3,4,4,4,2,3,4,1,5,1.8
10030,10158,0,0,0,0,0,0,0,0,0,0
10031,10159,0,2,0,3,3,2,2,2,8,3.2
10032,10160,0,0,2,2,3,2,2,2,4,2.4
10033,10161,0,0,3,3,0,4,4,4,10,5.2
10034,10162,0,0,1,3,0,2,2,2,8,3.2
10035,10163,0,0,0,0,0,0,0,0,0,0
10036,10164,3,3,3,0,3,2,4,1,9,2.6
10037,10165,3,3,3,3,4,4,4,1,1,1
10038,10166,0,0,0,4,2,2,2,2,6,2.8
10039,10167,0,0,0,1,0,0,0,0,2,0.4
10040,10168,2,0,0,0,4,0,0,-2,10,0.4
10041,10169,2,0,1,2,3,3,3,1,5,1.8
10042,10170,0,0,0,0,0,0,0,0,0,0
10043,10171,2,2,3,2,3,3,3,1,3,1.4
10044,10172,4,0,0,2,0,0,3,-1,11,1.4
10045,10173,3,0,3,3,3,3,4,1,7,2.2
10046,10174,0,0,2,0,0,0,0,0,4,0.8
10047,10175,2,0,0,1,4,3,2,0,8,1.6
10048,10176,2,0,0,0,0,0,0,-2,2,-1.2
10049,10177,0,4,3,3,4,0,2,2,12,4
10050,10178,4,4,4,4,4,4,4,0,0,0
10051,10179,2,1,2,2,2,3,1,-1,5,0.2
10052,10180,0,3,4,3,3,2,3,3,7,3.8
10053,10181,4,4,4,4,3,3,4,0,2,0.4
10054,10182,0,2,3,4,2,4,3,3,9,4.2
10055,10183,0,2,2,2,2,0,2,2,6,2.8
10056,10184,1,3,2,4,4,3,2,1,7,2.2
10057,10185,3,2,2,3,2,3,3,0,4,0.8
10058,10186,2,2,2,2,2,2,3,1,1,1
10059,10187,1,0,0,1,2,0,1,0,6,1.2
10060,10188,3,3,3,4,3,3,4,1,3,1.4
10061,10189,0,0,2,3,3,4,4,4,4,4
10062,10190,3,3,3,3,3,3,3,0,0,0
10063,10191,0,2,3,2,1,0,0,0,6,1.2
10064,10192,0,2,4,3,2,2,3,3,7,3.8
10065,10193,4,4,3,4,4,4,4,0,2,0.4
10066,10194,0,2,0,0,0,2,0,0,8,1.6
10067,10195,3,2,2,4,4,3,3,0,4,0.8
10068,10196,4,4,4,4,4,2,2,-2,2,-1.2
10069,10197,3,2,3,3,2,3,3,0,4,0.8
10070,10198,2,0,3,2,1,4,2,0,12,2.4
10071,10199,2,0,0,0,0,0,0,-2,2,-1.2
10072,10200,0,4,0,4,2,0,1,1,17,4.2
10073,10201,2,2,3,3,4,1,3,1,7,2.2
10074,10202,0,0,2,3,0,0,0,0,6,1.2
10075,10203,3,0,2,4,4,4,3,0,8,1.6
10076,10204,0,0,0,1,2,2,2,2,2,2
10077,10205,4,3,3,2,2,2,4,0,4,0.8
10078,10206,2,0,2,0,3,3,0,-2,12,0.8
10079,10207,0,0,1,2,0,2,0,0,8,1.6
10080,10208,0,2,2,2,2,3,3,3,3,3
10081,10209,3,2,0,2,2,2,3,0,6,1.2
10082,10210,0,3,2,3,2,2,4,4,8,4.8
10083,10211,0,0,0,0,0,0,1,1,1,1
10084,10212,0,0,0,0,0,0,0,0,0,0
10085,10213,2,3,4,3,4,3,3,1,5,1.8
10086,10214,4,4,4,4,4,4,4,0,0,0
10087,10215,0,0,0,0,0,0,3,3,3,3
10088,10216,0,0,0,0,0,1,2,2,2,2
10089,10218,0,0,0,0,0,2,0,0,4,0.8
10090,10219,2,0,1,2,0,3,0,-2,12,0.8
10091,10220,0,2,0,0,1,1,2,2,6,2.8
10092,10221,0,3,0,1,0,2,1,1,11,3
10093,10222,3,4,2,2,1,3,3,0,6,1.2
10094,10223,2,0,0,4,3,2,1,-1,9,1
10095,10224,0,2,3,3,4,4,4,4,4,4
10096,10225,0,0,0,0,0,4,0,0,8,1.6
10097,10226,0,0,0,0,0,0,0,0,0,0
10098,10227,0,0,1,0,1,1,1,1,3,1.4
10099,10228,3,4,3,3,4,4,4,1,3,1.4
10100,10229,0,0,1,2,0,2,2,2,6,2.8
10101,10230,2,2,2,2,3,0,3,1,7,2.2
10102,10231,0,0,0,2,3,3,2,2,4,2.4
10103,10232,0,3,0,2,2,3,2,2,10,3.6
10104,10233,0,0,3,2,4,3,1,1,9,2.6
10105,10234,2,0,0,2,4,3,4,2,8,3.2
10106,10235,0,0,0,2,1,1,2,2,4,2.4
10107,10236,2,2,0,2,3,3,3,1,5,1.8
10108,10237,0,0,0,0,0,0,2,2,2,2
10109,10238,0,0,0,0,0,0,0,0,0,0
10110,10239,2,0,0,3,3,4,3,1,7,2.2
10111,10240,0,0,0,2,0,3,2,2,8,3.2
10112,10241,4,3,4,4,3,4,4,0,4,0.8
10113,10242,0,1,1,2,2,2,1,1,3,1.4
10114,10243,4,4,4,4,4,4,4,0,0,0
10115,10244,0,2,2,2,3,2,2,2,4,2.4
10116,10245,3,2,3,2,3,4,4,1,5,1.8
10117,10246,4,4,4,4,4,3,4,0,2,0.4
10118,10247,3,3,0,3,3,2,1,-2,8,0
10119,10248,1,2,0,2,2,2,2,1,5,1.8
10120,10249,0,2,0,3,2,4,3,3,11,4.6
10121,10250,2,2,0,2,2,2,2,0,4,0.8
10122,10251,0,0,0,2,3,3,3,3,3,3
10123,10252,4,4,4,4,4,3,4,0,2,0.4
10124,10253,4,4,2,3,3,4,4,0,4,0.8
10125,10254,0,2,4,4,3,3,4,4,6,4.4
10126,10255,2,2,3,3,2,4,3,1,5,1.8
10127,10256,0,2,2,2,2,3,3,3,3,3
10128,10257,0,0,0,0,0,0,0,0,0,0
10129,10258,0,0,3,3,3,3,4,4,4,4
10130,10259,0,0,0,1,1,1,2,2,2,2
10131,10260,4,3,4,3,3,3,4,0,4,0.8
10132,10261,0,0,0,2,0,0,0,0,4,0.8
