,고객번호,편_총구매액1,편_총구매액2,편_총구매액3,편_총구매액4,편_총구매액5,편_총구매액6,편_총구매액7,편의품_증감율,편의품_변동율,편_(증감*0.8)+(변동*0.2)
12328,12500,3,3,4,2,3,2,3,0,6,1.2
12329,12501,1,1,1,2,1,1,1,0,2,0.4
12330,12502,2,1,1,1,1,1,1,-1,1,-0.6
12331,12503,1,1,1,1,1,1,1,0,0,0
12332,12504,1,1,1,1,1,1,1,0,0,0
12333,12505,1,4,4,4,4,3,4,3,5,3.4
12334,12506,1,1,1,1,3,3,4,3,3,3
12335,12507,3,2,3,2,3,4,4,1,5,1.8
12336,12508,2,3,1,1,3,3,4,2,6,2.8
12337,12509,1,3,3,2,3,4,4,3,5,3.4
12338,12510,1,2,1,1,1,1,1,0,2,0.4
12339,12511,3,2,1,4,2,1,2,-1,9,1
12340,12512,2,2,3,3,2,3,4,2,4,2.4
12341,12513,3,3,3,2,3,2,3,0,4,0.8
12342,12514,3,3,4,3,3,3,3,0,2,0.4
12343,12515,2,3,2,2,4,4,4,2,4,2.4
12344,12516,4,2,4,4,4,2,1,-3,7,-1
12345,12517,3,1,2,1,1,1,1,-2,4,-0.8
12346,12518,4,4,4,4,4,4,4,0,0,0
12347,12519,4,4,4,4,4,4,4,0,0,0
12348,12520,1,3,4,2,3,4,3,2,8,3.2
12349,12521,1,1,1,1,2,2,2,1,1,1
12350,12522,1,2,2,2,2,2,1,0,2,0.4
12351,12523,1,1,3,2,3,1,4,3,9,4.2
12352,12524,1,3,2,1,1,2,2,1,5,1.8
12353,12525,2,3,4,3,3,2,3,1,5,1.8
12354,12526,2,2,2,2,2,2,3,1,1,1
12355,12527,1,1,1,1,1,1,1,0,0,0
12356,12528,3,2,3,2,3,3,4,1,5,1.8
12357,12529,2,2,2,2,3,2,4,2,4,2.4
12358,12530,1,1,1,1,1,1,1,0,0,0
12359,12531,2,3,2,2,2,3,2,0,4,0.8
12360,12532,1,3,3,2,2,2,2,1,3,1.4
12361,12533,4,4,4,4,4,4,4,0,0,0
12362,12534,3,2,2,1,3,2,2,-1,5,0.2
12363,12535,3,4,4,2,3,3,4,1,5,1.8
12364,12536,2,2,3,2,3,3,3,1,3,1.4
12365,12537,3,1,2,1,1,2,2,-1,5,0.2
12366,12538,4,3,2,2,2,1,1,-3,3,-1.8
12367,12539,2,2,2,2,1,3,2,0,4,0.8
12368,12540,1,1,2,1,2,2,2,1,3,1.4
12369,12541,2,3,3,2,2,4,4,2,4,2.4
12370,12542,4,3,4,3,3,4,4,0,4,0.8
12371,12543,2,4,4,4,3,1,1,-1,5,0.2
12372,12544,1,2,2,2,2,3,2,1,3,1.4
12373,12545,1,1,1,1,1,1,1,0,0,0
12374,12546,3,3,1,1,1,1,2,-1,3,-0.2
12375,12547,1,1,1,1,1,1,1,0,0,0
12376,12548,4,4,4,3,3,4,4,0,2,0.4
12377,12549,3,3,4,2,3,2,3,0,6,1.2
12378,12550,1,1,1,1,1,1,1,0,0,0
12379,12551,4,4,4,4,4,4,4,0,0,0
12380,12552,3,1,3,2,2,1,4,1,9,2.6
12381,12553,3,2,3,2,3,4,4,1,5,1.8
12382,12554,4,4,4,4,4,4,4,0,0,0
12383,12555,3,4,4,4,3,4,4,1,3,1.4
12384,12556,4,3,4,3,4,3,4,0,6,1.2
12385,12557,2,2,4,1,4,2,4,2,12,4
12386,12558,1,1,2,1,1,1,1,0,2,0.4
12387,12559,3,4,4,3,4,4,4,1,3,1.4
12388,12560,2,1,3,3,3,1,3,1,7,2.2
12389,12561,1,1,1,1,1,1,1,0,0,0
12390,12562,1,1,1,1,4,4,4,3,3,3
12391,12563,4,3,4,3,4,3,4,0,6,1.2
12392,12564,2,3,2,1,1,2,3,1,5,1.8
12393,12565,3,4,4,3,4,4,4,1,3,1.4
12394,12566,2,1,4,4,2,1,1,-1,7,0.6
12395,12567,2,2,3,1,1,1,1,-1,3,-0.2
12396,12568,4,4,4,3,4,4,4,0,2,0.4
12397,12569,1,1,2,2,2,1,1,0,2,0.4
12398,12570,1,2,2,1,1,1,2,1,3,1.4
12399,12571,3,2,3,3,3,4,3,0,4,0.8
12400,12572,1,1,1,1,1,1,1,0,0,0
12401,12573,3,4,3,3,4,3,4,1,5,1.8
12402,12574,1,1,1,1,3,1,1,0,4,0.8
12403,12575,1,3,4,3,3,3,4,3,5,3.4
12404,12576,3,2,3,2,3,3,3,0,4,0.8
12405,12577,4,3,4,3,3,2,3,-1,5,0.2
12406,12578,2,4,4,3,3,3,3,1,3,1.4
12407,12579,4,4,4,4,4,4,4,0,0,0
12408,12580,2,3,3,2,3,3,3,1,3,1.4
12409,12581,3,4,4,3,4,3,4,1,5,1.8
12410,12582,2,2,2,1,2,3,2,0,4,0.8
12411,12583,1,1,2,1,3,4,4,3,5,3.4
12412,12584,2,1,1,1,1,2,2,0,2,0.4
12413,12585,1,2,1,2,1,2,3,2,6,2.8
12414,12586,4,4,3,2,2,2,3,-1,3,-0.2
12415,12587,2,2,2,2,3,3,2,0,2,0.4
12416,12588,3,3,3,3,3,3,4,1,1,1
12417,12589,1,2,2,2,3,3,3,2,2,2
12418,12590,2,3,4,1,1,3,3,1,7,2.2
12419,12591,2,2,2,2,3,2,2,0,2,0.4
12420,12592,2,2,3,2,3,3,3,1,3,1.4
12421,12593,4,4,4,4,4,4,4,0,0,0
12422,12594,1,1,3,1,3,1,3,2,10,3.6
12423,12595,1,3,3,1,2,1,1,0,6,1.2
12424,12596,4,3,3,2,2,3,4,0,4,0.8
12425,12597,2,3,2,1,2,1,2,0,6,1.2
12426,12599,4,3,4,4,4,4,4,0,2,0.4
12427,12600,4,4,4,1,1,1,1,-3,3,-1.8
12428,12601,1,1,1,1,2,1,4,3,5,3.4
12429,12602,1,1,3,1,3,4,4,3,7,3.8
12430,12603,3,4,3,2,1,2,1,-2,6,-0.4
12431,12604,2,2,2,1,2,2,1,-1,3,-0.2
12432,12605,4,3,4,3,3,3,3,-1,3,-0.2
12433,12606,2,3,3,4,4,4,4,2,2,2
12434,12607,3,4,3,3,4,4,4,1,3,1.4
12435,12608,4,3,4,4,4,4,4,0,2,0.4
12436,12609,1,2,1,1,1,2,3,2,4,2.4
12437,12610,1,4,4,2,3,3,1,0,8,1.6
12438,12611,3,2,3,3,3,4,4,1,3,1.4
12439,12612,2,2,3,3,3,4,4,2,2,2
12440,12613,1,1,1,1,1,1,1,0,0,0
12441,12614,2,2,2,3,1,1,1,-1,3,-0.2
12442,12615,3,1,1,1,1,1,1,-2,2,-1.2
12443,12616,4,3,4,3,4,4,4,0,4,0.8
12444,12617,3,2,3,2,3,3,3,0,4,0.8
12445,12618,1,3,3,3,3,3,4,3,3,3
12446,12619,2,2,3,1,1,2,2,0,4,0.8
12447,12620,1,3,4,2,3,4,4,3,7,3.8
12448,12621,2,2,3,2,4,3,4,2,6,2.8
12449,12622,1,2,3,1,1,2,1,0,6,1.2
12450,12623,3,3,3,3,4,2,4,1,5,1.8
12451,12624,3,3,4,3,3,4,4,1,3,1.4
12452,12625,3,4,2,3,4,4,4,1,5,1.8
12453,12626,2,2,2,2,2,2,2,0,0,0
12454,12628,1,2,2,1,1,1,3,2,4,2.4
12455,12629,4,4,4,3,4,3,4,0,4,0.8
12456,12630,4,4,4,4,4,4,4,0,0,0
12457,12631,3,3,4,4,3,4,4,1,3,1.4
12458,12632,2,2,2,1,3,2,2,0,4,0.8
12459,12633,2,4,4,4,4,4,4,2,2,2
12460,12634,4,2,3,1,2,1,3,-1,9,1
12461,12635,2,3,3,2,3,2,3,1,5,1.8
12462,12636,2,1,1,1,2,1,2,0,4,0.8
12463,12637,3,2,3,2,3,2,4,1,7,2.2
12464,12638,2,2,3,3,3,4,4,2,2,2
12465,12639,1,1,1,1,1,2,1,0,2,0.4
12466,12640,1,1,2,2,1,1,2,1,3,1.4
12467,12641,2,3,3,3,4,4,4,2,2,2
12468,12642,3,3,2,2,2,2,3,0,2,0.4
12469,12643,1,1,1,4,4,4,4,3,3,3
12470,12644,4,4,4,4,3,3,2,-2,2,-1.2
12471,12645,4,3,4,4,4,4,4,0,2,0.4
12472,12646,2,4,4,4,3,4,4,2,4,2.4
12473,12647,2,3,3,3,3,4,3,1,3,1.4
12474,12648,3,3,3,4,3,3,1,-2,4,-0.8
12475,12649,3,3,3,3,3,3,4,1,1,1
12476,12650,2,1,2,3,2,3,2,0,6,1.2
12477,12651,3,1,3,1,1,1,1,-2,6,-0.4
12478,12652,1,1,1,1,1,1,1,0,0,0
12479,12653,2,3,4,2,2,2,2,0,4,0.8
12480,12654,2,3,2,3,2,2,4,2,6,2.8
12481,12655,3,3,3,3,3,1,1,-2,2,-1.2
12482,12656,2,1,3,2,2,2,3,1,5,1.8
12483,12657,1,1,1,2,2,1,1,0,2,0.4
12484,12658,3,2,4,3,4,3,3,0,6,1.2
12485,12659,2,3,3,2,3,3,3,1,3,1.4
12486,12660,1,1,3,1,2,2,2,1,5,1.8
12487,12661,1,1,4,1,2,3,4,3,9,4.2
12488,12662,1,1,1,1,1,1,3,2,2,2
12489,12663,4,3,3,3,2,1,2,-2,4,-0.8
12490,12664,4,4,4,4,4,4,4,0,0,0
12491,12665,2,2,4,2,3,4,4,2,6,2.8
12492,12666,1,1,1,2,4,4,4,3,3,3
12493,12667,1,1,1,1,1,1,4,3,3,3
12494,12668,3,1,1,1,2,1,1,-2,4,-0.8
12495,12669,1,1,1,1,1,1,1,0,0,0
12496,12670,1,2,3,2,2,2,2,1,3,1.4
12497,12671,1,1,1,1,1,1,1,0,0,0
12498,12672,3,1,1,1,1,1,1,-2,2,-1.2
12499,12673,3,3,3,2,3,3,3,0,2,0.4
12500,12674,1,2,2,2,2,3,3,2,2,2
12501,12675,3,2,4,3,4,3,4,1,7,2.2
12502,12676,2,2,1,1,2,2,3,1,3,1.4
12503,12677,3,4,2,2,3,3,4,1,5,1.8
12504,12678,3,4,4,4,3,4,4,1,3,1.4
12505,12679,2,3,2,4,3,3,4,2,6,2.8
12506,12680,1,1,1,1,1,1,2,1,1,1
12507,12681,4,4,4,4,4,4,3,-1,1,-0.6
12508,12682,2,2,1,1,2,2,3,1,3,1.4
12509,12683,3,3,4,3,3,3,4,1,3,1.4
12510,12684,2,2,2,2,2,2,2,0,0,0
12511,12685,4,4,0,1,1,1,3,-1,7,0.6
12512,12686,1,1,2,1,2,1,2,1,5,1.8
12513,12687,2,2,3,2,2,2,2,0,2,0.4
12514,12688,4,2,4,1,3,2,4,0,12,2.4
12515,12690,1,1,1,1,1,1,1,0,0,0
12516,12691,1,1,2,3,4,4,4,3,3,3
12517,12692,3,3,4,3,4,4,4,1,3,1.4
12518,12693,2,1,1,1,1,3,3,1,3,1.4
12519,12694,3,2,3,2,3,3,2,-1,5,0.2
12520,12695,2,2,2,1,4,4,4,2,4,2.4
12521,12696,1,2,3,1,1,1,2,1,5,1.8
12522,12697,1,1,2,1,1,1,1,0,2,0.4
12523,12698,3,4,4,4,4,4,4,1,1,1
12524,12699,1,1,1,1,3,2,2,1,3,1.4
12525,12700,4,3,3,3,4,4,4,0,2,0.4
12526,12701,3,3,3,2,3,3,3,0,2,0.4
12527,12702,2,1,2,2,2,2,2,0,2,0.4
12528,12703,3,3,3,2,2,2,1,-2,2,-1.2
12529,12705,2,2,2,2,4,3,3,1,3,1.4
12530,12706,3,3,3,2,1,1,2,-1,3,-0.2
12531,12707,2,3,3,2,3,3,3,1,3,1.4
12532,12708,2,2,2,2,2,2,2,0,0,0
12533,12709,1,1,1,1,1,1,1,0,0,0
12534,12710,4,4,4,3,4,4,4,0,2,0.4
12535,12711,3,2,2,2,3,3,4,1,3,1.4
12536,12712,2,3,2,1,2,2,2,0,4,0.8
12537,12713,1,1,1,2,1,1,2,1,3,1.4
12538,12714,3,4,1,4,2,2,3,0,10,2
12539,12715,3,2,3,2,3,2,3,0,6,1.2
12540,12716,2,3,3,1,3,3,4,2,6,2.8
12541,12717,2,3,3,3,3,2,3,1,3,1.4
12542,12718,1,1,1,1,2,1,1,0,2,0.4
12543,12719,1,1,3,2,2,2,3,2,4,2.4
12544,12720,1,2,1,1,1,1,1,0,2,0.4
12545,12721,1,2,3,4,4,4,4,3,3,3
12546,12722,4,4,3,4,4,3,2,-2,4,-0.8
12547,12723,1,1,2,2,2,2,2,1,1,1
12548,12724,4,4,4,4,4,4,4,0,0,0
12549,12725,1,1,2,1,2,3,1,0,6,1.2
12550,12726,1,1,2,1,1,2,4,3,5,3.4
12551,12727,4,1,4,3,3,2,1,-3,9,-0.6
12552,12728,2,2,2,3,1,2,2,0,4,0.8
12553,12729,1,2,2,2,2,2,3,2,2,2
12554,12730,1,1,1,3,3,3,4,3,3,3
12555,12731,2,3,4,2,4,4,3,1,7,2.2
12556,12732,4,3,4,2,4,4,3,-1,7,0.6
12557,12733,2,2,2,2,2,1,2,0,2,0.4
12558,12734,3,4,4,2,4,4,4,1,5,1.8
12559,12735,3,4,4,4,4,4,4,1,1,1
12560,12736,2,2,2,1,1,2,2,0,2,0.4
12561,12737,1,1,2,2,2,2,2,1,1,1
12562,12738,2,2,2,1,1,2,2,0,2,0.4
12563,12739,1,1,1,1,1,1,1,0,0,0
12564,12740,4,2,2,1,4,3,2,-2,8,0
12565,12741,2,3,4,2,4,3,4,2,8,3.2
12566,12742,3,4,4,3,4,3,3,0,4,0.8
12567,12743,3,3,3,2,3,3,4,1,3,1.4
12568,12744,1,1,4,3,1,3,3,2,8,3.2
12569,12745,3,4,4,3,3,4,3,0,4,0.8
12570,12746,2,2,3,2,2,3,3,1,3,1.4
12571,12747,4,4,4,3,1,3,2,-2,6,-0.4
12572,12748,3,3,3,3,3,3,3,0,0,0
12573,12749,4,4,4,3,4,4,4,0,2,0.4
12574,12750,1,1,1,1,3,4,3,2,4,2.4
12575,12751,1,4,4,3,3,3,3,2,4,2.4
12576,12752,4,4,4,1,3,3,4,0,6,1.2
12577,12753,1,1,1,1,1,1,1,0,0,0
12578,12754,1,1,1,1,1,1,1,0,0,0
12579,12755,2,1,1,1,1,1,1,-1,1,-0.6
12580,12756,2,2,2,3,3,3,3,1,1,1
12581,12757,2,1,3,1,1,1,1,-1,5,0.2
12582,12758,1,1,1,1,1,1,1,0,0,0
12583,12759,0,1,1,1,4,4,4,4,4,4
12584,12760,3,3,2,2,2,2,3,0,2,0.4
12585,12761,1,1,1,1,1,1,1,0,0,0
12586,12762,2,2,2,1,2,3,3,1,3,1.4
12587,12763,3,2,3,2,2,3,3,0,4,0.8
12588,12764,1,2,1,1,1,1,2,1,3,1.4
12589,12765,1,1,1,1,1,1,2,1,1,1
12590,12766,1,2,2,1,2,1,1,0,4,0.8
12591,12767,3,3,4,3,3,3,4,1,3,1.4
12592,12768,4,3,4,3,4,4,4,0,4,0.8
12593,12769,1,2,2,2,2,2,2,1,1,1
12594,12770,3,3,4,4,3,3,4,1,3,1.4
12595,12771,3,4,2,2,1,1,1,-2,4,-0.8
12596,12772,3,3,3,2,2,3,3,0,2,0.4
12597,12773,1,1,1,1,1,1,1,0,0,0
12598,12774,2,2,2,1,1,2,3,1,3,1.4
12599,12775,2,2,3,2,4,4,4,2,4,2.4
12600,12776,4,3,3,2,3,3,4,0,4,0.8
12601,12777,4,4,4,4,4,4,4,0,0,0
12602,12778,1,1,1,1,1,2,2,1,1,1
12603,12779,1,1,1,1,2,1,1,0,2,0.4
12604,12780,2,3,1,4,4,2,2,0,8,1.6
12605,12781,1,2,2,3,1,3,1,0,8,1.6
12606,12782,3,3,3,2,3,2,1,-2,4,-0.8
12607,12783,3,3,3,3,3,3,4,1,1,1
12608,12784,3,2,3,2,2,3,2,-1,5,0.2
12609,12785,1,1,1,1,1,1,4,3,3,3
12610,12786,3,2,2,1,2,2,2,-1,3,-0.2
12611,12787,4,3,4,1,1,2,4,0,8,1.6
12612,12788,3,1,4,2,4,3,3,0,10,2
12613,12789,3,3,3,3,4,4,4,1,1,1
12614,12791,1,2,3,2,2,2,3,2,4,2.4
12615,12792,4,3,1,2,2,1,3,-1,7,0.6
12616,12793,3,2,2,1,2,1,1,-2,4,-0.8
12617,12794,1,1,2,1,1,1,1,0,2,0.4
12618,12795,3,2,2,2,3,2,3,0,4,0.8
12619,12796,3,4,4,3,3,4,4,1,3,1.4
12620,12797,3,2,4,2,2,3,3,0,6,1.2
12621,12798,3,4,4,3,3,1,2,-1,5,0.2
12622,12799,1,1,2,2,4,4,4,3,3,3
12623,12800,3,3,3,2,4,3,4,1,5,1.8
12624,12801,2,4,4,3,3,4,4,2,4,2.4
12625,12802,2,2,2,2,3,3,3,1,1,1
12626,12803,3,3,3,2,3,3,4,1,3,1.4
12627,12804,3,3,2,2,2,3,4,1,3,1.4
12628,12805,3,2,3,2,3,4,4,1,5,1.8
12629,12806,3,1,1,1,4,1,1,-2,8,0
12630,12807,4,4,4,2,3,4,4,0,4,0.8
12631,12808,3,4,4,4,4,4,4,1,1,1
12632,12809,1,2,2,2,2,3,3,2,2,2
12633,12810,1,1,2,2,1,2,2,1,3,1.4
12634,12811,3,2,2,2,3,3,3,0,2,0.4
12635,12812,4,4,4,4,4,4,4,0,0,0
12636,12813,1,2,4,1,1,1,4,3,9,4.2
12637,12814,2,2,2,1,2,1,2,0,4,0.8
12638,12815,2,3,3,2,2,1,1,-1,3,-0.2
12639,12816,4,4,4,4,4,4,4,0,0,0
12640,12817,2,3,3,2,3,3,2,0,4,0.8
12641,12818,2,4,1,4,1,4,1,-1,17,2.6
12642,12820,3,2,3,2,3,2,3,0,6,1.2
12643,12821,2,2,3,3,3,3,3,1,1,1
12644,12822,1,4,4,4,4,4,4,3,3,3
12645,12824,1,1,1,1,1,2,1,0,2,0.4
12646,12825,3,3,3,3,3,3,3,0,0,0
12647,12826,4,4,3,3,3,4,4,0,2,0.4
12648,12827,4,4,4,3,4,3,4,0,4,0.8
12649,12828,1,1,1,1,1,1,2,1,1,1
12650,12829,4,4,4,2,2,3,2,-2,4,-0.8
12651,12830,4,3,4,4,4,4,4,0,2,0.4
12652,12831,2,2,2,1,2,3,1,-1,5,0.2
12653,12832,4,4,4,3,4,4,4,0,2,0.4
12654,12833,1,1,1,1,1,1,1,0,0,0
12655,12834,2,2,2,3,4,4,3,1,3,1.4
12656,12835,4,3,4,2,4,4,4,0,6,1.2
12657,12836,3,4,4,4,4,4,4,1,1,1
12658,12837,4,4,4,4,4,4,4,0,0,0
12659,12838,2,4,4,2,2,2,2,0,4,0.8
12660,12839,1,1,1,1,1,1,1,0,0,0
12661,12840,3,3,2,2,2,3,2,-1,3,-0.2
12662,12841,1,1,2,2,2,3,2,1,3,1.4
12663,12842,0,1,1,1,1,1,1,1,1,1
12664,12843,4,1,4,1,3,1,1,-3,13,0.2
12665,12844,2,1,2,2,2,3,3,1,3,1.4
12666,12845,4,4,4,4,3,3,3,-1,1,-0.6
12667,12846,1,2,2,3,3,4,3,2,4,2.4
12668,12847,4,4,4,4,3,3,3,-1,1,-0.6
12669,12848,1,1,1,1,1,1,1,0,0,0
12670,12849,3,3,4,3,4,3,3,0,4,0.8
12671,12850,1,2,3,2,2,3,2,1,5,1.8
12672,12851,0,1,1,1,1,2,1,1,3,1.4
12673,12852,1,1,1,2,1,1,1,0,2,0.4
12674,12853,3,3,3,3,4,2,4,1,5,1.8
12675,12854,2,1,2,1,1,2,2,0,4,0.8
12676,12855,1,4,1,1,2,2,4,3,9,4.2
12677,12856,1,1,1,1,1,1,1,0,0,0
12678,12857,4,4,4,4,3,4,4,0,2,0.4
12679,12858,2,2,3,2,3,4,4,2,4,2.4
12680,12859,1,1,1,1,1,1,1,0,0,0
12681,12860,1,3,2,2,3,2,3,2,6,2.8
12682,12861,2,2,2,2,2,1,2,0,2,0.4
12683,12862,4,4,4,4,4,4,4,0,0,0
12684,12863,4,1,2,2,2,2,2,-2,4,-0.8
12685,12864,1,2,1,2,2,1,2,1,5,1.8
12686,12865,4,1,4,1,2,2,2,-2,10,0.4
12687,12866,1,1,4,2,3,1,3,2,10,3.6
12688,12867,2,3,4,3,4,4,4,2,4,2.4
12689,12868,2,2,2,1,3,1,2,0,6,1.2
12690,12869,2,3,2,2,2,2,2,0,2,0.4
12691,12870,3,4,4,3,3,3,4,1,3,1.4
12692,12871,4,4,4,4,4,4,4,0,0,0
12693,12872,2,2,1,2,3,3,4,2,4,2.4
12694,12873,1,1,2,1,2,1,1,0,4,0.8
12695,12874,1,1,1,1,3,1,1,0,4,0.8
12696,12875,3,3,4,3,3,3,4,1,3,1.4
12697,12876,4,4,4,4,4,4,3,-1,1,-0.6
12698,12877,3,3,3,2,2,1,2,-1,3,-0.2
12699,12878,1,2,3,2,1,2,2,1,5,1.8
12700,12879,2,3,2,2,2,2,2,0,2,0.4
12701,12880,1,1,1,1,1,1,2,1,1,1
12702,12882,4,3,4,3,3,3,3,-1,3,-0.2
12703,12883,2,2,2,1,1,1,1,-1,1,-0.6
12704,12884,2,3,3,2,3,3,3,1,3,1.4
12705,12885,3,2,3,3,3,3,3,0,2,0.4
12706,12886,1,1,1,4,3,3,1,0,6,1.2
12707,12887,1,1,1,1,2,2,2,1,1,1
12708,12888,1,2,2,2,2,2,3,2,2,2
12709,12889,2,4,3,2,3,3,2,0,6,1.2
12710,12890,2,2,2,2,2,2,3,1,1,1
12711,12891,4,4,4,4,4,4,4,0,0,0
12712,12892,2,2,1,3,2,1,1,-1,5,0.2
12713,12893,1,2,2,1,1,1,2,1,3,1.4
12714,12894,4,4,4,4,4,4,3,-1,1,-0.6
12715,12895,1,2,1,2,1,1,1,0,4,0.8
12716,12896,4,4,3,3,4,4,4,0,2,0.4
12717,12897,3,4,4,4,3,4,4,1,3,1.4
12718,12898,2,3,3,2,2,3,3,1,3,1.4
12719,12899,4,2,4,1,4,1,4,0,16,3.2
12720,12900,1,2,3,2,2,2,3,2,4,2.4
12721,12901,2,2,3,2,3,4,4,2,4,2.4
12722,12902,4,3,4,3,3,4,4,0,4,0.8
12723,12903,3,4,3,3,3,4,4,1,3,1.4
12724,12904,2,2,2,1,2,3,1,-1,5,0.2
12725,12905,3,4,4,4,4,4,4,1,1,1
12726,12906,1,1,2,1,2,3,4,3,5,3.4
12727,12907,3,4,4,4,4,4,4,1,1,1
12728,12908,1,1,1,1,3,1,1,0,4,0.8
12729,12909,3,3,4,2,4,4,4,1,5,1.8
12730,12910,2,3,3,4,4,4,4,2,2,2
12731,12911,1,2,1,1,1,1,3,2,4,2.4
12732,12912,2,2,2,2,2,1,1,-1,1,-0.6
12733,12913,3,3,4,4,4,4,4,1,1,1
12734,12914,1,1,1,1,2,2,1,0,2,0.4
12735,12915,1,1,1,1,1,1,1,0,0,0
12736,12916,3,4,4,4,3,4,4,1,3,1.4
12737,12917,1,1,1,1,1,1,1,0,0,0
12738,12918,1,1,1,3,2,3,1,0,6,1.2
12739,12919,3,4,4,2,2,4,3,0,6,1.2
12740,12920,1,1,1,1,1,1,1,0,0,0
12741,12921,1,3,3,2,2,1,2,1,5,1.8
12742,12922,4,1,1,1,3,1,4,0,10,2
12743,12923,4,1,1,2,1,2,1,-3,7,-1
12744,12924,3,3,4,3,3,4,4,1,3,1.4
12745,12925,4,3,4,3,4,4,4,0,4,0.8
12746,12926,4,4,4,4,2,1,1,-3,3,-1.8
12747,12927,1,2,3,1,1,1,1,0,4,0.8
12748,12928,2,2,1,1,1,3,2,0,4,0.8
12749,12929,4,4,4,4,3,4,4,0,2,0.4
12750,12930,2,4,2,3,4,4,4,2,6,2.8
12751,12931,4,4,3,4,4,4,4,0,2,0.4
12752,12932,4,4,4,4,4,4,4,0,0,0
12753,12933,4,4,4,3,2,2,2,-2,2,-1.2
12754,12934,4,1,1,1,1,2,4,0,6,1.2
12755,12935,0,1,3,2,3,3,1,1,7,2.2
12756,12936,3,4,4,3,3,4,4,1,3,1.4
12757,12937,3,3,3,3,3,3,4,1,1,1
12758,12938,3,3,4,3,4,3,4,1,5,1.8
12759,12939,1,2,1,3,3,4,3,2,6,2.8
12760,12940,4,4,4,4,4,4,4,0,0,0
12761,12941,1,1,3,2,3,1,2,1,7,2.2
12762,12942,3,4,4,2,4,3,4,1,7,2.2
12763,12943,4,4,4,3,2,1,2,-2,4,-0.8
12764,12944,4,2,2,3,4,3,4,0,6,1.2
12765,12945,2,2,3,2,2,3,4,2,4,2.4
12766,12946,1,1,1,2,1,1,2,1,3,1.4
12767,12947,3,3,3,1,2,3,3,0,4,0.8
12768,12948,2,2,4,2,3,1,1,-1,7,0.6
12769,12949,3,3,3,3,2,3,3,0,2,0.4
12770,12950,3,2,3,2,2,3,3,0,4,0.8
12771,12951,1,1,1,2,1,2,2,1,3,1.4
12772,12952,3,3,3,3,4,3,3,0,2,0.4
12773,12953,4,4,3,1,3,2,2,-2,6,-0.4
12774,12954,4,3,3,3,4,3,4,0,4,0.8
12775,12955,1,2,1,1,1,1,1,0,2,0.4
12776,12956,1,1,4,1,4,1,3,2,14,4.4
12777,12957,3,3,4,3,4,4,4,1,3,1.4
12778,12958,1,2,1,1,1,1,1,0,2,0.4
12779,12959,2,2,3,3,4,3,4,2,4,2.4
12780,12960,3,2,2,2,3,4,4,1,3,1.4
12781,12961,4,4,4,4,4,4,4,0,0,0
12782,12962,3,1,4,3,4,4,4,1,7,2.2
12783,12963,1,1,1,1,1,1,1,0,0,0
12784,12964,1,2,4,4,1,1,1,0,6,1.2
12785,12965,4,4,4,4,3,4,4,0,2,0.4
12786,12966,4,2,2,1,3,2,4,0,8,1.6
12787,12967,1,1,1,1,1,1,1,0,0,0
12788,12968,4,4,4,3,4,4,4,0,2,0.4
12789,12969,2,4,2,1,3,2,2,0,8,1.6
12790,12970,4,4,4,2,2,1,1,-3,3,-1.8
12791,12971,3,3,4,3,4,3,3,0,4,0.8
12792,12972,1,1,1,1,1,1,1,0,0,0
12793,12973,1,1,2,1,2,2,1,0,4,0.8
12794,12974,4,4,4,4,4,4,1,-3,3,-1.8
12795,12975,3,4,3,2,3,3,3,0,4,0.8
12796,12976,2,3,3,3,4,4,4,2,2,2
12797,12977,2,2,2,2,2,3,2,0,2,0.4
12798,12978,4,4,4,3,4,3,4,0,4,0.8
12799,12979,2,3,4,2,3,4,4,2,6,2.8
12800,12980,3,3,2,2,1,4,2,-1,7,0.6
12801,12981,4,3,3,1,1,3,4,0,6,1.2
12802,12982,1,1,1,1,1,1,1,0,0,0
12803,12983,1,1,1,1,1,1,1,0,0,0
12804,12984,4,4,3,4,4,4,4,0,2,0.4
12805,12985,1,3,2,3,3,3,3,2,4,2.4
12806,12986,2,2,2,1,2,2,1,-1,3,-0.2
12807,12987,1,1,1,1,1,1,1,0,0,0
12808,12988,1,1,1,1,1,1,1,0,0,0
12809,12989,2,2,2,3,4,1,1,-1,5,0.2
12810,12990,1,1,1,1,2,1,1,0,2,0.4
12811,12991,2,3,3,2,2,3,2,0,4,0.8
12812,12992,3,3,3,1,3,2,2,-1,5,0.2
12813,12993,4,4,4,4,4,4,4,0,0,0
12814,12994,1,2,2,2,2,4,4,3,3,3
12815,12995,2,3,2,1,3,2,2,0,6,1.2
12816,12996,3,3,3,3,4,4,4,1,1,1
12817,12997,2,3,3,2,2,3,2,0,4,0.8
12818,12998,3,4,4,3,3,4,4,1,3,1.4
12819,12999,2,3,1,2,1,3,3,1,7,2.2
12820,13000,3,3,4,3,3,3,3,0,2,0.4
12821,13001,3,2,3,2,2,2,3,0,4,0.8
12822,13002,2,2,3,2,2,3,3,1,3,1.4
12823,13003,1,3,3,3,3,3,3,2,2,2
12824,13004,3,3,4,4,3,4,4,1,3,1.4
12825,13005,1,2,1,1,1,3,2,1,5,1.8
12826,13006,2,3,4,2,2,2,2,0,4,0.8
12827,13007,3,4,4,4,4,4,4,1,1,1
12828,13008,4,3,3,2,2,3,3,-1,3,-0.2
