,°í°´¹øÈ£,±âÈ£Ç°_ÃÑ±¸¸Å¾×1,±âÈ£Ç°_ÃÑ±¸¸Å¾×2,±âÈ£Ç°_ÃÑ±¸¸Å¾×3,±âÈ£Ç°_ÃÑ±¸¸Å¾×4,±âÈ£Ç°_ÃÑ±¸¸Å¾×5,±âÈ£Ç°_ÃÑ±¸¸Å¾×6,±âÈ£Ç°_ÃÑ±¸¸Å¾×7,±âÈ£Ç°_ÃÑ±¸¸Å¾×8,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö1,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö2,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö3,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö4,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö5,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö6,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö7,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö8
10436,10571,26056.0,50567.0,74782.0,15759.0,29399.0,68993.0,17490.0,96420.0,11.0,10.0,11.0,5.0,4.0,11.0,7.0,20.0
10437,10572,45947.0,64389.0,23367.0,64845.0,44397.0,34348.0,63318.0,8882.0,15.0,27.0,12.0,20.0,12.0,14.0,13.0,3.0
10438,10573,28951.0,88267.0,50794.0,146577.0,82255.0,34518.0,108208.0,79416.0,8.0,18.0,17.0,20.0,6.0,9.0,16.0,28.0
10439,10574,10135.0,13906.0,17603.0,8150.0,17796.0,15924.0,16884.0,21496.0,7.0,3.0,9.0,3.0,14.0,4.0,6.0,19.0
10440,10575,250914.0,501230.0,545165.0,317434.0,423122.0,334808.0,101226.0,25894.0,12.0,17.0,18.0,13.0,19.0,13.0,11.0,2.0
10441,10576,3444.0,7004.0,10338.0,44467.0,70615.0,64298.0,17434.0,30943.0,1.0,2.0,2.0,7.0,13.0,9.0,4.0,2.0
10442,10577,2221740.0,0.0,2221813.0,26428.0,2088653.0,35377.0,2482051.0,60787.0,14.0,0.0,7.0,2.0,9.0,3.0,5.0,8.0
10443,10578,45108.0,81090.0,124620.0,21585.0,94210.0,33735.0,225032.0,25440.0,6.0,9.0,13.0,2.0,10.0,4.0,14.0,4.0
10444,10579,18894.0,269976.0,70432.0,76728.0,156962.0,176034.0,10451.0,168239.0,4.0,21.0,6.0,11.0,10.0,18.0,3.0,24.0
10445,10580,225585.0,109829.0,147609.0,118969.0,242604.0,182598.0,376014.0,104196.0,7.0,6.0,12.0,10.0,10.0,21.0,12.0,16.0
10446,10581,61216.0,35487.0,25646.0,48244.0,62239.0,19602.0,29068.0,18714.0,19.0,11.0,5.0,14.0,17.0,7.0,9.0,6.0
10447,10582,44272.0,24156.0,0.0,55356.0,6068.0,36352.0,11714.0,64074.0,2.0,2.0,0.0,6.0,1.0,3.0,4.0,5.0
10448,10583,38556.0,25783.0,50085.0,22526.0,90597.0,68448.0,40127.0,0.0,3.0,3.0,4.0,2.0,12.0,5.0,4.0,0.0
10449,10584,0.0,65925.0,0.0,63410.0,87239.0,77038.0,82924.0,53292.0,0.0,2.0,0.0,13.0,9.0,12.0,11.0,9.0
10450,10585,67516.0,87291.0,49149.0,30996.0,35599.0,54734.0,71391.0,54241.0,16.0,24.0,13.0,8.0,11.0,13.0,10.0,17.0
10451,10586,69602.0,38082.0,100865.0,51173.0,64411.0,74188.0,53600.0,19268.0,13.0,24.0,25.0,17.0,12.0,37.0,38.0,7.0
10452,10587,58316.0,43118.0,102023.0,113489.0,44884.0,70109.0,56017.0,28356.0,11.0,20.0,30.0,22.0,21.0,19.0,20.0,19.0
10453,10588,41429.0,26536.0,68127.0,18535.0,8040.0,94785.0,51300.0,90904.0,3.0,2.0,5.0,1.0,2.0,9.0,7.0,9.0
10454,10589,32661.0,15338.0,52864.0,13125.0,79836.0,54797.0,81325.0,51350.0,3.0,3.0,3.0,1.0,7.0,5.0,8.0,7.0
10455,10590,73931.0,29924.0,37261.0,42844.0,111694.0,90346.0,85020.0,79765.0,8.0,4.0,5.0,8.0,20.0,13.0,19.0,12.0
10456,10591,63452.0,15194.0,21806.0,3991.0,75487.0,5147.0,13402.0,0.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0
10457,10592,64259.0,8282.0,61574.0,15500.0,16789.0,29596.0,9010.0,12807.0,4.0,2.0,11.0,7.0,3.0,5.0,2.0,3.0
10458,10593,97422.0,70046.0,85866.0,11520.0,19216.0,24663.0,4505.0,10733.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
10459,10594,86202.0,51912.0,17286.0,43544.0,54119.0,31290.0,50670.0,65892.0,9.0,17.0,5.0,11.0,12.0,6.0,14.0,18.0
10460,10595,347715.0,60197.0,21738.0,83089.0,67953.0,75965.0,116926.0,521780.0,6.0,4.0,7.0,14.0,5.0,2.0,21.0,107.0
10461,10596,0.0,8137.0,129724.0,125805.0,20975.0,5469.0,35003.0,0.0,0.0,2.0,10.0,13.0,2.0,2.0,5.0,0.0
10462,10597,19426.0,17027.0,37397.0,40688.0,17243.0,4826.0,19213.0,19392.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,2.0
10463,10598,82494.0,49724.0,17817.0,18330.0,21633.0,15666.0,33730.0,22110.0,12.0,8.0,5.0,5.0,4.0,4.0,8.0,4.0
10464,10599,0.0,29337.0,17501.0,40769.0,16172.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
10465,10600,12497.0,100103.0,88837.0,5898.0,6513.0,83299.0,96856.0,22762.0,2.0,5.0,8.0,3.0,2.0,5.0,9.0,5.0
10466,10601,244487.0,149670.0,102303.0,94636.0,52782.0,30089.0,218150.0,48343.0,17.0,11.0,7.0,18.0,8.0,6.0,13.0,28.0
10467,10602,56495.0,15554.0,32301.0,22348.0,53602.0,26594.0,37660.0,17649.0,4.0,2.0,4.0,2.0,7.0,2.0,5.0,4.0
10468,10603,24394.0,20777.0,18077.0,19208.0,178838.0,137858.0,119334.0,127016.0,7.0,5.0,3.0,7.0,21.0,18.0,11.0,18.0
10469,10604,0.0,45973.0,76602.0,17648.0,28813.0,52223.0,37605.0,63141.0,0.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0
10470,10605,102281.0,45406.0,17286.0,21018.0,0.0,31151.0,7546.0,0.0,8.0,5.0,3.0,2.0,0.0,4.0,1.0,0.0
10471,10606,0.0,0.0,5638.0,0.0,17072.0,10702.0,17850.0,2313.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0
10472,10607,2460.0,12361.0,0.0,14544.0,2427.0,10187.0,5631.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0
10473,10608,140720.0,277094.0,973534.0,808715.0,438992.0,210059.0,204920.0,78028.0,3.0,3.0,7.0,21.0,12.0,23.0,21.0,10.0
10474,10609,114520.0,30553.0,128825.0,71624.0,151229.0,41469.0,62820.0,74675.0,49.0,24.0,51.0,57.0,50.0,15.0,16.0,20.0
10475,10610,63963.0,90925.0,23782.0,30596.0,8799.0,13126.0,12659.0,24209.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
10476,10611,5658.0,48434.0,33377.0,40813.0,30665.0,4460.0,7748.0,20706.0,3.0,7.0,10.0,12.0,4.0,2.0,2.0,3.0
10477,10612,0.0,47487.0,127895.0,47224.0,153877.0,166899.0,128142.0,50566.0,0.0,2.0,4.0,2.0,5.0,7.0,3.0,7.0
10478,10614,21865.0,14123.0,46129.0,10039.0,5643.0,34562.0,56098.0,20821.0,7.0,4.0,7.0,4.0,4.0,6.0,12.0,5.0
10479,10615,57862.0,41687.0,129398.0,25807.0,63309.0,94688.0,58496.0,28092.0,7.0,15.0,15.0,7.0,13.0,17.0,12.0,6.0
10480,10616,25390.0,22755.0,35363.0,2128.0,19013.0,0.0,3153.0,0.0,5.0,4.0,4.0,1.0,3.0,0.0,2.0,0.0
10481,10617,43004.0,25031.0,27454.0,8691.0,129251.0,41607.0,23403.0,15864.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0
10482,10618,314594.0,405376.0,450217.0,354229.0,302424.0,379886.0,427714.0,295290.0,45.0,64.0,61.0,60.0,59.0,63.0,63.0,65.0
10483,10619,14288.0,49948.0,23104.0,12060.0,15908.0,34530.0,22085.0,23861.0,5.0,9.0,7.0,3.0,4.0,5.0,5.0,4.0
10484,10620,274575.0,49898.0,133262.0,135454.0,61398.0,126322.0,190805.0,70295.0,16.0,6.0,15.0,29.0,14.0,12.0,22.0,13.0
10485,10621,0.0,0.0,0.0,4434.0,124802.0,58442.0,19821.0,82623.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0,8.0
10486,10622,34737.0,16996.0,20901.0,13126.0,5057.0,0.0,8784.0,1314.0,6.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0
10487,10623,0.0,8241.0,8135.0,9223.0,0.0,3753.0,8447.0,2066.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0
10488,10624,7380.0,100433.0,110722.0,27492.0,33354.0,0.0,15204.0,27208.0,2.0,4.0,4.0,2.0,3.0,0.0,2.0,3.0
10489,10625,56228.0,77978.0,68353.0,68643.0,95269.0,48126.0,90964.0,39487.0,10.0,14.0,14.0,14.0,13.0,5.0,15.0,10.0
10490,10626,3247.0,8446.0,51813.0,45938.0,29795.0,10938.0,106924.0,23878.0,1.0,2.0,7.0,2.0,3.0,3.0,6.0,6.0
10491,10627,0.0,10198.0,42888.0,6066.0,7828.0,19077.0,49949.0,52219.0,0.0,4.0,2.0,2.0,1.0,5.0,6.0,4.0
10492,10628,0.0,0.0,0.0,18269.0,0.0,5083.0,6262.0,17351.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0
10493,10629,17782.0,62670.0,74534.0,15254.0,56384.0,47890.0,48732.0,36057.0,4.0,4.0,9.0,1.0,11.0,5.0,6.0,6.0
10494,10630,11120.0,7674.0,42741.0,20646.0,15331.0,6166.0,2725.0,24514.0,1.0,3.0,5.0,5.0,3.0,2.0,1.0,5.0
10495,10631,115293.0,280185.0,221994.0,88505.0,86239.0,74636.0,228918.0,27051.0,7.0,17.0,15.0,7.0,3.0,11.0,18.0,4.0
10496,10632,23322.0,0.0,2260.0,13303.0,41971.0,17372.0,4392.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0
10497,10633,29011.0,21188.0,63586.0,98262.0,74658.0,82871.0,80029.0,85838.0,4.0,3.0,5.0,8.0,8.0,6.0,6.0,10.0
10498,10634,23420.0,60919.0,97954.0,19759.0,9810.0,31870.0,11487.0,24374.0,2.0,3.0,5.0,5.0,1.0,2.0,2.0,4.0
10499,10635,47421.0,29058.0,74793.0,41949.0,4208.0,69723.0,8536.0,7428.0,11.0,4.0,12.0,7.0,2.0,11.0,3.0,1.0
10500,10636,15745.0,117245.0,55103.0,104717.0,73192.0,60321.0,65985.0,51060.0,7.0,14.0,10.0,11.0,16.0,9.0,9.0,9.0
10501,10637,24601.0,0.0,3604.0,7538.0,35690.0,142354.0,75920.0,12808.0,1.0,0.0,1.0,2.0,9.0,11.0,7.0,5.0
10502,10638,10628.0,8137.0,33552.0,78793.0,81918.0,28953.0,140609.0,29744.0,4.0,2.0,8.0,15.0,13.0,2.0,11.0,4.0
10503,10639,77387.0,16997.0,0.0,10376.0,0.0,32920.0,10519.0,38339.0,9.0,4.0,0.0,2.0,0.0,4.0,1.0,4.0
10504,10640,2116.0,14731.0,22392.0,29009.0,19409.0,21769.0,40612.0,16624.0,1.0,3.0,6.0,5.0,4.0,2.0,5.0,4.0
10505,10641,39538.0,4635.0,0.0,108823.0,103918.0,98730.0,0.0,35884.0,7.0,2.0,0.0,17.0,19.0,12.0,0.0,3.0
10506,10642,89106.0,78071.0,100633.0,44388.0,67762.0,91096.0,142916.0,19806.0,8.0,5.0,7.0,6.0,8.0,11.0,14.0,4.0
10507,10643,2460.0,36053.0,219182.0,130986.0,0.0,117421.0,248717.0,0.0,1.0,2.0,2.0,3.0,0.0,5.0,5.0,0.0
10508,10644,0.0,0.0,11253.0,0.0,0.0,0.0,0.0,1735.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10509,10645,27751.0,116070.0,29455.0,142675.0,25102.0,37413.0,43044.0,167922.0,2.0,11.0,5.0,18.0,3.0,6.0,6.0,26.0
10510,10646,64879.0,45195.0,70289.0,28920.0,48749.0,49478.0,51523.0,54033.0,24.0,29.0,29.0,21.0,21.0,18.0,23.0,33.0
10511,10647,24660.0,21323.0,16834.0,11352.0,21461.0,33993.0,18020.0,22954.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0
10512,10648,111528.0,96875.0,145706.0,82520.0,173278.0,95118.0,139485.0,68240.0,23.0,32.0,33.0,35.0,48.0,20.0,28.0,22.0
10513,10649,4674.0,0.0,9490.0,9667.0,10508.0,9329.0,4167.0,1570.0,2.0,0.0,4.0,1.0,2.0,2.0,5.0,2.0
10514,10650,9527.0,21466.0,17602.0,14243.0,6008.0,30840.0,13594.0,27934.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,7.0
10515,10651,20862.0,21942.0,30166.0,26719.0,18355.0,5898.0,0.0,18178.0,3.0,3.0,4.0,6.0,4.0,1.0,0.0,2.0
10516,10652,96338.0,111929.0,81711.0,101303.0,99649.0,89745.0,109175.0,66569.0,8.0,10.0,11.0,8.0,11.0,8.0,9.0,8.0
10517,10653,17221.0,22662.0,8745.0,26180.0,39897.0,37104.0,68026.0,42533.0,1.0,2.0,1.0,8.0,12.0,9.0,15.0,19.0
10518,10654,20114.0,82407.0,8768.0,6802.0,1052.0,8717.0,96664.0,28209.0,2.0,7.0,5.0,4.0,1.0,6.0,15.0,6.0
10519,10655,49173.0,42728.0,90238.0,68356.0,57830.0,10713.0,108073.0,16673.0,4.0,3.0,5.0,4.0,3.0,1.0,5.0,2.0
10520,10656,85118.0,73821.0,80266.0,66145.0,37348.0,113219.0,37153.0,9733.0,12.0,23.0,24.0,25.0,11.0,17.0,7.0,6.0
10521,10657,78252.0,94666.0,115760.0,127102.0,29905.0,29232.0,39891.0,63471.0,5.0,5.0,6.0,12.0,6.0,1.0,4.0,7.0
10522,10658,37197.0,118616.0,33860.0,6917.0,0.0,8965.0,4494.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0
10523,10659,16777.0,57674.0,62051.0,23387.0,47402.0,28908.0,45636.0,16360.0,5.0,16.0,14.0,10.0,14.0,9.0,14.0,6.0
10524,10660,25487.0,0.0,4372.0,23670.0,13602.0,3903.0,0.0,16524.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0
10525,10661,19671.0,1535.0,34685.0,73917.0,11297.0,6595.0,54025.0,41395.0,1.0,1.0,3.0,8.0,3.0,2.0,2.0,4.0
10526,10662,39855.0,21663.0,6191.0,46408.0,71928.0,35827.0,41031.0,37345.0,4.0,5.0,1.0,7.0,11.0,8.0,9.0,13.0
10527,10663,2047.0,10528.0,2147.0,29692.0,8597.0,0.0,1689.0,1801.0,1.0,3.0,1.0,4.0,3.0,0.0,1.0,1.0
10528,10664,196815.0,307899.0,307955.0,246497.0,363305.0,266539.0,301047.0,158459.0,39.0,44.0,41.0,46.0,64.0,55.0,58.0,28.0
10529,10665,5894.0,52813.0,12395.0,0.0,12096.0,25714.0,2241.0,0.0,1.0,13.0,3.0,0.0,4.0,2.0,1.0,0.0
10530,10666,148623.0,104625.0,131374.0,0.0,47979.0,51515.0,36817.0,34190.0,6.0,11.0,11.0,0.0,6.0,6.0,4.0,4.0
10531,10667,109713.0,132469.0,113569.0,58834.0,78523.0,102116.0,106960.0,84676.0,27.0,17.0,12.0,8.0,11.0,11.0,12.0,9.0
10532,10668,0.0,0.0,0.0,9418.0,2549.0,3507.0,20047.0,3304.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0
10533,10669,57449.0,11836.0,8248.0,29204.0,60054.0,38658.0,54059.0,13798.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0
10534,10670,12202.0,16327.0,0.0,12460.0,0.0,18766.0,2421.0,8468.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,3.0
10535,10671,64988.0,55109.0,68930.0,28991.0,43286.0,34583.0,60682.0,34132.0,6.0,6.0,7.0,3.0,4.0,4.0,9.0,9.0
10536,10672,61681.0,109483.0,94310.0,75855.0,86726.0,111169.0,135179.0,126367.0,59.0,97.0,55.0,77.0,80.0,79.0,104.0,73.0
10537,10673,3247.0,18542.0,99839.0,4878.0,110650.0,149011.0,68216.0,53084.0,1.0,2.0,11.0,1.0,12.0,23.0,10.0,11.0
10538,10674,6141.0,70674.0,52423.0,17143.0,22716.0,21682.0,54791.0,12344.0,1.0,9.0,8.0,4.0,3.0,5.0,6.0,2.0
10539,10675,3493.0,10641.0,80341.0,40972.0,118410.0,29907.0,39418.0,35157.0,1.0,2.0,7.0,2.0,13.0,2.0,1.0,5.0
10540,10676,5856.0,4635.0,7796.0,0.0,0.0,3206.0,0.0,3305.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10541,10677,9979.0,11732.0,43350.0,14029.0,31079.0,27915.0,20474.0,5537.0,4.0,6.0,12.0,6.0,8.0,9.0,6.0,3.0
10542,10678,52824.0,20148.0,37849.0,0.0,40112.0,61423.0,14674.0,4817.0,4.0,2.0,1.0,0.0,7.0,6.0,4.0,2.0
10543,10679,97933.0,143336.0,171811.0,179595.0,63574.0,161730.0,171287.0,145368.0,9.0,9.0,10.0,13.0,9.0,16.0,15.0,12.0
10544,10680,244936.0,279864.0,274890.0,242909.0,114397.0,100112.0,100551.0,130382.0,73.0,75.0,71.0,80.0,36.0,30.0,26.0,48.0
10545,10681,22240.0,0.0,13660.0,88055.0,39180.0,0.0,1464.0,43691.0,1.0,0.0,2.0,7.0,2.0,0.0,1.0,5.0
10546,10682,108965.0,105790.0,75448.0,49006.0,141469.0,29222.0,25621.0,145765.0,4.0,5.0,5.0,7.0,6.0,4.0,4.0,11.0
10547,10683,14672.0,89690.0,47317.0,54718.0,69976.0,51215.0,50063.0,60812.0,5.0,8.0,4.0,8.0,9.0,14.0,10.0,12.0
10548,10684,8758.0,5367.0,11976.0,0.0,4592.0,1330.0,1464.0,6031.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0
10549,10685,144881.0,90945.0,129315.0,110428.0,203313.0,140142.0,160047.0,95505.0,26.0,14.0,17.0,20.0,24.0,21.0,20.0,13.0
10550,10686,53335.0,62372.0,94566.0,58089.0,53398.0,78279.0,63632.0,48170.0,10.0,11.0,24.0,18.0,16.0,23.0,24.0,12.0
10551,10687,6987.0,11845.0,3389.0,2217.0,2528.0,2681.0,30295.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0
10552,10688,19247.0,19252.0,37781.0,6244.0,4217.0,52329.0,12264.0,41855.0,4.0,4.0,5.0,3.0,2.0,7.0,4.0,9.0
10553,10689,0.0,0.0,21353.0,25435.0,0.0,0.0,12389.0,13137.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,3.0
10554,10690,27650.0,8343.0,0.0,60873.0,12237.0,28428.0,17908.0,11279.0,6.0,3.0,0.0,6.0,4.0,6.0,3.0,3.0
10555,10691,27632.0,49507.0,38944.0,42906.0,37078.0,119734.0,89885.0,54333.0,5.0,7.0,5.0,7.0,10.0,19.0,12.0,13.0
10556,10692,37197.0,22333.0,46153.0,4665.0,27114.0,42110.0,120225.0,7139.0,2.0,2.0,2.0,1.0,5.0,4.0,9.0,3.0
10557,10693,183491.0,362363.0,340806.0,239974.0,68440.0,224427.0,250169.0,292548.0,27.0,34.0,30.0,38.0,14.0,26.0,27.0,28.0
10558,10694,37183.0,35116.0,51848.0,17237.0,18972.0,46357.0,49779.0,20325.0,18.0,8.0,13.0,10.0,13.0,19.0,16.0,13.0
10559,10696,8857.0,12906.0,22755.0,1596.0,0.0,18487.0,16656.0,24720.0,3.0,6.0,5.0,1.0,0.0,6.0,3.0,4.0
10560,10697,18382.0,33590.0,34629.0,8061.0,0.0,0.0,0.0,1322.0,4.0,7.0,3.0,3.0,0.0,0.0,0.0,1.0
10561,10698,21679.0,5068.0,18077.0,0.0,10720.0,12621.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
10562,10699,9841.0,124640.0,0.0,71656.0,0.0,65734.0,35589.0,41229.0,1.0,3.0,0.0,5.0,0.0,6.0,5.0,5.0
10563,10700,0.0,0.0,0.0,10083.0,7079.0,2252.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
10564,10701,3385.0,8961.0,10337.0,16405.0,3328.0,0.0,2343.0,4429.0,2.0,4.0,2.0,6.0,2.0,0.0,1.0,2.0
10565,10702,49692.0,30901.0,53098.0,51085.0,3034.0,20642.0,46233.0,32705.0,13.0,8.0,12.0,16.0,1.0,4.0,7.0,13.0
10566,10703,6199.0,21837.0,14123.0,4878.0,7079.0,122676.0,0.0,3305.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0
10567,10704,16532.0,9168.0,48378.0,29469.0,54036.0,14252.0,74601.0,21011.0,2.0,1.0,4.0,2.0,7.0,3.0,5.0,3.0
10568,10705,122600.0,133615.0,111328.0,67597.0,26344.0,20279.0,24776.0,16565.0,22.0,22.0,22.0,20.0,13.0,9.0,9.0,10.0
10569,10706,7931.0,20396.0,11637.0,61911.0,58527.0,41361.0,30712.0,47872.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0
10570,10707,115211.0,43727.0,233249.0,113294.0,111451.0,72834.0,47786.0,92199.0,11.0,4.0,11.0,11.0,11.0,8.0,4.0,10.0
10571,10708,5924.0,15822.0,10869.0,5330.0,0.0,2466.0,23435.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,5.0,0.0
10572,10709,21927.0,37063.0,0.0,11440.0,1315.0,58239.0,30701.0,16674.0,7.0,5.0,0.0,1.0,1.0,6.0,3.0,5.0
10573,10710,62476.0,47549.0,46537.0,44412.0,43568.0,22122.0,40904.0,26184.0,11.0,8.0,5.0,9.0,5.0,5.0,11.0,6.0
10574,10711,0.0,30696.0,37148.0,29399.0,20126.0,24867.0,44091.0,67305.0,0.0,5.0,5.0,5.0,1.0,7.0,7.0,13.0
10575,10712,57537.0,92749.0,66648.0,45359.0,42023.0,27625.0,70762.0,32742.0,8.0,9.0,9.0,9.0,8.0,7.0,12.0,13.0
10576,10713,54325.0,115855.0,59972.0,104301.0,42870.0,55781.0,50489.0,43667.0,33.0,49.0,30.0,39.0,30.0,32.0,27.0,21.0
10577,10714,65243.0,92255.0,69597.0,72588.0,98121.0,120317.0,78667.0,62522.0,3.0,7.0,4.0,5.0,9.0,8.0,9.0,8.0
10578,10715,91753.0,42810.0,101514.0,20895.0,17618.0,33394.0,105280.0,28604.0,8.0,7.0,11.0,5.0,5.0,8.0,11.0,8.0
10579,10716,8592.0,14216.0,53981.0,15769.0,13330.0,33093.0,72483.0,42262.0,3.0,4.0,8.0,6.0,4.0,5.0,9.0,8.0
10580,10717,19997.0,18027.0,9084.0,7627.0,1659.0,36545.0,3694.0,2230.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0
10581,10719,67112.0,52647.0,123273.0,207587.0,192297.0,116723.0,163291.0,100347.0,7.0,8.0,17.0,44.0,38.0,35.0,35.0,26.0
10582,10720,59526.0,64918.0,111737.0,81218.0,109471.0,89818.0,85199.0,87773.0,16.0,10.0,22.0,16.0,15.0,13.0,17.0,20.0
10583,10721,40533.0,30685.0,47949.0,47889.0,156892.0,34046.0,70951.0,118812.0,6.0,8.0,7.0,8.0,18.0,6.0,12.0,17.0
10584,10722,26688.0,38114.0,40786.0,48314.0,112776.0,125903.0,10418.0,38916.0,2.0,3.0,4.0,4.0,11.0,8.0,2.0,5.0
10585,10723,112026.0,200403.0,196574.0,102128.0,113577.0,139566.0,88174.0,130729.0,10.0,21.0,18.0,16.0,17.0,11.0,16.0,28.0
10586,10724,34423.0,196127.0,114856.0,132077.0,160968.0,202640.0,12434.0,22308.0,3.0,10.0,7.0,9.0,4.0,10.0,2.0,2.0
10587,10725,14761.0,16172.0,0.0,10101.0,18811.0,35763.0,10958.0,851.0,1.0,2.0,0.0,3.0,2.0,4.0,4.0,1.0
10588,10726,179725.0,272032.0,259685.0,127366.0,181121.0,192277.0,209422.0,181138.0,104.0,116.0,110.0,72.0,83.0,82.0,86.0,74.0
10589,10727,1062.0,3584.0,6643.0,0.0,15939.0,2466.0,23414.0,11195.0,2.0,3.0,4.0,0.0,3.0,1.0,3.0,5.0
10590,10728,416157.0,643021.0,269437.0,322503.0,973702.0,597800.0,1594221.0,126753.0,11.0,21.0,9.0,23.0,15.0,29.0,21.0,8.0
10591,10729,11809.0,4738.0,11501.0,4426.0,0.0,11946.0,10812.0,7064.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,6.0
10592,10730,17713.0,4635.0,42933.0,6208.0,7889.0,6434.0,3379.0,14773.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
10593,10731,57320.0,29729.0,61540.0,15393.0,24950.0,4343.0,11297.0,0.0,6.0,5.0,8.0,7.0,5.0,1.0,2.0,0.0
10594,10732,174776.0,66843.0,90317.0,1508.0,62249.0,58850.0,130260.0,54944.0,14.0,4.0,5.0,1.0,6.0,2.0,8.0,7.0
10595,10733,35820.0,0.0,0.0,54275.0,33375.0,0.0,0.0,4115.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
10596,10734,46206.0,104364.0,105708.0,84492.0,90423.0,49779.0,72676.0,51602.0,25.0,49.0,39.0,52.0,55.0,15.0,32.0,35.0
10597,10735,84869.0,165621.0,230409.0,116306.0,104162.0,98098.0,92449.0,135088.0,33.0,33.0,45.0,34.0,31.0,17.0,21.0,52.0
10598,10736,0.0,20087.0,2655.0,83203.0,41971.0,34787.0,47167.0,8750.0,0.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0
10599,10737,19190.0,63772.0,94780.0,14411.0,33456.0,106162.0,0.0,45401.0,3.0,5.0,4.0,2.0,2.0,5.0,0.0,4.0
10600,10738,75664.0,48291.0,79381.0,99690.0,29876.0,31216.0,46242.0,16912.0,17.0,7.0,10.0,17.0,8.0,10.0,10.0,6.0
10601,10739,12979.0,15657.0,19298.0,13788.0,20306.0,46327.0,73143.0,19820.0,5.0,10.0,11.0,10.0,16.0,14.0,34.0,10.0
10602,10740,183724.0,92707.0,172183.0,319261.0,472304.0,703026.0,105111.0,25613.0,6.0,8.0,9.0,12.0,6.0,6.0,7.0,5.0
10603,10741,15883.0,91009.0,67610.0,75061.0,34690.0,113582.0,31028.0,55192.0,2.0,4.0,8.0,10.0,4.0,8.0,5.0,5.0
10604,10742,0.0,6901.0,4485.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
10605,10743,0.0,23486.0,3841.0,38311.0,83944.0,2681.0,16939.0,59515.0,0.0,1.0,1.0,5.0,15.0,1.0,3.0,12.0
10606,10744,104930.0,224990.0,406651.0,268479.0,365840.0,658648.0,554908.0,284164.0,18.0,33.0,59.0,47.0,56.0,79.0,73.0,58.0
10607,10745,24857.0,19417.0,30290.0,0.0,12520.0,54764.0,12963.0,4544.0,3.0,3.0,4.0,0.0,2.0,4.0,2.0,1.0
10608,10746,68077.0,86578.0,112751.0,44198.0,42993.0,33832.0,198384.0,68481.0,24.0,39.0,35.0,16.0,23.0,20.0,38.0,35.0
10609,10747,14023.0,15986.0,10620.0,14305.0,14260.0,6198.0,14641.0,27101.0,4.0,5.0,1.0,3.0,2.0,3.0,1.0,3.0
