,°í°´¹øÈ£,°¡±¸·ù_ÃÑ±¸¸Å¾×1,°¡±¸·ù_ÃÑ±¸¸Å¾×2,°¡±¸·ù_ÃÑ±¸¸Å¾×3,°¡±¸·ù_ÃÑ±¸¸Å¾×4,°¡±¸·ù_ÃÑ±¸¸Å¾×5,°¡±¸·ù_ÃÑ±¸¸Å¾×6,°¡±¸·ù_ÃÑ±¸¸Å¾×7,°¡±¸·ù_ÃÑ±¸¸Å¾×8,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
16961,17298,0.0,0.0,0.0,0.0,0.0,0.0,11150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16962,17299,19681.0,0.0,0.0,26428.0,20126.0,0.0,103613.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
16963,17300,6987.0,5253.0,20336.0,61901.0,5967.0,0.0,11262.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
16964,17301,0.0,0.0,0.0,12238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16965,17302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16966,17303,251919.0,10095.0,31747.0,9578.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
16967,17304,2892434.0,161466.0,0.0,28893.0,0.0,602066.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
16968,17305,0.0,32963.0,0.0,0.0,6776.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16969,17306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16970,17307,0.0,0.0,0.0,4345.0,0.0,21018.0,0.0,10658.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
16971,17308,0.0,42028.0,162692.0,197764.0,186090.0,0.0,55185.0,115261.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,3.0
16972,17309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16973,17310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16974,17311,0.0,0.0,0.0,0.0,0.0,0.0,58339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16975,17312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16976,17313,4812.0,81377.0,0.0,35385.0,0.0,76780.0,101473.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0
16977,17314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16978,17315,0.0,0.0,14010.0,0.0,19216.0,0.0,21286.0,43791.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
16979,17316,0.0,29976.0,45079.0,21160.0,8698.0,11796.0,9573.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0
16980,17317,13678.0,0.0,0.0,0.0,29430.0,14906.0,21173.0,826.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
16981,17318,6495.0,40030.0,44063.0,76091.0,0.0,0.0,60479.0,9089.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0
16982,17319,777.0,0.0,0.0,0.0,31251.0,32492.0,4280.0,11980.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
16983,17320,15745.0,6902.0,0.0,21284.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16984,17321,1011461.0,80347.0,2887102.0,354602.0,651517.0,909710.0,0.0,37362.0,3.0,1.0,6.0,5.0,6.0,8.0,0.0,1.0
16985,17322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16986,17323,0.0,0.0,0.0,604822.0,15979.0,0.0,49892.0,197471.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,1.0
16987,17324,0.0,0.0,0.0,0.0,0.0,0.0,65321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16988,17325,58256.0,0.0,125974.0,18180.0,30037.0,775303.0,66335.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0
16989,17326,0.0,0.0,238322.0,6119.0,0.0,0.0,13402.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0
16990,17327,0.0,0.0,0.0,195706.0,138353.0,0.0,1432507.0,38461.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,1.0
16991,17328,0.0,0.0,0.0,11529.0,0.0,0.0,13515.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16992,17329,9742.0,0.0,14123.0,0.0,0.0,11688.0,46964.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
16993,17330,0.0,0.0,0.0,0.0,120351.0,0.0,17367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
16994,17331,0.0,0.0,5649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16995,17332,0.0,0.0,0.0,0.0,0.0,0.0,14528.0,123357.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
16996,17333,0.0,0.0,0.0,83984.0,8900.0,5469.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
16997,17334,13678.0,12361.0,0.0,8780.0,15777.0,7399.0,17795.0,673054.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,6.0
16998,17335,160450.0,0.0,252230.0,116264.0,51630.0,171146.0,0.0,71428.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
16999,17336,0.0,0.0,1124160.0,900361.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
17000,17337,9644.0,0.0,11298.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17001,17338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17002,17339,67407.0,0.0,95808.0,17648.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
17003,17340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17004,17341,0.0,7829.0,0.0,42480.0,0.0,0.0,0.0,16442.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
17005,17342,350914.0,184385.0,1211718.0,359702.0,1182782.0,717823.0,0.0,0.0,2.0,1.0,8.0,4.0,3.0,5.0,0.0,0.0
17006,17343,0.0,0.0,88125.0,13303.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17007,17344,0.0,0.0,0.0,582120.0,0.0,129003.0,0.0,8262.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,1.0
17008,17345,21649.0,0.0,0.0,16495.0,0.0,0.0,99108.0,65604.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
17009,17346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17010,17347,534932.0,462427.0,1000558.0,112628.0,53703.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0
17011,17348,0.0,0.0,0.0,0.0,1243131.0,0.0,33786.0,319093.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0
17012,17349,11651.0,5665.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17013,17350,0.0,42440.0,31521.0,26073.0,20126.0,47826.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0
17014,17351,0.0,0.0,11185.0,0.0,15292.0,0.0,20272.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
17015,17352,151938.0,133911.0,188225.0,0.0,20126.0,4182.0,0.0,24622.0,3.0,2.0,6.0,0.0,1.0,1.0,0.0,2.0
17016,17353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17017,17354,0.0,0.0,158851.0,607527.0,0.0,0.0,133526.0,32223.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
17018,17355,0.0,28842.0,7796.0,0.0,122576.0,0.0,0.0,30488.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0
17019,17356,0.0,0.0,9603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17020,17358,0.0,25443.0,50615.0,0.0,15170.0,126536.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
17021,17359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17022,17360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17023,17361,598108.0,356409.0,195795.0,200017.0,485258.0,125464.0,62461.0,0.0,9.0,4.0,3.0,1.0,3.0,2.0,1.0,0.0
17024,17362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17025,17363,0.0,0.0,0.0,0.0,0.0,0.0,6645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17026,17364,0.0,0.0,0.0,0.0,0.0,0.0,100347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17027,17365,0.0,74166.0,117500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
17028,17366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17029,17367,0.0,0.0,75233.0,0.0,89910.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
17030,17368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031,17369,19484.0,6078.0,0.0,0.0,0.0,16085.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17032,17370,0.0,0.0,5084.0,0.0,0.0,111845.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17033,17371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17034,17372,0.0,15039.0,0.0,0.0,14159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17035,17373,0.0,235272.0,28019.0,17559.0,38229.0,10723.0,7546.0,23630.0,0.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0
17036,17374,0.0,0.0,0.0,87557.0,99851.0,0.0,10102.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
17037,17375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17038,17376,0.0,30800.0,0.0,0.0,0.0,0.0,22468.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17039,17377,0.0,0.0,129476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17040,17378,0.0,0.0,0.0,0.0,39443.0,0.0,0.0,230520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
17041,17379,0.0,0.0,0.0,158921.0,59468.0,10723.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
17042,17380,0.0,0.0,0.0,166725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17043,17381,0.0,86486.0,0.0,0.0,0.0,0.0,7546.0,32223.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
17044,17383,0.0,0.0,0.0,38755.0,0.0,21232.0,15542.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
17045,17384,77740.0,17161.0,20110.0,0.0,42477.0,5254.0,0.0,32719.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
17046,17385,0.0,8138.0,14462.0,0.0,30239.0,13726.0,29056.0,13055.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0
17047,17386,0.0,0.0,0.0,79815.0,0.0,0.0,2381524.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17048,17387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,17388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17050,17389,0.0,7108.0,0.0,54984.0,0.0,10509.0,25115.0,28505.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
17051,17390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17052,17391,0.0,20705.0,0.0,0.0,0.0,0.0,12389.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
17053,17392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17054,17393,0.0,0.0,26325.0,0.0,0.0,42680.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
17055,17394,0.0,74321.0,0.0,123164.0,0.0,3745096.0,173101.0,398676.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0
17056,17395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17057,17396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17058,17397,0.0,0.0,0.0,0.0,199237.0,0.0,0.0,89234.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
17059,17398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17060,17399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17061,17401,166305.0,0.0,11072.0,0.0,0.0,0.0,44824.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17062,17402,38378.0,0.0,24743.0,0.0,0.0,57584.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
17063,17403,0.0,0.0,32764.0,0.0,66648.0,21232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17064,17404,0.0,0.0,0.0,0.0,0.0,0.0,48371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17065,17405,0.0,0.0,0.0,0.0,0.0,20589.0,0.0,12807.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17066,17406,0.0,26679.0,0.0,118658.0,0.0,0.0,0.0,12311.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
17067,17407,0.0,101979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17068,17408,0.0,1451495.0,122020.0,17737.0,0.0,587642.0,168934.0,97496.0,0.0,8.0,2.0,1.0,0.0,5.0,1.0,1.0
17069,17409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17070,17410,137768.0,56758.0,96599.0,16495.0,0.0,131897.0,0.0,97496.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
17071,17411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17072,17412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17073,17413,117496.0,0.0,387073.0,105445.0,0.0,107556.0,0.0,5825.0,3.0,0.0,7.0,2.0,0.0,4.0,0.0,2.0
17074,17414,0.0,0.0,9490.0,0.0,0.0,0.0,0.0,8180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17075,17415,0.0,0.0,0.0,111209.0,911000.0,260793.0,59803.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0
17076,17416,0.0,0.0,56377.0,175594.0,40353.0,0.0,9348.0,28753.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0
17077,17417,9447.0,121550.0,27115.0,86910.0,0.0,0.0,85143.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
17078,17418,19583.0,0.0,50164.0,113781.0,183460.0,68523.0,61830.0,130050.0,1.0,0.0,3.0,4.0,8.0,1.0,2.0,5.0
17079,17419,0.0,8035.0,17964.0,0.0,0.0,0.0,21398.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
17080,17420,0.0,0.0,45079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17081,17421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17082,17422,0.0,0.0,140322.0,0.0,0.0,0.0,207789.0,166569.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
17083,17423,206603.0,357574.0,589681.0,6119417.0,3415270.0,1189194.0,2243584.0,1312561.0,4.0,3.0,12.0,7.0,6.0,8.0,6.0,10.0
17084,17424,186971.0,0.0,0.0,12416.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17085,17425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17086,17426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17087,17427,19681.0,15451.0,62026.0,0.0,0.0,67450.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
17088,17428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17089,17429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17090,17430,0.0,0.0,0.0,40972.0,30240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
17091,17431,0.0,0.0,0.0,0.0,14159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17092,17432,0.0,600540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17093,17433,0.0,0.0,0.0,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17094,17434,0.0,0.0,0.0,0.0,0.0,0.0,16781.0,123109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17095,17435,133310.0,144212.0,0.0,495236.0,510371.0,187445.0,111271.0,247541.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
17096,17436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17097,17437,0.0,0.0,0.0,0.0,0.0,0.0,84467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17098,17438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17099,17439,82661.0,90648.0,99649.0,195813.0,0.0,99728.0,145960.0,35528.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0
17100,17440,309417.0,454834.0,72308.0,934628.0,0.0,238168.0,192134.0,177310.0,2.0,3.0,1.0,7.0,0.0,3.0,2.0,4.0
17101,17441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17102,17442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17103,17443,80692.0,41719.0,267200.0,87797.0,0.0,62196.0,122422.0,462776.0,4.0,4.0,9.0,1.0,0.0,1.0,3.0,8.0
17104,17444,48219.0,52637.0,0.0,17737.0,10720.0,305831.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0
17105,17445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17106,17446,0.0,101979.0,0.0,0.0,0.0,33141973.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
17107,17447,93092.0,38711.0,28132.0,168943.0,148467.0,13619.0,11037.0,542508.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0
17108,17448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17109,17449,0.0,0.0,0.0,91876.0,0.0,52545.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17110,17450,0.0,0.0,0.0,0.0,413139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17111,17451,0.0,0.0,0.0,0.0,0.0,1104511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17112,17452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17113,17453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17114,17455,0.0,204884.0,0.0,35385.0,40252.0,0.0,49442.0,4131.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0
17115,17456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17116,17458,0.0,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17117,17459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17118,17460,0.0,0.0,130831.0,35385.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
17119,17461,161877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17120,17462,452666.0,131130.0,28245.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17121,17463,0.0,0.0,1672230.0,1148373.0,0.0,106162.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
17122,17464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17123,17465,0.0,0.0,0.0,0.0,72009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17124,17466,0.0,0.0,11524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17125,17467,50383.0,0.0,22483.0,63675.0,0.0,13833.0,35476.0,12146.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
17126,17468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17127,17469,38969.0,24722.0,123601.0,21195.0,21238.0,152487.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0
17128,17470,29423.0,0.0,0.0,0.0,0.0,32063.0,202383.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
17129,17471,10155.0,0.0,0.0,39908.0,0.0,0.0,28043.0,19747.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
17130,17472,0.0,0.0,0.0,0.0,150692.0,18873.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17131,17473,0.0,0.0,0.0,11706.0,15666.0,0.0,0.0,4586.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
17132,17474,0.0,0.0,0.0,4345.0,62704.0,0.0,0.0,19003.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
17133,17475,0.0,389373.0,50615.0,0.0,73728.0,0.0,22412.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0
17134,17476,29423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17135,17477,0.0,0.0,0.0,0.0,12642.0,79782.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
17136,17478,203110.0,297665.0,28245.0,0.0,0.0,42786.0,0.0,100305.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
17137,17479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17138,17480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17139,17481,497932.0,0.0,0.0,104646.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17140,17482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17141,17483,0.0,0.0,21466.0,37247.0,24070.0,0.0,89873.0,48129.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0
17142,17484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17143,17485,0.0,0.0,363120.0,0.0,0.0,7506.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
17144,17486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17145,17487,0.0,39143.0,0.0,0.0,0.0,1081992.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
