고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감
11794,4,-1,1,0,1
11795,1,0,1,-1,-1
11796,1,0,0,-1,1
11797,1,1,-1,1,0
11798,0,0,-2,-1,0
11799,1,0,-1,-1,3
11800,2,-2,1,-1,0
11801,-1,0,1,0,1
11802,-1,4,-1,1,0
11803,-2,1,0,0,1
11804,0,0,0,-1,2
11805,0,1,-2,0,-1
11806,-1,-1,2,-2,-1
11807,-2,0,0,-1,-2
11808,0,3,-2,1,0
11809,-1,1,-1,-1,2
11810,-2,2,0,0,0
11811,-1,1,0,-6,5
11812,0,0,-5,1,0
11813,2,1,-1,2,1
11814,2,-1,1,-2,0
11815,0,1,-1,0,0
11816,-2,2,0,0,0
11817,-2,0,2,0,1
11818,2,-1,1,-1,-1
11819,-2,0,1,-2,1
11820,0,-1,1,-1,0
11821,-1,1,-1,1,0
11822,-2,0,0,1,0
11823,0,1,-2,2,0
11824,0,0,0,0,-2
11825,1,1,-1,0,0
11826,0,2,0,-2,-1
11827,-1,1,1,-1,-1
11828,2,-2,0,0,0
11829,-2,0,1,0,0
11830,0,0,2,-1,0
11831,2,-2,2,0,-2
11832,0,3,-7,1,6
11833,1,-4,2,-1,1
11834,0,-1,1,-1,0
11835,0,-1,0,0,1
11836,-1,3,-2,4,-2
11837,1,0,-2,1,1
11838,-1,-1,1,1,-3
11839,0,0,-1,-1,2
11840,0,0,0,1,-1
11841,0,0,-1,0,1
11842,0,-1,2,0,-1
11843,0,-1,-2,2,1
11844,1,0,-2,1,0
11845,0,0,0,1,0
11846,2,-1,1,-1,1
11847,1,-1,0,-1,2
11848,0,1,-1,1,-1
11849,-1,1,2,-2,2
11850,0,-1,1,0,0
11851,0,-1,1,-2,-2
11852,-1,1,0,1,0
11853,0,-2,2,-2,2
11854,1,0,0,-1,1
11855,-1,-1,1,-1,1
11856,0,1,-2,3,-3
11857,0,0,0,0,0
11859,-1,0,1,1,0
11860,0,0,0,-1,0
11861,-1,2,-1,0,0
11862,0,0,0,0,1
11863,1,0,0,0,0
11864,0,0,1,-1,0
11865,1,0,1,-1,0
11866,1,-1,0,0,0
11867,0,0,-1,1,0
11869,0,0,1,0,0
11870,-1,1,0,-1,0
11871,0,0,0,0,-1
11872,0,0,-1,0,1
11873,0,-2,1,1,-3
11874,0,-1,1,-1,1
11875,0,0,2,-1,0
11876,0,1,0,1,0
11877,1,0,0,-1,1
11878,1,-2,1,-1,0
11879,-1,1,-1,0,0
11880,0,0,-2,2,0
11881,0,-2,0,1,0
11882,0,1,-1,3,-3
11883,1,-1,0,1,1
11884,1,-1,1,0,0
11885,0,0,0,0,2
11886,0,0,1,-1,1
11887,0,-1,1,0,-3
11888,1,-1,0,0,1
11889,1,0,0,0,-1
11890,-1,0,0,0,-1
11891,0,1,-1,1,0
11892,0,0,0,-1,1
11893,2,1,0,-1,3
11895,0,0,0,0,0
11896,-2,1,2,0,1
11897,0,1,-2,0,1
11898,0,0,0,0,0
11899,0,0,0,0,0
11900,0,0,0,0,0
11901,0,0,-1,0,-1
11902,0,-1,-1,0,1
11903,0,0,0,0,0
11904,-1,2,-1,0,0
11905,0,0,0,0,0
11906,-1,0,0,0,0
11907,1,0,0,0,-1
11908,0,0,-3,3,0
11909,1,-1,-1,2,-1
11910,-1,2,0,1,-1
11911,1,0,-1,0,-1
11912,2,1,-2,1,-1
11913,-1,0,1,1,-1
11914,0,1,0,0,0
11915,-1,0,1,0,-1
11916,0,0,0,0,0
11917,-2,-3,0,0,1
11918,0,0,-1,0,0
11919,3,-8,8,0,0
11920,0,-1,1,0,0
11921,0,0,-1,1,0
11922,-2,0,2,-2,1
11923,0,0,0,-1,1
11924,0,0,0,0,0
11925,-1,1,-3,3,0
11926,0,-2,2,1,-2
11927,1,0,0,1,0
11928,0,1,-2,2,-1
11929,0,0,-2,1,-1
11930,1,2,-3,3,0
11931,-2,0,0,0,-1
11932,0,0,0,1,-2
11933,-1,1,0,0,1
11934,-1,1,-2,1,2
11935,-1,2,0,0,1
11936,-2,1,-1,2,-1
11937,1,-5,2,2,-4
11938,2,-1,1,-3,2
11939,1,-1,1,-1,0
11940,-1,-1,2,-1,-1
11941,0,-1,0,0,1
11942,0,0,0,0,0
11943,0,1,-1,1,0
11944,2,-1,1,-2,2
11945,0,-1,2,0,-1
11946,0,0,0,0,0
11947,1,0,0,1,-1
11948,0,1,-1,3,-3
11949,0,0,-1,-1,0
11950,0,0,1,-1,0
11952,-1,0,1,0,-1
11953,1,-2,-1,2,1
11954,-2,1,0,-1,1
11955,-2,2,-1,1,-4
11956,0,-1,1,-1,1
11957,-1,0,-2,0,1
11958,0,-1,0,0,0
11959,-1,0,0,-1,-1
11960,0,-2,2,0,0
11961,-1,0,0,0,0
11962,-3,1,1,-1,0
11963,1,0,-2,1,0
11964,0,-3,1,1,0
11965,1,0,-1,1,0
11966,0,0,-1,0,1
11967,1,0,1,-1,1
11968,0,0,0,0,0
11969,0,0,-1,1,-2
11970,-2,1,0,0,0
11971,1,0,-1,0,1
11972,0,1,-1,1,-1
11973,1,-1,0,1,0
11974,0,0,0,0,0
11975,-1,0,1,0,0
11976,-1,1,0,0,0
11977,1,-1,1,-4,-1
11978,1,0,0,0,0
11979,0,0,-1,-1,1
11980,0,2,0,-3,1
11981,0,0,1,-1,0
11982,3,-3,1,0,1
11983,0,0,0,0,0
11984,0,0,0,0,0
11985,-1,3,-1,2,-1
11986,1,-1,1,0,-2
11987,0,-1,1,0,-1
11988,0,-2,3,-2,3
11989,1,2,0,2,-2
11990,-1,0,0,0,-2
11991,1,1,-2,0,1
11992,0,0,0,0,0
11993,1,1,-1,0,0
11994,2,0,0,0,-1
11995,4,-3,0,2,-1
11996,1,-2,2,0,1
11997,1,-2,2,-5,3
11998,0,0,-2,1,0
11999,0,0,0,-1,1
12000,0,0,0,0,0
12001,0,-1,1,0,-3
12002,0,0,0,0,0
12003,2,-1,0,-1,1
12004,2,-1,2,-1,-2
12005,0,0,0,-1,0
12006,-1,0,0,0,-1
12007,-2,1,0,-1,0
12008,3,-1,0,0,0
12009,0,0,0,0,-1
12010,-1,0,2,-1,-1
12011,0,1,2,1,-2
12012,0,-1,0,1,0
12013,1,-2,2,-1,1
12014,2,-2,1,0,-1
12015,0,0,0,0,0
12016,-1,2,-2,-1,2
12017,-2,0,1,0,0
12018,0,0,0,0,0
12019,1,0,0,0,0
12020,0,-1,1,-1,-2
12021,0,0,0,0,0
12022,-2,0,-1,2,1
12023,-1,-2,1,0,0
12024,0,0,0,0,-1
12025,0,-2,0,2,0
12026,-1,2,0,-1,0
12027,-2,0,1,0,0
12028,1,-3,2,1,0
12029,3,-5,3,0,1
12030,-1,2,-2,2,-1
12031,0,0,1,-1,0
12032,0,0,-1,3,-1
12033,1,0,-1,0,0
12034,0,1,-1,0,0
12035,0,1,-1,0,0
12036,-1,1,-1,-1,0
12037,0,0,-1,0,1
12038,-1,0,-2,0,0
12039,-1,1,0,-1,0
12040,0,-1,0,1,-1
12041,0,0,-2,4,-2
12042,0,1,-1,0,-1
12043,0,-1,0,1,-1
12044,-1,1,-3,2,-1
12045,1,0,0,-1,1
12046,2,-1,1,0,-2
12047,0,0,0,0,-2
12048,-1,0,0,-1,1
12049,0,0,-1,1,0
12050,0,0,0,-1,0
12051,-1,1,-1,1,-2
12052,1,-2,1,0,0
12053,1,0,0,-1,0
12054,0,1,-1,0,1
12055,2,5,-2,-1,2
12056,0,-2,-1,1,0
12057,0,0,0,0,0
12058,0,-1,1,0,0
12059,-5,-1,0,1,0
12060,-2,0,0,0,0
12061,0,-1,1,0,-1
12062,0,0,0,-3,3
12063,0,0,-2,0,-1
12064,0,0,-1,1,-1
12065,0,1,-1,1,0
12066,0,-1,-3,4,0
12067,1,1,-1,0,1
12068,0,0,-1,0,1
12069,0,0,-1,1,0
12070,1,-1,1,0,0
12071,-2,2,-1,0,-1
12072,-1,1,0,0,-1
12073,0,0,0,0,0
12074,0,-1,1,0,0
12075,1,1,-1,0,0
12076,1,-1,0,-4,4
12078,0,0,0,0,2
12079,-1,1,0,0,2
12080,0,0,0,1,-1
12081,0,0,0,0,0
12082,-2,1,-1,1,0
12083,1,-1,1,0,-2
12084,0,0,-1,1,-1
12085,1,-1,0,0,0
12086,1,-1,1,0,-2
12087,0,1,-1,-1,1
12088,1,0,-1,1,0
12089,-1,0,0,-1,1
12090,-1,0,1,-1,-1
12091,1,0,-1,0,-1
12092,-2,2,0,0,-1
12093,0,1,-1,2,1
12094,-2,2,-1,-1,0
12095,-1,2,-3,0,-1
12096,0,0,0,0,-1
12097,2,1,-1,-3,3
12098,0,0,0,-1,1
12099,1,-1,0,0,-2
12100,0,1,-1,-3,1
12101,-2,0,1,0,1
12102,1,-1,0,0,1
12103,0,-1,1,-1,1
12104,1,1,0,0,0
12105,3,-1,1,0,-3
12106,-1,-2,1,-1,2
12107,0,0,0,1,-2
12108,0,0,0,0,0
12109,0,-2,1,0,-1
12110,1,0,0,1,-1
12111,0,0,1,-1,0
12112,0,-2,2,1,0
12113,0,0,-1,1,-1
12114,1,0,-2,1,-1
12115,0,-1,0,-2,2
12116,1,-1,0,0,3
12117,1,-4,1,0,0
12118,-1,2,0,-2,1
12119,1,-1,1,-1,0
12120,-2,2,-1,0,0
12121,-1,0,1,0,0
12122,2,-1,0,1,0
12123,-1,4,-4,-2,0
12124,1,-1,1,0,-1
12125,0,1,-1,1,-1
12126,0,1,-1,4,-2
12127,0,0,1,-1,0
12128,1,0,0,0,0
12129,-1,-1,1,-1,1
12130,-1,1,-3,0,2
12131,0,0,1,0,0
12132,1,0,1,0,-1
12133,1,-1,0,1,-2
12134,2,0,-1,1,-2
12135,0,0,0,0,0
12137,0,-2,2,0,1
12138,0,0,-1,1,1
12139,1,2,-2,0,2
12140,-1,0,0,0,0
12141,0,1,0,-1,1
12142,-2,2,-3,2,-1
12143,0,0,0,0,0
12144,1,0,1,-2,1
12145,-1,0,1,-2,0
12146,0,1,-1,-1,1
12147,0,2,-2,0,2
12148,1,1,-1,0,1
12149,2,1,0,0,0
12150,1,0,0,0,0
12151,-1,0,0,0,0
12152,0,-1,0,-1,1
12153,1,0,0,1,-1
12154,-1,0,0,0,0
12155,-3,1,1,-2,-1
12156,-2,1,0,0,0
12157,-1,0,0,0,0
12158,0,0,1,-1,0
12159,1,0,1,1,-2
12160,0,1,-1,1,-2
12161,-1,0,0,0,-1
12162,0,-3,0,0,1
12163,-1,0,1,0,1
12164,0,0,1,-2,1
12165,1,-1,1,-1,1
12167,-2,1,0,0,1
12168,1,1,-2,2,-1
12169,1,-1,-1,1,1
12170,0,1,0,-1,0
12171,1,-1,0,0,1
12172,1,0,0,0,0
12173,-1,0,-1,1,0
12174,2,-1,1,-1,0
12175,1,-1,1,0,-1
12176,0,1,-1,1,-1
12177,1,0,-1,1,-1
12178,0,-1,0,-1,2
12179,1,-1,0,-1,1
12180,0,1,-2,1,0
12181,0,0,-2,1,0
12183,2,-2,2,-3,1
12184,-1,1,-1,1,0
12185,-2,-1,1,-1,3
12186,0,0,0,0,0
12187,0,-2,-3,5,0
12188,-1,2,-1,-1,2
12189,-2,2,1,0,1
12190,1,-1,1,0,-2
12191,0,0,0,0,1
12192,-1,0,0,1,-1
12193,-2,0,0,0,-1
12194,0,0,-2,1,0
12195,0,-1,0,0,0
12196,0,-2,1,2,-2
12197,0,2,-1,0,0
12198,-2,0,-2,1,-1
12199,0,0,0,0,0
12200,-1,0,1,0,0
12201,-4,5,-1,1,0
12202,0,-1,2,-1,1
12203,0,0,0,0,1
12204,0,0,0,0,0
12205,2,-2,0,3,-4
12206,0,0,0,0,0
12207,-2,1,0,1,0
12208,0,0,0,0,-1
12209,2,-3,1,1,0
12210,-1,1,-1,2,-1
12211,0,0,-1,1,0
12212,0,-1,-1,1,1
12213,0,0,-1,2,0
12214,0,0,1,0,-1
12215,-2,1,1,-1,-1
12216,0,0,0,-1,2
12217,-1,0,1,-1,0
12218,0,0,0,0,0
12219,-1,2,-1,1,-2
12220,4,-3,2,0,1
12221,0,2,-1,0,-1
12222,2,-1,1,-1,2
12223,1,1,-1,-1,1
12224,-2,0,2,1,-2
12225,-1,2,-2,-2,1
12226,0,-1,0,0,1
12227,1,-3,1,0,1
12228,-1,0,0,0,0
12229,-2,-2,1,3,0
12230,0,0,0,0,0
12231,2,1,-1,2,-2
12232,0,0,1,0,-1
12233,-1,0,0,-1,2
12234,1,0,0,-1,0
12235,1,1,-1,-1,0
12236,0,0,0,-1,0
12237,0,1,0,-3,3
12238,0,0,0,-1,1
12239,-1,1,2,0,-1
12240,0,0,1,0,-2
12241,-2,1,0,0,1
12243,1,-1,0,-2,3
12244,0,1,-1,-3,2
12245,0,2,-1,1,0
12246,-1,1,-2,2,0
12247,0,1,0,1,2
12248,0,0,0,0,-1
12249,-4,2,-1,-2,2
12250,-3,2,2,0,-1
12251,0,0,0,0,0
12252,0,1,0,1,-3
12253,-1,1,0,0,-2
12254,0,0,0,1,-2
12255,4,-2,-3,0,0
12256,3,1,-1,0,0
12257,0,0,0,0,0
12258,0,-1,1,0,0
12259,-1,-1,0,1,-1
12260,-1,0,2,0,-1
12261,-1,0,1,-1,2
12262,0,-1,1,-4,3
12263,-1,1,0,-1,1
12264,0,0,0,-1,1
12265,-1,-2,1,0,1
12266,1,0,0,0,0
12267,0,2,-1,-1,-1
12268,-1,0,0,0,0
12269,0,0,0,0,0
12270,1,-1,1,-1,1
12271,-1,1,0,-1,0
12272,-1,2,0,-1,0
12273,-1,1,0,0,0
12275,0,0,1,-1,0
12276,1,-2,1,1,-1
12277,1,0,0,-2,3
12278,0,1,-1,3,-1
12279,-1,0,0,0,0
12280,2,-1,-1,2,0
12281,0,-3,2,-1,1
12282,0,0,0,-1,0
12283,-1,0,1,-1,0
12284,0,0,0,-1,1
12285,1,0,-1,1,-1
12286,2,-3,3,-2,1
12287,0,0,0,0,0
12288,1,0,0,0,0
12289,0,1,-1,1,-1
12290,2,-1,1,-1,0
12292,0,0,0,1,-1
12293,1,0,0,0,0
12294,1,2,0,0,0
12295,-1,0,0,1,0
12296,0,0,0,2,-1
12297,1,-1,0,0,0
12298,0,0,0,0,0
12299,0,1,-1,0,0
12300,0,0,0,-1,0
12301,0,-4,1,0,1
12302,-1,2,-2,1,1
12303,1,0,-1,0,0
12304,2,0,1,1,0
12305,0,0,0,0,0
12306,-1,-1,0,0,1
12307,0,2,-1,1,0
12308,-1,-1,1,0,0
12309,1,-1,1,0,0
12310,2,-1,1,-1,0
12311,0,0,0,0,0
12312,-2,0,1,-1,1
12313,0,0,0,0,1
12314,1,0,2,1,-2
12315,1,-4,5,-2,3
12316,0,1,2,-1,0
12317,0,0,0,0,0
12318,0,-1,0,1,0
12319,2,1,-2,1,0
12320,-1,-1,0,3,0
12321,0,1,-1,0,0
12322,1,-1,0,-1,1
12323,1,1,-2,0,1
12324,1,-2,-1,1,0
12325,0,0,0,-4,4
12326,0,1,1,-1,1
12327,1,0,0,0,0
12328,0,-1,2,-2,1
12329,0,0,-1,1,-3
12330,1,0,0,1,-2
12331,-1,0,-1,2,0
12332,0,2,-1,2,0
12333,0,-1,1,0,1
12334,0,-1,1,0,0
12335,0,0,-1,0,-1
12336,-1,0,0,1,0
12337,0,0,0,-2,2
12338,-1,0,-1,0,0
12339,0,1,0,-1,1
12340,-1,0,0,-1,1
12341,-2,0,-1,0,-1
12342,0,-1,0,0,0
12343,1,1,0,-1,2
12344,-1,0,0,1,-1
12345,1,-1,1,-1,1
12346,0,1,-1,1,0
12347,1,-1,0,0,-2
12348,0,1,-1,1,-1
12349,0,0,0,0,0
12350,1,-1,0,0,0
12351,-1,1,1,0,-1
12352,-1,4,-2,-1,1
12353,2,-4,2,2,1
12354,-1,1,1,0,-1
12355,0,0,0,0,0
12356,0,0,0,0,0
12357,-1,1,-1,1,0
12358,-1,1,-2,0,0
12359,0,0,-1,0,0
12360,0,0,0,0,0
12361,1,-2,2,1,-2
12362,0,0,0,0,0
12363,-3,3,-2,2,0
12364,-1,2,-1,0,0
12365,-1,0,-1,1,0
12366,0,0,-1,-1,0
12367,-1,1,-1,1,2
12368,0,0,0,0,0
12369,1,2,-1,0,0
12370,-3,3,-2,0,-2
12371,1,-2,1,-2,3
12372,-3,3,-3,1,1
12373,-1,2,-1,0,-1
12374,-4,0,0,0,2
12375,0,0,0,-2,1
12376,-1,0,0,0,1
12377,-2,-1,0,-1,0
12378,1,0,0,0,0
12379,0,0,0,0,0
12380,1,0,-1,1,0
12381,1,-1,-1,0,2
12382,-2,1,0,-1,0
12383,0,-1,1,0,1
12384,0,0,0,0,0
12385,0,0,0,0,-1
12386,-1,1,0,-1,0
12387,1,-1,2,0,1
12388,0,0,0,0,0
12389,0,-1,0,3,0
12390,2,-1,1,-1,1
12392,0,0,-1,0,0
12394,1,-2,0,0,0
12395,-1,0,0,1,0
12396,-1,0,0,0,-1
12397,0,1,1,0,0
12398,-1,0,0,1,-1
12399,0,0,-2,3,0
12400,0,0,0,0,0
12401,-1,1,-2,1,0
12402,0,0,0,0,0
12403,1,0,-1,1,0
12404,0,0,0,0,0
12405,0,0,1,0,-1
12406,-1,0,0,0,-1
12407,-1,0,-1,2,0
12408,2,-1,-1,1,0
12409,-2,0,1,-1,1
12410,0,1,0,-2,1
12411,0,-1,1,0,-1
12412,0,0,0,0,0
12413,1,-1,0,2,-3
12414,3,-2,1,1,-2
12415,1,-1,-1,-2,0
12416,-2,2,0,-1,1
12417,-2,0,0,1,1
12418,0,-1,-1,1,0
12419,0,0,-1,2,-1
12420,0,1,0,-1,0
12421,1,0,1,0,0
12422,0,1,1,-1,-1
12423,1,-1,0,0,0
12424,0,-1,1,-1,-2
12425,-1,0,1,-1,0
12426,2,-2,2,2,0
12427,0,-2,-1,-2,3
12428,0,0,0,0,1
12429,0,1,-2,0,2
12430,2,-1,-1,-1,0
12431,-1,1,-3,5,-2
12432,0,0,2,-1,0
12433,0,2,-3,0,2
12434,0,0,0,0,0
12435,0,1,-1,0,1
12436,0,1,0,0,0
12437,0,-1,1,0,0
12438,1,-1,1,0,0
12439,1,-1,1,-1,2
12440,-1,1,0,0,-2
12441,1,0,-1,0,-1
12442,1,-1,0,1,-1
12443,-1,1,-1,0,1
12444,0,1,1,0,-3
12445,-3,1,0,1,1
12446,2,-1,-1,0,2
12447,-1,0,1,-1,1
12448,0,0,0,1,-1
12449,0,0,0,0,-1
12450,0,0,0,0,0
12451,-1,1,-1,0,0
12452,-1,0,-1,2,-1
12453,1,-2,1,0,1
12454,0,0,0,0,0
12456,0,0,0,0,0
12457,-1,1,0,1,-1
12458,0,1,-1,1,-1
12459,1,-1,1,1,0
12460,1,-1,0,1,-1
12461,1,-1,1,-1,1
12462,-1,0,0,0,0
12463,1,0,0,0,-1
12464,1,-1,1,1,-1
12465,0,0,0,-2,0
12466,1,-1,1,0,-1
12467,1,-1,0,0,1
12468,1,-1,-3,1,0
12469,0,0,0,-1,1
12470,0,-1,1,0,0
12471,0,-1,-1,1,1
12472,1,0,0,0,0
12473,0,0,-1,1,-1
12474,-1,0,2,1,-1
12475,-1,0,0,-1,1
12476,1,-1,1,-1,0
12477,1,-1,-2,3,-2
12478,1,1,0,0,1
12479,-3,1,0,-1,3
12480,-1,2,-1,-1,1
12481,0,0,0,0,-1
12482,1,-2,1,0,1
12483,-2,2,1,-1,0
12484,0,1,-1,1,0
12485,0,0,0,0,0
12486,1,1,0,1,-1
12487,0,0,0,-1,0
12488,0,0,1,-1,1
12490,0,1,-2,0,1
12491,-1,1,0,-1,1
12492,0,0,0,-2,2
12494,0,1,0,0,0
12495,3,-1,-1,1,1
12496,1,-3,0,2,-1
12497,-3,1,0,0,-1
12498,0,0,0,0,0
12499,0,0,-1,0,3
12500,-1,-1,4,-2,1
12501,0,0,0,0,0
12502,-1,-1,0,-2,2
12503,-1,1,0,0,-1
12504,-1,1,1,0,0
12505,0,-2,0,2,1
12506,0,0,-1,-1,0
12507,1,0,0,0,0
12508,-2,2,0,0,0
12509,-1,-1,1,0,0
12510,0,-1,1,0,-1
12511,3,-2,0,0,0
12512,0,-2,1,-2,3
12513,0,0,0,0,0
12514,0,-1,1,-1,1
12515,0,0,0,0,0
12516,5,-7,3,-3,5
12517,1,0,-1,-1,1
12518,1,0,-1,0,1
12519,0,0,1,0,0
12520,-1,0,0,2,-2
12521,1,0,0,0,0
12522,1,-1,0,-1,0
12523,0,0,0,1,0
12524,-2,2,-2,0,-1
12525,1,1,0,-1,2
12526,0,0,0,0,0
12527,-1,0,0,0,0
12528,-1,1,-2,1,-1
12529,2,2,-2,1,-1
12530,2,-1,0,0,3
12531,0,1,1,0,-1
12532,0,2,0,-2,0
12533,1,0,0,-1,0
12534,2,-2,1,1,0
12535,0,-1,1,0,0
12536,-1,0,0,-1,0
12537,-1,1,-1,2,-2
12538,0,0,0,0,0
12539,0,-1,2,-1,0
12540,1,1,-1,2,0
12541,-1,2,-2,2,-1
12542,-1,0,0,0,1
12543,0,1,-1,0,0
12544,-1,1,0,1,-1
12545,0,0,-3,3,0
12546,-1,2,0,-4,4
12547,-2,1,1,1,-1
12548,1,0,0,0,0
12549,1,-1,0,-3,2
12550,-2,2,-1,-2,1
12551,0,0,0,0,1
12552,1,0,1,0,-1
12553,0,-1,1,0,0
12554,0,0,-1,0,-1
12555,1,0,0,-1,1
12556,-1,0,0,0,1
12557,0,2,-3,0,0
12558,0,0,0,0,0
12559,0,0,1,-2,3
12560,3,-2,1,-1,2
12561,1,-1,1,0,1
12562,0,0,1,1,2
12563,2,-1,0,-1,1
12564,-1,1,-1,0,0
12565,0,-1,0,1,-1
12566,0,0,-1,1,-2
12567,-1,0,0,-1,1
12568,-1,0,0,1,0
12569,-3,2,-1,0,1
12570,0,0,0,0,0
12571,3,-2,0,1,-2
12572,0,1,1,0,-1
12573,0,0,-1,1,0
12574,-4,-2,0,1,1
12575,1,1,1,0,0
12576,-1,1,-1,0,1
12577,0,-1,0,-1,2
12578,0,0,-1,1,1
12579,-2,3,0,-1,-1
12580,0,0,0,0,0
12581,0,-2,2,-1,1
12582,0,1,-1,1,0
12583,-1,-1,1,-1,1
12584,2,1,0,-2,1
12585,1,0,0,-1,0
12586,0,2,-4,-1,3
12587,0,1,-4,-2,5
12588,0,0,-1,1,0
12589,-3,-1,0,2,1
12590,1,0,-1,1,-1
12591,5,-1,-1,1,0
12592,-5,4,0,1,0
12593,0,-1,2,-1,1
12594,0,-1,1,-2,1
12595,-7,2,-2,0,0
12596,0,1,0,2,-1
12597,0,1,-1,0,0
12599,0,1,-2,1,0
12600,0,1,1,-2,-1
12601,2,-1,-1,1,-1
12602,0,1,1,2,-2
12603,0,0,2,-2,1
12604,1,1,-2,1,1
12605,1,0,0,0,0
12606,-2,0,-4,2,0
12607,1,-1,1,0,0
12608,0,-1,3,-2,2
12609,1,-2,1,0,1
12610,-3,0,1,-2,1
12611,0,0,0,0,0
12612,0,0,-1,1,-1
12613,1,0,0,1,-2
12614,-1,0,0,0,-2
12615,-1,0,-1,1,-1
12616,0,0,1,-1,0
12617,1,0,-1,-1,2
12618,0,1,-1,0,1
12619,2,-1,1,1,0
12620,4,-1,0,0,1
12621,1,0,0,-1,0
12622,0,0,-3,2,1
12623,-1,1,0,-2,0
12624,0,0,1,-1,0
12625,-2,3,0,-1,-1
12626,-1,1,-2,2,0
12628,1,-1,1,2,-2
12629,1,-3,3,-2,-1
12630,-1,1,-1,1,-1
12631,0,1,-1,-1,0
12632,-2,1,2,-1,0
12633,1,-1,0,0,1
12634,1,0,0,1,-1
12635,0,1,-2,2,0
12636,1,-1,1,-1,0
12637,2,0,0,0,-1
12638,2,-2,-1,2,0
12639,1,-1,1,-1,-1
12640,0,-1,0,1,-2
12641,0,0,0,0,1
12642,1,0,0,1,-1
12643,2,3,0,-1,2
12644,1,1,-1,0,-1
12645,1,1,0,0,0
12646,0,-1,1,0,1
12647,-1,2,0,-2,1
12648,1,0,0,0,-1
12649,-1,1,0,0,0
12650,-1,1,1,-2,1
12651,0,0,0,0,0
12652,0,1,0,0,-1
12653,2,0,1,0,-3
12654,-1,1,0,0,0
12655,1,-2,1,0,-1
12656,-1,1,1,-1,0
12657,0,0,0,0,0
12658,0,0,-2,2,0
12659,1,0,-2,2,-1
12660,-4,1,2,-3,-3
12661,0,0,0,1,0
12662,-1,0,0,-1,0
12663,1,0,0,0,0
12664,-1,0,0,1,-2
12665,1,0,2,-2,0
12666,3,0,5,0,0
12667,1,-1,-1,1,-1
12668,1,0,1,-1,0
12669,0,1,-4,3,0
12670,2,-1,1,-1,1
12671,2,0,-1,1,0
12672,0,-1,-1,2,-3
12673,2,-1,-2,2,0
12674,1,1,-2,0,1
12675,1,-3,4,-2,1
12676,0,-1,1,3,-2
12677,-1,2,0,-1,0
12678,0,0,0,0,0
12679,0,0,0,0,0
12680,1,-1,0,0,0
12681,2,-1,0,1,-1
12682,0,0,0,0,0
12683,-1,-1,-1,3,-1
12684,-1,-1,0,2,-2
12685,0,0,0,0,0
12686,-1,1,1,-2,-1
12687,0,0,0,0,0
12688,5,-6,2,-1,0
12690,2,-1,-1,1,-1
12691,2,0,1,-1,0
12692,0,-1,1,-1,1
12693,0,1,-1,0,1
12694,-1,0,-2,2,-2
12695,-1,2,0,-1,-1
12696,1,-1,0,0,0
12697,0,-1,0,0,0
12698,1,0,1,-1,-1
12699,1,3,0,0,0
12700,-2,-1,1,0,0
12701,1,-1,0,0,0
12702,0,-1,1,0,0
12703,-1,2,-1,-1,0
12705,1,0,-1,1,0
12706,-2,1,-1,3,-3
12707,0,0,1,-2,0
12708,1,-1,0,1,-1
12709,0,1,0,0,-1
12710,0,0,1,0,0
12711,0,0,-1,0,0
12712,0,1,-2,1,0
12713,1,-1,-1,0,1
12714,2,-2,2,0,0
12715,0,0,0,0,0
12716,0,0,0,2,0
12717,1,0,0,0,0
12718,-1,0,0,0,1
12719,-1,1,0,1,1
12720,1,-1,0,0,1
12721,-2,1,0,0,0
12722,1,-4,2,1,0
12723,-1,0,1,0,0
12724,0,0,0,-1,1
12725,0,0,1,-1,0
12726,0,-1,0,2,-2
12727,0,0,0,0,0
12728,1,-1,1,-1,-1
12729,-2,1,-1,1,-1
12730,-1,1,0,0,1
12731,-2,0,0,0,1
12732,2,0,1,-1,0
12733,2,-3,0,0,2
12734,-2,1,-2,2,-1
12735,0,0,0,1,-1
12736,1,0,0,0,0
12737,0,0,0,0,0
12738,0,1,1,0,-2
12739,0,0,0,-1,1
12740,0,0,0,0,0
12741,1,-4,4,-2,3
12742,0,0,-1,0,0
12743,-1,1,0,0,0
12744,0,0,1,-1,0
12745,-2,0,3,1,-2
12746,2,0,0,0,0
12747,0,1,-1,-1,0
12748,0,0,0,-1,1
12749,-2,0,1,0,0
12750,-2,2,-2,1,1
12751,-1,0,1,0,1
12752,2,-3,4,-4,1
12753,0,0,0,0,0
12754,-1,0,1,-1,1
12755,0,0,0,0,0
12756,0,0,0,0,-2
12757,-2,3,-1,-1,1
12758,-3,1,-1,0,0
12759,5,-1,-4,1,0
12760,0,0,0,-1,1
12761,1,-1,0,0,0
12762,-1,-1,1,1,-1
12763,1,-1,1,-1,1
12764,-2,2,0,0,0
12765,-1,2,-2,1,-1
12766,-1,1,-2,0,2
12767,0,1,-3,3,-1
12768,-2,2,-1,0,0
12769,0,0,0,0,0
12770,0,0,-1,1,0
12771,1,-1,-1,0,2
12772,1,1,-1,0,-1
12773,0,0,0,0,0
12774,1,0,-1,0,0
12775,0,-4,0,2,-1
12776,0,0,0,0,0
12777,0,0,-1,1,-1
12778,-1,2,-2,2,-1
12779,0,0,0,-1,-2
12780,-1,1,-1,0,0
12781,1,0,-2,1,1
12782,1,-4,1,1,1
