고객번호,구매금액14년_1,구매금액14년_2,구매금액14년_3,구매금액14년_4,구매금액15년_1,구매금액15년_2,구매금액15년_3,구매금액15년_4,구매횟수14년_1,구매횟수14년_2,구매횟수14년_3,구매횟수14년_4,구매횟수15년_1,구매횟수15년_2,구매횟수15년_3,구매횟수15년_4,평균합계14년_1,평균합계14년_2,평균합계14년_3,평균합계14년_4,평균합계15년_1,평균합계15년_2,평균합계15년_3,평균합계15년_4
12726,859806,480823,1137197,1130030,781136,1229603,2486952,606894,36,30,45,57,37,49,63,42,23883.5,16027.43333,25271.04444,19825.08772,21111.78378,25093.93878,39475.42857,14449.85714
12727,1692341,539938,1885436,1371880,1387463,882380,675804,522183,103,47,100,101,88,92,82,80,16430.49515,11488.04255,18854.36,13582.9703,15766.625,9591.086957,8241.512195,6527.2875
12728,3520959,2266045,5082461,2964161,3748452,6686261,4730679,3281328,83,69,85,89,70,85,79,76,42421.19277,32841.23188,59793.65882,33305.17978,53549.31429,78661.89412,59882.01266,43175.36842
12729,306589,1166722,1222260,982974,1091297,1419733,1613928,1388228,18,48,53,47,40,52,74,74,17032.72222,24306.70833,23061.50943,20914.34043,27282.425,27302.55769,21809.83784,18759.83784
12730,423732,603045,614500,1369159,1774427,1337017,1862061,1413031,20,28,30,70,82,63,85,93,21186.6,21537.32143,20483.33333,19559.41429,21639.35366,21222.49206,21906.6,15193.88172
12731,1478987,1639889,2335214,1527875,3116614,1879355,2008365,1381408,70,57,64,66,82,74,92,109,21128.38571,28769.98246,36487.71875,23149.62121,38007.4878,25396.68919,21830.05435,12673.46789
12732,2636136,1486508,1671143,991849,1823168,1713415,1470924,1079252,106,91,88,88,91,79,86,68,24869.20755,16335.25275,18990.26136,11271.01136,20034.81319,21688.79747,17103.76744,15871.35294
12733,1265716,1013553,2125812,1440064,1947151,688632,1225436,1898516,94,80,96,98,106,43,86,101,13465.06383,12669.4125,22143.875,14694.53061,18369.34906,16014.69767,14249.25581,18797.18812
12734,2517320,7006918,3486118,5656619,4283191,7541326,6086118,6607126,79,108,78,59,80,85,116,84,31864.81013,64878.87037,44693.82051,95874.89831,53539.8875,88721.48235,52466.53448,78656.2619
12735,2017622,3204700,3194807,3145068,2666412,4108922,1702329,506796,48,95,72,99,84,109,50,11,42033.79167,33733.68421,44372.31944,31768.36364,31743,37696.53211,34046.58,46072.36364
12736,1089431,874204,901117,562224,769599,872740,993836,440657,43,44,52,44,54,46,52,36,25335.60465,19868.27273,17329.17308,12777.81818,14251.83333,18972.6087,19112.23077,12240.47222
12737,480179,650288,1104723,858326,864449,875294,965825,844980,33,57,79,91,79,76,92,72,14550.87879,11408.5614,13983.83544,9432.153846,10942.39241,11517.02632,10498.09783,11735.83333
12738,1442536,1276305,976504,725313,420744,1414262,943385,563733,77,97,70,56,33,75,61,50,18734.23377,13157.78351,13950.05714,12952.01786,12749.81818,18856.82667,15465.32787,11274.66
12739,496446,1402489,1497922,1768404,3831808,2469171,2360958,2972993,21,40,55,58,79,79,68,96,23640.28571,35062.225,27234.94545,30489.72414,48503.89873,31255.32911,34719.97059,30968.67708
12740,21862462,8437374,12323531,14310501,18016563,21105196,11132828,25723703,72,49,56,50,78,62,50,74,303645.3056,172191.3061,220063.0536,286210.02,230981.5769,340406.3871,222656.56,347617.6081
12741,2037431,1604426,8777854,1606600,5473748,2071465,6048679,1642665,63,89,71,68,56,80,96,69,32340.1746,18027.25843,123631.7465,23626.47059,97745.5,25893.3125,63007.07292,23806.73913
12742,2322091,2277610,2460222,2890283,2714746,3317232,1923436,1300619,47,54,58,78,77,74,63,57,49406.19149,42177.96296,42417.62069,37054.91026,35256.44156,44827.45946,30530.73016,22817.87719
12743,1618084,2421367,1649459,1478950,1790395,1879889,2636827,2121857,30,37,32,51,47,47,73,70,53936.13333,65442.35135,51545.59375,28999.01961,38093.51064,39997.6383,36120.91781,30312.24286
12744,10527414,31299790,54563471,3524872,13113603,14306278,13267599,38197556,40,100,100,11,41,70,62,116,263185.35,312997.9,545634.71,320442.9091,319843.9756,204375.4,213993.5323,329289.2759
12745,1836138,4160010,4840971,1506931,1292314,2226735,1981208,2780418,56,56,60,49,33,52,48,70,32788.17857,74285.89286,80682.85,30753.69388,39161.0303,42821.82692,41275.16667,39720.25714
12746,1026306,936727,1070300,947015,798842,1226518,1366764,1048724,60,56,52,53,55,70,68,73,17105.1,16727.26786,20582.69231,17868.20755,14524.4,17521.68571,20099.47059,14366.08219
12747,2115201,2359291,2589997,1799034,805363,1888317,1682653,2079370,62,74,74,58,29,54,49,60,34116.14516,31882.31081,34999.95946,31017.82759,27771.13793,34968.83333,34339.85714,34656.16667
12748,1145775,1483859,1315916,1214578,1722336,1667512,1440828,1384063,53,74,86,63,70,76,65,71,21618.39623,20052.14865,15301.34884,19279.01587,24604.8,21940.94737,22166.58462,19493.84507
12749,1743436,3290651,3619411,2063092,2337205,2143549,3801219,2969619,65,109,112,79,76,91,107,148,26822.09231,30189.45872,32316.16964,26115.08861,30752.69737,23555.48352,35525.41121,20064.99324
12750,580227,662861,542563,659028,1225091,1814835,1380683,995989,30,34,43,27,60,96,73,57,19340.9,19495.91176,12617.74419,24408.44444,20418.18333,18904.53125,18913.46575,17473.49123
12751,591065,2672488,2430302,1334469,1166300,1108103,1643336,1456128,43,147,123,114,87,103,113,18,13745.69767,18180.19048,19758.55285,11705.86842,13405.74713,10758.28155,14542.79646,80896
12752,3111551,1801417,3669369,547067,1875392,1178771,1733983,475846,109,116,109,67,69,76,95,79,28546.33945,15529.4569,33663.93578,8165.179104,27179.5942,15510.14474,18252.45263,6023.367089
12753,48474811,17182841,6805163,18328641,15688854,15299703,2525930,11833681,143,109,44,83,48,59,33,66,338984.6923,157640.7431,154662.7955,220827,326851.125,259317,76543.33333,179298.197
12754,3165981,9442275,6412622,4653592,10463032,4771197,3526785,5449343,55,77,62,71,53,64,44,45,57563.29091,122626.9481,103429.3871,65543.5493,197415.6981,74549.95313,80154.20455,121096.5111
12755,792533,545853,414006,319003,380967,344039,431052,278243,114,103,87,82,79,78,85,88,6952.04386,5299.543689,4758.689655,3890.280488,4822.367089,4410.75641,5071.2,3161.852273
12756,736400,1122397,968562,1249998,1482394,2257444,1818985,1291370,37,54,68,101,107,118,89,67,19902.7027,20785.12963,14243.55882,12376.21782,13854.14953,19130.88136,20438.03371,19274.1791
12757,1271194,1526091,1527146,1155664,1152849,1126459,1346569,780684,57,36,92,80,55,77,89,59,22301.64912,42391.41667,16599.41304,14445.8,20960.89091,14629.33766,15129.98876,13231.9322
12758,528349,1461496,1357566,1220995,570293,664717,451126,501397,52,65,100,82,33,28,24,30,10160.55769,22484.55385,13575.66,14890.18293,17281.60606,23739.89286,18796.91667,16713.23333
12759,49694,121375,87492,1306119,2261032,3054631,3307136,2248086,2,7,5,33,56,86,111,98,24847,17339.28571,17498.4,39579.36364,40375.57143,35518.96512,29794.01802,22939.65306
12760,1181581,1232061,1011416,807097,1091974,938166,1121401,824467,74,61,74,67,70,66,63,52,15967.31081,20197.72131,13667.78378,12046.22388,15599.62857,14214.63636,17800.01587,15855.13462
12761,10313214,7990904,6463159,8706087,8792048,14559469,11266253,9916297,76,88,52,65,65,85,74,73,135700.1842,90805.72727,124291.5192,133939.8,135262.2769,171287.8706,152246.6622,135839.6849
12762,1194898,1175405,1293672,766574,864765,1136066,1376073,977321,83,78,83,71,84,81,83,83,14396.36145,15069.29487,15586.40964,10796.8169,10294.82143,14025.50617,16579.19277,11774.95181
12763,1380259,997694,1111497,1014865,1223032,1343910,1345198,776748,87,97,76,100,86,97,106,78,15865.04598,10285.50515,14624.96053,10148.65,14221.30233,13854.74227,12690.54717,9958.307692
12764,369317,893504,496471,371572,448677,414912,750336,338249,38,63,56,56,47,34,58,33,9718.868421,14182.60317,8865.553571,6635.214286,9546.319149,12203.29412,12936.82759,10249.9697
12765,365674,1087637,349110,1047193,809206,1246338,1470426,1586855,40,76,41,74,76,97,132,153,9141.85,14311.01316,8514.878049,14151.25676,10647.44737,12848.84536,11139.59091,10371.60131
12766,528620,980960,1011133,957200,1304597,639086,854347,585389,38,71,60,48,53,49,55,51,13911.05263,13816.33803,16852.21667,19941.66667,24615.03774,13042.57143,15533.58182,11478.21569
12767,1779225,1961026,2050778,2314375,1628334,1902092,1967298,2200623,107,112,119,130,126,104,123,134,16628.27103,17509.16071,17233.42857,17802.88462,12923.28571,18289.34615,15994.29268,16422.5597
12768,2053655,2934440,2085165,2336126,2667705,4310334,3028280,2148307,75,83,83,75,74,108,81,99,27382.06667,35354.6988,25122.46988,31148.34667,36050.06757,39910.5,37386.17284,21700.07071
12769,624266,813540,902084,708848,728165,863223,738407,623916,73,93,82,95,71,87,87,90,8551.589041,8747.741935,11001.02439,7461.557895,10255.84507,9922.103448,8487.436782,6932.4
12770,1191974,1407354,2060623,1889359,1334107,1114961,1738326,1338295,49,58,61,61,36,45,59,66,24326,24264.72414,33780.70492,30973.09836,37058.52778,24776.91111,29463.15254,20277.19697
12771,2490988,3206174,2336963,1633543,3860642,817091,1695638,1583481,114,142,66,33,75,23,51,56,21850.77193,22578.69014,35408.5303,49501.30303,51475.22667,35525.69565,33247.80392,28276.44643
12772,2083667,1465318,1640122,1308374,1541615,1831283,2597128,1688391,79,82,98,73,76,75,108,86,26375.53165,17869.73171,16735.93878,17922.93151,20284.40789,24417.10667,24047.48148,19632.45349
12773,7640668,13508953,7404798,8558899,17084749,8717593,3511255,24715486,49,82,53,42,68,39,28,51,155932,164743.3293,139713.1698,203783.3095,251246.3088,223528.0256,125401.9643,484617.3725
12774,806702,826288,753085,526860,639217,1231712,1400581,567387,47,90,68,68,53,95,104,82,17163.87234,9180.977778,11074.77941,7747.941176,12060.69811,12965.38947,13467.125,6919.353659
12775,772995,1160653,4128454,3716126,3020649,4365717,5599796,3549145,52,95,119,99,111,141,161,123,14865.28846,12217.4,34692.89076,37536.62626,27213.05405,30962.53191,34781.34161,28854.8374
12776,1592086,1224824,1424862,1290340,1468227,1489952,1640774,1568327,106,82,99,99,100,111,99,110,15019.67925,14936.87805,14392.54545,13033.73737,14682.27,13422.99099,16573.47475,14257.51818
12777,17197688,15477688,18709468,23592653,20151286,56707337,30576708,17932050,109,107,100,121,108,115,96,55,157776.9541,144651.2897,187094.68,194980.6033,186585.9815,493107.2783,318507.375,326037.2727
12778,858893,1097967,617327,964576,714839,1180169,1255430,1104152,64,62,57,58,71,82,84,71,13420.20313,17709.14516,10830.29825,16630.62069,10068.15493,14392.30488,14945.59524,15551.43662
12779,424146,422737,775534,422694,928864,1055398,1011715,622050,51,59,69,62,76,71,80,71,8316.588235,7165.033898,11239.62319,6817.645161,12221.89474,14864.76056,12646.4375,8761.267606
12780,4639702,9747840,2663997,5517060,10027764,15725049,12355282,8674239,39,87,33,40,54,66,78,89,118966.7179,112044.1379,80727.18182,137926.5,185699.3333,238258.3182,158401.0513,97463.35955
12781,3501807,2241859,1608734,10412218,2518956,2653272,1116171,2046805,57,80,60,96,46,84,35,63,61435.21053,28023.2375,26812.23333,108460.6042,54759.91304,31586.57143,31890.6,32488.96825
12782,2184366,3353561,5948662,6265266,3343120,2959552,3577083,1620731,72,77,51,55,53,81,63,58,30338.41667,43552.74026,116640.4314,113913.9273,63077.73585,36537.67901,56779.09524,27943.63793
12783,1599854,1410191,1505531,1249794,1550906,1330636,1807421,1218801,76,75,68,74,64,61,87,82,21050.71053,18802.54667,22140.16176,16889.10811,24232.90625,21813.70492,20774.95402,14863.42683
12784,1791271,1763203,1529186,1521526,1070091,2686813,1830066,886219,76,86,72,77,66,101,82,132,23569.35526,20502.36047,21238.69444,19760.07792,16213.5,26602.10891,22317.87805,6713.780303
12785,646445,311405,687601,522115,884145,754595,1731272,968421,39,29,36,51,53,68,65,68,16575.51282,10738.10345,19100.02778,10237.54902,16681.98113,11096.98529,26634.95385,14241.48529
12786,4341789,2297071,6289134,4237516,7118787,5765731,3308738,3650641,83,52,113,109,104,109,68,98,52310.71084,44174.44231,55656.0531,38876.29358,68449.875,52896.61468,48657.91176,37251.43878
12787,1781164,1363251,2300557,2752274,559785,1119015,3674215,1676980,80,71,64,29,8,27,85,73,22264.55,19200.71831,35946.20313,94906,69973.125,41445,43226.05882,22972.32877
12788,1505423,690521,1647748,2371601,1751126,2781860,1220854,1508575,119,72,107,116,88,88,59,70,12650.61345,9590.569444,15399.51402,20444.83621,19899.15909,31612.04545,20692.44068,21551.07143
12789,1532273,2093544,2105132,1758805,2526022,4265729,4846521,3588688,52,70,65,68,79,140,134,103,29466.78846,29907.77143,32386.64615,25864.77941,31974.96203,30469.49286,36168.06716,34841.63107
12790,521204,155011,111851,496362,18710,0,1810379,1214519,6,6,1,11,2,0,38,57,86867.33333,25835.16667,111851,45123.81818,9355,#DIV/0!,47641.55263,21307.35088
12791,897474,1235762,1344266,1060032,1544427,1064180,2003197,1449936,50,56,60,65,79,63,84,76,17949.48,22067.17857,22404.43333,16308.18462,19549.70886,16891.74603,23847.58333,19078.10526
12792,7767699,6215396,686889,2449113,4633577,9361533,12877819,6228303,117,92,33,63,51,70,85,76,66390.58974,67558.65217,20814.81818,38874.80952,90854.45098,133736.1857,151503.7529,81951.35526
12793,2233901,2028238,2275231,1952571,1838016,1521064,1678905,1768836,32,39,43,42,30,30,37,45,69809.40625,52006.10256,52912.34884,46489.78571,61267.2,50702.13333,45375.81081,39307.46667
12794,430228,1787642,1566479,1806556,425882,846623,1813870,4108185,38,68,80,61,21,24,69,76,11321.78947,26288.85294,19580.9875,29615.67213,20280.09524,35275.95833,26287.97101,54055.06579
12795,1385532,764302,978715,977862,1185139,996826,1748782,962185,53,41,51,41,59,42,57,52,26142.11321,18641.5122,19190.4902,23850.29268,20087.10169,23733.95238,30680.38596,18503.55769
12796,1713831,1614080,2509308,2052311,1877691,2213077,2695696,1565589,48,45,53,56,50,57,63,56,35704.8125,35868.44444,47345.43396,36648.41071,37553.82,38825.91228,42788.8254,27956.94643
12797,3751789,3228898,7583590,4506413,5284349,5866185,7420091,6352784,78,64,121,79,82,94,116,83,48099.85897,50451.53125,62674.29752,57043.20253,64443.28049,62406.2234,63966.30172,76539.56627
12798,1445005,1762065,3965930,1590567,2994053,726817,1688518,1741718,48,64,76,79,44,33,54,71,30104.27083,27532.26563,52183.28947,20133.75949,68046.65909,22024.75758,31268.85185,24531.23944
12799,333397,587962,1618224,1276006,2207237,2212774,2037261,2172863,11,46,103,90,108,91,106,117,30308.81818,12781.78261,15710.91262,14177.84444,20437.37963,24316.1978,19219.4434,18571.47863
12800,1818144,1345569,1666419,1237952,2359379,1701747,2132720,817950,66,48,55,39,62,53,61,24,27547.63636,28032.6875,30298.52727,31742.35897,38054.5,32108.43396,34962.62295,34081.25
12801,1206168,1925948,1730895,1573820,1712273,1821236,2076017,1555194,36,93,85,80,69,88,106,97,33504.66667,20709.11828,20363.47059,19672.75,24815.55072,20695.86364,19585.06604,16032.92784
12802,2065796,8728391,3235671,2542786,2713136,2137460,3248222,1936724,111,115,117,119,109,79,101,105,18610.77477,75899.05217,27655.30769,21367.94958,24891.15596,27056.4557,32160.61386,18444.99048
12803,1550656,2031915,1404156,995297,1445235,1679469,2367565,1817711,63,89,75,67,85,83,105,93,24613.5873,22830.50562,18722.08,14855.1791,17002.76471,20234.56627,22548.2381,19545.27957
12804,9154469,3615716,3319546,4533914,5643826,4683284,3921416,4709802,89,93,67,80,45,72,85,129,102859.2022,38878.66667,49545.46269,56673.925,125418.3556,65045.61111,46134.30588,36510.09302
12805,2133992,1552555,1857956,1869436,2182244,2586545,2527624,1205555,56,48,39,76,63,76,78,47,38107,32344.89583,47639.89744,24597.84211,34638.79365,34033.48684,32405.4359,25650.10638
12806,1929781,762984,791362,1717092,3948893,698297,1078848,1367117,52,35,45,69,60,48,59,66,37111.17308,21799.54286,17585.82222,24885.3913,65814.88333,14547.85417,18285.55932,20713.89394
12807,2807986,2224135,2075335,1324793,2005991,2021353,2725782,2037335,65,72,53,53,58,65,72,65,43199.78462,30890.76389,39157.26415,24996.09434,34586.05172,31097.73846,37858.08333,31343.61538
12808,4497157,5821770,8846924,8866569,9114819,6767226,13922970,6584736,85,83,111,111,108,102,98,87,52907.72941,70141.80723,79702.01802,79879,84396.47222,66345.35294,142071.1224,75686.62069
12809,1211784,924866,1072429,1038322,1068876,2120266,1684319,2454385,35,50,50,51,44,64,70,80,34622.4,18497.32,21448.58,20359.2549,24292.63636,33129.15625,24061.7,30679.8125
12810,4236958,4708019,3518336,3910778,4910814,3374806,7143255,6149835,39,41,54,58,52,60,61,53,108639.9487,114829.7317,65154.37037,67427.2069,94438.73077,56246.76667,117102.541,116034.6226
12811,1514762,1139874,1187125,1481044,1928616,1834884,1316772,1070234,60,52,46,64,54,53,44,40,25246.03333,21920.65385,25807.06522,23141.3125,35715.11111,34620.45283,29926.63636,26755.85
12812,2799706,3540608,3886992,4144914,2823233,5677523,5673747,3396302,74,66,80,76,65,61,92,61,37833.86486,53645.57576,48587.4,54538.34211,43434.35385,93074.14754,61671.16304,55677.08197
12813,10466136,11694857,32276331,5984449,17396166,6280334,46787253,7332727,68,89,72,68,52,65,81,69,153913.7647,131402.8876,448282.375,88006.60294,334541.6538,96620.52308,577620.4074,106271.4058
12814,928762,1213428,1016133,771463,1070994,434591,933607,671764,77,73,66,64,65,45,34,54,12061.84416,16622.30137,15395.95455,12054.10938,16476.83077,9657.577778,27459.02941,12440.07407
12815,2787430,3599719,3697476,13013414,2088927,1570976,1251285,762295,116,129,117,98,60,43,49,41,24029.56897,27904.79845,31602.35897,132789.9388,34815.45,36534.32558,25536.42857,18592.56098
12816,1833879,2775895,2324378,1699877,2313620,2504840,2429475,1236768,59,82,72,65,70,76,80,44,31082.69492,33852.37805,32283.02778,26151.95385,33051.71429,32958.42105,30368.4375,28108.36364
12817,1132597,1925613,1545079,1415106,1408488,1402206,960086,1686729,41,83,94,90,80,74,65,91,27624.31707,23200.15663,16437.01064,15723.4,17606.1,18948.72973,14770.55385,18535.48352
12818,760150,48825491,409623,4723164,1303052,2964346,1150825,2502095,5,482,5,43,17,30,17,18,152030,101297.6992,81924.6,109841.0233,76650.11765,98811.53333,67695.58824,139005.2778
12819,0,0,0,0,0,986084,8408852,5730312,0,0,0,0,0,56,369,270,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,17608.64286,22788.2168,21223.37778
12820,1360199,1332861,2307283,1259477,1420201,1075354,2170496,877787,78,69,78,73,60,82,75,65,17438.44872,19316.82609,29580.55128,17253.10959,23670.01667,13114.07317,28939.94667,13504.41538
12821,994977,911869,1300569,1198153,1446180,1499266,1411578,922614,45,57,70,105,78,70,65,78,22110.6,15997.70175,18579.55714,11410.98095,18540.76923,21418.08571,21716.58462,11828.38462
12822,1243245,6727864,2860503,4616289,5524281,6424752,7020316,5173226,39,46,63,94,114,138,133,126,31878.07692,146257.913,45404.80952,49109.45745,48458.60526,46556.17391,52784.33083,41057.34921
12823,0,115431,4107452,14287393,1183186,4360147,3574154,1468488,0,6,76,80,41,115,101,87,#DIV/0!,19238.5,54045.42105,178592.4125,28858.19512,37914.32174,35387.66337,16879.17241
12824,12227468,25026780,49553451,10254140,41869555,28587700,69441459,24726921,79,66,83,60,87,129,108,131,154778.0759,379193.6364,597029.5301,170902.3333,481259.2529,221610.0775,642976.4722,188755.1221
