고객번호,편의품구매횟수,선매품구매횟수,전문품구매횟수,기타구매횟수,편의품구매등급,선매품구매등급,전문품구매등급,기타구매등급
10306,1082,32,0,2,4,8,10,10
10307,248,359,0,74,7,2,10,1
10308,2155,52,0,9,6,9,10,8
10309,1453,138,0,74,6,6,10,1
10310,3046,93,0,45,1,8,10,6
10311,2240,120,1,10,5,7,5,8
10312,1939,13,0,7,8,10,10,8
10313,2709,108,2,32,6,7,4,5
10314,2454,180,1,41,4,6,4,3
10315,1198,129,0,62,7,7,10,3
10316,3287,27,0,3,2,7,10,9
10318,1803,76,0,30,3,6,10,2
10319,2401,63,0,6,2,6,10,8
10320,1152,63,0,74,9,9,10,2
10321,1492,79,0,2,1,6,10,9
10322,2337,13,0,0,5,10,10,10
10323,2884,21,0,2,5,10,10,9
10324,1086,85,2,31,8,7,3,6
10325,2394,6,0,5,3,10,10,8
10326,2914,15,0,1,5,10,10,10
10327,1464,142,2,40,4,4,4,6
10328,1259,206,4,36,4,4,3,6
10329,763,173,1,103,10,2,4,3
10330,1220,15,3,1,7,9,2,10
10331,1400,45,1,103,7,9,5,1
10332,2182,11,0,2,4,10,10,8
10333,2146,357,2,70,2,2,3,4
10334,1980,17,0,9,7,10,10,8
10335,1405,64,0,14,7,9,10,8
10336,3266,26,0,4,5,9,10,9
10337,2091,34,0,8,5,9,10,8
10338,569,76,2,22,10,7,5,6
10339,2025,28,0,36,4,10,10,8
10340,336,140,0,64,5,3,10,4
10341,2604,255,4,184,1,3,4,1
10342,2892,118,1,13,1,5,3,8
10343,1118,183,2,30,2,2,3,5
10344,2426,11,0,1,3,9,10,10
10346,1854,48,0,68,6,9,10,1
10347,1202,31,0,8,7,9,10,9
10348,1860,138,0,40,4,5,10,5
10349,1769,4,0,2,9,10,10,8
10350,399,11,1,0,1,9,4,10
10351,3114,19,0,6,1,10,10,9
10352,1957,81,0,36,7,6,10,7
10353,1526,10,0,2,10,10,10,9
10354,1143,41,0,32,9,9,10,6
10355,1579,39,0,1,3,8,10,9
10356,2848,197,3,17,4,4,4,6
10357,424,146,6,234,10,3,3,1
10358,1826,78,0,2,6,8,10,10
10359,369,277,0,18,10,5,10,7
10360,1887,33,2,24,8,8,4,7
10361,758,143,1,33,9,6,5,6
10362,3131,128,0,11,1,6,10,7
10363,393,348,2,86,9,2,5,2
10364,392,304,1,17,2,1,4,5
10365,2026,9,1,20,6,10,5,7
10366,354,153,6,79,9,2,1,1
10367,2148,166,3,62,2,5,4,2
10368,1034,145,0,46,8,7,10,3
10369,1386,54,0,39,3,7,10,5
10370,578,38,0,29,9,5,10,7
10371,1928,148,0,8,4,6,10,9
10372,262,23,0,2,10,9,10,10
10373,1524,29,0,42,6,10,10,9
10374,1170,83,0,39,7,9,10,7
10375,746,391,0,5,4,1,10,8
10376,840,414,61,59,5,2,2,2
10377,1482,145,0,25,6,5,10,5
10378,1294,202,0,27,6,5,10,4
10379,1924,6,0,0,1,10,10,10
10380,2650,378,1,60,2,3,5,2
10381,3341,12,0,0,3,10,10,10
10382,2204,100,0,21,4,7,10,8
10383,1324,77,0,40,5,6,10,7
10384,408,193,0,123,9,3,10,1
10385,2920,23,0,7,1,9,10,9
10386,594,113,0,3,5,5,10,7
10387,1307,30,0,27,7,9,10,5
10388,1790,13,0,0,7,9,10,10
10389,481,259,0,6,9,1,10,8
10390,860,121,3,16,5,6,4,7
10391,1704,39,0,23,5,8,10,6
10392,2201,98,0,46,3,7,10,5
10393,589,133,10,101,10,5,4,2
10394,142,401,10,6,10,1,1,7
10395,1710,214,3,50,5,5,4,4
10396,1225,57,0,20,7,8,10,9
10397,234,15,0,4,10,9,10,9
10398,825,75,0,15,6,7,10,6
10399,2727,239,1,31,2,4,5,5
10401,1816,0,0,1,7,10,10,10
10402,1076,97,0,67,5,6,10,2
10403,5087,40,0,4,2,8,10,9
10404,755,405,11,35,5,2,2,5
10405,1148,289,5,92,2,2,1,2
10406,1094,264,2,163,7,4,4,1
10407,1989,22,0,2,2,7,10,8
10408,1230,137,0,23,8,5,10,7
10409,1131,78,0,62,8,8,10,5
10410,1740,50,0,16,4,7,10,8
10411,2480,124,1,70,3,6,5,2
10412,1933,14,0,4,6,10,10,9
10413,1967,48,0,0,6,6,10,10
10414,2819,93,0,0,2,5,10,10
10415,592,318,0,24,7,1,10,3
10416,1797,38,1,70,3,9,5,2
10417,1091,79,3,48,7,6,4,4
10418,1956,41,0,68,5,9,10,5
10419,1181,88,0,123,9,7,10,3
10420,504,153,1,23,5,4,5,6
10421,2524,124,0,2,4,9,10,10
10422,535,126,0,36,7,3,10,6
10423,1552,49,0,34,4,9,10,6
10424,2352,130,1,5,1,4,5,9
10425,1497,76,0,26,6,8,10,5
10426,1192,60,0,8,7,7,10,9
10428,1041,78,1,24,1,7,5,3
10429,1083,349,10,81,6,1,2,3
10430,684,63,1,20,9,8,5,8
10431,2023,101,0,106,2,5,10,2
10432,3272,63,0,10,1,7,10,9
10433,1820,6,0,0,3,10,10,10
10434,3361,100,0,69,3,4,10,3
10435,921,50,1,106,7,8,4,1
10436,1751,61,0,14,5,9,10,9
10437,1996,10,0,1,6,10,10,10
10438,455,206,6,29,7,3,3,4
10439,1550,19,0,51,10,10,10,8
10440,2736,26,0,1,4,9,10,9
10441,1423,45,0,34,8,9,10,6
10442,542,164,0,26,9,4,10,7
10443,1908,30,0,77,8,10,10,6
10444,3242,397,24,151,1,2,1,1
10445,308,281,10,28,10,3,3,7
10446,1442,10,0,0,8,10,10,10
10447,2581,40,0,8,2,8,10,8
10448,819,121,0,25,9,8,10,8
10449,1590,21,0,16,10,8,10,4
10450,1463,2,0,0,6,10,10,10
10451,2012,67,0,32,5,6,10,7
10452,3187,20,0,11,3,8,10,9
10453,1991,42,1,24,3,9,4,8
10454,1959,195,0,85,2,5,10,2
10455,2813,621,25,83,1,1,1,1
10456,1281,59,0,95,7,4,10,3
10457,1455,83,5,16,7,7,3,8
10458,2594,105,2,11,4,6,4,5
10459,2118,80,0,8,4,8,10,6
10460,1852,171,1,47,2,5,3,3
10461,1256,45,0,24,7,8,10,5
10462,1122,124,2,19,6,7,5,9
10463,1043,64,0,16,9,9,10,9
10464,1662,43,0,24,6,8,10,7
10466,1479,32,0,6,9,8,10,8
10467,1706,46,0,0,2,9,10,10
10468,491,289,0,7,6,2,10,8
10469,2675,101,0,40,4,6,10,4
10470,1502,12,0,1,8,10,10,10
10471,467,294,8,58,4,2,2,1
10472,177,509,49,28,10,1,1,3
10473,363,137,0,58,8,4,10,3
10474,3261,124,0,28,2,8,10,5
10475,255,202,11,27,10,1,2,4
10476,1404,21,0,0,1,8,10,10
10477,1637,25,0,0,7,9,10,10
10478,750,161,3,21,3,1,1,2
10479,995,134,1,44,7,7,4,5
10480,1793,99,4,45,5,7,4,4
10481,2669,33,0,6,5,8,10,8
10482,3487,56,2,17,2,9,5,6
10483,2336,37,0,50,2,8,10,7
10484,4441,28,0,3,1,8,10,9
10485,1237,106,1,136,8,7,6,4
10486,1103,85,1,17,8,7,3,8
10487,465,8,0,3,1,9,10,7
10488,1651,29,1,2,5,6,5,10
10489,1151,42,0,117,6,8,10,4
10491,1364,34,0,6,8,10,10,9
10492,2802,3,0,1,2,10,10,9
10493,1056,28,1,24,10,9,6,7
10494,1014,93,0,13,8,6,10,5
10495,754,70,2,82,10,6,3,3
10496,1783,146,4,40,2,5,4,6
10497,1792,145,0,63,4,6,10,5
10498,1976,172,0,32,3,5,10,5
10499,2363,6,0,1,3,9,10,9
10500,1073,124,0,175,6,4,10,2
10501,1143,50,1,11,3,9,5,9
10502,1579,35,0,9,6,9,10,8
10503,1133,2,0,0,10,9,10,10
10504,546,219,0,21,7,4,10,6
10505,271,21,0,2,10,9,10,10
10506,820,439,7,21,6,1,2,1
10507,580,229,4,12,1,2,2,6
10508,827,181,23,51,1,2,1,4
10509,1253,181,0,49,3,4,10,3
10510,2408,40,0,2,3,7,10,9
10511,2775,208,2,39,2,4,4,5
10512,1942,13,0,10,3,9,10,9
10513,1577,54,0,14,6,9,10,9
10514,2398,67,1,13,3,7,6,8
10515,997,44,1,12,6,6,4,8
10516,2441,51,0,27,3,9,10,7
10517,2335,121,0,30,2,6,10,8
10518,2094,35,0,38,2,9,10,3
10519,949,89,3,21,8,6,4,8
10520,2961,29,0,7,3,8,10,9
10521,1004,258,12,50,2,2,1,6
10522,2927,169,0,52,1,5,10,4
10523,457,89,12,121,9,5,1,2
10524,815,1,0,12,9,10,10,9
10525,1275,65,0,27,5,8,10,7
10526,1969,163,1,43,2,7,5,6
10527,1005,92,0,47,7,8,10,5
10528,205,314,28,34,6,1,1,3
10529,1494,89,0,83,3,6,10,1
10530,652,90,8,111,9,4,1,4
10531,545,192,7,193,9,3,3,1
10532,1590,25,0,63,3,9,10,1
10533,109,48,1,0,10,7,5,10
10534,2249,121,1,91,3,8,5,1
10535,1324,94,0,32,6,7,10,7
10536,582,124,1,27,9,4,4,4
10537,1783,27,0,0,8,7,10,10
10538,1338,46,2,40,4,8,3,7
10539,1374,50,1,9,9,5,3,8
10540,1423,116,0,16,8,6,10,8
10541,1885,15,0,2,6,9,10,8
10542,2397,210,1,43,3,6,6,6
10543,1958,252,6,114,1,4,4,1
10544,2487,26,0,2,5,9,10,9
10545,248,501,9,36,8,1,2,5
10546,1686,96,1,28,5,6,5,8
10547,1762,46,0,101,4,9,10,3
10548,2020,223,0,85,2,5,10,3
10549,2577,99,0,45,3,8,10,5
10550,3267,45,0,2,2,8,10,10
10551,2533,18,0,0,5,10,10,10
10552,1320,6,0,2,6,10,10,10
10553,2679,32,0,31,6,8,10,5
10554,1660,20,0,20,5,10,10,8
10555,1655,21,0,6,9,9,10,7
10556,2354,46,0,12,8,10,10,9
10557,858,254,11,103,5,2,2,1
10558,990,145,0,100,8,7,10,4
10559,401,58,6,80,9,4,2,4
10560,2269,43,0,7,3,9,10,8
10561,3360,17,0,0,2,10,10,10
10562,3331,34,0,27,1,10,10,9
10563,2204,3,0,14,4,10,10,9
10564,2333,112,1,26,2,7,5,8
10565,1098,85,0,14,8,7,10,5
10566,2118,263,8,98,1,2,2,2
10567,960,86,0,16,8,8,10,5
10568,2256,11,3,5,5,10,5,9
10569,1743,150,0,121,4,3,10,1
10570,919,415,14,24,1,1,1,4
10571,2213,218,2,41,2,4,4,4
10572,2080,66,0,16,7,9,10,8
10573,2147,18,0,0,3,10,10,10
10574,2002,23,0,22,7,9,10,5
10575,1041,41,0,18,5,8,10,8
10576,1047,103,2,81,6,5,2,3
10577,509,302,21,42,2,2,2,1
10578,1455,20,0,34,1,8,10,6
10579,2283,18,0,1,1,10,10,10
10580,1940,144,2,106,1,5,3,2
10581,2962,88,1,15,2,8,5,8
10582,1566,15,0,0,5,10,10,10
10583,912,152,3,17,8,5,5,6
10584,507,382,1,47,9,1,6,1
10585,3341,185,2,51,1,3,2,4
10586,3202,33,1,4,5,7,3,9
10587,2730,55,0,6,2,7,10,8
10588,2372,185,3,24,2,5,4,8
10589,2020,52,1,18,2,7,5,8
10590,2324,21,0,1,3,10,10,9
10591,1274,29,0,3,5,9,10,9
10592,1262,200,0,22,5,4,10,6
10593,465,277,25,45,8,2,2,1
10594,1180,250,3,123,6,5,5,3
10595,1878,59,0,8,5,7,10,5
10596,1854,20,1,1,6,7,4,8
10597,3170,30,0,0,1,9,10,10
10598,1354,66,1,11,7,8,6,6
10599,837,18,0,40,2,10,10,5
10600,2157,398,5,102,2,2,2,3
10601,1395,18,0,10,7,9,10,7
10602,2045,187,0,42,6,7,10,6
10603,3020,61,0,3,1,8,10,9
10604,3221,17,0,1,3,9,10,10
10605,542,223,4,47,7,2,3,3
10606,138,296,1,169,10,2,5,1
10607,456,155,2,54,9,3,4,2
10608,615,186,3,73,4,4,2,3
10609,2684,47,0,3,3,7,10,2
10610,448,236,0,12,5,4,10,7
10611,1098,97,0,68,9,7,10,5
10612,1818,49,0,11,2,8,10,7
10614,3044,51,0,20,2,9,10,8
10615,2034,226,1,91,3,5,3,4
10616,1113,99,0,23,10,7,10,7
10617,927,287,2,41,1,3,4,3
10618,3832,51,0,34,1,8,10,8
10619,2417,73,5,12,4,7,4,8
10620,1559,46,0,13,2,8,10,8
10621,485,190,0,23,8,3,10,4
10622,404,175,1,61,10,3,4,4
10623,476,481,2,37,10,3,4,5
10624,357,330,3,70,8,2,2,1
10625,965,74,0,110,6,6,10,4
10626,656,167,1,36,4,3,5,6
10627,1757,82,0,43,6,9,10,5
10628,2854,40,0,10,1,7,10,9
10629,2132,95,1,35,4,6,5,5
10630,1732,54,1,37,5,9,3,7
10631,1162,206,7,40,2,3,1,4
10632,595,245,14,47,9,3,3,6
10633,562,176,5,83,4,2,1,1
10634,1111,195,1,32,3,3,3,3
10635,1460,89,1,122,9,7,4,2
10636,2041,78,0,36,4,6,10,6
10637,486,303,7,79,5,3,3,2
10638,1083,12,2,370,9,9,3,1
10639,321,298,11,57,3,2,2,3
10640,479,27,0,2,8,10,10,9
10641,1122,214,0,199,5,5,10,1
10642,1491,300,0,168,3,5,10,1
10643,512,326,3,47,8,2,2,2
10644,150,540,0,10,10,2,10,4
10645,838,145,3,19,7,4,2,8
10646,2498,75,0,17,6,9,10,8
10647,1641,43,0,21,7,9,10,6
10648,1782,12,0,11,8,9,10,9
10649,2148,71,0,5,2,5,10,9
10650,2069,77,2,49,5,7,5,6
10651,652,131,2,21,7,3,3,3
10652,1592,50,0,7,4,6,10,7
10653,1075,43,5,53,7,9,3,5
10654,895,59,0,19,9,6,10,7
10655,1176,103,1,141,4,7,4,1
10656,2916,128,0,38,1,5,10,4
10657,2093,90,0,44,2,7,10,3
10658,2139,124,0,62,2,7,10,6
10659,1966,11,0,0,7,10,10,10
10660,71,87,0,102,10,6,10,3
10661,1700,19,0,0,5,10,10,10
10662,1332,129,0,33,7,7,10,7
10663,2286,77,1,54,2,8,5,3
10664,2529,73,0,27,1,6,10,6
10665,1431,12,0,3,10,9,10,9
10666,550,156,6,83,5,4,1,2
10667,1123,75,0,7,6,6,10,8
10668,1081,69,1,74,8,8,4,6
10669,813,140,1,26,9,6,6,5
10670,2365,19,0,24,2,10,10,8
10671,1919,172,2,163,4,5,4,1
10672,1875,74,1,7,8,4,4,8
10673,911,76,2,10,1,4,2,7
10674,1648,47,1,19,4,9,5,8
10675,1713,65,0,36,2,8,10,8
10676,3206,24,0,7,5,10,10,8
10677,1577,81,4,99,4,5,2,1
10678,515,123,2,18,8,6,4,6
10679,3164,36,0,1,1,8,10,10
10680,2221,12,0,10,7,10,10,7
10681,1004,10,0,5,1,10,10,8
10682,366,325,3,31,9,3,4,5
10683,631,326,1,45,4,2,4,5
10684,2884,70,1,5,4,6,3,9
10685,3035,139,0,28,1,5,10,4
10686,1000,89,2,45,6,5,4,2
10687,719,339,6,123,5,1,2,1
10688,1268,67,0,21,7,7,10,6
10689,408,140,15,117,3,3,1,2
10690,1323,100,1,35,4,7,5,5
10691,1420,6,0,0,4,10,10,10
10692,1821,19,1,0,4,9,4,10
10693,3053,28,0,1,1,8,10,10
10694,1859,71,0,10,7,6,10,9
10696,327,88,0,412,10,5,10,1
10697,392,306,4,107,7,1,3,1
10698,264,231,5,19,10,2,3,5
10699,439,278,4,59,9,2,4,2
10700,104,620,29,25,6,1,2,3
10701,1618,32,0,8,3,7,10,9
10702,585,174,1,27,9,5,3,7
10703,174,250,7,77,10,3,2,4
10704,795,54,1,4,8,8,4,9
10705,2388,39,0,4,5,9,10,9
10706,871,80,0,19,2,7,10,6
10707,1901,31,1,0,3,7,4,10
10708,1380,51,0,23,7,9,10,8
10709,1563,45,0,19,6,8,10,7
10710,2550,21,0,2,5,10,10,9
10711,1241,11,0,2,8,9,10,10
10712,1357,122,1,93,8,8,5,1
10713,3716,65,0,10,2,6,10,9
10714,2148,72,1,19,2,8,5,8
10715,1413,56,0,6,7,9,10,9
10716,1631,84,0,6,8,10,10,8
10717,2335,39,1,18,2,5,4,8
10719,2464,21,0,3,3,9,10,9
10720,1830,93,1,76,4,8,5,5
10721,1302,205,3,26,4,4,3,4
10722,954,139,0,38,6,4,10,6
10723,1643,178,8,138,6,4,3,1
10724,1223,118,0,23,5,5,10,6
10725,1044,37,0,20,8,10,10,8
10726,1795,8,0,0,9,8,10,10
10727,2059,44,0,19,6,9,10,8
10728,1562,64,0,17,2,9,10,7
10729,856,94,0,41,10,9,10,8
10730,708,35,0,8,5,6,10,9
10731,1182,34,0,19,7,9,10,8
10732,1060,43,0,30,3,8,10,7
10733,508,229,2,29,2,2,3,5
10734,3025,44,0,16,3,8,10,7
10735,2898,51,1,11,2,8,5,7
10736,934,23,0,16,7,9,10,9
10737,1224,37,1,6,6,9,5,9
10738,3715,109,0,121,1,7,10,4
10739,2447,16,0,1,2,9,10,10
10740,448,35,0,9,4,6,10,9
10741,1541,68,4,48,4,6,3,3
10742,94,189,1,8,10,3,5,5
10743,2889,60,0,14,1,7,10,6
10744,2749,128,1,32,3,6,3,6
10745,1881,215,0,144,3,6,10,3
10746,3398,41,0,3,2,9,10,10
10747,1117,77,0,36,7,9,10,8
10748,276,279,11,42,10,3,1,2
10749,2155,76,1,16,2,7,5,6
10750,766,295,3,67,4,2,1,3
10751,1419,7,0,5,7,10,10,9
10752,2395,75,0,56,3,8,10,7
10753,332,82,1,119,10,5,5,1
10754,1173,52,0,12,8,8,10,8
10755,1103,112,0,69,4,4,10,1
10756,569,50,3,48,8,5,2,4
10757,1232,128,1,23,9,8,5,7
10758,2347,132,0,20,1,5,10,7
10759,2039,89,0,20,4,6,10,6
10760,1440,155,0,10,7,4,10,8
10761,1395,112,1,17,7,8,5,8
10762,2095,14,0,3,7,10,10,9
10763,688,81,0,11,8,9,10,9
10764,1726,276,4,160,3,3,3,2
10765,1647,49,0,4,5,8,10,9
10766,217,19,0,39,10,10,10,6
10767,381,194,0,116,10,3,10,2
10768,1896,53,0,63,4,7,10,5
10769,1189,217,0,13,6,7,10,7
10770,1326,138,0,42,6,5,10,6
10771,979,48,0,9,5,8,10,8
10772,2723,28,0,8,2,9,10,9
10773,352,347,42,44,2,1,1,2
10774,379,311,1,62,8,1,5,2
10775,2011,33,0,1,2,9,10,10
10776,794,342,20,64,3,2,2,3
10777,855,118,1,78,8,4,6,3
10778,1958,41,2,2,7,7,4,5
10779,727,275,4,36,6,4,2,4
10780,1954,124,4,61,4,6,1,1
10781,372,343,19,67,9,1,1,2
10782,1550,16,0,2,8,9,10,9
10783,1220,34,0,9,6,8,10,9
10784,1338,31,1,4,6,10,5,9
10785,1733,66,0,11,4,7,10,7
10786,1587,289,4,52,2,2,4,2
10787,1125,88,1,24,8,7,5,7
10788,1829,134,0,25,6,7,10,7
10789,2009,87,1,32,3,6,5,7
10790,3102,45,0,13,1,7,10,7
10791,599,188,1,53,7,3,1,3
10792,170,298,1,75,3,2,5,2
10793,1999,60,0,47,3,8,10,6
10794,1620,229,7,69,1,2,2,2
10795,1527,64,0,8,4,6,10,9
10796,1219,10,0,57,9,10,10,6
10797,2649,69,0,12,3,6,10,8
10798,735,41,0,1,8,8,10,9
10799,692,144,73,60,6,2,1,2
10800,2464,119,2,12,3,6,4,7
10801,2138,17,2,4,8,10,4,6
10802,1678,291,6,33,3,3,3,5
10803,888,191,6,125,7,2,2,1
10804,1579,64,0,129,6,5,10,2
10805,672,196,0,20,1,4,10,6
10806,1291,30,1,42,6,9,6,4
10807,2283,300,1,35,3,5,5,5
10808,2397,25,1,2,3,8,6,5
10809,1978,89,1,79,4,7,3,2
10810,709,199,1,63,4,4,4,3
10811,1126,119,2,11,9,4,3,6
10812,2675,69,0,9,2,7,10,7
10813,4749,51,0,29,1,8,10,3
10814,2411,50,0,90,4,9,10,1
10815,452,201,122,98,5,1,1,1
10816,1833,41,1,45,4,8,5,6
10817,1302,76,0,21,4,8,10,8
10818,1018,138,0,12,6,6,10,8
10819,2189,58,0,89,2,6,10,4
10820,811,67,0,10,9,9,10,8
10821,1867,16,0,1,5,9,10,7
10822,2007,95,2,30,2,7,5,7
10823,2914,144,0,24,2,6,10,3
10824,1905,17,0,12,6,10,10,8
10825,1285,11,0,2,9,10,10,10
10826,1213,50,0,43,7,9,10,7
10827,1453,33,0,7,7,9,10,9
10828,954,154,0,88,9,6,10,1
10829,942,21,0,45,5,9,10,7
10830,1528,143,0,65,3,5,10,4
10831,936,54,0,8,6,8,10,8
10832,1749,162,0,76,3,4,10,4
10833,1749,325,12,77,6,3,3,5
10834,926,44,0,40,8,9,10,7
10835,3328,15,0,2,5,9,10,10
10836,2492,18,0,4,3,10,10,8
10837,497,288,6,46,9,2,2,4
10838,761,131,0,51,6,2,10,4
10839,3759,91,1,50,1,7,6,4
10840,1237,286,12,56,2,1,1,2
10841,1941,156,0,72,3,7,10,2
10842,1766,68,0,66,6,8,10,5
10843,1581,92,0,1,2,4,10,8
10844,394,5,0,3,10,10,10,9
10845,450,393,11,24,9,1,1,5
10846,586,251,5,24,1,3,2,6
10847,988,258,13,132,6,3,2,1
10848,1257,85,1,49,8,8,5,6
10849,1020,61,0,38,7,5,10,7
10850,636,159,0,76,1,5,10,2
10851,1506,128,1,34,5,6,5,6
10852,1384,83,4,18,6,6,4,6
10853,1151,86,0,14,5,7,10,6
10854,2336,43,1,3,2,7,5,9
10855,975,42,2,8,5,8,5,7
10856,1529,217,10,90,1,3,1,2
10857,571,61,4,28,7,7,4,5
10858,1507,8,0,0,9,10,10,10
10861,1270,484,1,39,6,2,3,1
10862,1002,109,4,26,5,6,4,4
10863,2035,61,2,49,5,7,6,8
10864,2645,53,0,5,4,6,10,4
10865,808,80,2,63,4,5,4,4
10866,811,109,2,11,4,5,4,6
10867,620,139,0,22,10,5,10,7
10868,184,306,10,182,10,3,3,2
10869,2353,42,2,5,1,7,2,8
10870,761,248,5,59,1,3,2,5
10871,2180,117,1,46,4,8,5,7
10872,1248,346,24,178,4,2,1,1
10873,1877,55,3,38,7,8,5,6
10874,2085,29,7,0,2,8,2,10
10875,1357,16,0,2,6,8,10,7
10876,1560,182,1,22,3,5,5,7
10877,1787,34,0,6,5,8,10,9
10878,1907,12,0,0,8,9,10,10
10879,1841,46,0,29,7,9,10,7
10880,1300,96,0,26,7,6,10,4
10881,455,79,1,43,9,5,5,4
10882,1931,19,0,3,6,9,10,9
10883,85,432,0,95,10,1,10,1
10884,1103,98,0,15,5,6,10,6
10885,2666,51,2,11,3,8,4,7
10886,487,238,3,81,9,4,4,4
10887,4155,122,0,26,1,7,10,6
10888,541,272,1,83,5,2,3,1
10889,895,53,0,9,9,7,10,8
10890,859,304,19,112,1,1,1,1
10891,1047,34,0,7,9,8,10,7
10892,485,374,3,20,9,1,5,3
10893,1802,15,0,2,4,10,10,5
10894,961,183,2,41,9,5,5,7
10895,624,289,1,114,8,2,3,1
10896,1435,315,14,48,3,1,1,3
10897,1335,142,0,17,8,7,10,7
10898,1406,52,0,66,4,9,10,6
10899,784,312,2,87,2,1,4,1
10901,1829,71,0,1,4,7,10,10
10902,2415,13,0,3,7,10,10,10
10903,2456,134,0,41,2,3,10,2
10904,182,317,10,47,10,3,2,5
10905,259,311,28,19,6,1,1,1
10906,2944,193,0,31,1,5,10,2
10907,754,161,0,48,9,4,10,4
10908,2034,140,1,83,4,8,4,5
10909,1708,86,0,22,5,7,10,8
10910,82,365,16,35,10,2,2,1
10911,1805,31,0,1,4,7,10,10
10912,1988,54,1,24,3,9,5,8
10913,1803,180,0,25,2,4,10,8
10914,2282,28,0,0,2,7,10,10
10915,1528,39,0,3,8,8,10,6
10916,1886,29,0,6,8,8,10,9
10917,448,503,14,59,1,1,2,2
10918,1769,14,0,0,7,9,10,10
10919,2828,11,0,0,2,10,10,10
10920,518,80,7,14,9,5,4,7
10921,206,313,7,58,10,1,2,3
10922,1808,64,0,32,6,9,10,6
10923,826,144,2,67,9,5,3,5
10924,258,305,19,139,7,1,2,1
10925,2852,101,0,5,3,6,10,8
10926,1848,301,3,91,4,2,2,3
10927,891,195,0,24,4,3,10,6
10928,3054,40,1,2,4,9,5,10
10929,155,41,0,0,10,7,10,10
10930,1263,143,0,16,7,6,10,7
10931,222,269,1,42,10,3,5,6
10932,264,18,0,1,10,8,10,10
10933,1168,80,1,18,2,7,4,8
10934,3786,151,1,54,1,5,4,4
10935,2056,9,0,1,8,10,10,9
10936,242,220,9,65,10,1,1,4
10937,182,6,0,5,10,10,10,9
10938,674,260,2,74,10,5,5,2
10939,1157,67,1,99,4,8,4,3
10940,1988,82,0,76,6,7,10,2
10941,1369,21,0,15,3,9,10,7
10942,556,130,1,20,6,4,5,6
10943,2481,75,0,21,1,9,10,3
10944,3557,16,1,3,6,9,5,10
10945,1702,308,8,40,1,2,2,5
10946,688,21,0,27,9,8,10,5
10947,968,148,0,4,7,8,10,10
10948,1678,133,1,42,6,5,5,6
10949,2441,173,0,106,1,5,10,1
10950,1587,47,2,46,3,7,5,7
10951,1612,34,2,7,4,8,4,9
10952,2718,25,0,6,3,10,10,9
10953,1155,30,0,9,8,9,10,9
10954,1097,181,0,74,7,3,10,2
10955,687,226,1,42,7,3,4,5
10956,1123,27,0,0,8,10,10,10
10957,283,274,1,43,5,2,5,3
10958,624,36,0,45,10,9,10,7
10959,207,102,2,285,10,3,2,2
10960,815,123,0,91,3,6,10,3
10961,1428,26,1,3,5,9,4,10
10962,1364,44,0,21,7,8,10,8
10963,1297,79,1,55,6,8,5,1
10964,1388,70,0,16,7,9,10,7
10965,246,251,1,39,10,2,4,3
10966,738,159,3,37,5,3,3,5
10967,2074,80,0,8,1,5,10,8
10968,789,152,0,53,10,4,10,4
10969,1396,18,0,2,8,7,10,10
10970,635,222,0,19,2,2,10,5
10971,569,208,3,33,3,2,3,5
10972,2062,93,0,54,3,7,10,3
10973,2230,4,0,3,6,10,10,10
10974,543,353,17,71,7,1,2,2
10975,5227,263,0,2,1,4,10,10
10976,1341,294,17,21,5,2,2,5
10977,764,350,0,66,7,1,10,2
10978,1271,96,0,37,9,8,10,7
10979,1598,106,0,10,7,7,10,7
10980,3369,43,0,19,1,10,10,9
10981,1165,88,0,19,9,9,10,8
10982,1029,56,0,46,4,8,10,4
10983,2332,62,0,42,3,6,10,6
10984,2245,100,6,39,2,6,3,8
10985,2779,39,0,4,4,7,10,9
10986,1290,21,0,13,4,9,10,7
10987,1636,16,0,0,5,9,10,10
10988,1221,45,0,52,3,8,10,3
10989,919,117,0,76,2,5,10,2
10990,505,121,10,97,8,4,1,4
10991,226,274,32,30,10,1,2,4
10992,1437,103,0,13,5,6,10,5
10993,1795,99,1,22,3,6,5,7
10994,2728,34,1,21,5,9,4,7
10995,1679,2,0,0,8,10,10,10
10996,3976,211,0,51,1,4,10,4
10997,1253,56,5,28,3,9,5,6
10998,2879,14,0,8,3,10,10,8
10999,2628,12,0,6,6,10,10,7
11000,1733,142,2,155,1,4,4,1
11001,2996,35,0,4,2,10,10,9
11002,2961,214,2,47,2,5,3,6
11003,1601,97,0,28,6,8,10,7
11004,470,229,5,24,10,3,2,7
11005,1355,147,1,72,7,4,5,3
11006,995,58,0,24,2,9,10,6
11007,2902,93,4,101,1,6,2,3
11008,1139,154,1,103,6,5,5,2
11009,828,65,0,15,8,8,10,8
11010,1898,8,0,14,6,9,10,5
11011,1055,43,3,54,3,8,5,7
11012,370,233,15,41,3,1,1,3
11013,2669,38,1,2,3,9,4,8
11014,550,57,1,89,8,5,3,2
11015,3439,14,0,0,1,10,10,10
11016,2104,147,0,51,1,4,10,4
11017,2402,123,0,10,4,7,10,9
11018,1657,150,1,127,3,4,4,3
11019,1594,105,0,26,6,5,10,5
11020,523,382,2,127,8,2,3,1
11021,2669,24,1,3,2,9,4,9
11022,1260,353,4,35,3,3,4,3
11024,1793,137,0,18,5,6,10,1
