고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감,6_7기증감
9656,0,0,0,0,0,0
9657,0,2,0,1,-3,0
9658,1,-2,0,2,-1,0
9659,0,0,0,0,-1,1
9660,0,1,-1,-1,0,0
9661,0,0,0,0,0,0
9662,1,0,-1,1,0,0
9663,0,-1,0,0,0,0
9664,2,0,-2,2,-2,0
9665,0,0,-2,1,-1,2
9666,1,0,0,1,-1,1
9667,2,1,-2,-1,-1,0
9668,0,0,0,0,1,-1
9669,0,-1,2,0,0,0
9670,0,1,-1,-2,1,1
9671,0,1,-1,2,1,0
9672,0,1,0,0,-1,0
9673,0,0,0,1,0,-1
9675,0,0,0,0,0,1
9676,0,1,2,-2,-1,0
9677,-2,1,0,0,0,-1
9678,0,-1,1,-1,1,0
9679,1,-1,0,0,-1,0
9680,3,-1,0,-1,-2,3
9681,0,1,0,1,1,-2
9682,2,2,0,0,0,0
9683,0,2,-2,0,2,3
9684,0,1,0,-1,0,0
9685,-1,-2,0,1,-1,1
9686,2,-1,2,-1,-1,2
9687,-1,2,-1,0,0,1
9688,-1,1,0,0,0,0
9689,2,-1,-1,2,0,-2
9690,-1,-1,1,0,-1,0
9691,1,0,-1,0,0,0
9692,0,-1,0,0,0,1
9693,1,-4,4,0,0,0
9694,1,0,1,-2,1,1
9695,0,0,0,1,-2,1
9696,0,0,1,-3,2,-1
9697,-1,2,-1,0,0,0
9698,1,0,-2,2,-1,2
9699,0,-1,1,0,-1,1
9700,-3,1,2,0,-2,0
9701,-1,2,-1,-1,2,0
9702,0,0,1,0,0,-3
9703,1,0,-1,1,0,0
9704,-3,1,1,-2,2,-2
9705,-3,0,1,-1,0,0
9706,0,-1,0,0,0,0
9707,-2,2,0,-3,3,0
9708,-1,1,1,0,2,-1
9709,1,-1,0,1,-1,0
9710,-1,2,4,-1,-1,-4
9711,0,1,1,-1,1,0
9712,-1,1,0,0,-1,0
9713,-1,0,-1,-1,0,1
9714,-1,0,0,-1,5,1
9715,0,1,0,1,0,-1
9716,0,1,0,0,0,0
9717,-1,-2,0,-1,0,-1
9718,0,0,0,0,0,0
9719,2,-3,0,2,-1,-2
9720,1,2,-1,2,0,1
9721,0,-1,1,0,0,0
9722,2,2,-3,1,0,-1
9723,-1,1,0,0,0,0
9724,0,0,0,0,0,0
9725,2,-1,0,0,0,0
9726,0,0,1,0,0,2
9727,1,0,-1,0,0,0
9728,-4,1,-1,0,1,-1
9729,1,-1,0,1,-3,3
9730,0,1,-1,1,-1,0
9731,-2,-1,1,0,-1,0
9732,-1,1,0,-2,0,1
9733,0,-1,0,-1,1,-1
9734,2,0,-1,3,-7,3
9736,0,-1,0,0,2,-1
9737,0,1,-1,1,-1,-1
9738,0,2,-1,-1,0,-1
9739,3,-3,-1,2,0,1
9740,0,-1,2,0,0,1
9741,1,-1,1,-2,-1,1
9742,-1,0,0,0,1,-1
9743,0,-1,-1,1,1,-2
9744,3,-2,1,-2,1,1
9745,2,-2,0,1,-1,0
9746,3,-3,2,0,-1,1
9747,-1,0,-3,4,-3,2
9748,3,-2,1,-2,2,-2
9749,0,0,1,0,1,0
9750,-1,1,1,-2,1,2
9751,1,1,-1,0,0,2
9752,1,0,-2,3,-1,0
9753,-3,1,0,0,-1,0
9754,1,-1,1,-1,1,-2
9755,1,-1,0,0,1,1
9756,1,-1,0,1,0,0
9757,-1,0,1,1,1,-1
9758,-1,2,-1,1,-1,1
9759,-1,3,0,-1,1,0
9760,0,0,0,0,-1,1
9761,2,-2,-2,1,0,0
9762,1,0,0,0,1,-2
9764,0,0,0,0,0,0
9767,0,-1,3,0,1,0
9768,0,3,-1,4,-3,0
9770,-6,4,0,2,-4,2
9771,1,0,-3,-1,1,3
9772,-1,0,1,-1,0,1
9773,0,-1,0,0,2,1
9774,4,-2,2,-2,2,1
9775,-2,2,-1,0,-1,2
9776,0,0,0,0,0,0
9777,0,-1,1,0,0,0
9778,0,0,0,1,-1,0
9779,-2,2,-2,-1,1,-2
9781,0,-2,4,-2,-2,1
9782,0,0,1,0,0,-2
9783,1,-1,1,-1,1,-1
9784,-1,1,1,-1,0,0
9785,1,-1,1,0,0,-1
9786,-1,-1,0,2,-1,-1
9787,-2,1,1,0,0,-1
9788,1,-1,2,1,-2,4
9789,1,1,2,0,-2,2
9790,2,0,-3,2,2,0
9791,1,1,-1,0,0,1
9792,-2,2,-2,2,0,0
9793,-2,2,-1,1,0,1
9794,0,0,1,0,-1,0
9795,1,-1,-1,1,-1,2
9796,-1,2,0,1,-1,0
9797,-1,1,-1,1,-1,-1
9798,-1,1,0,1,-1,0
9799,3,-3,1,-2,1,-1
9800,0,1,-1,0,0,0
9801,-2,0,1,0,0,1
9802,0,0,0,0,0,0
9803,1,1,-3,1,0,-1
9804,-3,2,-1,0,-1,1
9805,1,0,0,0,0,0
9806,1,-1,1,1,0,-1
9807,4,-1,0,-2,0,0
9808,0,2,-3,1,0,0
9809,1,0,1,-1,-1,-3
9810,1,1,-1,0,-1,0
9811,2,0,-1,-1,0,0
9812,0,1,-1,-1,1,0
9814,1,0,-1,1,1,1
9815,0,-1,0,-1,2,0
9816,0,-1,2,-1,-1,0
9817,-1,0,0,1,-1,1
9818,-2,1,0,0,0,1
9819,1,-1,0,0,0,0
9820,0,0,0,0,0,0
9821,-1,-3,1,1,-1,1
9822,1,2,-1,0,1,0
9823,0,0,1,-1,0,0
9824,0,1,3,-3,1,0
9825,-3,2,0,-2,1,2
9826,-1,-1,2,-3,3,-3
9827,-3,1,-1,1,-1,0
9828,-1,-1,1,-2,0,1
9829,-1,1,0,1,-1,-1
9830,-2,1,-4,4,2,-1
9831,-1,1,1,-1,0,1
9832,-2,1,-1,0,0,0
9833,-1,2,-1,-2,2,0
9834,0,0,0,-2,2,-1
9835,0,-1,-1,-2,2,0
9836,1,-3,-1,1,1,1
9837,1,-2,-3,0,-1,1
9838,0,0,1,1,0,-2
9839,0,0,0,0,0,0
9840,2,-3,2,1,-2,2
9841,-1,0,1,-3,0,3
9842,0,0,1,-1,1,0
9843,-2,1,-1,1,-1,1
9844,1,2,-2,0,1,-1
9845,1,0,0,0,-2,4
9846,-2,0,2,0,0,0
9848,-1,0,-1,-1,0,2
9849,2,-2,1,-2,1,1
9850,0,0,0,0,0,0
9851,-1,0,1,0,-3,2
9852,1,0,0,-1,0,0
9853,-1,6,-3,0,2,0
9854,0,0,0,0,0,1
9855,-4,-1,1,4,0,-2
9856,0,-1,1,-1,1,-2
9857,0,-1,0,0,-1,1
9858,2,-2,1,1,0,-1
9859,1,-1,2,0,-2,0
9860,1,-1,-1,-2,4,-3
9861,-1,0,3,0,-2,0
9862,2,-2,0,2,-3,0
9863,-2,3,-2,0,1,-2
9864,1,0,0,0,0,-2
9865,0,1,0,0,0,0
9866,0,-1,1,2,1,-1
9867,0,0,0,0,0,0
9868,-2,1,0,-1,1,0
9869,-1,-1,0,0,-4,5
9870,-1,-1,1,1,-1,-1
9871,1,0,1,0,-2,1
9872,0,0,-3,1,1,-2
9873,2,-3,1,1,0,-2
9874,0,0,0,0,1,-1
9875,0,0,1,-1,0,0
9876,-1,4,0,-1,0,1
9877,-1,0,0,0,-1,1
9879,0,1,1,-1,1,1
9880,0,0,0,0,0,0
9881,0,0,0,0,0,0
9882,-2,1,-1,0,0,0
9883,-2,-1,2,0,-2,2
9884,0,0,0,0,0,0
9885,2,-2,1,-2,0,2
9886,-1,-2,2,1,-2,1
9887,2,-2,1,-1,2,0
9889,3,0,-3,2,-1,-1
9890,0,0,0,0,0,1
9891,-1,0,0,0,-1,1
9892,0,1,0,1,-2,1
9893,0,0,0,-1,2,-2
9894,0,0,0,0,0,0
9895,1,-1,0,0,0,-1
9896,1,0,0,2,-1,-2
9897,0,0,-2,7,-5,0
9898,1,0,0,0,0,-1
9899,1,-1,0,0,3,-3
9900,1,0,-1,2,-1,0
9901,0,0,1,0,-2,2
9902,0,1,0,0,0,2
9903,0,3,1,-2,0,0
9904,1,0,-1,-1,1,0
9905,0,0,0,-1,1,0
9906,1,0,-1,2,-1,-2
9907,1,-1,0,1,0,0
9908,-1,0,1,1,-2,2
9909,2,0,1,1,-2,-1
9910,3,-3,3,-1,1,-1
9911,1,1,-1,1,-1,-1
9912,0,0,0,1,1,-2
9913,-4,4,0,0,0,0
9914,-2,1,2,0,-2,0
9915,1,0,0,0,0,0
9916,1,0,1,-1,0,1
9917,-1,0,0,1,0,0
9918,-1,0,-1,-2,-1,3
9919,-1,0,1,-1,1,1
9920,0,3,-1,1,0,0
9921,-1,3,-2,0,0,0
9922,-2,2,0,0,0,1
9923,0,0,0,0,0,0
9924,-1,1,-1,0,0,0
9925,0,-1,2,0,-1,2
9926,0,1,-1,-2,0,2
9927,-1,1,0,0,-1,1
9928,-1,3,-1,0,-1,0
9929,0,0,0,0,0,0
9930,-1,1,0,-1,0,-1
9931,0,0,0,0,0,0
9932,0,0,0,-1,1,-2
9933,0,0,0,-1,0,-1
9934,0,0,0,0,0,0
9935,0,0,-3,2,1,-1
9936,0,1,0,0,0,0
9937,-1,1,0,-1,1,0
9938,0,1,2,-2,0,1
9939,0,0,1,0,-2,1
9940,0,0,1,0,1,-1
9941,-2,0,-1,1,0,-1
9942,0,1,-2,2,-1,1
9943,0,0,-1,2,0,0
9944,0,0,0,1,1,0
9945,-2,2,-1,2,0,0
9946,0,0,1,-1,1,0
9947,-1,0,0,-1,1,0
9948,0,-1,2,0,-1,0
9949,0,0,0,0,0,0
9950,-5,5,1,-1,1,-1
9951,0,-3,0,1,-1,1
9952,0,0,-2,2,0,0
9953,-5,0,1,0,-1,1
9954,-1,1,1,-1,0,0
9955,1,-1,1,-1,0,1
9956,0,2,-2,1,1,-1
9957,0,0,-1,0,1,-1
9958,2,-1,0,1,0,-2
9959,2,-1,1,0,-1,1
9960,2,2,-4,-1,2,-2
9961,0,0,0,0,0,0
9962,3,-4,1,0,-1,1
9963,-1,0,1,-2,3,-2
9964,1,0,0,-2,0,-1
9965,0,0,0,-2,3,0
9966,0,0,0,0,0,-1
9967,0,0,1,0,-2,1
9968,0,-1,1,0,0,-1
9969,1,0,0,0,0,1
9970,-1,-2,-3,2,4,-1
9971,0,0,0,0,0,0
9973,1,0,0,0,0,0
9974,0,0,0,0,0,0
9975,-1,1,-4,0,4,0
9976,0,0,-2,0,1,-1
9977,1,2,-1,-1,1,0
9978,1,0,0,-2,2,0
9980,-1,1,0,0,-1,0
9981,-1,1,0,1,-1,0
9982,3,1,-1,1,0,-1
9983,0,0,1,-1,0,1
9984,0,0,1,0,0,0
9985,-1,0,0,1,-1,0
9986,1,0,-1,-1,3,0
9987,2,-1,0,1,-1,0
9988,-1,0,-1,1,0,0
9989,0,1,0,1,-1,-1
9990,2,-2,1,-2,1,1
9991,1,0,0,-2,3,-2
9992,0,0,0,0,0,0
9993,0,0,0,0,-1,1
9994,0,-1,0,1,-2,-3
9995,0,0,0,-1,1,0
9996,0,-2,1,0,-1,3
9997,-4,1,-1,0,0,1
9998,0,0,0,0,0,0
9999,-3,1,0,0,1,0
10000,3,0,-1,1,0,0
10002,0,0,-1,2,-1,0
10003,1,0,-2,0,1,0
10004,-2,1,1,-1,-1,-1
10005,0,-1,1,0,0,0
10006,-1,2,-4,3,-1,1
10007,2,-2,-1,2,-1,-1
10008,0,2,0,-1,1,0
10009,1,-1,0,0,0,0
10010,-1,1,-1,1,-1,2
10011,-3,0,2,0,1,0
10012,0,0,-1,0,1,0
10013,-1,0,1,1,0,0
10014,1,-2,0,-1,3,1
10015,0,2,-1,0,0,0
10016,0,0,2,-1,0,1
10017,-1,0,1,0,0,0
10018,-1,1,-1,0,1,0
10019,1,2,1,-1,-4,-1
10020,0,0,0,0,0,0
10021,1,-2,1,-1,1,-3
10022,3,-2,2,-2,3,-3
10023,1,-2,-1,1,2,-1
10024,1,0,0,-2,1,1
10025,0,1,2,1,-1,0
10026,-1,0,-3,1,-1,3
10027,1,-1,0,1,-2,0
10028,-1,-1,2,0,-1,0
10029,0,0,0,0,0,0
10030,0,0,-2,2,0,0
10031,0,1,-1,0,1,0
10032,1,-1,0,0,1,-1
10033,-1,0,0,0,0,0
10034,0,0,0,0,0,0
10035,-1,0,1,0,-1,-1
10036,3,-2,-1,4,-1,-1
10037,0,-2,3,-2,1,-1
10038,2,-1,1,-2,1,0
10039,0,0,0,0,0,0
10040,-1,1,-1,-1,0,1
10041,-1,0,1,-2,0,1
10042,0,0,0,0,-1,1
10043,0,0,0,0,1,0
10044,0,0,0,0,-1,1
10045,0,-1,1,1,0,-1
10046,0,0,1,-1,1,1
10047,0,1,-1,-1,0,0
10048,0,0,1,0,-2,1
10049,1,0,0,0,0,0
10050,-2,1,0,0,-1,0
10051,-2,2,-2,0,0,0
10052,0,1,-1,1,0,0
10053,1,-1,0,1,-1,0
10054,0,0,-3,0,3,0
10055,-1,3,0,0,1,0
10056,0,0,0,-3,1,2
10057,2,-1,1,0,1,-2
10058,-1,-2,1,0,-1,0
10059,-1,2,1,0,-2,0
10060,1,-1,1,0,1,-3
10061,-1,-1,0,1,-1,-2
10062,2,-1,2,-1,2,0
10063,0,0,1,-1,1,1
10064,-1,2,-2,0,0,0
10065,-1,1,0,0,0,0
10066,-1,0,0,1,1,-2
10067,-2,1,0,2,-3,2
10068,0,-1,1,3,-2,-1
10069,0,0,0,0,-1,1
10070,0,-1,1,0,0,-1
10071,0,0,-1,0,0,1
10072,1,-1,1,0,1,-1
10073,-1,1,1,-1,1,-1
10074,0,-2,1,2,-1,0
10075,0,1,1,0,0,-3
10076,0,0,0,0,0,-3
10077,-1,0,-1,1,1,-2
10078,2,0,-1,0,1,-1
10079,-1,-1,1,1,-1,0
10080,-1,1,-1,0,-1,0
10081,-3,2,2,-2,2,0
10083,0,0,0,-1,0,1
10084,2,0,-1,2,-4,1
10085,1,-1,1,-2,3,-2
10086,1,-1,-1,1,1,0
10087,0,0,0,1,-1,1
10088,0,-2,3,-1,0,1
10089,2,-1,1,-1,1,-1
10090,1,0,0,0,0,-1
10091,0,0,0,0,1,-1
10092,1,1,-2,-2,1,2
10093,-1,1,-1,0,-1,1
10094,1,0,1,0,-2,2
10095,0,0,-1,1,0,0
10096,-3,3,0,-1,1,0
10097,1,0,-1,0,0,1
10098,-1,2,-1,0,0,0
10099,0,0,1,0,-1,1
10100,-1,1,-2,2,-2,1
10101,2,-1,0,0,0,0
10102,0,1,-2,3,0,0
10103,0,1,-3,1,1,-1
10104,-1,1,1,-1,1,-1
10105,0,0,0,-1,1,0
10106,0,-1,1,0,-1,1
10107,1,0,-1,0,1,-1
10108,0,0,-1,1,0,0
10109,1,-1,1,0,1,-1
10110,-2,1,0,-1,0,1
10111,1,-1,1,-1,1,1
10112,-3,4,-1,0,0,1
10113,1,-1,0,1,0,1
10114,1,0,-1,-1,1,1
10115,-1,0,-1,1,0,1
10116,1,-1,1,0,-2,2
10117,0,2,-1,-1,0,1
10118,0,0,0,1,-1,1
10119,0,0,0,-1,0,0
10121,-2,0,3,-1,-1,0
10122,-3,2,0,0,-1,0
10123,-1,0,0,0,0,0
10124,1,1,-1,0,1,0
10125,0,0,2,0,-1,2
10126,1,-1,1,-1,1,1
10127,1,-1,1,-1,-1,2
10128,0,0,0,0,0,0
10129,0,-1,1,1,-2,1
10130,1,-2,2,0,-1,1
10131,2,1,0,0,-2,1
10132,0,-2,1,-1,1,-1
10133,-1,1,-2,1,2,-2
10134,0,0,-1,0,1,0
10135,0,0,0,1,-1,0
10136,1,0,0,-1,1,-1
10137,0,0,-1,0,0,2
10138,0,-1,0,1,0,0
10139,1,1,0,0,0,0
10140,0,1,0,0,-1,0
10141,0,0,1,-1,0,0
10142,0,0,0,0,0,0
10143,0,-1,0,1,-1,1
10144,2,-2,0,0,2,-2
10145,-1,1,-1,-1,2,1
10146,3,-1,0,1,-1,0
10147,-1,2,-2,1,0,-1
10148,-2,0,0,0,0,0
10149,0,0,1,0,-1,0
10150,1,-1,1,0,1,-2
10151,-1,-1,-1,2,-1,1
10152,-1,0,0,1,-1,0
10153,0,1,-1,1,0,0
10154,0,0,0,0,0,0
10155,0,-1,1,0,1,-2
10156,-1,1,-2,1,1,0
10157,-1,0,-1,0,0,0
10158,0,1,-1,0,0,1
10159,1,0,0,-1,1,-1
10160,0,0,-4,-1,1,2
10161,0,0,0,0,0,0
10162,-1,0,1,-2,1,0
10163,1,-1,1,0,0,0
10164,1,-1,0,0,-1,0
10165,-2,-2,2,-1,5,0
10166,0,1,-2,1,1,1
10167,3,0,-1,1,0,0
10168,1,-1,1,-1,0,0
10169,2,-1,1,-2,3,-2
10170,2,1,-1,-1,1,1
10171,-1,0,1,0,0,0
10172,3,-2,2,-1,1,-3
10173,0,-1,0,0,1,-1
10174,1,-1,0,0,0,0
10175,0,0,1,-2,2,0
10176,1,0,-1,2,-1,0
10177,0,-1,0,0,1,-1
10178,2,-1,-1,1,1,0
10179,0,0,1,-2,0,3
10180,2,-2,2,-1,0,2
10181,1,0,-1,0,-1,2
10182,0,0,-1,0,0,0
10183,-1,1,-1,2,-2,1
10184,-2,2,-1,1,-1,-1
10185,0,-1,-1,1,0,1
10186,-2,2,-3,4,0,1
10187,-3,1,-1,1,-1,1
10188,0,-1,2,-2,2,-1
10189,0,0,0,-1,0,0
10190,0,0,0,-1,1,0
10191,1,0,0,0,-1,1
10192,-2,-1,1,0,2,1
10193,2,1,-1,2,-2,0
10194,0,0,0,0,0,-1
10195,0,-1,-1,0,3,2
10196,0,-1,1,-1,2,-3
10197,3,-3,1,-4,5,0
10198,-1,0,1,-1,-2,2
10199,3,-3,-1,1,1,1
10200,-2,-1,1,0,0,0
10201,0,0,0,0,0,2
10202,0,0,-1,0,0,1
10203,-1,0,1,-1,2,-1
10204,-1,0,0,1,-2,1
10205,-2,3,-1,-2,3,-2
10206,0,-1,1,-1,0,1
10207,0,0,0,0,0,0
10208,3,-1,1,0,0,0
10209,-1,2,-1,-1,1,1
10210,-5,0,0,0,2,0
10211,0,0,0,-1,1,0
10212,0,-1,1,0,0,0
10213,-1,0,1,-2,1,-1
10214,-1,0,1,-1,-1,1
10215,-1,1,1,-2,2,-1
10216,0,0,1,-1,0,-1
10218,0,0,0,-1,-4,4
10219,-1,2,0,-1,0,1
10220,0,0,1,-1,1,0
10221,-2,0,0,1,0,-1
10222,-4,2,0,1,-2,0
10223,-1,-1,0,0,1,1
10224,0,0,1,1,-2,1
10225,0,-1,-2,0,-1,2
10226,0,0,0,0,0,-1
10227,0,1,-2,0,1,-1
10228,2,-1,1,-1,1,0
10229,0,0,0,0,0,0
10230,-2,1,2,0,-1,1
10231,-1,1,-1,1,-1,1
10232,-1,1,1,-1,0,-1
10233,2,-1,-2,2,-2,1
10234,-2,0,1,0,-1,0
10235,-1,3,-3,1,2,-2
10236,1,0,0,0,0,0
10237,-1,1,0,0,0,0
10238,1,0,0,0,0,0
10239,-1,0,0,-2,0,2
10240,0,-1,1,0,0,0
10241,0,-1,-1,0,0,2
10242,0,1,0,-1,2,-1
10243,0,-1,1,0,0,-1
10244,1,1,-1,0,0,0
10245,0,1,1,-1,0,0
10246,0,0,0,0,1,0
10247,1,0,1,0,0,0
10248,0,1,-1,1,-2,1
10249,-2,3,-2,1,0,-2
10250,0,0,1,0,0,-2
10251,0,-1,1,-2,0,0
10252,0,0,1,0,0,-1
10253,0,0,1,-1,1,-1
10254,-5,1,0,1,-1,-1
10255,1,-1,0,0,0,1
10256,-1,2,0,0,-1,-1
10257,0,0,0,0,0,0
10258,0,-1,1,0,-1,1
10259,0,0,0,-1,-1,1
10260,1,-1,1,0,0,-2
10261,0,0,0,0,0,0
10262,1,0,-2,0,2,0
10263,0,0,-1,-1,3,-1
10264,1,0,-1,0,0,1
10265,1,-1,2,1,-2,1
10266,0,0,2,1,-1,0
10267,-2,1,0,2,-2,1
10268,-1,-2,3,-1,0,-1
10269,0,2,-1,0,0,1
10270,0,0,0,0,2,-2
10271,-1,1,1,0,0,-1
10272,0,1,0,1,-1,1
10273,0,-1,1,-1,0,0
10274,1,-1,0,-1,2,0
10275,1,0,-1,3,0,0
10276,0,-1,-1,2,0,1
10277,0,0,0,0,0,-1
10278,0,0,-1,1,0,-1
10279,-1,1,0,0,0,0
10280,-1,0,1,1,0,-1
10281,0,0,1,-1,0,0
10282,-1,0,-1,2,-1,-1
10283,-1,0,1,0,1,0
10284,-1,0,1,-2,1,0
10285,1,-1,-1,2,0,-1
10286,3,-2,2,-2,1,1
10287,2,-4,3,0,0,-2
10288,2,-1,1,1,-1,0
10289,0,0,0,0,0,0
10290,-1,1,1,-2,1,1
10291,0,0,-3,0,1,0
10292,0,1,-1,0,3,-2
10293,1,-1,0,1,-1,1
10294,3,-2,0,1,0,-1
10295,0,0,0,-1,0,0
10296,-1,0,1,1,-2,0
10297,0,0,0,0,0,0
10298,-1,0,1,0,0,-1
10299,0,0,0,-2,2,0
10300,1,1,0,0,0,-1
10301,1,-1,-1,1,1,0
10302,0,0,1,-1,0,0
10303,1,0,1,-2,-1,2
10304,-1,0,0,0,-1,0
10305,1,0,1,0,-1,-1
10306,-1,0,1,-1,-1,-2
10307,0,0,1,-1,1,0
10308,-1,1,0,-1,0,1
10309,2,-2,1,0,-1,-1
10310,0,0,0,0,0,0
10311,2,0,0,-1,-1,-1
10312,1,0,0,0,0,0
10313,5,0,-1,0,1,0
10314,1,0,-2,1,1,0
10315,1,1,-2,1,-1,2
10316,0,0,-1,-2,2,1
10318,2,0,1,-1,0,-2
10319,0,-1,1,-2,0,-1
10320,4,-1,1,0,-2,2
10321,1,-1,2,-2,1,-2
10322,0,0,0,0,-1,1
10323,0,0,0,0,0,0
10324,-3,1,0,1,-1,-2
10325,2,0,0,-2,2,-4
10326,0,0,0,0,0,0
10327,1,1,1,-1,-2,0
10328,0,0,0,-1,0,0
10329,1,3,-3,-1,1,-1
10330,3,1,-2,2,0,-5
10331,2,1,-1,-1,0,1
10332,0,-1,1,-1,0,1
10333,2,0,-1,0,0,0
10334,0,-1,1,0,0,0
10335,-1,0,0,1,0,-1
10336,0,0,0,0,0,0
10337,-1,0,0,0,0,-2
10338,0,1,0,-3,2,-1
10339,-1,0,0,0,-1,0
10340,0,0,0,0,0,-1
10341,-1,2,-1,0,0,0
10342,5,-5,2,1,2,-6
10343,0,2,-3,2,2,-1
10344,0,-1,1,-1,1,0
10346,-2,-1,1,-1,1,1
10347,-1,0,1,0,0,0
10348,2,-1,-2,1,2,-1
10349,0,0,0,0,0,0
10350,0,0,1,0,-1,0
10351,-1,1,0,0,-1,0
10352,-5,5,0,0,0,0
10353,0,0,0,0,-1,1
10354,1,0,-2,0,2,-1
10355,-1,0,-1,0,0,0
10356,0,1,-1,-1,1,-1
10357,0,-1,1,-2,1,1
10358,1,-1,-2,3,-1,0
10359,0,1,-1,-1,2,5
10360,1,0,-2,0,2,0
10361,1,-1,2,0,-1,-1
10362,-1,1,0,-1,1,-2
10363,0,1,-1,-1,1,0
10364,-1,0,0,0,0,1
10365,0,0,0,0,0,-1
10366,0,-1,0,1,0,0
10367,0,-1,1,1,-1,1
10368,0,-1,0,1,0,-1
10369,0,0,0,0,0,0
10370,1,-2,2,-1,1,-1
10371,1,-3,1,0,0,2
10372,1,1,0,1,-2,5
10373,0,1,-1,1,0,1
10374,-1,0,1,0,0,0
10375,0,0,0,0,0,0
10376,0,-1,0,0,-1,1
10377,-1,0,-2,-1,3,0
10378,1,1,1,0,0,-1
10379,1,0,2,-1,0,0
10380,-1,3,-1,-2,-1,1
10381,0,0,0,0,0,0
10382,0,0,-2,1,1,-1
10383,-1,0,-2,0,2,0
10384,1,0,1,0,0,-1
10385,-1,1,0,-1,0,0
10386,-1,0,0,-1,1,-1
10387,0,1,-1,0,2,0
10388,-2,1,0,0,1,-1
10389,-1,0,0,1,-1,0
10390,2,-2,0,-1,1,0
10391,-1,1,1,-1,0,-2
10392,-1,1,0,-1,-1,0
10393,-1,1,0,1,-1,-1
10394,0,0,0,0,0,0
10395,1,-1,-1,1,0,-1
10396,-2,1,0,1,0,0
10397,-3,0,-1,3,1,0
10398,0,-1,0,2,-1,-1
10399,-2,1,1,-1,2,0
10401,1,0,0,0,0,0
10402,1,0,-1,0,1,-1
10403,0,0,0,0,0,0
10404,-1,1,0,2,-3,1
10405,0,0,0,0,0,-2
10406,-1,0,0,-1,1,-1
10407,3,-2,2,-3,2,0
10408,0,0,0,0,1,-1
10409,-2,2,1,-1,-1,-1
10410,2,0,0,0,0,-1
10411,1,0,-1,1,0,0
10412,0,0,0,0,0,-1
10413,-2,2,0,-1,-3,3
10414,0,-3,2,-1,2,2
10415,2,-1,-1,1,-1,2
10416,1,1,-1,1,-1,0
10417,-2,0,0,2,-2,2
10418,0,0,0,0,1,-1
10419,2,0,-2,1,0,-1
10420,0,-1,1,0,1,0
10421,0,1,0,0,0,-1
10422,0,-3,3,-2,1,0
10423,-1,1,0,0,-1,0
10424,0,0,-1,1,0,0
10425,1,-1,1,1,1,-3
10426,1,0,-1,1,-2,3
10428,-1,-2,3,-2,2,-1
10429,1,-1,-1,-1,0,1
10430,-1,0,0,1,0,-1
10431,1,-1,0,-1,1,0
10432,2,-1,-1,0,0,1
10433,-1,0,1,0,0,-1
10434,-2,1,-2,3,-1,0
10435,0,0,1,-1,-1,1
10436,0,0,0,0,-2,2
10437,1,0,0,0,0,-1
10438,-1,-1,1,2,-2,1
10439,0,0,0,0,0,0
10440,2,0,0,0,0,0
10441,0,1,-1,-2,3,0
10442,-1,1,-1,0,-1,0
10443,0,0,0,0,0,0
10444,-1,0,-1,1,-1,1
10445,-1,1,0,0,-1,1
10446,1,0,-1,-1,0,1
10447,1,-2,1,1,0,-1
10448,0,0,-1,1,0,-1
10449,1,0,-4,3,1,0
10450,2,-2,3,-1,0,0
10451,1,3,-3,1,0,0
10452,2,0,0,0,0,-1
10453,1,0,-3,1,1,1
10454,1,0,0,-1,0,1
10455,0,0,0,-1,1,0
10456,-1,0,-3,-2,3,0
10457,1,0,0,-2,2,-3
10458,-2,1,0,0,-1,0
10459,1,0,0,0,0,-1
10460,-1,1,0,-1,0,1
10461,0,1,1,-3,3,-1
10462,0,2,0,-1,1,0
10463,1,1,-1,1,0,-1
10464,2,0,-1,0,0,0
10466,-1,2,0,0,0,0
10467,0,-3,1,1,-1,0
10468,0,-1,1,1,-1,0
10469,-2,2,-1,1,0,-1
10470,3,0,0,1,0,0
10471,0,0,0,0,0,-1
10472,0,-1,2,-2,0,0
10473,1,-2,2,1,-1,0
10474,1,-1,0,0,-1,1
10475,0,0,1,0,-1,0
10476,5,-2,1,-2,3,-6
10477,-1,0,0,1,0,0
10478,2,-2,3,-3,0,0
10479,0,1,0,0,-1,-1
10480,1,0,1,0,0,-1
10481,0,0,0,-1,1,-1
10482,1,-1,1,0,0,0
10483,-2,1,-1,1,-1,-1
10484,1,-1,0,-1,1,0
10485,0,-1,1,0,0,0
10486,-2,4,-1,1,-5,4
10487,0,0,0,0,3,-3
10488,-3,3,-1,1,0,0
10489,0,-2,1,0,0,-1
10491,0,1,-1,1,0,-1
10492,0,0,0,0,0,0
10493,-2,2,-1,2,0,0
10494,2,0,-2,3,-3,2
10495,-1,0,2,0,1,-1
10496,-2,0,0,-1,0,1
10497,0,-2,2,0,-3,1
10498,0,1,0,0,-1,0
10499,-2,2,0,0,0,0
10500,2,0,1,-2,0,-3
10501,1,0,0,-2,-3,-1
10502,0,-1,1,-1,1,0
10503,0,0,0,0,0,0
10504,1,1,-2,1,1,0
10505,-2,0,-2,1,4,-1
10506,1,0,-1,1,0,-1
10507,0,0,1,-1,2,1
10508,0,1,-2,0,1,-1
10509,1,0,-1,0,2,-2
10510,3,-2,0,0,1,-1
10511,-2,1,-2,1,-1,4
