고객번호,편의품구매횟수,선매품구매횟수,전문품구매횟수,기타품구매횟수,편의품총구매액,선매품총구매액,전문품총구매액,기타품총구매액,편의품객단가,선매품객단가,전문품객단가,기타품객단가,편의품구매비율(%),선매품구매비율(%),전문품구매비율(%),기타품구매비율(%)
9127,1501.0,291.0,15.0,153.0,12961864.0,47317720.0,3817921.0,3632051.0,8635.485676215856,162603.84879725086,254528.06666666668,23738.895424836603,1.96,36.88,57.73,5.38
9128,272.0,249.0,4.0,78.0,3449231.0,15443822.0,325313.0,1290071.0,12680.996323529413,62023.381526104415,81328.25,16539.371794871793,7.93,38.79,50.85,10.34
9129,804.0,89.0,2.0,60.0,11477383.0,4847576.0,85695.0,668527.0,14275.35199004975,54467.14606741573,42847.5,11142.116666666669,13.16,50.21,39.48,10.26
9130,3102.0,27.0,0.0,3.0,10356148.0,2134311.0,0.0,54194.0,3338.5390070921985,79048.55555555556,0.0,18064.666666666668,3.44,81.4,0.0,18.59
9131,2632.0,233.0,0.0,47.0,11389588.0,2557834.0,0.0,626097.0,4327.351063829788,10977.828326180255,0.0,13321.212765957447,17.81,45.14,0.0,54.68
9132,612.0,74.0,0.0,9.0,7967820.0,2723172.0,0.0,257010.0,13019.313725490196,36799.62162162162,0.0,28556.666666666668,19.92,56.29,0.0,43.64
9133,2796.0,9.0,0.0,2.0,10571741.0,145697.0,0.0,19976.0,3781.023247496424,16188.555555555557,0.0,9988.0,14.44,61.81,0.0,38.05
9134,164.0,334.0,13.0,41.0,3232676.0,83284630.0,6702017.0,2224021.0,19711.439024390245,249355.17964071856,515539.7692307693,54244.41463414634,2.41,30.44,62.93,6.62
9135,680.0,157.0,3.0,25.0,6295497.0,9865689.0,2135660.0,580080.0,9258.083823529412,62838.78343949045,711886.6666666666,23203.2,1.16,7.88,89.22,2.91
9136,826.0,353.0,1.0,21.0,5804835.0,423394651.0,512591.0,430542.0,7027.645278450364,1199418.2747875354,512591.0,20502.0,0.41,69.23,29.59,1.18
9137,1298.0,52.0,0.0,7.0,10715077.0,4042883.0,0.0,50396.0,8255.067026194145,77747.75,0.0,7199.428571428572,9.72,91.51,0.0,8.47
9138,443.0,64.0,0.0,12.0,9850162.0,9770598.0,0.0,105261.0,22235.12866817156,152665.59375,0.0,8771.75,13.77,94.56,0.0,5.43
9140,1282.0,96.0,4.0,46.0,18643842.0,11841135.0,2102163.0,1342166.0,14542.778471138845,123345.15625,525540.75,29177.52173913044,2.14,18.19,77.5,4.3
9141,3010.0,66.0,1.0,7.0,12449636.0,2778473.0,7095.0,106998.0,4136.09169435216,42098.07575757576,7095.0,15285.42857142857,6.41,65.28,10.99,23.68
9142,1111.0,245.0,1.0,80.0,12424167.0,25778749.0,532479.0,2535422.0,11182.868586858684,105219.3836734694,532479.0,31692.775,1.67,15.72,79.54,4.73
9143,1227.0,135.0,0.0,45.0,9915462.0,4505466.0,0.0,790283.0,8081.061124694376,33373.822222222225,0.0,17561.844444444443,15.87,65.5,0.0,34.42
9144,1697.0,100.0,1.0,61.0,10792469.0,5830266.0,245030.0,960984.0,6359.734236888627,58302.66,245030.0,15753.83606557377,1.99,18.27,76.79,4.94
9145,3280.0,42.0,0.0,12.0,14048079.0,1462283.0,0.0,217068.0,4282.950914634146,34816.26190476191,0.0,18089.0,8.1,65.8,0.0,34.14
9146,1397.0,118.0,1.0,76.0,8036361.0,3405142.0,14159.0,791577.0,5752.584824624195,28857.13559322034,14159.0,10415.486842105263,10.77,54.0,26.47,19.46
9147,885.0,12.0,0.0,0.0,5305570.0,595348.0,0.0,0.0,5994.994350282486,49612.333333333336,0.0,0.0,12.08,99.98,0.0,0.0
9148,181.0,224.0,1.0,36.0,1961380.0,74189845.0,13303.0,650334.0,10836.35359116022,331204.6651785714,13303.0,18064.83333333333,2.99,91.35,3.67,4.98
9149,628.0,99.0,3.0,17.0,4181183.0,8152347.0,1310950.0,1098321.0,6657.9347133757965,82346.93939393939,436983.3333333333,64607.117647058825,1.14,14.1,74.83,11.06
9150,388.0,197.0,3.0,24.0,3445981.0,17633845.0,922202.0,648674.0,8881.394329896908,89511.90355329949,307400.6666666667,27028.08333333333,2.09,21.11,72.51,6.37
9151,427.0,462.0,26.0,96.0,4620715.0,74329623.0,47827361.0,1296157.0,10821.346604215456,160886.62987012987,1839513.8846153845,13501.635416666666,0.54,7.99,91.34,0.67
9152,2529.0,248.0,8.0,67.0,15400955.0,15603819.0,4741673.0,1204994.0,6089.741004349546,62918.625,592709.125,17984.985074626864,0.9,9.34,87.99,2.67
9153,1887.0,54.0,1.0,10.0,8090331.0,4993872.0,919867.0,152344.0,4287.403815580286,92479.11111111112,919867.0,15234.4,0.42,9.0,89.52,1.48
9154,675.0,64.0,1.0,98.0,5489342.0,2342215.0,17737.0,1495345.0,8132.358518518518,36597.109375,17737.0,15258.622448979591,11.69,52.58,25.46,21.9
9155,2168.0,72.0,0.0,60.0,10843162.0,5434448.0,0.0,651960.0,5001.458487084871,75478.44444444444,0.0,10866.0,5.79,87.41,0.0,12.57
9156,609.0,348.0,3.0,12.0,6501221.0,65477062.0,1415808.0,385023.0,10675.23973727422,188152.47701149425,471936.0,32085.25,1.54,27.18,68.18,4.63
9157,906.0,175.0,1.0,60.0,7873975.0,10914214.0,16893.0,940485.0,8690.921633554084,62366.93714285714,16893.0,15674.75,9.15,65.69,17.78,16.49
9158,413.0,296.0,10.0,79.0,4821739.0,42561177.0,1087868.0,1059361.0,11674.912832929782,143787.76013513515,108786.8,13409.632911392406,4.39,54.06,40.89,5.04
9159,1124.0,213.0,8.0,72.0,12544872.0,24426564.0,2122709.0,1712332.0,11160.918149466192,114678.7042253521,265338.625,23782.38888888889,2.76,28.4,65.71,5.89
9160,621.0,32.0,0.0,13.0,7871448.0,1425037.0,0.0,336708.0,12675.43961352657,44532.40625,0.0,25900.615384615383,18.0,63.21,0.0,36.73
9161,2191.0,35.0,2.0,14.0,7773710.0,1958683.0,620496.0,531969.0,3548.019169329073,55962.37142857143,310248.0,37997.78571428572,0.88,13.84,76.75,9.4
9162,1109.0,18.0,0.0,1.0,4657000.0,829000.0,0.0,8364.0,4199.2786293958525,46055.55555555556,0.0,8364.0,7.72,84.62,0.0,15.34
9163,1593.0,345.0,15.0,187.0,17120223.0,34229703.0,8171592.0,4022050.0,10747.158192090395,99216.5304347826,544772.8,21508.28877005348,1.61,14.91,81.86,3.23
9164,195.0,197.0,5.0,88.0,5078020.0,17179601.0,951736.0,1459087.0,26041.128205128207,87206.09644670051,190347.2,16580.534090909092,8.85,29.65,64.71,5.64
9165,2082.0,5.0,0.0,5.0,6824824.0,133697.0,0.0,82956.0,3278.0134486071083,26739.4,0.0,16591.2,7.57,61.7,0.0,38.23
9166,347.0,112.0,0.0,125.0,2678001.0,5328991.0,0.0,1613629.0,7717.582132564841,47580.27678571428,0.0,12909.032,12.76,78.64,0.0,21.31
9167,1419.0,27.0,0.0,1.0,8126148.0,1556562.0,0.0,10509.0,5726.672304439746,57650.444444444445,0.0,10509.0,8.4,84.57,0.0,15.4
9168,874.0,97.0,2.0,42.0,6707964.0,3758009.0,150598.0,860635.0,7675.016018306636,38742.36082474227,75299.0,20491.309523809523,5.7,28.8,55.96,15.22
9169,1195.0,88.0,0.0,10.0,5849580.0,3430146.0,0.0,466184.0,4895.046025104602,38978.931818181816,0.0,46618.4,5.72,45.53,0.0,54.43
9170,1671.0,66.0,4.0,10.0,7108207.0,3913298.0,179450.0,107607.0,4253.864153201675,59292.393939393936,44862.5,10760.7,3.7,51.59,39.02,9.36
9171,413.0,65.0,14.0,17.0,3553429.0,6289508.0,8980043.0,284836.0,8603.944309927361,96761.66153846154,641431.6428571428,16755.058823529413,1.14,12.82,84.96,2.22
9172,271.0,199.0,1.0,104.0,2278756.0,7839615.0,149576.0,1660632.0,8408.69372693727,39395.05025125628,149576.0,15967.615384615385,4.1,19.22,72.98,7.79
9173,606.0,237.0,11.0,212.0,7382382.0,55514579.0,6060539.0,3962867.0,12182.148514851486,234238.72995780592,550958.0909090909,18692.76886792453,1.52,29.14,68.53,2.33
9174,629.0,234.0,1.0,20.0,6523317.0,6804279.0,3457523.0,360640.0,10370.933227344993,29078.115384615383,3457523.0,18032.0,0.3,0.83,98.66,0.51
9175,572.0,196.0,3.0,74.0,6180309.0,15663765.0,1417911.0,2345228.0,10804.736013986014,79917.16836734694,472637.0,31692.27027027027,1.85,13.68,80.89,5.42
9176,1234.0,116.0,3.0,69.0,10806258.0,1858847.0,16641.0,751631.0,8757.097244732577,16024.543103448275,5547.0,10893.202898550724,26.97,49.32,17.05,33.46
9177,1161.0,182.0,0.0,66.0,8664586.0,5518023.0,0.0,3281562.0,7463.037037037037,30318.80769230769,0.0,49720.63636363636,9.32,37.88,0.0,62.08
9178,1205.0,42.0,0.0,66.0,6690729.0,927387.0,0.0,487796.0,5552.472199170124,22080.64285714286,0.0,7390.848484848485,18.84,74.87,0.0,25.0
9179,363.0,152.0,0.0,22.0,4257976.0,18149855.0,0.0,1623032.0,11729.961432506889,119406.94078947368,0.0,73774.18181818182,6.07,61.81,0.0,38.18
9180,464.0,323.0,1.0,28.0,12201551.0,50919074.0,90264.0,504762.0,26296.446120689656,157644.1919504644,90264.0,18027.214285714286,9.89,59.28,33.93,6.78
9181,328.0,443.0,23.0,69.0,3375984.0,63102191.0,6874695.0,2518349.0,10292.634146341465,142442.8690744921,298899.7826086957,36497.811594202896,2.15,29.81,62.55,7.64
9182,311.0,100.0,8.0,219.0,2333530.0,7209897.0,426550.0,4083026.0,7503.311897106109,72098.97,53318.75,18643.954337899544,5.21,50.05,37.0,12.93
9183,1467.0,49.0,0.0,64.0,7601552.0,924406.0,0.0,775218.0,5181.69870483981,18865.42857142857,0.0,12112.78125,16.73,60.87,0.0,39.0
9184,216.0,131.0,0.0,55.0,2880182.0,18677352.0,0.0,1434392.0,13334.175925925923,142575.20610687023,0.0,26079.854545454546,7.91,84.53,0.0,15.45
9185,337.0,257.0,1.0,52.0,5361621.0,41008165.0,17512.0,979275.0,15909.854599406528,159564.84435797666,17512.0,18832.21153846154,8.12,81.45,8.93,9.61
9186,381.0,280.0,3.0,32.0,5645552.0,59296713.0,4542526.0,683116.0,14817.721784776902,211773.975,1514175.3333333333,21347.375,0.85,12.12,86.66,1.22
9187,1348.0,39.0,1.0,39.0,4403201.0,1647235.0,440625.0,409455.0,3266.469584569733,42236.79487179488,440625.0,10498.846153846154,0.66,8.56,89.31,2.13
9188,782.0,131.0,0.0,29.0,5624535.0,13356711.0,0.0,639268.0,7192.5,101959.62595419848,0.0,22043.72413793104,5.8,82.22,0.0,17.76
9189,2605.0,59.0,0.0,43.0,8828963.0,2032672.0,0.0,488816.0,3389.237236084453,34452.06779661017,0.0,11367.813953488372,7.4,75.18,0.0,24.77
9190,1000.0,138.0,8.0,42.0,8565623.0,9681631.0,1117241.0,811057.0,8565.623,70156.7463768116,139655.125,19310.880952380958,3.74,30.62,60.94,8.42
9191,1538.0,305.0,3.0,157.0,9412907.0,13017278.0,138844.0,1829116.0,6120.225617685305,42679.6,46281.333333333336,11650.420382165605,6.08,42.42,45.98,11.57
9192,897.0,164.0,25.0,48.0,11990836.0,22219590.0,56374065.0,621260.0,13367.710144927536,135485.30487804877,2254962.6,12942.916666666666,0.56,5.64,93.82,0.54
9193,1788.0,42.0,1.0,33.0,9958410.0,2216214.0,463539.0,472429.0,5569.580536912752,52767.0,463539.0,14316.030303030304,1.05,9.94,87.36,2.7
9194,821.0,74.0,1.0,114.0,7676707.0,2635412.0,743311.0,1419500.0,9350.434835566382,35613.67567567567,743311.0,12451.754385964912,1.18,4.5,93.93,1.57
9195,1248.0,145.0,0.0,95.0,6737991.0,3967765.0,0.0,830683.0,5399.03125,27363.896551724138,0.0,8744.031578947368,14.95,75.75,0.0,24.16
9196,2035.0,29.0,0.0,8.0,13249224.0,2285293.0,0.0,555630.0,6510.675184275185,78803.20689655172,0.0,69453.75,4.39,53.15,0.0,46.83
9197,172.0,225.0,2.0,71.0,3585172.0,42466587.0,42072.0,1540302.0,20844.023255813958,188740.38666666663,21036.0,21694.394366197183,9.01,81.54,9.08,9.37
9198,2058.0,17.0,0.0,1.0,8333649.0,169504.0,0.0,7079.0,4049.3921282798833,9970.823529411764,0.0,7079.0,23.75,58.4,0.0,41.32
9199,631.0,276.0,11.0,50.0,16968396.0,51984429.0,1594504.0,739056.0,26891.27733755943,188349.38043478265,144954.9090909091,14781.12,7.73,54.11,41.64,4.25
9200,1166.0,200.0,2.0,43.0,7063736.0,10284306.0,128923.0,569663.0,6058.092624356776,51421.53,64461.5,13247.976744186046,4.69,39.82,49.9,10.25
9201,288.0,279.0,0.0,54.0,6542511.0,73711719.0,0.0,1409679.0,22717.05208333333,264199.70967741933,0.0,26105.166666666668,7.83,91.01,0.0,8.99
9202,1634.0,193.0,0.0,55.0,10985302.0,7981365.0,0.0,979586.0,6722.9510403916765,41354.22279792746,0.0,17810.654545454545,11.36,69.88,0.0,30.06
9203,657.0,123.0,0.0,142.0,5854856.0,8979086.0,0.0,1245386.0,8911.500761035008,73000.69918699187,0.0,8770.323943661971,10.9,89.26,0.0,10.71
9204,980.0,73.0,0.0,48.0,5129844.0,1195391.0,0.0,378478.0,5234.534693877551,16375.219178082192,0.0,7884.958333333333,21.58,67.44,0.0,32.38
9205,541.0,222.0,14.0,111.0,5153986.0,36861528.0,15171019.0,2175690.0,9526.776340110906,166042.9189189189,1083644.2142857143,19600.81081081081,0.75,13.08,85.37,1.54
9206,215.0,290.0,4.0,141.0,3919778.0,32686789.0,2916344.0,3146348.0,18231.525581395348,112713.06551724138,729086.0,22314.524822695035,2.11,13.04,84.37,2.58
9207,280.0,235.0,10.0,40.0,4535456.0,73082418.0,4220357.0,1240490.0,16198.057142857142,310989.01276595745,422035.7,31012.25,2.12,40.7,55.23,4.06
9208,1813.0,75.0,0.0,62.0,7890687.0,1837329.0,0.0,700930.0,4352.281853281854,24497.72,0.0,11305.32258064516,12.16,68.4,0.0,31.51
9209,729.0,176.0,5.0,39.0,11352935.0,21821080.0,2861370.0,1106705.0,15573.29903978052,123983.40909090907,572274.0,28377.05128205128,2.15,17.11,78.97,3.92
9210,1859.0,189.0,23.0,28.0,19951436.0,58899289.0,29060701.0,714349.0,10732.34857450242,311636.44973544974,1263508.7391304348,25512.464285714286,0.67,19.47,78.94,1.59
9211,326.0,210.0,16.0,32.0,5754866.0,25222425.0,10944429.0,857304.0,17652.963190184048,120106.78571428572,684026.8125,26790.75,2.12,14.45,82.32,3.22
9212,1209.0,196.0,0.0,52.0,6868018.0,12547301.0,0.0,870037.0,5680.7427626137305,64016.8418367347,0.0,16731.48076923077,7.04,79.27,0.0,20.7
9213,1356.0,250.0,3.0,202.0,10784772.0,23147429.0,2461866.0,3279650.0,7953.371681415929,92589.716,820622.0,16235.89108910891,0.86,9.96,88.29,1.75
9214,569.0,395.0,13.0,63.0,4632750.0,54502264.0,1527345.0,1716850.0,8141.915641476274,137980.41518987343,117488.07692307692,27251.5873015873,2.88,48.8,41.55,9.64
9215,197.0,245.0,24.0,38.0,4471165.0,71571016.0,13311458.0,953299.0,22696.269035532998,292126.5959183673,554644.0833333334,25086.815789473683,2.6,33.51,63.61,2.88
9216,2439.0,58.0,0.0,67.0,11927352.0,1055470.0,0.0,897576.0,4890.263222632227,18197.758620689656,0.0,13396.65671641791,15.48,57.57,0.0,42.3
9217,1969.0,32.0,0.0,9.0,7375997.0,1608209.0,0.0,499689.0,3746.062468257999,50256.53125,0.0,55521.0,3.54,47.51,0.0,52.46
9218,1384.0,99.0,3.0,96.0,12129033.0,6949318.0,99303.0,948126.0,8763.752167630058,70195.1313131313,33101.0,9876.3125,7.74,62.02,29.23,8.72
9219,2464.0,5.0,0.0,0.0,9978247.0,185504.0,0.0,0.0,4049.613230519481,37100.8,0.0,0.0,10.92,99.97,0.0,0.0
9220,405.0,74.0,5.0,22.0,7770423.0,6363599.0,958517.0,373131.0,19186.22962962963,85994.58108108108,191703.4,16960.5,6.51,29.18,65.05,5.75
9221,280.0,103.0,0.0,121.0,4139545.0,6252882.0,0.0,2086461.0,14784.089285714286,60707.59223300971,0.0,17243.479338842975,18.97,77.86,0.0,22.09
9222,365.0,166.0,3.0,55.0,3626101.0,19373053.0,2039070.0,793009.0,9934.523287671233,116705.13855421689,679690.0,14418.345454545455,1.23,14.39,83.83,1.78
9223,139.0,265.0,8.0,44.0,3449561.0,38862172.0,2056616.0,4271986.0,24816.98561151079,146649.70566037737,257077.0,97090.59090909093,4.96,29.28,51.33,19.38
9224,222.0,3.0,0.0,0.0,2093364.0,70235.0,0.0,0.0,9429.567567567568,23411.666666666668,0.0,0.0,40.28,99.83,0.0,0.0
9225,275.0,331.0,3.0,49.0,5952524.0,33354746.0,608376.0,3160178.0,21645.541818181817,100769.6253776435,202792.0,64493.42857142857,5.88,27.38,55.09,17.52
9226,280.0,234.0,18.0,108.0,3800583.0,53929350.0,15131534.0,3891824.0,13573.510714285714,230467.3076923077,840640.7777777778,36035.40740740741,1.23,20.82,75.93,3.25
9227,1761.0,118.0,1.0,56.0,18236498.0,4064294.0,1694492.0,913361.0,10355.762634866553,34443.16949152543,1694492.0,16310.017857142857,0.59,1.97,97.09,0.93
9228,573.0,127.0,3.0,80.0,8085411.0,11405283.0,1090163.0,793342.0,14110.664921465968,89805.37795275591,363387.6666666667,9916.775,3.05,19.39,78.46,2.14
9229,349.0,196.0,0.0,41.0,5919055.0,61299249.0,0.0,758117.0,16960.042979942693,312751.27040816325,0.0,18490.658536585364,5.12,94.42,0.0,5.58
9230,2067.0,41.0,0.0,6.0,10010404.0,725032.0,0.0,38151.0,4842.9627479438805,17683.70731707317,0.0,6358.5,20.14,73.49,0.0,26.34
9231,1511.0,208.0,1.0,175.0,18180372.0,15480976.0,674616.0,4186198.0,12032.013236267372,74427.76923076923,674616.0,23921.13142857143,1.56,9.63,87.28,3.09
9232,92.0,68.0,2.0,19.0,2495382.0,25283709.0,2439671.0,347478.0,27123.717391304348,371819.25,1219835.5,18288.315789473683,1.68,23.1,75.77,1.14
9233,827.0,310.0,7.0,81.0,12596933.0,55039848.0,5919024.0,1135546.0,15232.083434099151,177547.89677419353,845574.8571428572,14019.086419753086,1.47,17.12,81.53,1.35
9234,294.0,144.0,8.0,56.0,3691807.0,17126625.0,5853746.0,1202806.0,12557.166666666666,118934.89583333331,731718.25,21478.67857142857,1.44,13.64,83.9,2.46
9235,1201.0,67.0,0.0,19.0,5805019.0,2190807.0,0.0,1709951.0,4833.487926727727,32698.611940298502,0.0,89997.42105263157,3.94,26.65,0.0,73.33
9236,382.0,177.0,3.0,89.0,3943147.0,18672767.0,2583672.0,1196431.0,10322.37434554974,105495.85875706216,861224.0,13443.044943820223,1.05,10.76,87.86,1.37
9237,1305.0,233.0,3.0,32.0,12437762.0,15548621.0,3124159.0,1663789.0,9530.852107279694,66732.27896995709,1041386.3333333334,51993.40625,0.82,5.75,89.77,4.48
9238,657.0,132.0,0.0,200.0,5499650.0,13127569.0,0.0,4115747.0,8370.852359208524,99451.2803030303,0.0,20578.735,6.97,82.85,0.0,17.13
9239,872.0,175.0,13.0,25.0,6095275.0,34554820.0,5921136.0,363616.0,6989.994266055046,197456.11428571428,455472.0,14544.64,1.05,29.58,68.24,2.18
9240,196.0,187.0,7.0,122.0,5951028.0,21698888.0,6138512.0,1581939.0,30362.38775510204,116036.83422459892,876930.2857142857,12966.7131147541,3.02,11.54,87.17,1.29
9241,1346.0,53.0,3.0,10.0,4819526.0,2326117.0,461526.0,122056.0,3580.62852897474,43889.0,153842.0,12205.6,1.71,20.91,73.27,5.81
9242,363.0,405.0,4.0,21.0,5384534.0,86452856.0,353622.0,890907.0,14833.426997245178,213463.84197530863,88405.5,42424.142857142855,4.31,62.0,25.67,12.32
9243,433.0,325.0,2.0,48.0,6587722.0,68076077.0,211375.0,1476974.0,15214.13856812933,209464.85230769232,105687.5,30770.291666666668,4.4,60.55,30.55,8.89
9244,3716.0,16.0,0.0,9.0,13598257.0,105162.0,0.0,145974.0,3659.380247578041,6572.625,0.0,16219.333333333334,16.06,28.82,0.0,71.02
9245,382.0,335.0,14.0,79.0,18119105.0,61392454.0,36194030.0,2861585.0,47432.21204188481,183261.05671641792,2585287.8571428573,36222.59493670886,1.69,6.53,92.17,1.29
9246,435.0,155.0,1.0,18.0,12345689.0,13665053.0,577755.0,350678.0,28380.894252873564,88161.63225806452,577755.0,19482.11111111111,4.14,12.86,84.29,2.84
9247,605.0,205.0,3.0,43.0,7079661.0,17421826.0,1058149.0,629036.0,11701.919008264464,84984.51707317073,352716.3333333333,14628.744186046511,2.59,18.79,77.97,3.23
9248,1829.0,95.0,3.0,48.0,8253490.0,3049925.0,252021.0,1288640.0,4512.569710224167,32104.473684210527,84007.0,26846.666666666668,3.16,22.46,58.75,18.77
9249,446.0,155.0,0.0,80.0,3051811.0,5589895.0,0.0,1071886.0,6842.625560538117,36063.83870967742,0.0,13398.575,13.83,72.89,0.0,27.04
9250,1086.0,38.0,0.0,37.0,6235848.0,765619.0,0.0,585341.0,5742.03314917127,20147.86842105263,0.0,15820.027027027028,15.96,55.99,0.0,43.9
9251,2053.0,129.0,1.0,29.0,12152664.0,8270053.0,5649.0,1305527.0,5919.466147101803,64108.93798449612,5649.0,45018.1724137931,5.16,55.85,4.92,39.2
9252,1441.0,175.0,1.0,24.0,10639777.0,13996236.0,9841.0,1175329.0,7383.606523247745,79978.49142857143,9841.0,48972.04166666666,5.32,57.62,7.09,35.27
9253,135.0,297.0,1.0,121.0,3893823.0,44929283.0,106654.0,2141529.0,28843.13333333333,151277.04713804714,106654.0,17698.586776859505,10.46,54.88,38.69,6.42
9254,1071.0,103.0,0.0,55.0,5337296.0,2225283.0,0.0,658550.0,4983.469654528478,21604.68932038835,0.0,11973.636363636364,14.84,64.31,0.0,35.57
9255,249.0,204.0,7.0,151.0,2131823.0,21622578.0,800463.0,2161324.0,8561.538152610441,105993.0294117647,114351.85714285714,14313.403973509934,3.65,45.17,48.72,6.1
9256,1303.0,48.0,2.0,20.0,5432004.0,1515882.0,661444.0,181922.0,4168.844205679202,31580.875,330722.0,9096.1,1.12,8.5,89.05,2.45
9257,482.0,237.0,11.0,26.0,4776486.0,31047628.0,8007549.0,583378.0,9909.721991701244,131002.64978902951,727959.0,22437.615384615383,1.12,14.86,82.59,2.55
9258,212.0,275.0,8.0,42.0,1646611.0,35015962.0,2178360.0,807841.0,7767.033018867924,127330.7709090909,272295.0,19234.309523809523,1.85,30.4,65.0,4.59
9259,349.0,277.0,3.0,30.0,4178179.0,17332581.0,388901.0,2189573.0,11971.85959885387,62572.49458483754,129633.66666666669,72985.76666666666,4.51,23.59,48.88,27.51
9260,2028.0,74.0,0.0,85.0,8502687.0,1960329.0,0.0,706633.0,4192.646449704142,26490.932432432437,0.0,8313.329411764706,12.05,76.09,0.0,23.83
9261,229.0,124.0,12.0,77.0,3433496.0,20544713.0,15231165.0,1727498.0,14993.43231441048,165683.1693548387,1269263.75,22435.03896103896,1.03,11.37,87.09,1.54
9262,1209.0,186.0,2.0,75.0,11110470.0,9024937.0,640582.0,982885.0,9189.801488833747,48521.16666666666,320291.0,13105.133333333331,2.41,12.7,83.86,3.43
9263,1494.0,71.0,0.0,21.0,7903973.0,1191947.0,0.0,295702.0,5290.477242302543,16787.985915492958,0.0,14081.047619047618,17.14,54.35,0.0,45.51
9264,563.0,88.0,0.0,55.0,5791719.0,10152959.0,0.0,1765914.0,10287.24511545293,115374.53409090907,0.0,32107.52727272727,6.98,78.23,0.0,21.76
9265,695.0,159.0,1.0,59.0,7837938.0,27498956.0,1097042.0,1089900.0,11277.608633093523,172949.40880503145,1097042.0,18472.881355932204,0.88,13.42,85.14,1.43
9266,899.0,56.0,0.0,7.0,4917300.0,783477.0,0.0,86347.0,5469.744160177976,13990.660714285714,0.0,12335.285714285714,20.78,53.1,0.0,46.72
9267,1470.0,209.0,9.0,83.0,11185488.0,25437889.0,1439912.0,2095433.0,7609.175510204082,121712.38755980862,159990.22222222222,25246.180722891568,2.48,39.65,52.12,8.22
9268,1634.0,132.0,0.0,59.0,7566913.0,2735965.0,0.0,1082442.0,4630.91370869033,20727.007575757576,0.0,18346.474576271183,11.85,53.03,0.0,46.88
9269,939.0,158.0,3.0,37.0,6637117.0,8366515.0,114994.0,1115126.0,7068.282215122471,52952.62658227848,38331.333333333336,30138.54054054054,5.82,43.61,31.56,24.8
9270,476.0,159.0,0.0,38.0,5173416.0,5645029.0,0.0,701540.0,10868.52100840336,35503.32704402516,0.0,18461.57894736842,20.14,65.77,0.0,34.16
9271,1993.0,8.0,0.0,6.0,11948166.0,442949.0,0.0,102707.0,5995.065730055193,55368.625,0.0,17117.833333333332,8.27,76.38,0.0,23.59
9272,1334.0,31.0,0.0,6.0,732755810.0,751085.0,0.0,48950.0,549292.2113943029,24228.548387096773,0.0,8158.333333333333,1696.03,71.09,0.0,23.89
9273,596.0,121.0,7.0,70.0,5644228.0,12406003.0,312062.0,1154741.0,9470.181208053693,102528.95041322314,44580.28571428572,16496.3,5.79,62.67,27.24,10.08
9274,694.0,257.0,1.0,96.0,5065634.0,48003732.0,151649.0,2092072.0,7299.184438040345,186784.9494163424,151649.0,21792.416666666668,2.03,51.85,42.09,6.05
9275,218.0,200.0,1.0,43.0,1780686.0,36129520.0,440625.0,590764.0,8168.284403669725,180647.6,440625.0,13738.697674418603,1.29,28.45,69.39,2.16
