고객번호,최근날짜,구매빈도,구매금액
10667,2,922,13199757
10668,2,870,8882123
10669,3,738,9721039
10670,2,2103,14242619
10671,2,1519,20630292
10672,2,1401,16748567
10673,4,615,56984219
10674,4,1276,12506198
10675,2,1406,17289369
10676,2,2398,10217733
10677,3,1446,25736036
10678,2,485,11535445
10679,2,2474,26158290
10680,5,1844,7747443
10681,2,698,25841993
10682,6,565,36944443
10683,2,754,55290052
10684,2,2230,16945709
10685,3,2474,23237076
10686,4,884,17141216
10687,2,886,97017023
10688,3,1078,10179077
10689,7,535,48786458
10690,2,1122,13718685
10691,3,1060,10924221
10692,6,1358,11386511
10693,2,2271,25946446
10694,3,1453,10560200
10696,2,580,10420356
10697,6,638,191405283
10698,6,329,45614810
10699,3,581,42460280
10700,3,523,243273200
10701,3,1128,15247503
10702,3,542,14361771
10703,2,432,26649007
10704,2,630,8201347
10705,2,1767,10087003
10706,3,639,18896174
10707,3,1509,15522658
10708,2,1061,8556359
10709,3,900,10229699
10710,7,1868,9647225
10711,2,755,7390938
10712,2,1153,11703748
10713,3,3004,19345916
10714,3,1705,16117431
10715,3,1119,8240439
10716,3,1220,7046444
10717,3,1771,24123108
10719,2,1698,12778083
10720,5,1464,13289219
10721,2,1138,27328691
10722,2,840,19449710
10723,5,1408,24851265
10724,2,1032,16166378
10725,2,802,6621889
10726,2,1443,6767907
10727,5,1628,9387444
10728,3,1290,15409244
10729,4,732,3770045
10730,17,643,13509407
10731,3,937,8740528
10732,2,760,13108689
10733,6,591,54519342
10734,2,2286,13930008
10735,2,2323,18264231
10736,5,687,8325065
10737,2,1025,8682540
10738,2,2967,25127405
10739,3,1891,16382917
10740,3,361,13363926
10741,7,1469,15361651
10742,4,241,21100653
10743,3,1960,21889694
10744,2,1970,18464675
10745,2,1621,17582321
10746,2,2426,14423207
10747,8,920,8496155
10748,3,412,41555763
10749,2,1675,17906056
10750,4,670,65257566
10751,2,1098,7640855
10752,3,1870,13870883
10753,5,363,13253942
10754,3,885,7587013
10755,2,940,24103649
10756,3,547,18314100
10757,7,1082,7263751
10758,2,1732,27483866
10759,2,1651,13899772
10760,3,1163,19256107
10761,2,1156,8506838
10762,3,1653,7454051
10763,2,488,7024611
10764,2,1655,36833426
10765,5,1281,10753891
10766,9,207,1890602
10767,2,454,25198163
10768,2,1705,13737418
10769,3,1132,10207919
10770,2,1138,14587728
10771,4,811,11584768
10772,3,2179,15653881
10773,4,567,135418735
10774,4,577,66673411
10775,3,1582,13972382
10776,5,970,56609359
10777,2,896,17301136
10778,2,1549,11140855
10779,3,763,24816006
10780,2,1521,27918987
10781,4,614,110399751
10782,2,779,7026666
10783,3,955,9467241
10784,5,1060,8420947
10785,2,1307,12653086
10786,3,1547,71810770
10787,2,901,10055651
10788,6,1774,11189423
10789,3,1647,17670824
10790,3,2379,22557526
10791,3,642,46308860
10792,13,386,61686415
10793,3,1545,13146331
10794,2,1439,70308358
10795,3,1308,14605758
10796,3,830,5529522
10797,2,2133,17016182
10798,5,594,7378862
10799,4,825,251330110
10800,2,1974,15844721
10801,4,1605,7847897
10802,2,1537,37958344
10803,2,577,49107488
10804,2,1342,15148259
10805,14,343,49862545
10806,4,930,10283675
10807,2,1911,19461039
10808,5,1893,15117012
10809,3,1610,15800592
10810,4,771,28791725
10811,3,794,18232340
10812,3,2019,18082707
10813,2,3774,19972299
10814,2,1873,14782782
10815,4,708,296332090
10816,2,1420,13419296
10817,3,1107,12433636
10818,2,834,12474153
10819,5,1803,19797050
10820,3,666,5903852
10821,5,1527,11111862
10822,3,1605,18087248
10823,2,2350,18996670
10824,2,1506,8603670
10825,3,1055,4973219
10826,2,974,8538880
10827,2,984,8399574
10828,2,713,10113663
10829,2,746,10567867
10830,3,1324,20148586
10831,2,711,10824952
10832,2,1453,22484364
10833,2,1471,29666607
10834,3,580,8076552
10835,2,2375,10323479
10836,2,1904,13269627
10837,11,660,47679766
10838,2,666,61871727
10839,2,2863,19867010
10840,5,1145,128100820
10841,3,1684,16972463
10842,3,1401,10004953
10843,2,1232,27221529
10844,2,211,1180911
10845,4,658,259499617
10846,5,669,53994135
10847,4,1011,45038427
10848,2,1171,8214699
10849,2,843,14588401
10850,3,642,52308265
10851,5,1253,14623229
10852,2,1086,13406540
10853,3,923,12315908
10854,2,1786,16568370
10855,3,760,11075390
10856,2,1596,57188858
10857,3,548,10864972
10858,3,1293,5051980
10861,2,1368,67415523
10862,3,826,14264781
10863,3,1640,13086402
10864,3,2025,14984087
10865,5,675,20858594
10866,4,649,19566439
10867,2,348,13897808
10868,5,501,31089420
10869,2,1905,39856911
10870,5,883,52599870
10871,2,1944,12344253
10872,4,1122,77260866
10873,3,1435,10283079
10874,2,1599,20937134
10875,3,1103,10245435
10876,3,1260,19662428
10877,2,1366,10585420
10878,5,1529,7367137
10879,5,1470,8001813
10880,2,1033,11874478
10881,2,404,13851803
10882,2,1689,9167342
10883,2,402,127608452
10884,6,895,13919950
10885,3,2050,14321415
10886,6,522,24120702
10887,3,3246,23719330
10888,2,619,52479989
10889,8,732,7939099
10890,2,944,204523114
10891,5,860,7270816
10892,4,669,63738848
10893,5,1459,11332650
10894,5,924,13130441
10895,4,844,61177070
10896,2,1440,107010422
10897,3,1069,9288718
10898,2,1064,11662692
10899,5,842,130514801
10900,4,327,18801602
10901,2,1389,13056041
10902,3,1837,7668938
10903,5,2003,40973036
10904,6,404,37879433
10905,3,470,186580791
10906,2,2374,27064627
10907,11,949,17002567
10908,2,1792,12835798
10909,3,1324,12551832
10910,2,404,46130974
10911,3,1401,12969167
10912,2,1413,13882061
10913,4,1657,28781997
10914,3,1734,16754886
10915,2,1224,8811719
10916,3,1434,7573569
10917,2,862,116195202
10918,4,1480,8493436
10919,2,2045,14636415
10920,4,459,14553397
10921,7,525,77582033
10922,3,1390,10071347
10923,5,688,12823502
10924,11,615,76364037
10925,2,2097,17843805
10926,4,1638,54243254
10927,2,822,32285531
10928,3,2247,11770894
10929,10,162,4414651
10930,3,1135,12797853
10931,3,339,34634819
10932,27,259,3515067
10933,2,898,18300847
10934,2,2821,30910579
10935,3,1455,6280548
10936,2,392,421671293
10937,2,129,1680275
10938,2,769,13754717
10939,3,1161,13375231
10940,3,1731,13397981
10941,2,991,12852006
10942,3,603,22851409
10943,7,2226,18919279
10944,2,2659,9216072
10945,2,1484,71262828
10946,2,492,7065572
10947,3,1040,9410447
10948,2,1597,14723399
10949,2,2145,26315583
10950,2,1254,15047331
10951,2,1174,12252519
10952,2,2077,13446632
10953,2,824,7749120
10954,3,1106,28156627
10955,2,693,31348807
10956,2,823,6351120
10957,2,471,58920639
10958,5,521,4430055
10959,2,454,33377310
10960,2,666,18942376
10961,3,1105,10184087
10962,2,1086,9359105
10963,3,1128,13486918
10964,3,1139,8119519
10965,4,372,41679172
10966,4,667,37104092
10967,2,1507,26999366
10968,3,707,16857519
10969,2,1035,8500690
10970,3,627,63025054
10971,3,625,60660904
10972,5,1644,15609796
10973,2,1584,8114787
10974,2,777,113634365
10975,2,3867,29790884
10976,6,1240,60943791
10977,3,920,66121856
10978,3,1099,7139560
10979,3,1295,10814400
10980,7,2869,20068016
10981,3,896,6357058
10982,6,886,13810082
10983,3,1913,16793729
10984,5,1720,17214527
10985,2,2113,13760129
10986,2,885,12020612
10987,3,1258,10334455
10988,2,1089,14759832
10989,3,769,24960215
10990,7,628,36811220
10991,3,450,75373079
10992,5,1168,13572985
10993,3,1465,16777381
10994,5,2192,10482001
10995,5,1273,6515230
10996,4,2876,45692142
10997,5,1088,12939526
10998,2,1859,13057137
10999,3,1928,9536362
11000,2,1515,36413286
11001,2,2601,14218313
11002,2,2577,23489694
11003,3,1330,9798885
11004,4,557,31628390
11005,3,1165,20623015
11006,2,857,15598351
11007,3,2401,24524368
11008,3,1048,18189531
11009,5,644,7987602
11010,2,1465,9260650
11011,2,603,15046301
11012,3,420,95436522
11013,2,2140,14019807
11014,3,433,17721915
11015,2,2625,16809618
11016,2,1643,31314476
11017,2,1759,12463547
11018,13,1517,23186550
11019,3,1291,14394412
11020,2,845,63020382
11021,3,2033,15697137
11022,2,1166,41685100
11024,9,1383,16415312
11025,3,1478,11944949
11026,2,1615,12425543
11027,5,480,48742655
11028,2,1252,8451390
11029,3,1760,19693916
11030,3,1682,94190257
11031,3,1285,12255558
11032,2,1182,51971393
11033,2,1508,10916654
11034,2,1008,6880150
11035,2,448,7296331
11036,3,492,6849065
11037,4,615,9852880
11038,2,1376,24407963
11039,4,671,54744465
11040,5,481,29038901
11041,2,814,9113965
11042,2,2264,7714083
11043,2,1284,10045697
11044,3,1109,10392236
11045,2,907,11253914
11046,2,1255,9216927
11047,2,1678,13070827
11048,6,576,50768743
11049,15,1336,13707676
11051,4,345,74722831
11052,3,1321,13579844
11053,2,1235,13582410
11054,2,950,8585003
11055,2,729,10761631
11056,2,1240,10607774
11057,2,1666,24001889
11058,2,1111,65758678
11059,3,1087,80910055
11060,10,329,12244807
11061,6,622,36877218
11062,14,964,10224385
11063,2,533,60624583
11064,2,1105,227810097
11065,3,1396,11297890
11066,3,1433,11722619
11067,2,1721,18163053
11068,3,1290,12546309
11069,3,1664,18919671
11070,3,1419,9163794
11071,8,542,84599191
11073,2,1403,12695442
11074,2,1600,11646215
11075,3,503,47477588
11076,2,1651,13334598
11077,3,564,3400582
11078,3,906,7035216
11079,2,578,19029953
11080,2,727,71079098
11081,2,373,14864280
11082,2,1541,10175244
11083,2,649,15644554
11084,2,810,9917014
11086,5,454,12568205
11087,3,1201,8651401
11088,3,1789,12438436
11089,2,680,36640011
11090,4,1486,33923368
11091,2,2055,13170779
11092,2,1079,6490467
11093,2,1210,11422018
11094,4,432,8658259
11095,5,557,67921181
11096,30,427,116299445
11097,3,688,8366925
11098,2,836,21287273
11099,7,523,13560805
11100,2,1557,9896074
11101,5,758,141853131
11102,2,1404,16598729
11103,3,1069,25938495
11104,2,1705,14572917
11105,6,537,59166873
11106,3,2265,14320131
11107,3,1626,8293260
11108,30,652,43038797
11109,2,1839,12056779
11110,4,395,129066051
11111,2,2053,17597642
11112,5,655,4266612
11113,3,1892,8025192
11114,2,2146,19108467
11115,2,2856,19909184
11116,2,1558,18713732
11117,2,2680,30123992
11118,3,1446,19318708
11119,3,1134,11361529
11120,4,1767,11329646
11121,3,1607,13151347
11122,2,1598,16298307
11123,2,1510,18070456
11124,2,880,12168717
11125,2,1191,109278344
11126,3,1573,7793054
11127,3,1040,21696109
11128,2,825,34559120
11129,5,254,123364962
11130,3,831,10386083
11131,5,465,10422849
11132,5,501,3687334
11133,3,1021,20606086
11134,2,763,21770249
11135,3,719,14052878
11136,5,644,160133404
11137,3,1223,23303384
11138,2,629,19398075
11139,2,893,8505198
11140,2,1408,13371644
11141,4,766,15976137
11142,2,1119,13093732
11143,13,666,33535691
11144,3,1631,11215388
11145,3,574,52060304
11146,3,584,51408156
11147,33,1035,9761858
11148,53,569,59112258
11149,5,1301,7549649
11150,2,1784,9429988
11151,3,1165,8948763
11152,3,627,10231262
11153,2,445,55843108
11154,2,756,66628837
11155,2,1101,8034254
11156,2,444,36662666
11157,3,2033,9582168
11158,2,925,21546860
11159,2,1660,9544148
11160,22,591,12021490
11161,2,2204,12996884
11162,2,1244,12046636
11163,4,377,18839546
11164,3,888,26382938
11165,2,1730,22349481
11166,2,1182,24092308
11167,2,562,43991567
11168,2,2149,14832857
11169,3,264,55225808
11170,2,1398,12879271
11171,2,1019,6541564
11172,2,700,13340129
11173,8,627,30907023
11174,2,607,42454357
11175,2,1364,11320465
11176,2,1465,25087633
11177,6,374,38368309
11178,2,1354,9089146
11179,2,1259,10362103
11180,3,1062,10271450
11181,4,382,94036324
11182,2,797,55668512
11183,3,787,38072280
11184,3,960,16654699
11185,2,2781,27060332
11186,3,1535,10457178
11187,2,1277,20052904
11188,2,703,79661415
11189,7,977,27630000
11190,7,444,120272984
11191,2,1447,17723906
11192,2,758,27947938
11193,8,642,29271694
11194,2,1561,13759030
11196,2,1047,9226934
11197,2,1251,8377504
11198,2,2873,42168887
11199,3,245,33681372
11200,6,590,18623638
11201,3,828,13756606
11202,2,1491,6770326
11203,3,958,5789794
11204,2,1721,17285715
11205,12,659,134083541
11206,9,358,106964967
11207,2,1207,183809938
11208,11,478,35020107
11209,14,112,4626164
11210,5,1425,15451651
11211,2,1683,9625149
11212,2,792,4948059
11213,2,1608,21685755
11214,3,1303,9689380
11215,3,473,51419094
11216,6,718,54777940
11217,2,1663,15966923
11218,5,407,76026916
11219,3,1735,21514361
11220,2,1396,11076100
11221,2,830,13462600
11222,3,1448,11127364
11223,2,1174,22378675
11224,2,1608,13122819
11225,4,1172,27769683
11226,2,784,8012140
11228,5,1764,20155968
11229,2,1322,17801871
11230,4,1080,8085360
11231,4,1105,13791637
11232,3,1921,9421232
11233,2,1376,17920768
11234,3,591,55891677
11235,2,1177,77195998
11236,2,1274,10951056
11237,2,1614,10627426
11238,3,1729,16949102
11239,3,1236,7257787
11240,3,1502,11389805
11241,2,1765,17215589
11242,3,1039,9426993
11243,2,571,10261037
11244,2,1400,17085549
11245,2,1221,8639049
11246,3,1710,10797415
11247,3,714,199107503
11248,3,1568,13514035
11249,3,936,68067942
11250,2,1719,10249630
11251,2,873,133016784
11252,3,656,8436867
11253,2,2438,15652834
11254,3,1315,12189795
11255,3,1081,41826952
11256,7,902,129319277
11258,2,836,30992556
11259,2,971,10399010
11260,3,901,16800576
11261,2,1475,7332981
11262,5,604,230701026
11263,2,619,12161568
11264,2,908,12217538
11265,5,1482,13523872
11266,3,1024,7827115
11267,5,1235,21208544
11268,2,1179,8597880
11269,5,825,4763094
11270,5,750,15272509
11271,2,588,5492156
11272,2,429,70986278
11273,3,921,6305127
11274,3,2648,12930941
11275,3,2018,15457063
11276,3,1947,14088343
11277,2,848,9562739
11278,2,662,30123905
11279,5,1553,10662673
11280,2,2801,16781168
11281,2,1568,24728511
11282,2,509,25396386
11283,3,1537,10183212
11284,2,2518,12946767
11285,3,1364,9744700
11286,2,1947,9667762
11287,3,838,12055295
11288,2,546,8126289
11289,3,579,3298551
11290,4,663,30168607
11291,2,1915,15374397
11292,3,1315,9315570
11293,2,1765,12992535
11294,4,474,13620433
11295,7,926,10858631
11296,5,282,4889408
11297,2,703,6705176
11298,2,1083,6472628
11299,2,994,10957666
11300,3,1068,24237261
11301,2,691,21211899
11302,2,897,15851406
11303,3,1741,10720719
11304,3,2240,19966283
11305,2,1210,26374409
11306,2,2210,12582949
11307,5,2827,72653988
11309,2,2356,66321529
11310,2,792,29696966
11311,2,713,46432787
11312,16,1621,14497611
11313,2,2017,11714696
11314,5,789,15982664
11315,2,3402,17516690
11316,2,893,14630672
11317,5,460,87482524
11318,5,862,71672433
11319,4,687,21246738
11320,2,1566,111749520
11321,3,891,8616876
11322,2,853,149163426
11323,2,1188,17390523
11324,8,856,20658072
11325,2,2556,22512586
11326,2,1030,8858637
11327,5,1468,14846042
11328,2,572,5098320
11329,23,729,51536226
11330,2,558,127271057
11331,5,487,54049625
11332,2,1793,15584078
11333,5,1247,19259245
11334,2,802,10068456
11335,2,1429,23744795
11336,28,152,7930544
11337,2,1708,13419498
11338,5,678,5992940
11339,2,741,12004173
11340,2,2791,15415664
11341,2,912,8934658
11342,5,552,158100980
11343,3,1498,38320092
11344,4,1504,18474734
11345,2,1100,58405776
11346,3,1192,7301880
11347,3,694,7300973
11348,2,2110,9911425
11349,3,1153,11104807
11350,3,569,15003636
11351,3,1380,17604687
11352,3,1767,24062691
11353,2,948,18734387
11354,2,1333,11924743
11355,2,735,74831632
11356,54,708,62451862
11357,2,385,66152059
11358,2,1111,14338522
11359,2,1988,19300454
11360,2,1846,9036293
11361,2,1642,16137849
11362,5,670,121800034
11363,2,602,7441580
11364,2,459,27793570
11365,3,488,20261433
11366,3,1170,19520351
11367,3,332,8287447
11368,2,1512,19997166
11369,5,364,5737377
11370,5,1781,13391764
11371,7,1319,12148205
11372,3,1918,18221486
11373,2,1301,10061029
11374,3,1663,8082490
11375,7,846,13439300
11376,2,1130,11718882
11377,2,1176,12584554
11378,3,1970,29794330
11379,4,800,17724031
11380,2,861,31705171
11381,2,1157,11999924
11382,2,539,30366813
11383,2,461,167835184
11384,2,1396,8451037
11385,2,1526,17261614
11386,4,468,78417549
11387,3,388,16027604
11388,2,1186,12921060
11389,3,1351,50403010
11390,2,2240,13876072
11391,2,1190,19533011
11392,4,504,30687287
11393,3,1327,13028564
11394,4,1047,18892963
11395,2,1505,9494944
11396,3,1523,30976690
11397,3,863,56241711
11398,2,1692,17862668
11399,2,598,23083012
11400,2,766,5786570
11401,2,1301,11137909
11402,3,1709,29164333
11403,3,1693,10536752
11404,2,1772,21640312
11405,2,938,5915168
11406,5,926,34707434
11407,2,850,4999297
11408,4,695,194660840
11409,2,1234,17568913
11410,2,1617,18253167
11411,2,1178,11752010
11412,2,1937,10156366
11413,2,1638,20186665
11414,3,999,15703688
11415,2,1855,16768145
11416,2,2204,19308831
11417,2,1174,37436268
11418,2,1305,14258961
11419,2,1263,16504771
11420,3,361,38605444
11421,2,1016,10151581
11422,2,1528,15985956
11423,2,944,25918343
11424,2,1021,13677238
11425,2,1429,11076388
11426,4,989,12261285
11427,3,1297,21391277
11428,2,888,12785747
11429,7,1030,10117588
11430,7,396,68221761
11431,4,175,3170562
11432,2,1145,12861746
11433,2,1315,8193325
11434,2,839,16954595
11435,2,1450,47026061
11436,4,598,73484050
11437,2,1693,7092030
11438,4,975,20085971
11439,2,1075,5127697
11440,6,644,47503950
11441,5,1309,18623001
11442,3,2333,53189493
11443,4,1489,53437569
11444,3,1060,16575144
11445,9,1075,12801443
11446,3,1342,10515463
11447,2,1292,32453359
11448,2,1413,8945421
11449,3,548,31172183
11450,2,805,321129048
11451,3,2028,11088091
11452,2,1399,14439503
11453,2,1107,7727774
11454,4,903,18390579
11455,2,860,8284756
11456,2,703,48525768
11457,5,1125,9674481
11458,3,2066,16823988
11459,5,1037,29360144
11460,2,773,98474405
11462,6,1308,11729449
11463,4,477,178572194
11464,2,651,13359251
11465,2,1791,20162767
11466,2,1140,54318366
11467,2,457,6189258
11468,2,601,12870131
11469,10,933,45166863
11470,3,402,25093011
11471,3,951,11319389
11472,3,528,61969161
11473,2,1469,52144552
11474,2,755,40265472
11475,3,714,6302875
11476,2,1828,32919828
11477,5,627,39218412
11478,2,834,25287077
11479,2,1206,12721315
11480,2,1955,14101578
11481,3,2672,13883178
11482,6,1033,24848047
11483,5,976,24418266
11484,2,1604,12459473
11485,2,3704,9972567
11486,2,579,11936569
11487,2,827,6960255
11488,14,625,73026073
11489,2,2113,24306756
11490,3,1507,31035358
11491,6,492,7307421
11492,5,923,74824752
11493,2,1929,97605256
11494,11,728,55610049
11495,3,727,11329075
11496,2,1278,7547243
11497,2,1415,7105070
11498,8,676,105896760
11499,6,390,51497837
