Unnamed: 0,구매횟수,구매횟수.1,구매횟수.2,구매횟수.3,구매횟수.4,구매횟수.5,구매횟수.6,구매횟수.7,총구매액,총구매액.1,총구매액.2,총구매액.3,총구매액.4,총구매액.5,총구매액.6,총구매액.7,14_1구매경험,14_2구매경험,14_3구매경험,14_4구매경험,15_1구매경험,15_2구매경험,15_3구매경험,15_4구매경험,매출증감,증감확인
9444,48.0,156.0,116.0,158.0,132.0,214.0,166.0,140.0,2258378.0,5450430.0,4364834.0,6173991.0,3200802.0,11655650.0,17180993.0,5677624.0,유,유,유,유,유,유,유,유,76.8,증가
9445,198.0,188.0,162.0,137.0,98.0,106.0,200.0,172.0,1624196.0,1426172.0,1550969.0,1139338.0,1058506.0,864780.0,2128752.0,1615070.0,유,유,유,유,유,유,유,유,13.4,증가
9446,185.0,164.0,150.0,129.0,161.0,134.0,88.0,54.0,2043309.0,1887384.0,2483021.0,2374185.0,2362372.0,5065280.0,5235307.0,910458.0,유,유,유,유,유,유,유,유,43.9,증가
9447,181.0,144.0,256.0,257.0,163.0,103.0,84.0,71.0,2172414.0,3665445.0,3738852.0,3493873.0,3363473.0,1708358.0,1126339.0,1318265.0,유,유,유,유,유,유,유,유,-31.7,감소
9448,101.0,91.0,104.0,98.0,157.0,90.0,94.0,108.0,2986169.0,4641537.0,3049853.0,2128229.0,3043616.0,2622609.0,3435765.0,2310466.0,유,유,유,유,유,유,유,유,7.0,증가
9449,113.0,111.0,201.0,293.0,162.0,187.0,184.0,73.0,4390007.0,2612594.0,7741625.0,5650927.0,5883226.0,3047102.0,3649214.0,2019001.0,유,유,유,유,유,유,유,유,-9.2,감소
9450,170.0,292.0,188.0,138.0,238.0,258.0,257.0,203.0,1317080.0,1866659.0,1227024.0,708417.0,2029930.0,2416755.0,2362180.0,1675610.0,유,유,유,유,유,유,유,유,28.4,증가
9451,157.0,228.0,234.0,262.0,150.0,286.0,213.0,209.0,4066618.0,3496274.0,3716749.0,3115222.0,2930770.0,4749648.0,4717490.0,5138030.0,유,유,유,유,유,유,유,유,7.4,증가
9452,94.0,100.0,101.0,89.0,126.0,104.0,61.0,78.0,8379957.0,12761262.0,6992113.0,19874475.0,18729768.0,8916136.0,39359694.0,23576123.0,유,유,유,유,유,유,유,유,64.9,증가
9453,212.0,182.0,138.0,177.0,226.0,267.0,332.0,372.0,1003483.0,1045618.0,1107898.0,1322654.0,3735747.0,1674470.0,2206288.0,2827109.0,유,유,유,유,유,유,유,유,37.5,증가
9454,181.0,205.0,196.0,172.0,110.0,137.0,102.0,119.0,7805823.0,10815960.0,13328571.0,15173742.0,4813716.0,10009123.0,12348277.0,17333513.0,유,유,유,유,유,유,유,유,22.5,증가
9455,178.0,156.0,139.0,117.0,85.0,2.0,4.0,12.0,1135977.0,936286.0,1073159.0,1221544.0,1277991.0,64341.0,93251.0,96610.0,유,유,유,유,유,유,유,유,-84.8,감소
9456,94.0,35.0,67.0,196.0,218.0,155.0,116.0,240.0,22377076.0,5376327.0,10898900.0,18867097.0,28816866.0,35416947.0,14121704.0,20763364.0,유,유,유,유,유,유,유,유,-22.6,감소
9457,101.0,118.0,102.0,125.0,102.0,69.0,46.0,91.0,5447762.0,9496190.0,9956232.0,11426975.0,11111334.0,6247870.0,3640950.0,16586662.0,유,유,유,유,유,유,유,유,-19.9,감소
9458,45.0,127.0,96.0,151.0,135.0,117.0,128.0,58.0,857339.0,3757132.0,3560932.0,1984925.0,1999098.0,3024919.0,2089698.0,1003357.0,유,유,유,유,유,유,유,유,41.8,증가
9459,321.0,386.0,396.0,362.0,353.0,412.0,389.0,376.0,1879938.0,1328251.0,1612858.0,1132656.0,1306038.0,1544119.0,2113391.0,1822872.0,유,유,유,유,유,유,유,유,5.8,증가
9460,100.0,53.0,80.0,114.0,96.0,87.0,61.0,72.0,14545342.0,6252686.0,14004615.0,10316146.0,9860846.0,4548117.0,20764678.0,4696811.0,유,유,유,유,유,유,유,유,17.6,증가
9461,142.0,205.0,222.0,218.0,72.0,92.0,99.0,42.0,1196475.0,3093769.0,1850171.0,3019655.0,754109.0,1505511.0,853381.0,374285.0,유,유,유,유,유,유,유,유,-16.7,감소
9462,316.0,247.0,311.0,228.0,372.0,474.0,337.0,299.0,1591145.0,1300750.0,2225036.0,1167005.0,2007016.0,3417477.0,2802661.0,1227362.0,유,유,유,유,유,유,유,유,27.6,증가
9463,64.0,88.0,59.0,87.0,113.0,121.0,146.0,112.0,3725939.0,2633624.0,2184246.0,12496293.0,2528999.0,6320743.0,10585244.0,6143071.0,유,유,유,유,유,유,유,유,47.9,증가
9464,44.0,174.0,126.0,193.0,191.0,231.0,167.0,158.0,250639.0,777312.0,1166018.0,635211.0,1304972.0,1240878.0,725324.0,464636.0,유,유,유,유,유,유,유,유,48.6,증가
9465,76.0,65.0,55.0,100.0,78.0,66.0,111.0,65.0,3000031.0,4129000.0,3499785.0,3542401.0,3585632.0,4092835.0,4948895.0,4746588.0,유,유,유,유,유,유,유,유,24.5,증가
9466,145.0,102.0,137.0,147.0,155.0,178.0,115.0,78.0,3864368.0,2641008.0,3704427.0,3280755.0,3289727.0,3403428.0,2897246.0,2275398.0,유,유,유,유,유,유,유,유,-14.3,감소
9467,113.0,74.0,18.0,100.0,92.0,185.0,242.0,178.0,9994198.0,6022887.0,1249501.0,12220789.0,5607183.0,7689118.0,11898032.0,12010411.0,유,유,유,유,유,유,유,유,8.7,증가
9468,144.0,180.0,131.0,120.0,165.0,135.0,103.0,76.0,1198894.0,1348350.0,1126897.0,798720.0,1203650.0,1172272.0,1144346.0,514515.0,유,유,유,유,유,유,유,유,-2.3,감소
9469,34.0,52.0,41.0,58.0,57.0,77.0,73.0,73.0,785817.0,962620.0,999235.0,2384352.0,721230.0,1350789.0,1102444.0,768186.0,유,유,유,유,유,유,유,유,16.8,증가
9470,39.0,105.0,454.0,325.0,299.0,335.0,303.0,263.0,349305.0,805198.0,4763027.0,2671668.0,2925654.0,2607497.0,2184542.0,1412422.0,유,유,유,유,유,유,유,유,72.4,증가
9471,125.0,28.0,202.0,355.0,426.0,468.0,519.0,471.0,1269472.0,271433.0,2477246.0,4497336.0,3449517.0,3686122.0,5274433.0,3301210.0,유,유,유,유,유,유,유,유,61.2,증가
9472,175.0,112.0,189.0,146.0,151.0,153.0,133.0,180.0,1090281.0,536464.0,1215226.0,858559.0,677366.0,1198847.0,974359.0,1287202.0,유,유,유,유,유,유,유,유,-5.6,감소
9473,83.0,64.0,122.0,116.0,110.0,149.0,96.0,93.0,2142694.0,3895899.0,5910464.0,3630760.0,4238636.0,21560054.0,2972016.0,896046.0,유,유,유,유,유,유,유,유,16.2,증가
9474,201.0,171.0,133.0,115.0,149.0,202.0,214.0,211.0,3474831.0,6411923.0,3198765.0,3076946.0,6734833.0,8550777.0,6328697.0,11022003.0,유,유,유,유,유,유,유,유,29.1,증가
9475,245.0,298.0,313.0,268.0,297.0,267.0,267.0,227.0,1461177.0,1517748.0,3601195.0,1288466.0,2733786.0,2026562.0,1715581.0,2312649.0,유,유,유,유,유,유,유,유,8.0,증가
9476,64.0,68.0,57.0,68.0,44.0,96.0,39.0,135.0,3712363.0,2843449.0,3859360.0,4857504.0,925740.0,1944017.0,1707252.0,3356660.0,유,유,유,유,유,유,유,유,-37.0,감소
9477,316.0,302.0,378.0,323.0,340.0,398.0,402.0,261.0,2841377.0,3033129.0,3202552.0,2387642.0,3299902.0,3341849.0,3801594.0,2436410.0,유,유,유,유,유,유,유,유,14.5,증가
9478,326.0,239.0,203.0,291.0,191.0,163.0,139.0,128.0,2966588.0,2220788.0,2569218.0,3935900.0,2192104.0,3146042.0,3414835.0,3088754.0,유,유,유,유,유,유,유,유,7.0,증가
9479,106.0,236.0,163.0,156.0,133.0,122.0,147.0,180.0,7828494.0,13852846.0,7389721.0,6839872.0,6308484.0,15022730.0,10280206.0,24747067.0,유,유,유,유,유,유,유,유,13.5,증가
9480,71.0,59.0,77.0,55.0,74.0,68.0,79.0,106.0,5923262.0,2961665.0,3865553.0,5084055.0,3973270.0,3287511.0,4781279.0,5650173.0,유,유,유,유,유,유,유,유,-10.7,감소
9481,148.0,157.0,78.0,114.0,65.0,105.0,57.0,101.0,14390500.0,8494589.0,16829628.0,11582275.0,8725074.0,7813621.0,9596395.0,6005835.0,유,유,유,유,유,유,유,유,-20.0,감소
9482,250.0,276.0,278.0,205.0,199.0,203.0,131.0,224.0,1443944.0,1655832.0,1830035.0,1240024.0,1544495.0,1934221.0,1253967.0,1439884.0,유,유,유,유,유,유,유,유,-7.0,감소
9483,98.0,122.0,137.0,188.0,138.0,101.0,115.0,111.0,845878.0,1219884.0,1709956.0,1813594.0,2352914.0,2373210.0,1617063.0,1300462.0,유,유,유,유,유,유,유,유,31.3,증가
9484,80.0,142.0,153.0,208.0,205.0,254.0,167.0,164.0,5065829.0,5604465.0,7990842.0,16884784.0,10164633.0,8872024.0,8594602.0,12345191.0,유,유,유,유,유,유,유,유,25.8,증가
9485,54.0,72.0,55.0,130.0,200.0,482.0,418.0,442.0,6248873.0,7317354.0,5242857.0,11135944.0,5874112.0,14986985.0,6672363.0,10803412.0,유,유,유,유,유,유,유,유,3.3,증가
9486,69.0,97.0,42.0,76.0,42.0,59.0,49.0,54.0,12326904.0,17344206.0,6462234.0,10006551.0,3930021.0,13397672.0,20623021.0,13435657.0,유,유,유,유,유,유,유,유,25.2,증가
9487,70.0,71.0,70.0,79.0,65.0,99.0,71.0,75.0,4576310.0,1460145.0,1500264.0,1349014.0,1856019.0,2251026.0,1919851.0,1296634.0,유,유,유,유,유,유,유,유,-40.9,감소
9488,55.0,102.0,128.0,127.0,164.0,242.0,252.0,139.0,765683.0,1383157.0,1563639.0,975619.0,1363572.0,2074701.0,1895649.0,1117883.0,유,유,유,유,유,유,유,유,42.5,증가
9489,242.0,177.0,192.0,172.0,198.0,265.0,303.0,312.0,1072040.0,478854.0,772437.0,410382.0,663683.0,1330385.0,1411483.0,1131819.0,유,유,유,유,유,유,유,유,13.7,증가
9490,399.0,332.0,409.0,263.0,243.0,300.0,362.0,291.0,2032381.0,2401247.0,4823172.0,2285430.0,1551296.0,1640242.0,1641083.0,1383244.0,유,유,유,유,유,유,유,유,-10.7,감소
9491,318.0,384.0,203.0,220.0,244.0,314.0,334.0,326.0,1570016.0,1657183.0,1078339.0,957952.0,1301393.0,1552038.0,1538977.0,1451570.0,유,유,유,유,유,유,유,유,-1.0,감소
9492,232.0,204.0,198.0,172.0,329.0,350.0,127.0,131.0,1012018.0,972187.0,1578817.0,810782.0,1532725.0,1852702.0,709295.0,714392.0,유,유,유,유,유,유,유,유,-17.6,감소
9493,94.0,148.0,174.0,157.0,121.0,121.0,114.0,132.0,1596780.0,4178193.0,7690575.0,3098671.0,2328891.0,6860127.0,1502726.0,1661666.0,유,유,유,유,유,유,유,유,-3.0,감소
9494,425.0,420.0,312.0,275.0,239.0,143.0,160.0,129.0,2248430.0,1320223.0,2063761.0,634706.0,636021.0,432562.0,685008.0,1003511.0,유,유,유,유,유,유,유,유,-53.3,감소
9495,116.0,181.0,163.0,186.0,206.0,218.0,153.0,246.0,4419025.0,3064021.0,2813038.0,4549048.0,2684923.0,3326137.0,2318949.0,6238775.0,유,유,유,유,유,유,유,유,-31.2,감소
9496,128.0,118.0,132.0,142.0,165.0,181.0,189.0,151.0,1448809.0,1099509.0,1715639.0,1611100.0,1720641.0,1998162.0,1625916.0,1274029.0,유,유,유,유,유,유,유,유,5.8,증가
9497,240.0,239.0,231.0,273.0,291.0,209.0,282.0,248.0,1864276.0,1567336.0,2268574.0,1558932.0,2806859.0,1921481.0,5478546.0,2613201.0,유,유,유,유,유,유,유,유,49.2,증가
9498,44.0,47.0,63.0,62.0,78.0,92.0,87.0,131.0,2358080.0,3216003.0,6612193.0,3958617.0,3936302.0,4785992.0,5562908.0,7191565.0,유,유,유,유,유,유,유,유,40.5,증가
9499,161.0,214.0,130.0,140.0,169.0,84.0,154.0,42.0,2354326.0,2436802.0,1043636.0,1116516.0,1678119.0,1735259.0,1401626.0,891396.0,유,유,유,유,유,유,유,유,-25.4,감소
9500,113.0,128.0,98.0,121.0,118.0,134.0,105.0,88.0,2420679.0,3783290.0,2412030.0,3066770.0,2930000.0,3127472.0,3130160.0,2820179.0,유,유,유,유,유,유,유,유,12.8,증가
9501,215.0,187.0,254.0,251.0,213.0,275.0,300.0,216.0,4799063.0,2487986.0,4469997.0,3650791.0,2541558.0,4653577.0,3500879.0,5409029.0,유,유,유,유,유,유,유,유,-15.6,감소
9502,114.0,152.0,111.0,98.0,103.0,124.0,212.0,183.0,3702647.0,9431445.0,4530162.0,6290618.0,4846981.0,5471757.0,9502478.0,14766680.0,유,유,유,유,유,유,유,유,43.9,증가
9503,36.0,20.0,45.0,77.0,51.0,101.0,133.0,85.0,5556742.0,1618717.0,6116611.0,19180703.0,4700310.0,8671863.0,11503596.0,7670889.0,유,유,유,유,유,유,유,유,34.9,증가
9504,132.0,115.0,95.0,131.0,77.0,77.0,99.0,118.0,5866528.0,9143881.0,10259831.0,12831235.0,5195511.0,25833895.0,13254656.0,9874614.0,유,유,유,유,유,유,유,유,38.6,증가
9505,76.0,60.0,103.0,191.0,103.0,138.0,187.0,103.0,2636176.0,3852286.0,12312518.0,5317323.0,2170352.0,6870957.0,14254136.0,6810729.0,유,유,유,유,유,유,유,유,68.8,증가
9506,278.0,185.0,235.0,164.0,155.0,152.0,56.0,156.0,1861142.0,1080310.0,1525211.0,1152250.0,1158099.0,1035369.0,689235.0,1027217.0,유,유,유,유,유,유,유,유,-46.0,감소
9507,64.0,93.0,78.0,61.0,42.0,54.0,81.0,81.0,1516962.0,3356481.0,2738767.0,2685967.0,833766.0,1240636.0,8368667.0,3360665.0,유,유,유,유,유,유,유,유,69.3,증가
9508,290.0,287.0,438.0,426.0,516.0,510.0,627.0,592.0,1203585.0,1060755.0,1673740.0,1415253.0,1686294.0,1638759.0,2775908.0,1974094.0,유,유,유,유,유,유,유,유,39.5,증가
9509,55.0,106.0,74.0,48.0,103.0,109.0,78.0,102.0,3855600.0,3564004.0,8610568.0,4200536.0,8338785.0,12207134.0,4805350.0,5691935.0,유,유,유,유,유,유,유,유,11.0,증가
9510,73.0,74.0,6.0,56.0,91.0,81.0,81.0,75.0,2536711.0,2484795.0,75528.0,2266434.0,1791727.0,3124341.0,4052849.0,2927582.0,유,유,유,유,유,유,유,유,23.0,증가
9511,35.0,55.0,61.0,111.0,133.0,87.0,70.0,20.0,915574.0,680322.0,1433535.0,2272771.0,2775622.0,2159158.0,919059.0,186464.0,유,유,유,유,유,유,유,유,0.2,증가
9512,184.0,100.0,103.0,109.0,62.0,105.0,75.0,110.0,3407367.0,3703579.0,1715193.0,1680489.0,2750331.0,2915312.0,1237248.0,2020542.0,유,유,유,유,유,유,유,유,-46.7,감소
9513,47.0,92.0,54.0,62.0,89.0,91.0,39.0,38.0,8756804.0,9905455.0,8430911.0,33831095.0,46717935.0,38166244.0,5031677.0,4558224.0,유,유,유,유,유,유,유,유,-27.0,감소
9514,37.0,72.0,76.0,45.0,112.0,102.0,130.0,132.0,3376578.0,6165825.0,7439011.0,7825398.0,7864160.0,8275939.0,11651902.0,7919960.0,유,유,유,유,유,유,유,유,55.1,증가
9515,243.0,266.0,382.0,329.0,239.0,430.0,419.0,280.0,1856006.0,3261017.0,2498360.0,1922752.0,4315679.0,8645800.0,6677410.0,4666003.0,유,유,유,유,유,유,유,유,56.5,증가
9516,171.0,204.0,193.0,236.0,186.0,196.0,200.0,176.0,1906567.0,2433427.0,2061247.0,1779024.0,3088276.0,1103556.0,1333537.0,1505096.0,유,유,유,유,유,유,유,유,-17.7,감소
9517,143.0,134.0,146.0,151.0,203.0,188.0,282.0,260.0,813449.0,1155110.0,727597.0,660308.0,1032301.0,1045581.0,1677190.0,941480.0,유,유,유,유,유,유,유,유,34.7,증가
9518,103.0,215.0,95.0,66.0,76.0,106.0,45.0,81.0,64216950.0,372092594.0,84638910.0,4273954.0,4789155.0,16378510.0,2568651.0,1906122.0,유,유,유,유,유,유,유,유,-92.3,감소
9519,80.0,40.0,41.0,73.0,95.0,113.0,82.0,121.0,5559786.0,11626429.0,3979749.0,12512173.0,3875091.0,3229335.0,2816577.0,12196085.0,유,유,유,유,유,유,유,유,-32.7,감소
9520,150.0,132.0,150.0,129.0,139.0,258.0,209.0,226.0,1104632.0,462332.0,1232327.0,450911.0,1235524.0,1093677.0,1181349.0,920034.0,유,유,유,유,유,유,유,유,3.4,증가
9521,497.0,561.0,464.0,524.0,302.0,135.0,305.0,116.0,4214962.0,4207445.0,4698260.0,5210553.0,2373629.0,1816925.0,3318972.0,1209658.0,유,유,유,유,유,유,유,유,-11.9,감소
9522,359.0,334.0,301.0,244.0,251.0,246.0,179.0,255.0,1041153.0,868028.0,972331.0,596262.0,706482.0,780886.0,559161.0,943507.0,유,유,유,유,유,유,유,유,-30.1,감소
9523,314.0,329.0,272.0,286.0,283.0,353.0,345.0,308.0,1550974.0,1484113.0,1203638.0,902980.0,1313150.0,1661917.0,1459463.0,1347954.0,유,유,유,유,유,유,유,유,-3.0,감소
9525,242.0,214.0,224.0,186.0,183.0,231.0,265.0,317.0,734530.0,641484.0,699714.0,523771.0,589780.0,855332.0,1108212.0,920762.0,유,유,유,유,유,유,유,유,20.3,증가
9526,102.0,118.0,211.0,171.0,109.0,132.0,153.0,111.0,3001515.0,6744845.0,11326634.0,6008921.0,2199754.0,3380144.0,2183311.0,1729439.0,유,유,유,유,유,유,유,유,-15.8,감소
9527,47.0,63.0,59.0,59.0,77.0,96.0,91.0,84.0,11460586.0,19126493.0,16806102.0,17282111.0,19371763.0,23633287.0,15737983.0,21436008.0,유,유,유,유,유,유,유,유,15.7,증가
9528,58.0,72.0,71.0,9.0,39.0,97.0,110.0,66.0,374431.0,984914.0,1181159.0,1494230.0,423384.0,1155899.0,1160930.0,965805.0,유,유,유,유,유,유,유,유,51.2,증가
9529,57.0,87.0,129.0,135.0,100.0,69.0,82.0,88.0,1323728.0,2940962.0,3089595.0,2940331.0,2365966.0,2342091.0,3744073.0,1730447.0,유,유,유,유,유,유,유,유,47.8,증가
9530,133.0,161.0,92.0,141.0,127.0,126.0,113.0,117.0,1233355.0,2769002.0,1055777.0,1578976.0,1287834.0,2560692.0,1550068.0,1316845.0,유,유,유,유,유,유,유,유,11.4,증가
9531,222.0,273.0,297.0,172.0,206.0,225.0,292.0,220.0,963693.0,1425090.0,1268933.0,782222.0,998409.0,866599.0,1264426.0,1295387.0,유,유,유,유,유,유,유,유,13.5,증가
9532,167.0,237.0,281.0,239.0,244.0,224.0,278.0,221.0,6211247.0,6457790.0,17516730.0,2462768.0,4362513.0,9534578.0,6239918.0,3899606.0,유,유,유,유,유,유,유,유,0.2,증가
9533,86.0,109.0,97.0,120.0,64.0,72.0,86.0,62.0,8181997.0,11803781.0,8958473.0,8070195.0,6061207.0,9166538.0,11028013.0,6488588.0,유,유,유,유,유,유,유,유,14.8,증가
9534,61.0,57.0,105.0,101.0,74.0,49.0,52.0,75.0,2602373.0,3549665.0,3909563.0,6162186.0,2499941.0,3767602.0,2179496.0,3504133.0,유,유,유,유,유,유,유,유,-8.8,감소
9535,107.0,60.0,48.0,20.0,25.0,69.0,119.0,90.0,1601377.0,748680.0,808750.0,152893.0,361289.0,948672.0,1464483.0,1281985.0,유,유,유,유,유,유,유,유,-4.5,감소
9536,136.0,127.0,51.0,72.0,124.0,83.0,115.0,77.0,8051876.0,5236463.0,2865691.0,7755417.0,6853652.0,5800817.0,6347302.0,20037954.0,유,유,유,유,유,유,유,유,-11.8,감소
9537,147.0,102.0,119.0,71.0,93.0,68.0,79.0,70.0,3570390.0,2150700.0,9670124.0,3111875.0,3982993.0,1896471.0,2887277.0,1781308.0,유,유,유,유,유,유,유,유,-10.6,감소
9538,162.0,213.0,124.0,165.0,111.0,151.0,69.0,78.0,7053260.0,8579146.0,3108314.0,7873788.0,4095657.0,3044453.0,1363838.0,1407322.0,유,유,유,유,유,유,유,유,-67.6,감소
9539,80.0,120.0,98.0,90.0,116.0,94.0,123.0,186.0,4812455.0,9965418.0,7262501.0,5991291.0,5110996.0,5010207.0,5000649.0,27519043.0,유,유,유,유,유,유,유,유,1.9,증가
9540,67.0,86.0,47.0,78.0,63.0,126.0,79.0,79.0,6769778.0,2134270.0,13632143.0,8741816.0,10001630.0,13156620.0,12085013.0,27988553.0,유,유,유,유,유,유,유,유,28.2,증가
9541,98.0,91.0,96.0,135.0,92.0,99.0,96.0,68.0,1689935.0,2172073.0,1861897.0,3113656.0,1446876.0,3971871.0,3547314.0,1049242.0,유,유,유,유,유,유,유,유,35.5,증가
9542,89.0,93.0,97.0,85.0,56.0,29.0,48.0,60.0,13347767.0,10149191.0,12927953.0,11762629.0,9669482.0,4162902.0,4958868.0,7800326.0,유,유,유,유,유,유,유,유,-45.8,감소
9543,75.0,37.0,64.0,103.0,98.0,105.0,96.0,105.0,3829914.0,2181417.0,3017345.0,10650677.0,6970277.0,4344931.0,2195348.0,5868951.0,유,유,유,유,유,유,유,유,-27.1,감소
9544,381.0,483.0,557.0,424.0,460.0,595.0,527.0,421.0,1650907.0,1683377.0,1875842.0,1347405.0,1797209.0,2037552.0,1904797.0,1177436.0,유,유,유,유,유,유,유,유,7.1,증가
9545,169.0,166.0,185.0,141.0,127.0,153.0,204.0,224.0,1930558.0,1569907.0,2093167.0,1601822.0,867325.0,1638479.0,2968846.0,1234367.0,유,유,유,유,유,유,유,유,21.2,증가
9546,123.0,189.0,162.0,127.0,111.0,157.0,126.0,141.0,6846675.0,8492414.0,7857647.0,5076246.0,33336919.0,7200548.0,12631928.0,5113210.0,유,유,유,유,유,유,유,유,29.7,증가
9547,58.0,106.0,49.0,43.0,146.0,60.0,93.0,93.0,4159500.0,5225637.0,675554.0,1026344.0,2123934.0,1186320.0,1072286.0,1621578.0,유,유,유,유,유,유,유,유,-59.0,감소
9548,123.0,138.0,145.0,106.0,171.0,164.0,195.0,148.0,587282.0,450462.0,1097818.0,501270.0,1226507.0,707228.0,856379.0,751225.0,유,유,유,유,유,유,유,유,18.6,증가
9549,54.0,123.0,65.0,110.0,134.0,70.0,126.0,110.0,4209532.0,7177572.0,9610207.0,16685525.0,13711416.0,7012829.0,9096436.0,6842870.0,유,유,유,유,유,유,유,유,36.7,증가
9551,459.0,468.0,446.0,424.0,477.0,441.0,404.0,343.0,2287922.0,1891039.0,2177852.0,1558540.0,2523163.0,2347222.0,1941208.0,1382728.0,유,유,유,유,유,유,유,유,-8.2,감소
9553,252.0,203.0,253.0,192.0,208.0,213.0,179.0,84.0,1653951.0,1409145.0,2035780.0,1189028.0,1085182.0,1341008.0,1614462.0,862037.0,유,유,유,유,유,유,유,유,-1.2,감소
9554,88.0,50.0,97.0,100.0,73.0,106.0,63.0,71.0,2345538.0,4613254.0,2836779.0,9833848.0,2514387.0,6346197.0,2013317.0,5605442.0,유,유,유,유,유,유,유,유,-7.6,감소
9555,228.0,370.0,307.0,5.0,182.0,345.0,354.0,339.0,1535276.0,2887920.0,5520182.0,82497.0,2111174.0,3202784.0,4218348.0,3303258.0,유,유,유,유,유,유,유,유,46.6,증가
9556,40.0,45.0,74.0,90.0,118.0,115.0,120.0,143.0,371638.0,1029890.0,1645557.0,2016143.0,3072934.0,3505469.0,3348113.0,3715900.0,유,유,유,유,유,유,유,유,80.0,증가
9558,106.0,238.0,161.0,172.0,173.0,191.0,178.0,247.0,709670.0,1529057.0,1222036.0,943591.0,1454734.0,1243904.0,1226923.0,1155417.0,유,유,유,유,유,유,유,유,26.7,증가
9559,155.0,282.0,525.0,625.0,706.0,498.0,241.0,283.0,945364.0,3199620.0,6016014.0,4364203.0,4284394.0,3813801.0,2005123.0,1712899.0,유,유,유,유,유,유,유,유,35.9,증가
9560,54.0,71.0,75.0,78.0,83.0,94.0,96.0,98.0,2624079.0,3903170.0,3890560.0,3042915.0,2579698.0,3891122.0,3668209.0,2907203.0,유,유,유,유,유,유,유,유,16.6,증가
9561,257.0,243.0,143.0,191.0,188.0,131.0,166.0,166.0,9651280.0,11990843.0,4236279.0,8246781.0,12635118.0,9730407.0,43959855.0,2234213.0,유,유,유,유,유,유,유,유,64.0,증가
9562,207.0,272.0,235.0,290.0,181.0,272.0,268.0,196.0,1375482.0,4224217.0,4989473.0,4098035.0,4067802.0,4089818.0,28643041.0,3539282.0,유,유,유,유,유,유,유,유,90.8,증가
9563,107.0,115.0,101.0,290.0,401.0,453.0,421.0,361.0,604433.0,608009.0,931415.0,1512187.0,2430566.0,2913566.0,2511143.0,2133675.0,유,유,유,유,유,유,유,유,61.2,증가
9564,2.0,61.0,134.0,117.0,155.0,171.0,106.0,123.0,211276.0,4637647.0,5979439.0,6419182.0,4293838.0,8742436.0,9627438.0,5771525.0,유,유,유,유,유,유,유,유,95.7,증가
9565,100.0,138.0,223.0,189.0,158.0,142.0,137.0,200.0,1215139.0,1036738.0,2022889.0,1231439.0,1279484.0,1398181.0,1175902.0,1761576.0,유,유,유,유,유,유,유,유,-1.6,감소
9567,208.0,159.0,188.0,217.0,68.0,62.0,146.0,149.0,3567639.0,7154238.0,3169234.0,3795588.0,1782997.0,1087716.0,3276009.0,1985958.0,유,유,유,유,유,유,유,유,-4.3,감소
9568,58.0,102.0,79.0,58.0,47.0,95.0,112.0,89.0,4944649.0,3122305.0,2805042.0,2728548.0,1031884.0,2880003.0,4403827.0,4697776.0,유,유,유,유,유,유,유,유,-5.8,감소
9569,268.0,212.0,250.0,192.0,256.0,226.0,102.0,162.0,926945.0,744900.0,1286755.0,1944642.0,5922445.0,1091384.0,796035.0,735127.0,유,유,유,유,유,유,유,유,-7.6,감소
9570,60.0,21.0,414.0,441.0,488.0,362.0,224.0,300.0,1268369.0,1423961.0,2879048.0,3394499.0,3495643.0,2803532.0,2272779.0,4505259.0,유,유,유,유,유,유,유,유,28.4,증가
9571,191.0,168.0,165.0,157.0,192.0,198.0,193.0,154.0,1105912.0,1031444.0,939544.0,708264.0,988006.0,1032265.0,981114.0,478333.0,유,유,유,유,유,유,유,유,-6.0,감소
9572,89.0,53.0,53.0,167.0,130.0,148.0,185.0,166.0,30363346.0,1351999.0,952204.0,3486508.0,2326311.0,2641442.0,2618443.0,2944691.0,유,유,유,유,유,유,유,유,-84.1,감소
9573,59.0,95.0,162.0,169.0,160.0,142.0,87.0,68.0,1059532.0,669298.0,2202344.0,1292207.0,1454498.0,1322945.0,1090432.0,624624.0,유,유,유,유,유,유,유,유,1.4,증가
9574,22.0,73.0,84.0,69.0,77.0,164.0,97.0,28.0,2059528.0,30787847.0,134151479.0,26183362.0,8966872.0,179695641.0,75923895.0,5137588.0,유,유,유,유,유,유,유,유,94.7,증가
9575,265.0,204.0,309.0,239.0,173.0,189.0,236.0,230.0,6042690.0,2675182.0,4818030.0,4915768.0,3320656.0,2679820.0,3005405.0,2084296.0,유,유,유,유,유,유,유,유,-33.6,감소
