,°í°´¹øÈ£,A_±¸¸ÅÈ½¼ö,B_±¸¸ÅÈ½¼ö,C_±¸¸ÅÈ½¼ö,D_±¸¸ÅÈ½¼ö,A_ÃÑ±¸¸Å¾×,B_ÃÑ±¸¸Å¾×,C_ÃÑ±¸¸Å¾×,D_ÃÑ±¸¸Å¾×
11800,16298.0,7.0,7.0,1.0,2.0,7.0,7.0,2.0,2.0
11801,2417.0,7.0,4.0,8.0,8.0,7.0,3.0,9.0,8.0
11802,12642.0,7.0,7.0,2.0,4.0,7.0,6.0,2.0,3.0
11803,11241.0,7.0,6.0,1.0,3.0,7.0,4.0,1.0,2.0
11804,5122.0,7.0,10.0,1.0,7.0,6.0,9.0,1.0,7.0
11805,13629.0,7.0,1.0,7.0,3.0,6.0,1.0,7.0,3.0
11806,14864.0,7.0,2.0,7.0,5.0,7.0,2.0,8.0,5.0
11807,12953.0,7.0,2.0,5.0,4.0,7.0,1.0,5.0,4.0
11808,9141.0,7.0,5.0,1.0,8.0,7.0,5.0,1.0,8.0
11809,14891.0,7.0,5.0,8.0,5.0,6.0,3.0,7.0,5.0
11810,3806.0,7.0,5.0,2.0,6.0,5.0,4.0,2.0,6.0
11811,17491.0,7.0,7.0,2.0,4.0,7.0,7.0,1.0,4.0
11812,17485.0,7.0,3.0,10.0,4.0,7.0,3.0,10.0,4.0
11813,11553.0,7.0,6.0,1.0,4.0,7.0,6.0,2.0,4.0
11814,16391.0,7.0,9.0,2.0,2.0,8.0,10.0,2.0,2.0
11815,1991.0,7.0,4.0,8.0,8.0,6.0,4.0,9.0,8.0
11816,11157.0,7.0,9.0,1.0,2.0,7.0,9.0,2.0,2.0
11817,16223.0,7.0,3.0,8.0,6.0,5.0,2.0,8.0,6.0
11818,18392.0,7.0,6.0,2.0,5.0,7.0,6.0,2.0,5.0
11819,9217.0,7.0,7.0,1.0,8.0,7.0,7.0,2.0,8.0
11820,2853.0,7.0,2.0,7.0,6.0,7.0,2.0,6.0,6.0
11821,8710.0,7.0,6.0,1.0,2.0,7.0,6.0,1.0,2.0
11822,8808.0,7.0,2.0,10.0,1.0,7.0,2.0,10.0,2.0
11823,1496.0,7.0,3.0,3.0,8.0,6.0,4.0,3.0,8.0
11824,6328.0,7.0,10.0,2.0,9.0,7.0,9.0,1.0,9.0
11825,8650.0,7.0,9.0,1.0,8.0,7.0,10.0,1.0,8.0
11826,3754.0,7.0,1.0,6.0,6.0,8.0,2.0,6.0,6.0
11827,14993.0,7.0,4.0,6.0,5.0,6.0,4.0,5.0,5.0
11828,11306.0,7.0,8.0,1.0,3.0,7.0,8.0,1.0,3.0
11829,6973.0,7.0,6.0,2.0,10.0,7.0,6.0,2.0,10.0
11830,6766.0,7.0,1.0,5.0,10.0,7.0,1.0,6.0,10.0
11831,8588.0,7.0,7.0,1.0,9.0,8.0,7.0,2.0,9.0
11832,15847.0,7.0,5.0,9.0,1.0,7.0,2.0,9.0,1.0
11833,13793.0,7.0,1.0,7.0,3.0,7.0,1.0,8.0,3.0
11834,10198.0,7.0,10.0,1.0,9.0,8.0,9.0,1.0,9.0
11835,12235.0,7.0,4.0,7.0,3.0,9.0,4.0,7.0,3.0
11836,7595.0,7.0,8.0,1.0,10.0,7.0,8.0,2.0,10.0
11837,13540.0,7.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0
11838,8245.0,7.0,1.0,7.0,9.0,7.0,1.0,8.0,9.0
11839,16715.0,7.0,8.0,2.0,4.0,7.0,9.0,2.0,4.0
11840,8213.0,7.0,4.0,7.0,9.0,7.0,4.0,7.0,9.0
11841,2299.0,7.0,1.0,7.0,8.0,6.0,2.0,7.0,8.0
11842,3289.0,7.0,2.0,9.0,2.0,7.0,3.0,8.0,2.0
11843,7621.0,7.0,10.0,2.0,10.0,8.0,9.0,2.0,10.0
11844,10300.0,7.0,2.0,5.0,9.0,8.0,4.0,5.0,9.0
11845,18575.0,7.0,3.0,6.0,5.0,7.0,4.0,6.0,5.0
11846,7649.0,7.0,4.0,4.0,10.0,6.0,4.0,4.0,10.0
11847,12262.0,7.0,9.0,1.0,3.0,6.0,8.0,2.0,3.0
11848,4923.0,7.0,3.0,10.0,7.0,8.0,4.0,10.0,7.0
11849,1140.0,7.0,3.0,6.0,7.0,7.0,3.0,7.0,7.0
11850,13546.0,7.0,10.0,2.0,3.0,6.0,9.0,1.0,3.0
11851,4892.0,7.0,6.0,3.0,7.0,7.0,7.0,2.0,7.0
11852,18800.0,7.0,7.0,1.0,4.0,6.0,7.0,1.0,4.0
11853,5635.0,7.0,7.0,2.0,10.0,7.0,8.0,2.0,10.0
11854,15578.0,7.0,7.0,4.0,1.0,7.0,7.0,5.0,1.0
11855,8114.0,7.0,3.0,3.0,9.0,7.0,1.0,3.0,9.0
11856,12366.0,7.0,1.0,8.0,2.0,7.0,1.0,9.0,2.0
11857,13168.0,7.0,7.0,1.0,4.0,6.0,8.0,2.0,4.0
11858,15930.0,7.0,2.0,3.0,6.0,7.0,2.0,4.0,6.0
11859,14127.0,7.0,2.0,5.0,5.0,6.0,1.0,6.0,5.0
11860,2840.0,7.0,3.0,3.0,6.0,8.0,2.0,3.0,6.0
11861,16619.0,7.0,8.0,7.0,1.0,8.0,8.0,8.0,1.0
11862,7484.0,7.0,1.0,6.0,10.0,7.0,3.0,7.0,10.0
11863,15880.0,7.0,2.0,8.0,2.0,6.0,4.0,9.0,2.0
11864,10693.0,7.0,9.0,1.0,3.0,7.0,9.0,1.0,3.0
11865,7333.0,7.0,2.0,4.0,2.0,6.0,3.0,4.0,2.0
11866,17829.0,7.0,1.0,9.0,4.0,7.0,2.0,8.0,4.0
11867,1751.0,7.0,9.0,3.0,8.0,7.0,9.0,1.0,8.0
11868,2842.0,7.0,2.0,9.0,6.0,6.0,3.0,9.0,6.0
11869,12907.0,7.0,1.0,4.0,4.0,8.0,1.0,4.0,4.0
11870,17837.0,7.0,2.0,8.0,4.0,7.0,3.0,8.0,4.0
11871,10153.0,7.0,8.0,1.0,9.0,6.0,8.0,2.0,9.0
11872,14066.0,7.0,7.0,1.0,5.0,6.0,7.0,1.0,5.0
11873,16059.0,7.0,4.0,9.0,6.0,7.0,4.0,9.0,6.0
11874,7743.0,7.0,10.0,2.0,10.0,6.0,10.0,2.0,10.0
11875,15390.0,7.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0
11876,7566.0,7.0,9.0,3.0,1.0,7.0,9.0,3.0,1.0
11877,12344.0,7.0,5.0,3.0,3.0,8.0,6.0,3.0,3.0
11878,15710.0,7.0,7.0,1.0,6.0,7.0,7.0,1.0,6.0
11879,4305.0,7.0,9.0,2.0,7.0,7.0,8.0,2.0,7.0
11880,8023.0,7.0,7.0,1.0,9.0,6.0,6.0,1.0,9.0
11881,2854.0,7.0,4.0,7.0,6.0,8.0,4.0,6.0,6.0
11882,6521.0,7.0,1.0,7.0,10.0,7.0,1.0,8.0,10.0
11883,7972.0,7.0,9.0,1.0,9.0,6.0,6.0,1.0,9.0
11884,2814.0,7.0,8.0,2.0,6.0,7.0,7.0,2.0,6.0
11885,5327.0,7.0,2.0,5.0,7.0,6.0,2.0,6.0,7.0
11886,12329.0,7.0,2.0,9.0,3.0,6.0,3.0,9.0,3.0
11887,7935.0,7.0,1.0,7.0,10.0,6.0,3.0,8.0,10.0
11888,6476.0,7.0,1.0,4.0,10.0,7.0,2.0,4.0,10.0
11889,5858.0,7.0,2.0,9.0,10.0,7.0,2.0,9.0,10.0
11890,12600.0,7.0,4.0,5.0,3.0,7.0,4.0,5.0,4.0
11891,8785.0,7.0,2.0,10.0,8.0,6.0,3.0,10.0,8.0
11892,16877.0,7.0,4.0,9.0,4.0,7.0,3.0,8.0,4.0
11893,18035.0,7.0,5.0,2.0,5.0,7.0,5.0,2.0,5.0
11894,12867.0,7.0,1.0,4.0,3.0,6.0,2.0,4.0,4.0
11895,16299.0,7.0,4.0,6.0,6.0,7.0,4.0,7.0,6.0
11896,13853.0,7.0,3.0,9.0,3.0,7.0,3.0,9.0,3.0
11897,2252.0,7.0,8.0,2.0,8.0,7.0,8.0,2.0,8.0
11898,17936.0,7.0,5.0,2.0,4.0,6.0,6.0,1.0,4.0
11899,12604.0,7.0,3.0,9.0,1.0,7.0,4.0,9.0,1.0
11900,6635.0,7.0,7.0,1.0,10.0,7.0,7.0,2.0,10.0
11901,18092.0,7.0,9.0,1.0,5.0,9.0,10.0,2.0,5.0
11902,2165.0,7.0,3.0,9.0,8.0,6.0,4.0,9.0,8.0
11903,17864.0,7.0,1.0,9.0,4.0,8.0,2.0,9.0,4.0
11904,12898.0,7.0,9.0,2.0,4.0,7.0,8.0,2.0,4.0
11905,7109.0,7.0,2.0,6.0,10.0,7.0,4.0,7.0,10.0
11906,2960.0,7.0,3.0,8.0,6.0,7.0,1.0,9.0,6.0
11907,17255.0,7.0,4.0,7.0,4.0,8.0,4.0,7.0,4.0
11908,12231.0,7.0,2.0,10.0,1.0,7.0,3.0,10.0,1.0
11909,7564.0,7.0,9.0,1.0,10.0,6.0,8.0,1.0,10.0
11910,16597.0,7.0,10.0,1.0,2.0,8.0,10.0,1.0,2.0
11911,1258.0,7.0,2.0,8.0,7.0,7.0,3.0,7.0,7.0
11912,2164.0,7.0,1.0,5.0,8.0,6.0,1.0,5.0,8.0
11913,16582.0,7.0,4.0,6.0,6.0,6.0,4.0,7.0,6.0
11914,2061.0,7.0,8.0,2.0,8.0,6.0,8.0,2.0,8.0
11915,7334.0,7.0,1.0,3.0,10.0,6.0,1.0,3.0,10.0
11916,7315.0,7.0,5.0,1.0,10.0,7.0,5.0,1.0,10.0
11917,12747.0,7.0,2.0,3.0,1.0,8.0,2.0,3.0,2.0
11918,7314.0,7.0,2.0,4.0,10.0,6.0,1.0,4.0,10.0
11919,17165.0,7.0,2.0,7.0,4.0,6.0,1.0,7.0,4.0
11920,12716.0,7.0,2.0,5.0,3.0,7.0,2.0,5.0,3.0
11921,17753.0,7.0,3.0,5.0,4.0,6.0,3.0,5.0,4.0
11922,17019.0,7.0,6.0,1.0,4.0,7.0,7.0,1.0,4.0
11923,18136.0,7.0,6.0,1.0,5.0,9.0,7.0,2.0,5.0
11924,14035.0,7.0,9.0,3.0,3.0,7.0,9.0,1.0,3.0
11925,2894.0,7.0,2.0,7.0,6.0,6.0,1.0,6.0,6.0
11926,17471.0,7.0,2.0,4.0,4.0,7.0,1.0,4.0,4.0
11927,5951.0,7.0,3.0,6.0,10.0,9.0,4.0,7.0,10.0
11928,7307.0,7.0,1.0,8.0,10.0,6.0,1.0,8.0,10.0
11929,2532.0,7.0,8.0,2.0,8.0,6.0,9.0,1.0,8.0
11930,16979.0,7.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0
11931,1050.0,7.0,2.0,4.0,7.0,8.0,4.0,4.0,7.0
11932,2981.0,7.0,1.0,10.0,6.0,7.0,1.0,10.0,6.0
11933,2480.0,7.0,1.0,5.0,8.0,7.0,1.0,4.0,8.0
11934,5423.0,7.0,1.0,7.0,10.0,8.0,2.0,7.0,10.0
11935,6968.0,7.0,7.0,1.0,10.0,7.0,8.0,1.0,10.0
11936,2131.0,7.0,9.0,2.0,8.0,5.0,9.0,1.0,8.0
11937,17722.0,7.0,1.0,10.0,4.0,6.0,2.0,10.0,4.0
11938,7002.0,7.0,1.0,6.0,2.0,8.0,2.0,6.0,2.0
11939,5933.0,7.0,10.0,1.0,10.0,7.0,10.0,1.0,10.0
11940,12650.0,7.0,4.0,7.0,3.0,7.0,1.0,8.0,3.0
11941,14459.0,7.0,8.0,2.0,1.0,8.0,8.0,2.0,1.0
11942,15282.0,7.0,6.0,1.0,5.0,7.0,7.0,1.0,5.0
11943,13202.0,7.0,2.0,4.0,4.0,7.0,3.0,4.0,4.0
11944,15409.0,7.0,1.0,4.0,2.0,7.0,1.0,4.0,2.0
11945,4312.0,7.0,3.0,7.0,7.0,7.0,3.0,7.0,7.0
11946,3374.0,7.0,2.0,6.0,6.0,8.0,3.0,6.0,6.0
11947,1387.0,7.0,3.0,5.0,8.0,9.0,3.0,5.0,8.0
11948,10667.0,7.0,3.0,6.0,6.0,6.0,3.0,6.0,6.0
11949,18992.0,7.0,3.0,6.0,5.0,6.0,1.0,6.0,5.0
11950,10981.0,7.0,3.0,5.0,3.0,8.0,4.0,5.0,3.0
11951,13011.0,7.0,7.0,1.0,4.0,6.0,6.0,1.0,4.0
11952,13478.0,7.0,3.0,9.0,2.0,6.0,3.0,9.0,2.0
11953,16195.0,7.0,10.0,3.0,1.0,7.0,10.0,3.0,1.0
11954,16217.0,7.0,9.0,8.0,1.0,7.0,10.0,9.0,1.0
11955,15225.0,7.0,3.0,8.0,1.0,8.0,4.0,8.0,1.0
11956,10808.0,7.0,7.0,1.0,3.0,6.0,9.0,1.0,3.0
11957,15497.0,7.0,10.0,2.0,2.0,7.0,10.0,2.0,2.0
11958,18822.0,7.0,6.0,1.0,4.0,7.0,6.0,1.0,4.0
11959,14231.0,7.0,1.0,9.0,5.0,7.0,1.0,8.0,5.0
11960,10347.0,7.0,4.0,4.0,9.0,8.0,4.0,4.0,9.0
11961,10195.0,7.0,2.0,8.0,9.0,6.0,1.0,8.0,9.0
11962,11853.0,7.0,7.0,1.0,3.0,7.0,5.0,1.0,4.0
11963,5039.0,7.0,4.0,6.0,7.0,7.0,4.0,7.0,7.0
11964,13103.0,7.0,1.0,9.0,4.0,7.0,1.0,9.0,4.0
11965,4755.0,7.0,3.0,10.0,7.0,7.0,2.0,10.0,7.0
11966,1755.0,7.0,4.0,7.0,8.0,7.0,4.0,7.0,8.0
11967,1352.0,7.0,1.0,6.0,8.0,7.0,3.0,6.0,8.0
11968,15952.0,7.0,1.0,4.0,6.0,9.0,2.0,4.0,6.0
11969,9625.0,7.0,2.0,9.0,2.0,6.0,2.0,10.0,1.0
11970,15963.0,7.0,1.0,7.0,6.0,8.0,1.0,7.0,6.0
11971,9887.0,7.0,3.0,9.0,9.0,6.0,4.0,9.0,9.0
11972,4932.0,7.0,9.0,2.0,7.0,7.0,10.0,1.0,7.0
11973,14331.0,7.0,4.0,4.0,5.0,7.0,4.0,4.0,5.0
11974,3498.0,7.0,8.0,2.0,6.0,7.0,8.0,2.0,6.0
11975,13221.0,7.0,2.0,10.0,2.0,7.0,3.0,9.0,1.0
11976,14269.0,7.0,7.0,1.0,5.0,7.0,7.0,1.0,5.0
11977,11390.0,7.0,9.0,1.0,4.0,7.0,9.0,1.0,3.0
11978,13412.0,7.0,2.0,5.0,3.0,6.0,1.0,5.0,3.0
11979,12981.0,7.0,7.0,2.0,4.0,7.0,7.0,1.0,4.0
11980,3875.0,7.0,2.0,8.0,6.0,8.0,3.0,9.0,6.0
11981,14845.0,7.0,2.0,8.0,5.0,7.0,2.0,9.0,5.0
11982,5206.0,7.0,8.0,1.0,7.0,6.0,8.0,1.0,7.0
11983,13405.0,7.0,2.0,7.0,3.0,7.0,1.0,6.0,3.0
11984,5204.0,7.0,7.0,2.0,7.0,5.0,7.0,1.0,7.0
11985,3708.0,7.0,1.0,6.0,6.0,7.0,2.0,6.0,6.0
11986,11046.0,7.0,9.0,2.0,3.0,7.0,8.0,2.0,3.0
11987,19155.0,7.0,2.0,3.0,5.0,7.0,3.0,3.0,5.0
11988,3913.0,7.0,2.0,7.0,1.0,7.0,3.0,8.0,1.0
11989,13398.0,7.0,4.0,10.0,2.0,7.0,4.0,9.0,2.0
11990,18629.0,7.0,2.0,9.0,5.0,7.0,2.0,9.0,5.0
11991,14383.0,7.0,6.0,1.0,5.0,7.0,6.0,1.0,5.0
11992,14386.0,7.0,7.0,1.0,5.0,7.0,7.0,1.0,5.0
11993,9796.0,7.0,2.0,8.0,9.0,9.0,3.0,8.0,9.0
11994,2210.0,7.0,4.0,5.0,1.0,7.0,2.0,5.0,1.0
11995,14661.0,7.0,2.0,8.0,2.0,9.0,2.0,7.0,1.0
11996,15833.0,7.0,1.0,7.0,6.0,6.0,3.0,8.0,6.0
11997,3628.0,7.0,10.0,2.0,6.0,8.0,10.0,2.0,6.0
11998,13563.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,2.0
11999,10024.0,7.0,1.0,5.0,9.0,7.0,2.0,5.0,9.0
12000,14417.0,7.0,8.0,1.0,5.0,8.0,8.0,2.0,5.0
12001,15714.0,7.0,2.0,8.0,6.0,7.0,2.0,9.0,6.0
12002,11214.0,7.0,2.0,5.0,3.0,6.0,4.0,6.0,2.0
12003,10251.0,7.0,4.0,10.0,2.0,7.0,4.0,10.0,2.0
12004,647.0,7.0,8.0,1.0,7.0,7.0,9.0,1.0,7.0
12005,3281.0,7.0,8.0,2.0,7.0,6.0,8.0,2.0,7.0
12006,11224.0,7.0,3.0,3.0,2.0,8.0,3.0,3.0,2.0
12007,11891.0,7.0,1.0,8.0,3.0,7.0,2.0,8.0,4.0
12008,5605.0,7.0,9.0,1.0,10.0,6.0,8.0,1.0,10.0
12009,11902.0,7.0,2.0,3.0,3.0,6.0,3.0,3.0,4.0
12010,3650.0,7.0,2.0,5.0,6.0,7.0,2.0,5.0,6.0
12011,12643.0,7.0,1.0,7.0,1.0,6.0,1.0,8.0,1.0
12012,16650.0,7.0,2.0,7.0,6.0,8.0,2.0,6.0,6.0
12013,12877.0,7.0,4.0,10.0,2.0,6.0,3.0,10.0,2.0
12014,9932.0,7.0,8.0,2.0,9.0,8.0,8.0,3.0,9.0
12015,18569.0,7.0,10.0,2.0,5.0,6.0,10.0,2.0,5.0
12016,9944.0,7.0,8.0,1.0,9.0,6.0,8.0,1.0,9.0
12017,9872.0,7.0,10.0,1.0,9.0,7.0,10.0,1.0,9.0
12018,18130.0,7.0,4.0,9.0,5.0,8.0,4.0,9.0,5.0
12019,14375.0,7.0,1.0,4.0,5.0,8.0,3.0,5.0,5.0
12020,6532.0,7.0,2.0,7.0,10.0,6.0,2.0,7.0,10.0
12021,18749.0,7.0,6.0,2.0,5.0,6.0,6.0,1.0,5.0
12022,12888.0,7.0,4.0,8.0,3.0,6.0,4.0,8.0,4.0
12023,8016.0,7.0,1.0,8.0,9.0,7.0,1.0,8.0,9.0
12024,5723.0,7.0,7.0,1.0,10.0,6.0,7.0,1.0,10.0
12025,5738.0,7.0,2.0,9.0,10.0,7.0,2.0,9.0,10.0
12026,5871.0,7.0,2.0,8.0,10.0,7.0,2.0,8.0,10.0
12027,11211.0,7.0,9.0,1.0,3.0,7.0,9.0,2.0,2.0
12028,18763.0,7.0,5.0,8.0,5.0,9.0,6.0,8.0,5.0
12029,13754.0,7.0,1.0,6.0,3.0,8.0,3.0,7.0,3.0
12030,17381.0,7.0,4.0,7.0,4.0,7.0,2.0,7.0,4.0
12031,19010.0,7.0,10.0,1.0,1.0,7.0,10.0,1.0,1.0
12032,17186.0,7.0,9.0,1.0,4.0,6.0,8.0,1.0,4.0
12033,17377.0,7.0,4.0,5.0,4.0,8.0,2.0,5.0,4.0
12034,2765.0,7.0,3.0,9.0,6.0,7.0,4.0,9.0,6.0
12035,12477.0,7.0,1.0,9.0,3.0,7.0,1.0,8.0,3.0
12036,4088.0,7.0,4.0,2.0,7.0,7.0,5.0,2.0,7.0
12037,12546.0,7.0,7.0,2.0,3.0,6.0,7.0,2.0,3.0
12038,4070.0,7.0,1.0,9.0,7.0,9.0,2.0,9.0,7.0
12039,1393.0,7.0,10.0,3.0,8.0,6.0,10.0,3.0,8.0
12040,3463.0,7.0,4.0,8.0,6.0,7.0,2.0,8.0,6.0
12041,3901.0,7.0,2.0,10.0,6.0,6.0,2.0,10.0,6.0
12042,7172.0,7.0,2.0,9.0,10.0,8.0,2.0,9.0,10.0
12043,7129.0,7.0,1.0,7.0,10.0,6.0,1.0,7.0,10.0
12044,6201.0,7.0,1.0,7.0,10.0,7.0,1.0,9.0,10.0
12045,15112.0,7.0,6.0,1.0,5.0,6.0,8.0,1.0,5.0
12046,17767.0,7.0,2.0,10.0,4.0,7.0,2.0,10.0,4.0
12047,7078.0,7.0,1.0,2.0,10.0,8.0,1.0,3.0,10.0
12048,13821.0,7.0,1.0,4.0,3.0,6.0,1.0,4.0,3.0
12049,3431.0,7.0,4.0,3.0,1.0,8.0,3.0,3.0,1.0
12050,19157.0,7.0,3.0,8.0,5.0,6.0,4.0,9.0,5.0
12051,17141.0,7.0,4.0,8.0,4.0,7.0,1.0,9.0,4.0
12052,19166.0,7.0,3.0,4.0,5.0,7.0,2.0,4.0,5.0
12053,7742.0,7.0,4.0,7.0,10.0,8.0,1.0,6.0,10.0
12054,19113.0,7.0,1.0,6.0,5.0,7.0,2.0,6.0,5.0
12055,11180.0,7.0,3.0,3.0,2.0,7.0,4.0,3.0,3.0
12056,11551.0,7.0,2.0,5.0,4.0,6.0,2.0,5.0,4.0
12057,14953.0,7.0,3.0,7.0,5.0,5.0,5.0,7.0,5.0
12058,17901.0,7.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
12059,10457.0,7.0,3.0,3.0,2.0,7.0,3.0,4.0,2.0
12060,11767.0,7.0,1.0,4.0,3.0,7.0,1.0,4.0,4.0
12061,18895.0,7.0,9.0,10.0,1.0,7.0,9.0,10.0,1.0
12062,12694.0,7.0,6.0,2.0,1.0,7.0,6.0,2.0,1.0
12063,16997.0,7.0,7.0,3.0,4.0,7.0,7.0,2.0,4.0
12064,17875.0,7.0,8.0,2.0,4.0,7.0,7.0,2.0,4.0
12065,17680.0,7.0,1.0,7.0,2.0,7.0,1.0,8.0,2.0
12066,14006.0,7.0,4.0,7.0,3.0,6.0,1.0,7.0,3.0
12067,10587.0,7.0,6.0,1.0,9.0,7.0,6.0,1.0,9.0
12068,13217.0,7.0,2.0,8.0,4.0,8.0,2.0,8.0,4.0
12069,7525.0,7.0,4.0,4.0,10.0,6.0,3.0,4.0,10.0
12070,9742.0,7.0,2.0,4.0,9.0,8.0,2.0,4.0,9.0
12071,8271.0,7.0,2.0,4.0,9.0,6.0,3.0,4.0,9.0
12072,1921.0,7.0,9.0,2.0,8.0,6.0,8.0,1.0,8.0
12073,5043.0,7.0,2.0,3.0,7.0,8.0,4.0,3.0,7.0
12074,13615.0,7.0,2.0,4.0,3.0,7.0,1.0,4.0,3.0
12075,16507.0,7.0,5.0,2.0,6.0,7.0,5.0,2.0,6.0
12076,14187.0,7.0,3.0,1.0,5.0,8.0,3.0,1.0,5.0
12077,1757.0,7.0,2.0,9.0,8.0,7.0,4.0,8.0,8.0
12078,1802.0,7.0,3.0,5.0,8.0,5.0,3.0,5.0,8.0
12079,5455.0,7.0,7.0,2.0,10.0,8.0,7.0,2.0,10.0
12080,1326.0,7.0,2.0,5.0,8.0,6.0,2.0,4.0,8.0
12081,16479.0,7.0,10.0,2.0,6.0,8.0,10.0,2.0,6.0
12082,9303.0,7.0,2.0,4.0,9.0,8.0,3.0,5.0,9.0
12083,12222.0,7.0,3.0,8.0,2.0,6.0,2.0,9.0,3.0
12084,5193.0,7.0,4.0,3.0,7.0,7.0,3.0,3.0,7.0
12085,8396.0,7.0,2.0,3.0,9.0,8.0,2.0,3.0,9.0
12086,9064.0,7.0,1.0,3.0,9.0,9.0,1.0,3.0,9.0
12087,16361.0,7.0,4.0,10.0,1.0,6.0,4.0,10.0,1.0
12088,16593.0,7.0,9.0,3.0,6.0,7.0,9.0,1.0,6.0
12089,16286.0,7.0,7.0,2.0,6.0,7.0,7.0,2.0,6.0
12090,14301.0,7.0,7.0,1.0,5.0,6.0,7.0,1.0,5.0
12091,3059.0,7.0,4.0,4.0,7.0,6.0,3.0,4.0,7.0
12092,13051.0,7.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0
12093,8304.0,7.0,3.0,9.0,9.0,6.0,4.0,9.0,9.0
12094,8879.0,7.0,8.0,2.0,8.0,7.0,9.0,2.0,8.0
12095,18342.0,7.0,10.0,9.0,1.0,7.0,10.0,9.0,1.0
12096,14215.0,7.0,2.0,7.0,5.0,9.0,3.0,8.0,5.0
12097,8735.0,7.0,7.0,10.0,1.0,7.0,8.0,10.0,1.0
12098,12216.0,7.0,4.0,2.0,3.0,9.0,5.0,1.0,3.0
12099,16291.0,7.0,1.0,9.0,6.0,7.0,3.0,7.0,6.0
12100,17678.0,7.0,2.0,7.0,4.0,7.0,1.0,8.0,4.0
12101,17891.0,7.0,3.0,5.0,2.0,8.0,2.0,5.0,2.0
12102,9316.0,7.0,4.0,9.0,2.0,6.0,3.0,8.0,2.0
12103,12419.0,7.0,1.0,10.0,2.0,6.0,1.0,10.0,1.0
12104,15393.0,7.0,9.0,2.0,6.0,7.0,10.0,2.0,6.0
12105,6866.0,7.0,2.0,5.0,10.0,7.0,3.0,5.0,10.0
12106,16491.0,7.0,10.0,2.0,6.0,6.0,10.0,2.0,6.0
12107,6851.0,7.0,1.0,7.0,10.0,6.0,1.0,9.0,10.0
12108,2297.0,7.0,2.0,9.0,8.0,6.0,1.0,9.0,8.0
12109,13017.0,7.0,1.0,10.0,4.0,6.0,2.0,9.0,4.0
12110,2283.0,7.0,5.0,5.0,8.0,8.0,4.0,4.0,8.0
12111,11111.0,7.0,1.0,9.0,1.0,7.0,1.0,9.0,1.0
12112,9079.0,7.0,2.0,5.0,9.0,7.0,2.0,5.0,9.0
12113,11526.0,7.0,2.0,3.0,4.0,7.0,2.0,3.0,4.0
12114,12917.0,7.0,7.0,2.0,4.0,8.0,7.0,3.0,4.0
12115,11236.0,7.0,4.0,3.0,3.0,6.0,4.0,3.0,2.0
12116,1306.0,7.0,1.0,9.0,7.0,6.0,1.0,7.0,7.0
12117,16517.0,7.0,2.0,6.0,6.0,8.0,1.0,6.0,6.0
12118,16273.0,7.0,4.0,7.0,6.0,6.0,3.0,6.0,6.0
12119,12801.0,7.0,6.0,1.0,3.0,7.0,6.0,1.0,3.0
12120,5973.0,7.0,1.0,5.0,10.0,6.0,1.0,5.0,10.0
12121,11170.0,7.0,2.0,3.0,1.0,7.0,3.0,3.0,1.0
12122,14031.0,7.0,8.0,1.0,3.0,7.0,8.0,1.0,3.0
12123,18186.0,7.0,1.0,8.0,5.0,6.0,1.0,6.0,5.0
12124,2689.0,7.0,10.0,1.0,6.0,8.0,10.0,1.0,6.0
12125,10596.0,7.0,8.0,2.0,9.0,6.0,7.0,2.0,9.0
12126,12683.0,7.0,8.0,1.0,3.0,7.0,8.0,1.0,3.0
12127,10451.0,7.0,1.0,6.0,9.0,6.0,2.0,6.0,9.0
12128,4291.0,7.0,4.0,7.0,7.0,6.0,2.0,3.0,7.0
12129,11467.0,7.0,8.0,5.0,1.0,6.0,9.0,5.0,1.0
12130,6880.0,7.0,3.0,7.0,1.0,7.0,4.0,8.0,1.0
12131,17240.0,7.0,8.0,1.0,4.0,6.0,9.0,1.0,4.0
12132,1511.0,7.0,4.0,7.0,8.0,6.0,3.0,7.0,8.0
12133,16443.0,7.0,2.0,4.0,6.0,7.0,3.0,4.0,6.0
12134,1089.0,7.0,10.0,1.0,7.0,8.0,10.0,1.0,7.0
12135,16245.0,7.0,1.0,5.0,6.0,8.0,2.0,7.0,6.0
12136,1849.0,7.0,9.0,1.0,8.0,7.0,10.0,1.0,8.0
12137,10818.0,7.0,3.0,7.0,2.0,8.0,2.0,7.0,2.0
12138,15172.0,7.0,6.0,1.0,5.0,7.0,6.0,1.0,5.0
12139,4028.0,7.0,2.0,5.0,6.0,7.0,4.0,4.0,6.0
12140,9241.0,7.0,3.0,10.0,2.0,6.0,5.0,10.0,2.0
12141,15137.0,7.0,3.0,8.0,5.0,8.0,3.0,9.0,5.0
12142,15036.0,7.0,1.0,6.0,2.0,7.0,2.0,7.0,1.0
12143,18278.0,7.0,9.0,7.0,1.0,7.0,8.0,7.0,1.0
12144,3476.0,7.0,1.0,7.0,6.0,7.0,1.0,7.0,6.0
