°í°´¹øÈ£,A±¸¸ÅÈ½¼ö,B±¸¸ÅÈ½¼ö,C±¸¸ÅÈ½¼ö,D±¸¸ÅÈ½¼ö,AÃÑ±¸¸Å¾×,BÃÑ±¸¸Å¾×,CÃÑ±¸¸Å¾×,DÃÑ±¸¸Å¾×,A°´´Ü°¡,B°´´Ü°¡,C°´´Ü°¡,D°´´Ü°¡,A±¸¸ÅºñÀ²(%),B±¸¸ÅºñÀ²(%),C±¸¸ÅºñÀ²(%),D±¸¸ÅºñÀ²(%)
9956,21.0,1386.0,0.0,0.0,1559564.0,8185287.0,0.0,0.0,74264.95238095238,5905.690476190476,0.0,0.0,92.63,7.36,0.0,0.0
9957,1.0,847.0,1.0,0.0,5904.0,7561231.0,10012.0,0.0,5904.0,8927.073199527746,10012.0,0.0,23.77,35.9,40.2,0.0
9958,1.0,1324.0,0.0,0.0,83363.0,8790954.0,0.0,0.0,83363.0,6639.69335347432,0.0,0.0,92.62,7.37,0.0,0.0
9959,81.0,473.0,7.0,0.0,6225866.0,9207885.0,54752.0,0.0,76862.54320987655,19466.98731501057,7821.714285714285,0.0,73.8,18.68,7.5,0.0
9960,18.0,7.0,1347.0,0.0,2519016.0,20230.0,15131808.0,0.0,139945.33333333334,2890.0,11233.710467706014,0.0,90.83,1.87,7.29,0.0
9961,3.0,0.0,2126.0,0.0,4330.0,0.0,3798713.0,0.0,1443.3333333333333,0.0,1786.7888052681092,0.0,44.68,0.0,54.56,0.0
9962,3.0,1.0,1444.0,3.0,1734907.0,147608.0,12487098.0,56668.0,578302.3333333334,147608.0,8647.574792243768,18889.33333333333,76.75,19.59,1.15,2.51
9963,23.0,185.0,1145.0,0.0,3090391.0,5507197.0,7530828.0,0.0,134364.8260869565,29768.632432432438,6577.142358078602,0.0,78.71,17.43,3.85,0.0
9964,9.0,39.0,2091.0,0.0,1399217.0,240105.0,15662799.0,0.0,155468.55555555556,6156.538461538462,7490.578192252511,0.0,91.93,3.64,4.43,0.0
9965,38.0,2238.0,400.0,0.0,1516793.0,14064212.0,1792839.0,0.0,39915.60526315789,6284.2770330652365,4482.0975,0.0,78.76,12.38,8.83,0.0
9966,1.0,1291.0,28.0,0.0,30240.0,9219133.0,94552.0,0.0,30240.0,7141.079008520527,3376.8571428571427,0.0,74.19,17.49,8.27,0.0
9967,1.0,1085.0,4.0,0.0,4434.0,6909148.0,6926.0,0.0,4434.0,6367.878341013825,1731.5,0.0,35.38,50.66,13.72,0.0
9968,25.0,88.0,2677.0,0.0,808747.0,1634970.0,10073003.0,0.0,32349.88,18579.204545454544,3762.7952932387,0.0,59.15,33.93,6.87,0.0
9969,505.0,937.0,63.0,1.0,55447680.0,6627356.0,243527.0,6970.0,109797.38613861386,7072.951974386339,3865.507936507936,6970.0,85.98,5.53,3.02,5.45
9970,83.0,10.0,1216.0,0.0,22496764.0,26747.0,6106249.0,0.0,271045.3493975904,2674.7,5021.586348684211,0.0,97.24,0.96,1.8,0.0
9971,125.0,99.0,2033.0,0.0,12574443.0,1167689.0,17618597.0,0.0,100595.544,11794.838383838383,8666.30447614363,0.0,83.1,9.74,7.15,0.0
9973,593.0,41.0,25.0,0.0,16620596.0,702230.0,89283.0,0.0,28027.986509274877,17127.560975609755,3571.32,0.0,57.52,35.11,7.32,0.0
9974,0.0,503.0,2732.0,0.0,0.0,2314133.0,9259719.0,0.0,0.0,4600.662027833002,3389.3554172767203,0.0,0.0,57.58,42.12,0.0
9975,19.0,11.0,1101.0,0.0,2025168.0,190572.0,3243962.0,0.0,106587.7894736842,17324.727272727272,2946.377838328792,0.0,84.02,13.65,2.32,0.0
9976,22.0,4.0,2137.0,0.0,1992618.0,29007.0,15317682.0,0.0,90573.54545454546,7251.75,7167.843706130089,0.0,86.27,6.9,6.82,0.0
9977,131.0,2324.0,351.0,0.0,13088747.0,17871121.0,1431075.0,0.0,99914.09923664122,7689.811101549053,4077.136752136752,0.0,89.46,6.88,3.65,0.0
9978,9.0,1646.0,3.0,0.0,756735.0,12701160.0,15666.0,0.0,84081.66666666667,7716.379100850547,5222.0,0.0,86.66,7.95,5.38,0.0
9980,0.0,1040.0,1.0,2.0,0.0,4500161.0,2248.0,12750.0,0.0,4327.077884615384,2248.0,6375.0,0.0,33.41,17.31,49.04
9981,4.0,10.0,1539.0,0.0,146819.0,136788.0,7595935.0,0.0,36704.75,13678.8,4935.630279402209,0.0,66.35,24.7,8.91,0.0
9982,3.0,902.0,249.0,0.0,31097.0,5709955.0,1592631.0,0.0,10365.666666666666,6330.327050997783,6396.108433734939,0.0,44.89,27.36,27.61,0.0
9983,2.0,3075.0,4.0,1.0,60727.0,23493819.0,6249.0,4505.0,30363.5,7640.266341463414,1562.25,4505.0,68.9,17.31,3.54,10.2
9984,20.0,47.0,2243.0,0.0,1085527.0,704652.0,11526856.0,0.0,54276.35,14992.595744680852,5139.03522068658,0.0,72.94,20.13,6.9,0.0
9985,2.0,1621.0,382.0,0.0,28417.0,10286484.0,1426305.0,0.0,14208.5,6345.764342998149,3733.782722513089,0.0,58.5,26.06,15.32,0.0
9986,406.0,119.0,2136.0,0.0,22367450.0,963179.0,9545777.0,0.0,55092.24137931035,8093.941176470588,4468.996722846442,0.0,81.43,11.95,6.6,0.0
9987,9.0,140.0,2046.0,0.0,938420.0,1229508.0,10345188.0,0.0,104268.88888888888,8782.2,5056.299120234604,0.0,88.28,7.43,4.28,0.0
9988,6.0,773.0,25.0,0.0,1095387.0,6655507.0,140660.0,0.0,182564.5,8609.970245795601,5626.4,0.0,92.77,4.37,2.86,0.0
9989,1.0,1024.0,10.0,0.0,95424.0,11784635.0,57732.0,0.0,95424.0,11508.4326171875,5773.2,0.0,84.67,10.2,5.12,0.0
9990,9.0,28.0,1351.0,0.0,618368.0,129704.0,7589843.0,0.0,68707.55555555556,4632.285714285715,5617.944485566247,0.0,87.02,5.86,7.11,0.0
9991,12.0,1568.0,21.0,0.0,250079.0,10622896.0,75712.0,0.0,20839.916666666668,6774.806122448979,3605.3333333333335,0.0,66.75,21.65,11.52,0.0
9992,32.0,8.0,2429.0,0.0,606368.0,77393.0,8385971.0,0.0,18949.0,9674.125,3452.437628653767,0.0,59.08,30.1,10.73,0.0
9993,3.0,1695.0,2.0,0.0,305091.0,10694697.0,15069.0,0.0,101697.0,6309.555752212389,7534.5,0.0,88.02,5.46,6.52,0.0
9994,3.0,1.0,1367.0,0.0,92977.0,18710.0,10235875.0,0.0,30992.33333333333,18710.0,7487.838332114118,0.0,54.19,32.68,13.07,0.0
9995,1.0,3.0,1462.0,0.0,85965.0,82125.0,5165929.0,0.0,85965.0,27375.0,3533.467168262654,0.0,73.55,23.41,3.02,0.0
9996,23.0,435.0,958.0,0.0,2604801.0,2256582.0,5583069.0,0.0,113252.21739130437,5187.544827586207,5827.838204592902,0.0,91.14,4.17,4.69,0.0
9997,78.0,832.0,2.0,0.0,1797243.0,9251891.0,23568.0,0.0,23041.57692307692,11120.061298076924,11784.0,0.0,50.15,24.18,25.61,0.0
9998,0.0,144.0,1895.0,0.0,0.0,1141885.0,9545197.0,0.0,0.0,7929.756944444444,5037.04327176781,0.0,0.0,61.15,38.66,0.0
9999,27.0,1262.0,0.0,0.0,1995802.0,14400830.0,0.0,0.0,73918.5925925926,11411.117274167987,0.0,0.0,86.63,13.36,0.0,0.0
10000,5.0,3.0,1563.0,0.0,935280.0,26540.0,6228412.0,0.0,187056.0,8846.666666666666,3984.908509277032,0.0,93.58,4.42,1.99,0.0
10002,8.0,617.0,196.0,0.0,709468.0,9689868.0,810729.0,0.0,88683.5,15704.810372771475,4136.372448979592,0.0,81.72,14.46,3.81,0.0
10003,8.0,1630.0,23.0,0.0,493614.0,7745731.0,147624.0,0.0,61701.75,4751.982208588957,6418.434782608696,0.0,84.67,6.51,8.8,0.0
10004,34.0,51.0,1578.0,0.0,892510.0,811224.0,9048642.0,0.0,26250.29411764706,15906.35294117647,5734.247148288973,0.0,54.81,33.18,11.95,0.0
10005,1.0,1928.0,1.0,0.0,15963.0,8040466.0,7086.0,0.0,15963.0,4170.366182572614,7086.0,0.0,58.65,15.29,25.96,0.0
10006,12.0,1915.0,28.0,0.0,1097273.0,10769075.0,100992.0,0.0,91439.41666666669,5623.537859007833,3606.857142857143,0.0,90.83,5.58,3.58,0.0
10007,81.0,756.0,16.0,0.0,4023110.0,4307074.0,38576.0,0.0,49668.02469135803,5697.187830687831,2411.0,0.0,85.97,9.85,4.17,0.0
10008,16.0,892.0,193.0,0.0,1129768.0,8332558.0,815800.0,0.0,70610.5,9341.43273542601,4226.943005181347,0.0,83.88,11.09,5.02,0.0
10009,5.0,1479.0,8.0,0.0,401482.0,13192489.0,39352.0,0.0,80296.4,8919.870858688302,4919.0,0.0,85.3,9.47,5.22,0.0
10010,717.0,442.0,368.0,17.0,19215376.0,4931783.0,1785719.0,129191.0,26799.68758716876,11157.880090497738,4852.497282608696,7599.470588235294,53.16,22.11,9.61,15.05
10011,3.0,1121.0,127.0,0.0,40661.0,7797431.0,563074.0,0.0,13553.666666666666,6955.781445138269,4433.653543307087,0.0,54.34,27.83,17.72,0.0
10012,8.0,51.0,1999.0,0.0,358331.0,488836.0,8163008.0,0.0,44791.375,9585.019607843138,4083.545772886443,0.0,76.62,16.37,6.97,0.0
10013,2.0,965.0,1594.0,0.0,73323.0,7050452.0,5708613.0,0.0,36661.5,7306.167875647669,3581.313048933501,0.0,77.1,15.34,7.52,0.0
10014,78.0,61.0,1679.0,0.0,7643605.0,529355.0,7663455.0,0.0,97994.93589743588,8677.95081967213,4564.297200714711,0.0,88.1,7.8,4.1,0.0
10015,7.0,1217.0,1.0,0.0,309373.0,11963654.0,6735.0,0.0,44196.142857142855,9830.447000821692,6735.0,0.0,72.74,16.16,11.07,0.0
10016,6.0,937.0,1.0,0.0,834033.0,22066206.0,4920.0,0.0,139005.5,23549.846318036285,4920.0,0.0,83.0,14.05,2.94,0.0
10017,1.0,1444.0,21.0,0.0,224832.0,8169539.0,38002.0,0.0,224832.0,5657.575484764543,1809.619047619048,0.0,96.79,2.43,0.78,0.0
10018,7.0,550.0,2434.0,0.0,338793.0,3677850.0,9487493.0,0.0,48399.0,6687.0,3897.901807723911,0.0,82.05,11.32,6.6,0.0
10019,2.0,20.0,986.0,0.0,294604.0,261854.0,5902992.0,0.0,147302.0,13092.7,5986.807302231237,0.0,88.53,7.86,3.6,0.0
10020,3.0,1328.0,20.0,0.0,43843.0,4638559.0,47619.0,0.0,14614.333333333334,3492.890813253012,2380.95,0.0,71.33,16.99,11.57,0.0
10021,3.0,686.0,25.0,0.0,200516.0,14633519.0,363674.0,0.0,66838.66666666667,21331.660349854228,14546.96,0.0,65.07,20.75,14.15,0.0
10022,19.0,0.0,1471.0,0.0,1477094.0,0.0,35327799.0,0.0,77741.78947368421,0.0,24016.17878993882,0.0,76.4,0.0,23.58,0.0
10023,15.0,14.0,1026.0,0.0,1402629.0,129683.0,5879228.0,0.0,93508.6,9263.07142857143,5730.24171539961,0.0,86.18,8.53,5.28,0.0
10024,17.0,1925.0,27.0,0.0,1489384.0,10249375.0,144847.0,0.0,87610.82352941176,5324.350649350649,5364.703703703704,0.0,89.13,5.41,5.45,0.0
10025,498.0,2089.0,5.0,4.0,129997405.0,28254394.0,53329.0,76661.0,261038.9658634538,13525.32024892293,10665.8,19165.25,85.76,4.44,3.5,6.29
10026,23.0,1404.0,2.0,0.0,2358260.0,7342693.0,22249.0,0.0,102533.04347826086,5229.838319088319,11124.5,0.0,86.24,4.4,9.35,0.0
10027,17.0,2449.0,442.0,0.0,499155.0,15167205.0,2535856.0,0.0,29362.058823529413,6193.22376480196,5737.2307692307695,0.0,71.11,14.97,13.87,0.0
10028,19.0,3305.0,35.0,0.0,513001.0,20168471.0,99310.0,0.0,27000.052631578947,6102.411800302572,2837.428571428572,0.0,75.13,16.94,7.87,0.0
10029,7.0,9.0,2138.0,0.0,423068.0,85498.0,7008750.0,0.0,60438.28571428572,9499.777777777776,3278.1805425631437,0.0,82.55,12.96,4.47,0.0
10030,7.0,36.0,1764.0,0.0,286174.0,761718.0,6923311.0,0.0,40882.0,21158.83333333333,3924.77947845805,0.0,61.97,32.05,5.94,0.0
10031,373.0,51.0,9.0,0.0,23084018.0,280254.0,76823.0,0.0,61887.447721179626,5495.176470588235,8535.888888888889,0.0,81.52,7.23,11.23,0.0
10032,2.0,911.0,10.0,0.0,793452.0,12170969.0,18018.0,0.0,396726.0,13360.009879253568,1801.8,0.0,96.32,3.24,0.44,0.0
10033,6.0,1294.0,4.0,0.0,676743.0,14828444.0,48277.0,0.0,112790.5,11459.38485316847,12069.25,0.0,82.74,8.4,8.85,0.0
10034,3.0,1915.0,18.0,0.0,331790.0,5587903.0,44875.0,0.0,110596.66666666669,2917.9650130548303,2493.055555555556,0.0,95.34,2.51,2.15,0.0
10035,6.0,58.0,2151.0,0.0,829631.0,383591.0,9339470.0,0.0,138271.83333333334,6613.637931034483,4341.920037192003,0.0,92.66,4.43,2.91,0.0
10036,35.0,1252.0,0.0,0.0,2673652.0,8874921.0,0.0,0.0,76390.05714285714,7088.595047923322,0.0,0.0,91.51,8.48,0.0,0.0
10037,1.0,908.0,4.0,0.0,201260.0,9899219.0,7254.0,0.0,201260.0,10902.22356828194,1813.5,0.0,94.06,5.09,0.85,0.0
10038,30.0,947.0,485.0,0.0,1671528.0,11336883.0,1859519.0,0.0,55717.6,11971.365364308342,3834.059793814433,0.0,77.9,16.72,5.35,0.0
10039,3.0,18.0,1821.0,0.0,55017.0,153981.0,6874004.0,0.0,18339.0,8554.5,3774.8511806699616,0.0,59.8,27.84,12.27,0.0
10040,38.0,3.0,1106.0,0.0,1533883.0,23485.0,5801307.0,0.0,40365.34210526316,7828.333333333333,5245.304701627487,0.0,75.54,14.63,9.8,0.0
10041,3.0,1977.0,0.0,0.0,47769.0,12937471.0,0.0,0.0,15923.0,6543.991401112798,0.0,0.0,70.87,29.04,0.0,0.0
10042,2.0,3.0,2745.0,0.0,16899.0,14575.0,11910733.0,0.0,8449.5,4858.333333333333,4339.064845173042,0.0,47.88,27.46,24.48,0.0
10043,4.0,11.0,1814.0,0.0,33994.0,180766.0,8375502.0,0.0,8498.5,16433.272727272728,4617.145534729879,0.0,28.76,55.56,15.58,0.0
10044,11.0,10.0,1455.0,0.0,286149.0,211529.0,7405868.0,0.0,26013.545454545456,21152.9,5089.943642611684,0.0,49.78,40.44,9.72,0.0
10045,12.0,791.0,103.0,0.0,693785.0,11471284.0,316349.0,0.0,57815.41666666666,14502.255372945638,3071.349514563107,0.0,76.69,19.22,4.07,0.0
10046,4.0,42.0,1429.0,0.0,468796.0,1156825.0,24835650.0,0.0,117199.0,27543.45238095238,17379.741077676696,0.0,72.29,16.98,10.71,0.0
10047,424.0,0.0,7.0,0.0,52433689.0,0.0,34333.0,0.0,123664.3608490566,0.0,4904.714285714285,0.0,96.19,0.0,3.81,0.0
10048,412.0,785.0,2.0,0.0,8647332.0,7782840.0,11815.0,0.0,20988.66990291262,9914.445859872612,5907.5,0.0,57.02,26.89,16.01,0.0
10049,951.0,0.0,0.0,0.0,34409846.0,0.0,0.0,0.0,36182.80336487907,0.0,0.0,0.0,100.0,0.0,0.0,0.0
10050,0.0,2548.0,8.0,0.0,0.0,14596200.0,23234.0,0.0,0.0,5728.4929356357925,2904.25,0.0,0.0,66.36,33.39,0.0
10051,351.0,2432.0,16.0,0.0,21204445.0,14126965.0,84108.0,0.0,60411.524216524216,5808.784950657895,5256.75,0.0,84.52,8.12,7.34,0.0
10052,338.0,89.0,39.0,0.0,10337470.0,1226427.0,249634.0,0.0,30584.23076923077,13780.078651685391,6400.871794871795,0.0,60.25,27.11,12.59,0.0
10053,36.0,1463.0,29.0,0.0,823239.0,8289250.0,92382.0,0.0,22867.75,5665.926179084074,3185.586206896552,0.0,72.09,17.82,10.01,0.0
10054,49.0,1780.0,12.0,0.0,5599588.0,9096776.0,37203.0,0.0,114277.30612244898,5110.548314606742,3100.25,0.0,93.3,4.17,2.53,0.0
10055,36.0,65.0,1245.0,0.0,4210353.0,598585.0,8197206.0,0.0,116954.25,9209.0,6584.101204819277,0.0,88.1,6.93,4.96,0.0
10056,41.0,12.0,2057.0,0.0,1839265.0,150136.0,7742545.0,0.0,44860.12195121951,12511.333333333334,3763.9985415653855,0.0,73.38,20.44,6.15,0.0
10057,7.0,12.0,856.0,0.0,5379515.0,212121.0,11577471.0,0.0,768502.1428571428,17676.75,13525.082943925234,0.0,96.1,2.21,1.69,0.0
10058,37.0,1722.0,16.0,0.0,1762077.0,13235795.0,65530.0,0.0,47623.7027027027,7686.292102206737,4095.625,0.0,80.17,12.92,6.88,0.0
10059,537.0,1408.0,0.0,25.0,22588638.0,10318175.0,0.0,343857.0,42064.50279329609,7328.249289772727,0.0,13754.28,66.61,11.59,0.0,21.75
10060,0.0,888.0,197.0,3.0,0.0,8102605.0,1581455.0,64871.0,0.0,9124.55518018018,8027.690355329949,21623.666666666668,0.0,23.53,20.69,55.7
10061,7.0,964.0,0.0,0.0,1387966.0,6795706.0,0.0,0.0,198280.85714285716,7049.48755186722,0.0,0.0,96.57,3.43,0.0,0.0
10062,1.0,694.0,64.0,1.0,10720.0,4439166.0,256712.0,13515.0,10720.0,6396.492795389049,4011.125,13515.0,30.94,18.45,11.56,38.94
10063,3.0,1534.0,1.0,0.0,169835.0,10258333.0,1978.0,0.0,56611.66666666666,6687.309647979139,1978.0,0.0,86.73,10.23,3.03,0.0
10064,397.0,495.0,280.0,0.0,18456126.0,2954188.0,833794.0,0.0,46488.98236775819,5968.056565656566,2977.8357142857144,0.0,83.86,10.75,5.36,0.0
10065,3.0,3.0,1843.0,1.0,211202.0,28652.0,7723279.0,9544.0,70400.66666666667,9550.666666666666,4190.601736299512,9544.0,75.15,10.19,4.47,10.18
10066,227.0,1486.0,8.0,0.0,15669806.0,10883082.0,46821.0,0.0,69029.98237885462,7323.742934051144,5852.625,0.0,83.97,8.9,7.11,0.0
10067,650.0,133.0,14.0,0.0,14735257.0,686131.0,74598.0,0.0,22669.626153846155,5158.87969924812,5328.428571428572,0.0,68.37,15.53,16.03,0.0
10068,3.0,1031.0,0.0,6.0,94124.0,10404081.0,0.0,62330.0,31374.666666666668,10091.252182347236,0.0,10388.333333333334,60.51,19.44,0.0,20.0
10069,12.0,1.0,2502.0,0.0,669739.0,8109.0,9582106.0,0.0,55811.583333333336,8109.0,3829.778577138289,0.0,82.38,11.95,5.64,0.0
10070,511.0,257.0,1201.0,23.0,39448224.0,2406862.0,6670948.0,367833.0,77198.09001956947,9365.221789883268,5554.494587843464,15992.739130434782,71.41,8.66,5.13,14.78
10071,507.0,32.0,0.0,0.0,24792072.0,473187.0,0.0,0.0,48899.55029585799,14787.09375,0.0,0.0,76.78,23.19,0.0,0.0
10072,266.0,2074.0,4.0,0.0,16399134.0,17454865.0,7705.0,0.0,61650.87969924812,8416.039054966248,1926.25,0.0,85.63,11.68,2.67,0.0
10073,3.0,3155.0,38.0,0.0,51818.0,23952741.0,127049.0,0.0,17272.666666666668,7591.993977812996,3343.394736842105,0.0,61.23,26.86,11.82,0.0
10074,46.0,1831.0,1.0,0.0,3848125.0,12115691.0,2060.0,0.0,83654.89130434782,6616.98033861278,2060.0,0.0,90.6,7.16,2.23,0.0
10075,0.0,1132.0,156.0,0.0,0.0,8048127.0,340191.0,0.0,0.0,7109.652826855124,2180.7115384615386,0.0,0.0,76.53,23.28,0.0
10076,11.0,0.0,3349.0,1.0,2921233.0,0.0,11313816.0,984.0,265566.63636363635,0.0,3378.266945356823,984.0,98.38,0.0,1.25,0.36
10077,4.0,13.0,1417.0,0.0,475410.0,221298.0,6878558.0,0.0,118852.5,17022.923076923078,4854.3105151729005,0.0,84.45,12.09,3.45,0.0
10078,1.0,1074.0,158.0,0.0,5904.0,8118514.0,647668.0,0.0,5904.0,7559.137802607076,4099.164556962025,0.0,33.62,42.96,23.24,0.0
10079,60.0,2734.0,162.0,0.0,4636553.0,18203689.0,681479.0,0.0,77275.88333333333,6658.262253108997,4206.66049382716,0.0,87.67,7.55,4.77,0.0
10080,10.0,18.0,1736.0,0.0,1516894.0,138283.0,10270872.0,0.0,151689.4,7682.388888888889,5916.400921658987,0.0,91.77,4.65,3.58,0.0
10081,97.0,171.0,2810.0,0.0,9071015.0,1681001.0,16968912.0,0.0,93515.61855670104,9830.415204678362,6038.75871886121,0.0,85.49,8.98,5.52,0.0
10083,2.0,1189.0,465.0,0.0,163006.0,7309565.0,2471790.0,0.0,81503.0,6147.6576955424725,5315.677419354839,0.0,87.67,6.61,5.71,0.0
10084,6.0,968.0,22.0,0.0,939860.0,9238006.0,109039.0,0.0,156643.33333333334,9543.394628099171,4956.318181818182,0.0,91.53,5.57,2.89,0.0
10085,154.0,794.0,96.0,0.0,9771635.0,9929800.0,470945.0,0.0,63452.17532467532,12506.045340050376,4905.677083333333,0.0,78.47,15.45,6.06,0.0
10086,14.0,1453.0,0.0,2.0,1980652.0,11689083.0,0.0,4841.0,141475.14285714287,8044.792154163799,0.0,2420.5,93.11,5.29,0.0,1.59
10087,23.0,1663.0,3.0,0.0,1290061.0,13811854.0,16586.0,0.0,56089.608695652176,8305.384245339748,5528.666666666667,0.0,80.22,11.86,7.9,0.0
10088,3.0,1110.0,364.0,0.0,152658.0,6562894.0,1177387.0,0.0,50886.0,5912.517117117117,3234.5796703296705,0.0,84.76,9.83,5.38,0.0
10089,248.0,8.0,2281.0,0.0,7861599.0,57111.0,14726383.0,0.0,31699.995967741936,7138.875,6456.108285839544,0.0,69.99,15.74,14.23,0.0
10090,211.0,1231.0,227.0,0.0,1217644.0,4990870.0,905444.0,0.0,5770.824644549763,4054.321689683185,3988.740088105727,0.0,41.78,29.26,28.73,0.0
10091,569.0,117.0,163.0,0.0,23185043.0,2042128.0,707230.0,0.0,40747.0,17454.08547008547,4338.834355828221,0.0,65.15,27.88,6.93,0.0
10092,80.0,12.0,1396.0,0.0,3807028.0,130181.0,7700247.0,0.0,47587.85,10848.416666666666,5515.936246418338,0.0,74.41,16.94,8.61,0.0
10093,0.0,1048.0,5.0,0.0,0.0,10757338.0,64405.0,0.0,0.0,10264.635496183206,12881.0,0.0,0.0,44.35,55.55,0.0
10094,13.0,1750.0,13.0,0.0,1298409.0,12853489.0,60821.0,0.0,99877.6153846154,7344.850857142857,4678.538461538462,0.0,89.26,6.56,4.18,0.0
10095,3.0,11.0,1800.0,0.0,559928.0,122554.0,8906113.0,0.0,186642.66666666663,11141.272727272728,4947.840555555556,0.0,92.06,5.49,2.44,0.0
10096,437.0,137.0,5.0,0.0,10294427.0,1788336.0,10077.0,0.0,23557.04118993135,13053.547445255474,2015.4,0.0,60.99,33.74,5.2,0.0
10097,76.0,215.0,2057.0,0.0,10431268.0,2473674.0,29026858.0,0.0,137253.52631578947,11505.46046511628,14111.258142926592,0.0,84.27,7.06,8.66,0.0
10098,802.0,153.0,82.0,0.0,34852831.0,1320020.0,650956.0,0.0,43457.39526184538,8627.581699346405,7938.487804878048,0.0,72.4,14.36,13.21,0.0
10099,7.0,2140.0,3.0,0.0,265531.0,26401822.0,21060.0,0.0,37933.0,12337.3,7020.0,0.0,66.21,21.51,12.23,0.0
10100,3.0,7.0,1481.0,0.0,414654.0,77163.0,6695621.0,0.0,138218.0,11023.285714285714,4521.013504388927,0.0,89.89,7.16,2.94,0.0
10101,418.0,247.0,417.0,3.0,12090966.0,1620392.0,1501663.0,63482.0,28925.75598086124,6560.291497975709,3601.1103117505995,21160.666666666668,48.01,10.88,5.97,35.08
10102,99.0,302.0,1136.0,0.0,5624167.0,2032320.0,8307356.0,0.0,56809.76767676768,6729.536423841059,7312.81338028169,0.0,80.18,9.49,10.31,0.0
10103,10.0,1013.0,7.0,0.0,1040800.0,8486977.0,16337.0,0.0,104080.0,8378.062191510366,2333.8571428571427,0.0,90.67,7.29,2.03,0.0
10104,1.0,1605.0,4.0,0.0,160401.0,9737779.0,8891.0,0.0,160401.0,6067.152024922119,2222.75,0.0,95.09,3.59,1.32,0.0
10105,3.0,1367.0,31.0,0.0,228567.0,6730326.0,72356.0,0.0,76189.0,4923.427944403804,2334.064516129032,0.0,91.3,5.89,2.79,0.0
10106,41.0,1784.0,288.0,0.0,1974115.0,11311032.0,1282062.0,0.0,48149.14634146341,6340.264573991031,4451.604166666667,0.0,81.69,10.74,7.54,0.0
10107,836.0,135.0,19.0,0.0,54479222.0,1331033.0,132430.0,0.0,65166.53349282296,9859.503703703704,6970.0,0.0,79.48,12.01,8.49,0.0
10108,2.0,1449.0,45.0,0.0,66928.0,5717346.0,139977.0,0.0,33464.0,3945.718426501035,3110.6,0.0,82.59,9.72,7.66,0.0
10109,13.0,1479.0,0.0,7.0,602214.0,9154454.0,0.0,31121.0,46324.15384615384,6189.624070317782,0.0,4445.857142857143,81.33,10.85,0.0,7.79
10110,6.0,1293.0,155.0,0.0,190784.0,7564108.0,640831.0,0.0,31797.33333333333,5850.044856921887,4134.393548387096,0.0,76.1,13.98,9.87,0.0
10111,89.0,844.0,0.0,9.0,1544493.0,6639672.0,0.0,52815.0,17353.85393258427,7866.909952606635,0.0,5868.333333333333,55.82,25.26,0.0,18.83
10112,31.0,71.0,2357.0,0.0,3416875.0,562978.0,9865097.0,0.0,110221.7741935484,7929.267605633803,4185.446330080611,0.0,90.1,6.48,3.42,0.0
10113,2.0,570.0,16.0,0.0,189501.0,6218980.0,59983.0,0.0,94750.5,10910.491228070176,3748.9375,0.0,86.6,9.96,3.42,0.0
10114,13.0,1185.0,102.0,0.0,2230170.0,12950374.0,644721.0,0.0,171551.53846153847,10928.58565400844,6320.794117647059,0.0,90.86,5.79,3.35,0.0
10115,1.0,229.0,1728.0,0.0,70289.0,3105477.0,8765750.0,0.0,70289.0,13561.034934497817,5072.771990740741,0.0,79.04,15.24,5.7,0.0
10116,2.0,984.0,83.0,0.0,18103.0,9860134.0,406166.0,0.0,9051.5,10020.46138211382,4893.566265060241,0.0,37.77,41.75,20.35,0.0
10117,12.0,1011.0,18.0,0.0,1088982.0,15957383.0,60111.0,0.0,90748.5,15783.76162215628,3339.5,0.0,82.59,14.35,3.04,0.0
10118,2.0,1410.0,15.0,0.0,32212.0,8459673.0,120371.0,0.0,16106.0,5999.768085106383,8024.733333333334,0.0,53.45,19.88,26.57,0.0
10119,715.0,0.0,20.0,5.0,12584565.0,0.0,59069.0,28202.0,17600.79020979021,0.0,2953.45,5640.4,67.19,0.0,11.25,21.47
10121,4.0,18.0,1337.0,0.0,159474.0,862140.0,9794341.0,0.0,39868.5,47896.66666666666,7325.610321615557,0.0,41.93,50.35,7.7,0.0
10122,7.0,1428.0,1.0,0.0,172097.0,9927097.0,2252.0,0.0,24585.285714285717,6951.748599439776,2252.0,0.0,72.76,20.53,6.65,0.0
10123,473.0,227.0,589.0,1.0,19904058.0,2309947.0,2478950.0,5254.0,42080.46088794926,10175.977973568282,4208.74363327674,5254.0,68.18,16.47,6.81,8.5
10124,1.0,35.0,1591.0,0.0,110744.0,337311.0,7262090.0,0.0,110744.0,9637.457142857143,4564.481458202388,0.0,88.63,7.71,3.65,0.0
10125,469.0,720.0,19.0,0.0,43440618.0,6228408.0,116545.0,0.0,92623.91897654584,8650.566666666668,6133.9473684210525,0.0,86.24,8.05,5.71,0.0
10126,3.0,1091.0,5.0,0.0,25185.0,9455366.0,13299.0,0.0,8395.0,8666.696608615948,2659.8,0.0,42.57,43.85,13.43,0.0
10127,2.0,1118.0,2.0,0.0,254145.0,8027833.0,3520.0,0.0,127072.5,7180.530411449016,1760.0,0.0,93.43,5.28,1.29,0.0
